,route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1907,58605,1,39154790,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690576,788175,1,1
1908,58605,1,39154817,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690578,788176,1,1
1909,58605,1,39154791,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690575,788175,1,1
1910,58605,1,39154816,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690571,788176,1,1
1911,58605,1,39154789,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690579,788175,1,1
1912,58605,1,39154815,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690570,788176,1,1
1913,58605,1,39154801,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690580,788175,1,1
1914,58605,1,39154814,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690577,788176,1,1
1915,58605,1,39154802,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690582,788175,1,1
1916,58605,1,39154813,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690576,788176,1,1
1917,58605,1,39154800,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690579,788175,1,1
1918,58605,1,39154812,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690575,788176,1,1
1919,58605,1,39154799,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690578,788175,1,1
1920,58605,1,39154811,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690574,788176,1,1
1921,58605,1,39154798,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690571,788175,1,1
1922,58605,1,39154810,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690573,788176,1,1
1923,58605,1,39154797,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690581,788175,1,1
1924,58605,1,39154809,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690580,788176,1,1
1925,58605,1,39154796,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690579,788175,1,1
1926,58605,1,39154808,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690582,788176,1,1
1928,58605,1,39154795,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690578,788175,1,1
1929,58605,1,39154807,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690570,788176,1,1
1930,58605,1,39154794,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690571,788175,1,1
1931,58605,1,39154806,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690577,788176,1,1
1932,58605,1,39154793,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690581,788175,1,1
1933,58605,1,39154805,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690576,788176,1,1
1934,58605,1,39154792,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690579,788175,1,1
1935,58605,1,39154804,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690575,788176,1,1
1936,58605,1,39154803,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690574,788176,1,1
1937,58605,1,39154828,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690573,788176,1,1
1938,58605,1,39154827,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690578,788176,1,1
1939,58605,1,39154826,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690580,788176,1,1
1940,58605,1,39154825,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690571,788176,1,1
1941,58605,1,39154824,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690570,788176,1,1
1942,58605,1,39154823,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690577,788176,1,1
1943,58605,1,39154822,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690576,788176,1,1
1944,58605,1,39154821,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690575,788176,1,1
1945,58605,1,39154829,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690574,788176,1,1
1946,58605,1,39154820,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690573,788176,1,1
1947,58605,1,39154788,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690578,788176,1,1
1948,58605,1,39154819,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690580,788176,1,1
1949,58605,1,39154818,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690571,788176,1,1
1950,58605,1,39154886,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690570,788176,1,1
1951,58605,1,39154885,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690577,788176,1,1
1952,58605,1,39154884,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690576,788176,1,1
1953,58605,1,39154883,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690575,788176,1,1
1954,58605,1,39154882,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690574,788176,1,1
1955,58605,1,39154881,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690573,788176,1,1
1956,58605,1,39154880,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690578,788176,1,1
1957,58605,1,39154879,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690580,788176,1,1
1958,58605,1,39154878,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690571,788176,1,1
1959,58605,1,39154877,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690570,788176,1,1
1961,58605,1,39154847,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690576,788176,1,1
1962,58605,1,39154868,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690578,788175,1,1
1963,58605,1,39154846,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690575,788176,1,1
1964,58605,1,39154867,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690583,788175,1,1
1965,58605,1,39154845,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690574,788176,1,1
1966,58605,1,39154866,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690580,788175,1,1
1967,58605,1,39154844,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690573,788176,1,1
1968,58605,1,39154865,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690584,788175,1,1
1969,58605,1,39154843,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690572,788176,1,1
1970,58605,1,39154864,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690578,788175,1,1
1971,58605,1,39154842,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690571,788176,1,1
1972,58605,1,39154863,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690583,788175,1,1
1973,58605,1,39154841,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690570,788176,1,1
1974,58605,1,39154862,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690580,788175,1,1
1975,58605,1,39154840,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690569,788176,1,1
1976,58605,1,39154861,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690584,788175,1,1
1977,58605,1,39154839,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690577,788176,1,1
1978,58605,1,39154860,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690578,788175,1,1
1979,58605,1,39154838,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690576,788176,1,1
1980,58605,1,39154859,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690583,788175,1,1
1981,58605,1,39154837,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690575,788176,1,1
1982,58605,1,39154858,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690580,788175,1,1
1983,58605,1,39154836,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690574,788176,1,1
1984,58605,1,39154857,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690584,788175,1,1
1985,58605,1,39154835,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690573,788176,1,1
1986,58605,1,39154856,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690578,788175,1,1
1987,58605,1,39154834,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690572,788176,1,1
1988,58605,1,39154855,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690583,788175,1,1
1989,58605,1,39154833,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690571,788176,1,1
1990,58605,1,39154854,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690580,788175,1,1
1991,58605,1,39154832,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690570,788176,1,1
1992,58605,1,39154853,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690584,788175,1,1
1993,58605,1,39154831,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690569,788176,1,1
1994,58605,1,39154852,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690578,788175,1,1
1995,58605,1,39154851,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690583,788175,1,1
1996,58605,1,39154904,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690575,788176,1,1
1997,58605,1,39154899,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690580,788175,1,1
1998,58605,1,39154903,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690573,788176,1,1
1999,58605,1,39154898,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690583,788175,1,1
2000,58605,1,39154902,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690571,788176,1,1
2001,58605,1,39154897,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690575,788175,1,1
2002,58605,1,39154901,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690580,788176,1,1
2003,58605,1,39154896,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690573,788175,1,1
2004,58605,1,39154900,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690583,788176,1,1
2005,58605,1,39154895,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690571,788175,1,1
2006,58605,1,39154876,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690575,788176,1,1
2007,58605,1,39154894,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690580,788175,1,1
2008,58605,1,39154875,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690573,788176,1,1
2009,58605,1,39154893,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690583,788175,1,1
2010,58605,1,39154874,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690580,788176,1,1
2011,58605,1,39154892,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690575,788175,1,1
2012,58605,1,39154873,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690583,788176,1,1
2013,58605,1,39154891,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690573,788175,1,1
2014,58605,1,39154872,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690575,788176,1,1
2015,58605,1,39154890,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690580,788175,1,1
2016,58605,1,39154871,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690573,788176,1,1
2017,58605,1,39154889,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690583,788175,1,1
2018,58605,1,39154870,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690580,788176,1,1
2019,58605,1,39154888,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690575,788175,1,1
2020,58605,1,39154869,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690583,788176,1,1
2021,58605,1,39154887,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION,0,1690573,788175,1,1
2022,58605,1,39154848,SOUTH - 11 BAYVIEW towards DAVISVILLE STATION via SUNNYBROOK,0,1690575,788176,1,1
2023,58605,1,39154977,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690578,788179,1,1
2024,58605,1,39154976,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690570,788179,1,1
2025,58605,1,39154975,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690577,788179,1,1
2026,58605,1,39154974,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690576,788179,1,1
2027,58605,1,39154973,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690575,788179,1,1
2028,58605,1,39154972,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690574,788179,1,1
2029,58605,1,39154920,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690579,788177,1,1
2030,58605,1,39154963,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690573,788179,1,1
2031,58605,1,39154928,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690578,788177,1,1
2032,58605,1,39154962,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690580,788179,1,1
2033,58605,1,39154927,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690571,788177,1,1
2034,58605,1,39154961,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690582,788179,1,1
2036,58605,1,39154926,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690581,788177,1,1
2037,58605,1,39154960,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690570,788179,1,1
2038,58605,1,39154925,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690579,788177,1,1
2039,58605,1,39154944,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690577,788179,1,1
2040,58605,1,39154924,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690578,788177,1,1
2041,58605,1,39154918,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690576,788179,1,1
2042,58605,1,39154923,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690571,788177,1,1
2043,58605,1,39154917,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690575,788179,1,1
2044,58605,1,39154922,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690581,788177,1,1
2045,58605,1,39154916,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690574,788179,1,1
2046,58605,1,39154921,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690579,788177,1,1
2047,58605,1,39154991,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690573,788179,1,1
2048,58605,1,39154971,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690578,788179,1,1
2049,58605,1,39154990,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690580,788179,1,1
2050,58605,1,39154989,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690571,788179,1,1
2051,58605,1,39154988,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690570,788179,1,1
2052,58605,1,39154987,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690577,788179,1,1
2053,58605,1,39154986,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690576,788179,1,1
2054,58605,1,39154985,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690575,788179,1,1
2055,58605,1,39154984,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690574,788179,1,1
2056,58605,1,39154983,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690573,788179,1,1
2057,58605,1,39154982,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690578,788179,1,1
2058,58605,1,39154981,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690580,788179,1,1
2059,58605,1,39154980,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690571,788179,1,1
2060,58605,1,39154979,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690570,788179,1,1
2061,58605,1,39154978,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690577,788179,1,1
2062,58605,1,39154959,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690576,788179,1,1
2063,58605,1,39154958,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690575,788179,1,1
2064,58605,1,39154957,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690574,788179,1,1
2065,58605,1,39154956,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690573,788179,1,1
2066,58605,1,39154955,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690578,788179,1,1
2067,58605,1,39154954,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690580,788179,1,1
2068,58605,1,39154953,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690571,788179,1,1
2069,58605,1,39154952,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690570,788179,1,1
2070,58605,1,39154951,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690577,788179,1,1
2071,58605,1,39154950,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690576,788179,1,1
2072,58605,1,39154949,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690575,788179,1,1
2073,58605,1,39154948,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690574,788179,1,1
2074,58605,1,39154947,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690573,788178,1,1
2075,58605,1,39154945,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690578,788177,1,1
2076,58605,1,39154915,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690572,788178,1,1
2077,58605,1,39154943,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690580,788177,1,1
2078,58605,1,39154905,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690571,788178,1,1
2079,58605,1,39154914,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690584,788177,1,1
2080,58605,1,39155007,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690570,788178,1,1
2081,58605,1,39154913,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690578,788177,1,1
2082,58605,1,39155006,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690577,788178,1,1
2083,58605,1,39154912,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690583,788177,1,1
2084,58605,1,39155005,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690576,788178,1,1
2085,58605,1,39154911,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690580,788177,1,1
2086,58605,1,39155004,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690575,788178,1,1
2087,58605,1,39154910,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690584,788177,1,1
2088,58605,1,39155003,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690574,788178,1,1
2089,58605,1,39154909,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690578,788177,1,1
2090,58605,1,39155002,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690573,788178,1,1
2091,58605,1,39154908,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690583,788177,1,1
2092,58605,1,39155001,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690572,788178,1,1
2093,58605,1,39154907,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690580,788177,1,1
2094,58605,1,39155000,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690571,788178,1,1
2095,58605,1,39154906,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690584,788177,1,1
2096,58605,1,39154999,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690570,788178,1,1
2097,58605,1,39154970,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690578,788177,1,1
2098,58605,1,39154998,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690569,788179,1,1
2099,58605,1,39154969,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690583,788177,1,1
2100,58605,1,39154997,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690577,788179,1,1
2101,58605,1,39154968,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690580,788177,1,1
2102,58605,1,39154996,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690576,788179,1,1
2103,58605,1,39154967,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690584,788177,1,1
2104,58605,1,39154995,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690575,788179,1,1
2105,58605,1,39154966,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690578,788177,1,1
2106,58605,1,39154994,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690574,788179,1,1
2107,58605,1,39154965,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690583,788177,1,1
2108,58605,1,39154993,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690573,788179,1,1
2109,58605,1,39154964,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690580,788177,1,1
2110,58605,1,39154992,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690572,788179,1,1
2111,58605,1,39154942,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690584,788177,1,1
2112,58605,1,39154932,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690571,788179,1,1
2113,58605,1,39154941,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690583,788177,1,1
2114,58605,1,39154936,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690580,788179,1,1
2115,58605,1,39154940,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690575,788177,1,1
2116,58605,1,39154935,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690583,788179,1,1
2117,58605,1,39154939,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690573,788177,1,1
2118,58605,1,39154934,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690575,788179,1,1
2119,58605,1,39154938,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690571,788177,1,1
2120,58605,1,39154933,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690573,788179,1,1
2121,58605,1,39154937,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690580,788177,1,1
2122,58605,1,39154929,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690571,788179,1,1
2123,58605,1,39154931,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690583,788177,1,1
2124,58605,1,39154919,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690580,788179,1,1
2125,58605,1,39154930,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690575,788177,1,1
2126,58605,1,39155019,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690583,788179,1,1
2127,58605,1,39155012,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690573,788177,1,1
2128,58605,1,39155018,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690575,788179,1,1
2129,58605,1,39155011,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690580,788177,1,1
2130,58605,1,39155017,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690573,788179,1,1
2131,58605,1,39155010,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690583,788177,1,1
2132,58605,1,39155016,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690580,788179,1,1
2133,58605,1,39155009,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690575,788177,1,1
2134,58605,1,39155015,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690583,788179,1,1
2135,58605,1,39155008,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690573,788177,1,1
2136,58605,1,39155014,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690575,788179,1,1
2137,58605,1,39155021,NORTH - 11C BAYVIEW towards SUNNYBROOK,1,1690580,788177,1,1
2138,58605,1,39155013,NORTH - 11A BAYVIEW towards STEELES via SUNNYBROOK,1,1690573,788179,1,1
2139,58606,1,39155075,SOUTH - 110C ISLINGTON SOUTH towards LAKE SHORE,0,1691282,788180,1,1
2140,58606,1,39155116,SOUTH - 110C ISLINGTON SOUTH towards LAKE SHORE,0,1690590,788180,1,1
2141,58606,1,39155122,SOUTH - 110C ISLINGTON SOUTH towards LAKE SHORE,0,1690592,788182,1,1
2142,58606,1,39155134,SOUTH - 110C ISLINGTON SOUTH towards LAKE SHORE,0,1690587,788180,1,1
2143,58606,1,39155120,SOUTH - 110A ISLINGTON SOUTH towards LONG BRANCH via HORNER AND BROWNS LINE,0,1690590,788184,1,1
2144,58606,1,39155118,SOUTH - 110C ISLINGTON SOUTH towards LAKE SHORE,0,1690594,788182,1,1
2145,58606,1,39155117,SOUTH - 110C ISLINGTON SOUTH towards LAKE SHORE,0,1690595,788180,1,1
2146,58606,1,39155115,SOUTH - 110B ISLINGTON SOUTH towards LONG BRANCH via HORNER AND 30TH STREET,0,1690587,788183,1,1
2147,58606,1,39155080,SOUTH - 110C ISLINGTON SOUTH towards LAKE SHORE,0,1690593,788182,1,1
2148,58606,1,39155079,SOUTH - 110A ISLINGTON SOUTH towards LONG BRANCH via HORNER AND BROWNS LINE,0,1690589,788184,1,1
