trip_headsign_x,trip_headsign_y,delta,direction_id_x,route_short_name,shape_id_x,dist_x,direction_id_y,shape_id_y,dist_y
EAST - 196B YORK UNIVERSITY ROCKET EXPRESS TOWARDS DOWNSVIEW STATION AND SHEPPARD-YONGE STATION,WEST - 196 YORK UNIVERSITY ROCKET EXPRESS TOWARDS YORK UNIVERSITY VIA DOWNSVIEW STATION,152.76,0,196,601253,12449.60612,1,601261,12296.84916
EAST - 196B YORK UNIVERSITY ROCKET EXPRESS TOWARDS DOWNSVIEW STATION AND SHEPPARD-YONGE STATION,WEST - 196 YORK UNIVERSITY ROCKET EXPRESS TOWARDS YORK UNIVERSITY VIA DOWNSVIEW STATION,152.76,0,196,601254,11553.49239,1,601260,11400.73542
EAST - 196A YORK UNIVERSITY ROCKET EXPRESS TOWARDS DOWNSVIEW STATION,WEST - 196 YORK UNIVERSITY ROCKET EXPRESS TOWARDS YORK UNIVERSITY ,377.69,0,196,601250,7758.105789,1,601258,7380.414853
EAST - 196A YORK UNIVERSITY ROCKET EXPRESS TOWARDS DOWNSVIEW STATION,WEST - 196 YORK UNIVERSITY ROCKET EXPRESS TOWARDS YORK UNIVERSITY ,380.94,0,196,601251,6861.992057,1,601257,6481.049174
EAST - 198 ROCKET TOWARDS U OF T SCARBOROUGH,WEST - 198 ROCKET TOWARDS KENNEDY STATION,814.26,0,198,601264,11199.03354,1,601266,12013.28856
EAST - 199A FINCH ROCKET TOWARDS SCARBOROUGH CENTRE STATION ,WEST - 199A FINCH ROCKET TOWARDS FINCH STATION,258.24,0,199,601268,17236.75235,1,601272,16978.51262
EAST - 199S FINCH ROCKET SHORT TURN TOWARDS MCCOWAN & FINCH,WEST - 199B FINCH ROCKET TOWARDS YORK UNIVERSITY VIA FINCH STATION,338.12,0,199,601271,21634.35715,1,601275,21296.23404
EAST - 199A FINCH ROCKET TOWARDS SCARBOROUGH CENTRE STATION  VIA FINCH STATION,WEST - 199B FINCH ROCKET TOWARDS YORK UNIVERSITY VIA FINCH STATION,431.26,0,199,601269,26064.86918,1,601273,25633.61393
EAST - 199C FINCH ROCKET TOWARDS MORNINGSIDE HEIGHTS,WEST - 199A FINCH ROCKET TOWARDS FINCH STATION,1231.96,0,199,601270,18210.47187,1,601272,16978.51262
EAST - 300A BLOOR-DANFORTH BLUE NIGHT TOWARDS WARDEN,WEST - 300 BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS JANE STATION,163.96,0,300,601758,11842.87627,1,601789,12006.84076
EAST - 300A BLOOR-DANFORTH BLUE NIGHT TOWARDS WARDEN,WEST - 300K BLOOR-DANFORTH BLUE NIGHT TOWARDS KIPLING STATION,521.86,0,300,601753,24296.84535,1,601778,23774.98348
EAST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS PAPE STATION,WEST - 300K BLOOR-DANFORTH BLUE NIGHT TOWARDS KIPLING STATION,669.71,0,300,601762,16724.15412,1,601783,16054.44073
EAST - 300A BLOOR-DANFORTH BLUE NIGHT TOWARDS WARDEN,WEST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS WEST MALL,1332.99,0,300,601748,33183.17986,1,601770,34516.1738
EAST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS KENNEDY STATION,WEST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS KIPLING STATION,1874.48,0,300,611308,31815.81885,1,601774,29941.34178
EAST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS KENNEDY STATION,WEST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS KIPLING STATION,1874.48,0,300,601751,31815.81885,1,601774,29941.34178
EAST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS COXWELL STATION,WEST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS WEST MALL,2122.10,0,300,601761,18462.84212,1,601781,20584.94355
EAST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS KENNEDY STATION,WEST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS KIPLING STATION,2240.53,0,300,601752,32181.87292,1,601774,29941.34178
EAST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS PAPE STATION,WEST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN,2452.56,0,300,601764,8449.63126,1,601784,10902.18739
EAST - 301 QUEEN BLUE NIGHT  TOWARDS NEVILLE PARK,WEST - 301 QUEEN BLUE NIGHT TOWARDS LONG BRANCH,13.25,0,301,601791,25539.08359,1,601798,25552.33724
EAST - 301 QUEEN BLUE NIGHT  TOWARDS RONCESVALLES,WEST - 301 QUEEN BLUE NIGHT REPLACEMENT BUS TOWARDS SHAW,82.60,0,301,601795,3120.123096,1,601800,3037.521223
EAST - 301 QUEEN BLUE NIGHT REPLACEMENT BUS TOWARDS SPADINA,WEST - 301 QUEEN BLUE NIGHT REPLACEMENT BUS TOWARDS SHAW,123.88,0,301,601793,2913.637711,1,601800,3037.521223
EAST - 301 QUEEN BLUE NIGHT  TOWARDS NEVILLE PARK,WEST - 301 QUEEN BLUE NIGHT TOWARDS HUMBER,185.80,0,301,601792,17834.90341,1,601799,17649.09926
EAST - 501 QUEEN  TOWARDS GREENWOOD/CONNAUGHT,WEST - 501 QUEEN TOWARDS RONCESVALLES,340.08,0,301,601794,14299.76379,1,601802,14639.84673
EAST - 501 QUEEN TOWARDS GREENWOOD/CONNAUGHT,WEST - 301 QUEEN BLUE NIGHT TOWARDS LONG BRANCH,3538.07,0,301,601796,22014.268,1,601798,25552.33724
EAST - 301 QUEEN BLUE NIGHT TOWARDS RONCESVALLES,WEST - 501 QUEEN TOWARDS RONCESVALLES,3816.60,0,301,601797,10823.24688,1,601802,14639.84673
SOUTH - 302 KINGSTON-MCCOWAN BLUE NIGHT TOWARDS BINGHAM LOOP,NORTH - 302 KINGSTON-MCCOWAN BLUE NIGHT TOWARDS STEELES,110.89,0,302,601803,19445.09453,1,601804,19334.20761
EAST - 304 KING BLUE NIGHT TOWARDS BROADVIEW STATION,WEST - 304 KING BLUE NIGHT TOWARDS DUNDAS WEST STATION,21.16,0,304,601805,12909.9036,1,601807,12931.06054
EAST - 304 KING BLUE NIGHT SHORT TURN,WEST - 304 KING BLUE NIGHT SHORT TURN,95.56,0,304,601806,2293.539816,1,601808,2389.102207
EAST - 306 CARLTON BLUE NIGHT REPLACEMENT BUS TOWARDS MAIN STREET STATION,WEST - 306 CARLTON BLUE NIGHT REPLACEMENT BUS TOWARDS DUNDAS WEST STATION,139.86,0,306,601811,16014.89057,1,601816,15875.02971
SOUTH - 310 BATHURST BLUE NIGHT TOWARDS EXHIBITION,NORTH - 310 BATHURST BLUE NIGHT TOWARDS STEELES,403.10,0,310,601823,20684.54321,1,601825,20281.44719
SOUTH - 310S BATHURST BLUE NIGHT SHORT TURN ,NORTH - 310 BATHURST BLUE NIGHT TOWARDS STEELES,19716.27,0,310,601824,565.1753346,1,601825,20281.44719
EAST - 312 ST CLAIR-JUNCTION BLUE NIGHT TOWARDS ST CLAIR STATION,WEST - 312 ST CLAIR-JUNCTION BLUE NIGHT TOWARDS DUNDAS WEST STATION,323.53,0,312,601828,12269.94366,1,601831,12593.47568
EAST - 315 EVANS-BROWN'S LINE BLUE NIGHT TOWARDS ROYAL YORK STATION,WEST - 315 EVANS-BROWN'S LINE BLUE NIGHT TOWARDS LONG BRANCH VIA SHERWAY,984.35,0,315,601833,12651.36289,1,601834,11667.01366
SOUTH - 317 SPADINA BLUE NIGHT TOWARDS UNION STATION,NORTH - 317 SPADINA BLUE NIGHT TOWARDS SPADINA STATION,77.69,0,317,601835,5411.606271,1,601837,5489.300338
SOUTH - 317 SPADINA BLUE NIGHT TOWARDS KING,NORTH - 317 SPADINA BLUE NIGHT TOWARDS QUEENS QUAY AND SPADINA,447.57,0,317,601836,2667.034262,1,601838,3114.600251
SOUTH - 320 YONGE BLUE NIGHT TOWARDS QUEENS QUAY ,NORTH - 320 YONGE BLUE NIGHT TOWARDS STEELES VIA FINCH STATION,161.17,0,320,601863,18513.01007,1,601870,18674.17687
SOUTH - 320 YONGE BLUE NIGHT TOWARDS QUEENS QUAY ,NORTH - 320 YONGE BLUE NIGHT TOWARDS STEELES,555.70,0,320,601864,12294.64088,1,601872,11738.93754
SOUTH - 320 YONGE BLUE NIGHT TOWARDS QUEENS QUAY ,NORTH - 320S YONGE BLUE NIGHT SHORT TURN TOWARDS EGLINTON STATION,694.45,0,320,601868,8159.151305,1,601875,7464.696496
SOUTH - 322S COXWELL BLUE NIGHT SHORT TURN TOWARDS DANFORTH,NORTH - 322S COXWELL BLUE NIGHT SHORT TURN TOWARDS DANFORTH,127.11,0,322,601881,5397.7096,1,601886,5524.816879
SOUTH - 322 COXWELL BLUE NIGHT TOWARDS VICTORIA PARK VIA KINGSTON RD,NORTH - 322 COXWELL BLUE NIGHT TOWARDS BROADVIEW STATION ,534.41,0,322,601878,10922.52648,1,601883,10388.12122
SOUTH - 322S COXWELL BLUE NIGHT TOWARDS WARDEN VIA VICTORIA PARK AND DANFORTH,NORTH - 322S COXWELL BLUE NIGHT SHORT TURN TOWARDS DANFORTH,2974.32,0,322,601879,2550.495334,1,601886,5524.816879
SOUTH - 324 VICTORIA PARK BLUE NIGHT TOWARDS KINGSTON RD,NORTH - 324 VICTORIA PARK BLUE NIGHT TOWARDS STEELES VIA SHEPPARD AND WARDEN,128.90,0,324,601887,17157.41531,1,601890,17286.31533
SOUTH - 325 DON MILLS BLUE NIGHT TOWARDS EASTERN,NORTH - 325 DON MILLS BLUE NIGHT TOWARDS STEELES,909.70,0,325,601893,19616.44516,1,601897,20526.14735
SOUTH - 325S DON MILLS BLUE NIGHT SHORT TURN TOWARDS DANFORTH,NORTH - 325 DON MILLS BLUE NIGHT TOWARDS STEELES,3685.27,0,325,601894,16840.88126,1,601897,20526.14735
SOUTH - 329 DUFFERIN BLUE NIGHT TOWARDS EXHIBITION,NORTH - 329 DUFFERIN BLUE NIGHT TOWARDS STEELES,364.72,0,329,601899,20835.8652,1,601904,21200.58587
EAST - 332 EGLINTON WEST BLUE NIGHT TOWARDS EGLINTON STATION,WEST - 332 EGLINTON WEST BLUE NIGHT TOWARDS RENFORTH AND PEARSON AIRPORT,2175.82,0,332,601913,22316.86825,1,601916,24492.68936
EAST - 332 EGLINTON WEST BLUE NIGHT TOWARDS EGLINTON STATION,WEST - 332 EGLINTON WEST BLUE NIGHT TOWARDS RENFORTH AND PEARSON AIRPORT,6532.72,0,332,601915,17959.97155,1,601916,24492.68936
EAST - 334 EGLINTON EAST BLUE NIGHT TOWARDS FINCH AND NEILSON VIA KINGSTON RD AND MORNINGSIDE,WEST - 334 EGLINTON EAST BLUE NIGHT TOWARDS EGLINTON STATION,62.23,0,334,601920,28916.27963,1,601926,28978.51323
WEST - 334 EGLINTON EAST BLUE NIGHT TOWARDS EGLINTON STATION,WEST - 334S EGLINTON EAST BLUE NIGHT SHORT TURN,75.31,0,334,601923,1204.047253,1,601928,1279.35849
EAST - 334 EGLINTON EAST BLUE NIGHT TOWARDS FINCH AND NEILSON VIA KINGSTON RD AND MORNINGSIDE,WEST - 334 EGLINTON EAST BLUE NIGHT TOWARDS EGLINTON STATION,157.90,0,334,601921,29754.31004,1,601927,29912.20861
SOUTH - 335 JANE BLUE NIGHT TOWARDS JANE STATION,NORTH - 335 JANE BLUE NIGHT TOWARDS YORK UNIVERSITY,273.31,0,335,601929,17374.42313,1,601930,17101.11717
EAST - 336 FINCH WEST BLUE NIGHT TOWARDS FINCH STATION,WEST - 336 FINCH WEST BLUE NIGHT TOWARDS WOODBINE RACE TRACK ,36.87,0,336,601931,22118.74632,1,601933,22081.87953
EAST - 336 FINCH WEST BLUE NIGHT TOWARDS FINCH STATION,WEST - 336 FINCH WEST BLUE NIGHT TOWARDS WOODBINE RACE TRACK ,321.96,0,336,601932,22403.83878,1,601933,22081.87953
SOUTH - 337 ISLINGTON BLUE NIGHT TOWARDS LAKE SHORE,NORTH - 337 ISLINGTON BLUE NIGHT TOWARDS STEELES,364.86,0,337,601934,20388.57174,1,601936,20753.43047
SOUTH - 37 ISLINGTON TOWARDS ISLINGTON STATION,NORTH - 337 ISLINGTON BLUE NIGHT TOWARDS STEELES,14327.06,0,337,601935,1504.513533,1,601937,15831.57663
EAST - 339 FINCH EAST BLUE NIGHT TOWARDS MARKHAM RD,WEST - 339 FINCH EAST BLUE NIGHT TOWARDS FINCH STATION,617.03,0,339,601940,17033.85833,1,601942,16416.82566
EAST - 339 FINCH EAST BLUE NIGHT TOWARDS MARKHAM RD,WEST - 339 FINCH EAST BLUE NIGHT TOWARDS FINCH STATION,638.47,0,339,601939,17055.29277,1,601942,16416.82566
SOUTH - 341 KEELE BLUE NIGHT TOWARDS KEELE STATION,NORTH - 341 KEELE BLUE NIGHT TOWARDS YORK UNIVERSITY AND STEELES,2366.03,0,341,601951,15966.30023,1,601952,18332.33483
SOUTH - 343 KENNEDY BLUE NIGHT TOWARDS KENNEDY STATION,NORTH - 343 KENNEDY BLUE NIGHT TOWARDS STEELES,80.13,0,343,611306,12183.69124,1,611307,12263.82089
SOUTH - 343 KENNEDY BLUE NIGHT TOWARDS KENNEDY STATION,NORTH - 343 KENNEDY BLUE NIGHT TOWARDS STEELES,80.13,0,343,601953,12183.69124,1,611307,12263.82089
SOUTH - 343 KENNEDY BLUE NIGHT SHORT TURN,NORTH - 343 KENNEDY BLUE NIGHT TOWARDS STEELES,10821.34,0,343,601954,1442.478021,1,601955,12263.82089
EAST - 352 LAWRENCE WEST BLUE NIGHT TOWARDS SUNNYBROOK HOSPITAL,WEST - 352S LAWRENCE WEST BLUE NIGHT SHORT TURN TOWARDS LAWRENCE STATION,132.21,0,352,601993,2799.888084,1,601997,2932.099421
EAST - 352 LAWRENCE WEST BLUE NIGHT TOWARDS SUNNYBROOK HOSPITAL,WEST - 352 LAWRENCE WEST BLUE NIGHT TOWARDS PEARSON AIRPORT,2881.17,0,352,601991,21977.90825,1,601994,24859.07723
EAST - 353 STEELES EAST BLUE NIGHT TOWARDS STAINES,WEST - 353 STEELES EAST BLUE NIGHT TOWARDS YORK UNIVERSITY,1202.48,0,353,602000,30670.52172,1,602004,29468.04062
EAST - 354 LAWRENCE EAST BLUE NIGHT TOWARDS STARSPRAY BLVD,WEST - 354 LAWRENCE EAST BLUE NIGHT TOWARDS EGLINTON STATION,81.72,0,354,602007,26446.60752,1,602009,26364.88575
SOUTH - 363S OSSINGTON BLUE NIGHT SHORT TURN,NORTH - 363 OSSINGTON BLUE NIGHT TOWARDS EGLINTON WEST STATION,403.27,0,363,602038,8263.946805,1,602041,7860.67559
SOUTH - 363 OSSINGTON BLUE NIGHT TOWARDS EXHIBITION,NORTH - 363 OSSINGTON BLUE NIGHT TOWARDS EGLINTON WEST STATION,1106.01,0,363,602037,10488.33385,1,602039,9382.32875
SOUTH - 365 PARLIAMENT BLUE NIGHT TOWARDS ESPLANADE,NORTH - 365 PARLIAMENT BLUE NIGHT TOWARDS CASTLE FRANK STATION,146.77,0,365,602042,3256.881146,1,602043,3110.109491
EAST - 384 SHEPPARD WEST BLUE NIGHT TOWARDS SHEPPARD-YONGE STATION,WEST - 384 SHEPPARD WEST BLUE NIGHT TOWARDS WESTON RD,194.16,0,384,602059,12292.2816,1,602062,12486.4413
EAST - 384S SHEPPARD WEST BLUE NIGHT SHORT TURN,WEST - 384 SHEPPARD WEST BLUE NIGHT TOWARDS WESTON RD,11540.52,0,384,602061,945.9254347,1,602062,12486.4413
EAST - 385 SHEPPARD EAST BLUE NIGHT TOWARDS MEADOWVALE,WEST - 385 SHEPPARD EAST BLUE NIGHT TOWARDS SHEPPARD-YONGE STATION,130.45,0,385,602065,20456.87142,1,602066,20587.32277
EAST - 395 YORK MILLS BLUE NIGHT TOWARDS MEADOWVALE AND SHEPPARD,WEST - 395 YORK MILLS BLUE NIGHT TOWARDS YORK MILLS STATION,66.31,0,395,602082,23596.5364,1,602086,23662.85093
EAST - 396 WILSON BLUE NIGHT TOWARDS YORK MILLS STATION,WEST - 396 WILSON BLUE NIGHT TOWARDS MARTIN GROVE AND STEELES,223.31,0,396,602091,20838.31403,1,602093,21061.62765
EAST - 396 WILSON BLUE NIGHT TOWARDS YORK MILLS STATION,WEST - 396 WILSON BLUE NIGHT TOWARDS MARTIN GROVE AND STEELES,229.42,0,396,602090,20374.28671,1,602092,20603.70795
EAST - 501 QUEEN TOWARDS RONCESVALLES ,WEST - 501 QUEEN REPLACEMENT BUS TOWARDS SHAW,7.25,0,501,602198,3044.769023,1,602204,3037.521223
EAST - 501 QUEEN TOWARDS NEVILLE PARK ,WEST - 501 QUEEN TOWARDS LONG BRANCH,21.40,0,501,602189,25530.93837,1,602202,25552.33724
EAST - 501 QUEEN TOWARDS GREENWOOD AND CONNAUGHT,WEST - 501 QUEEN TOWARDS HUMBER ,61.95,0,501,602197,14254.4237,1,602207,14316.36952
EAST - 501 QUEEN TOWARDS NEVILLE PARK ,WEST - 501 QUEEN TOWARDS HUMBER ,89.51,0,501,602190,17795.04444,1,602203,17705.53184
EAST - 501 QUEEN TOWARDS HUMBER,WEST - 501 QUEEN TOWARDS LONG BRANCH,111.95,0,501,602195,7828.117207,1,602205,7940.065156
EAST - 501 QUEEN REPLACEMENT BUS TOWARDS SPADINA,WEST - 501 QUEEN REPLACEMENT BUS TOWARDS SHAW,123.88,0,501,602193,2913.637711,1,602204,3037.521223
EAST - 501 QUEEN TOWARDS GREENWOOD AND CONNAUGHT,WEST - 501 QUEEN TOWARDS LONG BRANCH,174.16,0,501,602199,22014.268,1,602208,22188.4294
EAST - 501 QUEEN TOWARDS RONCESVALLES ,WEST - 501 QUEEN TOWARDS LONG BRANCH,192.63,0,501,602200,10806.30732,1,602212,10998.94128
EAST - 501 QUEEN TOWARDS NEVILLE PARK ,WEST - 501 QUEEN TOWARDS GREENWOOD AND CONNAUGHT,220.00,0,501,602196,3675.836555,1,602209,3455.836427
EAST - 501 QUEEN TOWARDS BROADVIEW,WEST - 501 QUEEN TOWARDS HUMBER ,2068.39,0,501,602194,19773.92524,1,602203,17705.53184
EAST - 502 DOWNTOWNER TOWARDS VICTORIA PARK ,WEST - 502 DOWNTOWNER TOWARDS MCCAUL ,100.72,0,502,602213,9897.630477,1,602218,9796.910976
EAST - 502 DOWNTOWNER TOWARDS VICTORIA PARK ,WEST - 502 DOWNTOWNER TOWARDS GREENWOOD/CONNAUGHT,224.05,0,502,602215,4110.975954,1,602220,3886.924463
EAST - 503 KINGSTON RD TOWARDS VICTORIA PARK ,WEST - 503 KINGSTON RD TOWARDS GREENWOOD/CONNAUGHT ,75.34,0,503,602227,3975.760138,1,602232,3900.423125
EAST - 503 KINGSTON RD TOWARDS VICTORIA PARK ,WEST - 503 KINGSTON RD TOWARDS YORK VIA KING ,90.74,0,503,602223,9479.416032,1,602230,9388.680967
EAST - 504 KING TOWARDS BROADVIEW STATION VIA KING,WEST - 504 KING TOWARDS DUNDAS WEST STATION VIA KING ,21.16,0,504,602236,12909.9036,1,602251,12931.06054
EAST - 504 KING TOWARDS BROADVIEW STATION VIA KING,WEST - 504 KING TOWARDS DUNDAS WEST STATION VIA KING ,21.16,0,504,602237,12909.9036,1,602251,12931.06054
EAST - 504 KING TOWARDS BROADVIEW,WEST - 504 KING TOWARDS RONCESVALLES AND QUEEN,58.03,0,504,602245,8381.335866,1,602253,8439.368379
EAST - 504 KING TOWARDS BROADVIEW STATION VIA KING,WEST - 504 KING TOWARDS BROADVIEW,91.46,0,504,602242,2297.64566,1,602257,2389.102207
EAST - 504  KING TOWARDS RONCESVALLES AND QUEEN,WEST - 504 KING TOWARDS BROADVIEW,95.56,0,504,602244,2293.539816,1,602257,2389.102207
EAST - 505 DUNDAS TOWARDS BROADVIEW STATION VIA DUNDAS  ,WEST - 505 DUNDAS TOWARDS DUNDAS WEST STATION VIA DUNDAS ,8.18,0,505,602260,10905.8102,1,602267,10913.98575
EAST - 505 DUNDAS TOWARDS BROADVIEW STATION VIA DUNDAS  ,WEST - 505 DUNDAS TOWARDS DUNDAS WEST STATION VIA DUNDAS ,14.55,0,505,602259,10899.43948,1,602270,10913.98575
EAST - 505 DUNDAS TOWARDS RONCESVALLES AND QUEEN ,WEST - 505 DUNDAS TOWARDS DUNDAS WEST STATION VIA DUNDAS ,259.07,0,505,602266,733.3216713,1,602273,474.2507086
EAST - 506 CARLTON REPLACEMENT BUS TOWARDS MAIN STREET STATION ,WEST - 506 CARLTON REPLACEMENT BUS TOWARDS HIGH PARK AND KEELE STN,147.76,0,506,602276,8977.244011,1,602288,9125.005203
EAST - 506 CARLTON TOWARDS MAIN STREET STATION ,WEST - 506 CARLTON TOWARDS COXWELL AND QUEEN,257.77,0,506,602282,3117.871069,1,602296,2860.098314
EAST - 506 CARLTON TOWARDS MAIN STREET STATION ,WEST - 506 CARLTON TOWARDS MCCAUL,1505.74,0,506,602281,11973.28353,1,602291,10467.54072
EAST - 506 CARLTON TOWARDS MAIN STREET STATION ,WEST - 506 CARLTON TOWARDS MCCAUL,4532.07,0,506,602278,14999.61447,1,602290,10467.54072
509 HARBOURFRONT TOWARDS UNION STATION ,509 HARBOURFRONT TOWARDS EXHIBITION,566.85,0,509,611312,3990.483796,1,611318,3423.629589
509 HARBOURFRONT TOWARDS LAKE SHORE AND BATHURST,509 HARBOURFRONT TOWARDS EXHIBITION,611.00,0,509,611314,1465.193319,1,611320,854.1918225
SOUTH - 510A SPADINA TOWARDS UNION STATION,NORTH - 510 SPADINA TOWARDS QUEEN,11.57,0,510,602338,3126.172134,1,602345,3114.600251
SOUTH - 510A SPADINA TOWARDS UNION STATION,NORTH - 510 SPADINA TOWARDS SPADINA STATION,77.69,0,510,602331,5411.606271,1,602339,5489.300338
SOUTH - 510C SPADINA TOWARDS KING,NORTH - 510 SPADINA TOWARDS SPADINA STATION,81.47,0,510,602334,2667.034262,1,602343,2748.50522
SOUTH - 510B SPADINA TOWARDS QUEENS QUAY,NORTH - 510 SPADINA TOWARDS SPADINA STATION,87.24,0,510,602332,3713.371567,1,602340,3626.13125
SOUTH - 511 BATHURST TOWARDS RONCESVALLES ,NORTH - 511 BATHURST TOWARDS BATHURST STATION ,18.98,0,511,611327,2749.657961,1,611334,2730.675391
SOUTH - 511 BATHURST TOWARDS EXHIBITION ,NORTH - 511 BATHURST TOWARDS BATHURST STATION ,253.55,0,511,611329,2984.220795,1,611334,2730.675391
SOUTH - 511 BATHURST TOWARDS EXHIBITION ,NORTH - 511 BATHURST TOWARDS BATHURST STATION ,634.12,0,511,611323,5677.517904,1,611330,5043.402233
EAST - 512 ST CLAIR REPLACEMENT BUS TOWARDS ST CLAIR STATION,WEST - 512 ST CLAIR REPLACEMENT BUS TOWARDS KEELE,135.88,0,512,602366,7325.613273,1,602376,7461.49379
EAST - 514 CHERRY TOWARDS DISTILLERY VIA KING,WEST - 514 CHERRY TOWARDS EXHIBITION (DUFFERIN GATE) VIA KING,76.24,0,514,606107,7109.054843,1,606108,7185.295265
