id,route,stop_sequence_new,sequence,hr,min,INT_ID
160532542,35,1,1,7,54,203.0
160532542,35,2,2,8,6,13466049.0
160532542,35,3,3,8,6,13465635.0
160532542,35,4,4,8,7,13465287.0
160532542,35,5,5,8,7,13464832.0
160532542,35,6,6,8,8,13464451.0
160532542,35,7,7,8,10,13463827.0
160532542,35,8,8,8,11,13463440.0
160532542,35,9,9,8,11,13463074.0
160532542,35,10,11,8,12,13462239.0
160532542,35,11,12,8,18,13458435.0
160532542,35,12,13,8,25,13455332.0
160532542,35,13,14,8,27,13455040.0
160532542,35,14,15,8,27,13454821.0
160532542,35,15,16,8,28,13454466.0
160532542,35,16,17,8,29,13453888.0
160532542,35,17,18,8,30,13453033.0
160532542,35,18,19,8,30,13452283.0
160532542,35,19,20,8,31,13451997.0
160532542,35,20,21,8,32,13451700.0
160532542,35,21,22,8,33,13451058.0
160532542,35,22,23,8,33,13450723.0
160532542,35,23,24,8,34,13450486.0
160532542,35,24,25,8,34,13450219.0
160532542,35,25,26,8,35,13449866.0
160532542,35,26,27,8,40,13447884.0
160532544,32,1,3,8,22,13463605.0
160532544,32,2,4,8,26,13463137.0
160532544,32,3,5,8,27,13462936.0
160532544,32,4,6,8,27,13462655.0
160532544,32,5,7,8,28,13462409.0
160532544,32,6,8,8,29,13462163.0
160532544,32,7,9,8,31,13461913.0
160532544,32,8,10,8,31,13461680.0
160532544,32,9,13,8,33,13461355.0
160532544,32,10,14,8,34,13461263.0
160532544,32,11,15,8,34,13461228.0
160532544,32,12,17,8,35,13460830.0
160532544,32,13,19,8,48,13458928.0
160532544,32,14,20,8,49,13458815.0
160532544,32,15,21,8,51,13458706.0
160532544,32,16,22,8,54,13458567.0
160532544,32,17,23,8,57,160.0
160532547,66,1,1,7,54,20031732.0
160532547,66,2,2,8,6,13468888.0
160532547,66,3,3,8,6,13468676.0
160532547,66,4,4,8,7,13468500.0
160532547,66,5,5,8,7,13468274.0
160532547,66,6,6,8,8,13468018.0
160532547,66,7,8,8,8,13467630.0
160532547,66,8,9,8,9,13467231.0
160532547,66,9,10,8,9,13467131.0
160532547,66,10,11,8,10,13466999.0
160532548,87,1,1,8,6,218.0
160532548,87,2,3,8,8,13461456.0
160532548,87,3,4,8,8,13460964.0
160532548,87,4,5,8,9,13460374.0
160532548,87,5,6,8,10,13460112.0
160532548,87,6,7,8,10,13460103.0
160532548,87,7,9,8,11,13459931.0
160532548,87,8,10,8,12,13459808.0
160532548,87,9,11,8,18,13458538.0
160532548,87,10,12,8,26,13458881.0
160532548,87,11,13,8,26,13459115.0
160532548,87,12,14,8,27,13459233.0
160532548,87,13,15,8,28,13459405.0
160532549,503,1,1,7,54,13461342.0
160532549,503,2,3,8,9,13461408.0
160532549,503,3,4,8,9,13461467.0
160532549,503,4,6,8,11,13461728.0
160532549,503,5,7,8,12,13461875.0
160532549,503,6,9,8,18,13463787.0
160532549,503,7,10,8,18,13463942.0
160532549,503,8,11,8,25,13464855.0
160532549,503,9,12,8,26,13464948.0
160532549,503,10,13,8,26,13465017.0
160532549,503,11,14,8,27,13465109.0
160532549,503,12,15,8,28,13465231.0
160532549,503,13,16,8,29,13465313.0
160532549,503,14,17,8,31,13465478.0
160532549,503,15,18,8,31,13465784.0
160532549,503,16,19,8,33,13465975.0
160532549,503,17,20,8,34,13466241.0
160532549,503,18,21,8,40,101.0
160532551,504,1,1,7,54,218.0
160532551,504,2,2,8,6,13464398.0
160532551,504,3,3,8,6,13464658.0
160532551,504,4,4,8,8,13465231.0
160532551,504,5,5,8,10,13465313.0
160532551,504,6,6,8,11,13465478.0
160532551,504,7,7,8,18,13466404.0
160532551,504,8,9,8,27,151.0
160532551,504,9,13,8,33,13467654.0
160532551,504,10,14,8,34,13467722.0
160532551,504,11,15,8,40,13468053.0
160532551,504,12,17,8,54,13468779.0
160532553,78,1,1,7,57,13448784.0
160532553,78,2,4,8,6,13449989.0
160532553,78,3,5,8,7,13450273.0
160532553,78,4,6,8,7,13450215.0
160532553,78,5,7,8,8,13450581.0
160532553,78,6,8,8,9,13451068.0
160532553,78,7,9,8,9,13451157.0
160532553,78,8,10,8,9,13451259.0
160532553,78,9,12,8,10,113.0
160532554,90,1,1,7,54,13459786.0
160532554,90,2,3,8,7,13461271.0
160532554,90,3,4,8,8,159.0
160532557,37,1,1,7,54,13448601.0
160532557,37,2,2,8,6,13450370.0
160532557,37,3,3,8,6,13450946.0
160532557,37,4,4,8,7,13451305.0
160532557,37,5,5,8,8,13451900.0
160532557,37,6,6,8,9,13452207.0
160532557,37,7,7,8,9,13452733.0
160532557,37,8,8,8,10,13453201.0
160532557,37,9,9,8,11,13453545.0
160532557,37,10,10,8,11,13454278.0
160532557,37,11,11,8,12,13454428.0
160532557,37,12,12,8,12,13454806.0
160532557,37,13,13,8,18,13457178.0
160532557,37,14,14,8,18,13457805.0
160532557,37,15,15,8,25,13462163.0
160532557,37,16,17,8,26,13462889.0
160532557,37,17,18,8,27,13463434.0
160532557,37,18,19,8,27,13464097.0
160532557,37,19,20,8,28,13464419.0
160532557,37,20,21,8,29,13465055.0
160532557,37,21,22,8,30,13465305.0
160532557,37,22,23,8,30,13465562.0
160532557,37,23,24,8,31,13465956.0
160532557,37,24,25,8,31,13466259.0
160532557,37,25,26,8,31,13466510.0
160532557,37,26,27,8,32,13466818.0
160532557,37,27,29,8,33,13467331.0
160532557,37,28,30,8,35,201.0
160532558,63,1,1,7,54,13468224.0
160532558,63,2,2,8,2,13468120.0
160532558,63,3,3,8,6,13468053.0
160532558,63,4,4,8,7,30109241.0
160532558,63,5,5,8,8,13467650.0
160532558,63,6,6,8,9,13467715.0
160532558,63,7,7,8,10,13467337.0
160532558,63,8,8,8,11,13466940.0
160532558,63,9,9,8,12,13466493.0
160532558,63,10,10,8,12,13466116.0
160532558,63,11,11,8,18,13464281.0
160532558,63,12,12,8,18,13463938.0
160532558,63,13,13,8,25,13461215.0
160532558,63,14,14,8,25,13460899.0
160532558,63,15,15,8,26,13460587.0
160532558,63,16,16,8,27,13460098.0
160532558,63,17,17,8,28,13459587.0
160532558,63,18,18,8,29,13459150.0
160532558,63,19,19,8,30,13458706.0
160532558,63,20,20,8,31,13458567.0
160532558,63,21,21,8,33,160.0
160532559,109,1,1,7,54,13458567.0
160532559,109,2,2,7,55,13458198.0
160532559,109,3,3,7,56,13457929.0
160532559,109,4,4,7,57,13457669.0
160532559,109,5,5,7,58,13457385.0
160532559,109,6,6,7,58,13457100.0
160532559,109,7,7,8,6,13455194.0
160532559,109,8,9,8,7,163.0
160532559,109,9,11,8,8,13454398.0
160532559,109,10,12,8,8,13454301.0
160532559,109,11,13,8,9,13454073.0
160532559,109,12,14,8,9,13453964.0
160532559,109,13,18,8,11,13453267.0
160532559,109,14,19,8,12,13453533.0
160532562,95,1,1,7,54,302.0
160532562,95,2,2,8,1,13447843.0
160532562,95,3,3,8,3,13447955.0
160532562,95,4,4,8,6,13974857.0
160532562,95,5,5,8,6,13448199.0
160532562,95,6,6,8,8,13448318.0
160532562,95,7,8,8,9,13448519.0
160532562,95,8,9,8,10,13448642.0
160532562,95,9,10,8,10,13448759.0
160532562,95,10,11,8,11,13448838.0
160532562,95,11,12,8,12,13449013.0
160532562,95,12,13,8,14,13448996.0
160532562,95,13,14,8,16,13448704.0
160532562,95,14,15,8,18,13448553.0
160532562,95,15,16,8,18,13448645.0
160532562,95,16,17,8,25,13449368.0
160532562,95,17,19,8,27,13449541.0
160532562,95,18,20,8,28,13449731.0
160532562,95,19,21,8,30,13449822.0
160532562,95,20,22,8,31,13449911.0
160532562,95,21,23,8,32,13450081.0
160532562,95,22,24,8,32,13450226.0
160532562,95,23,25,8,33,13450372.0
160532562,95,24,26,8,34,13450611.0
160532562,95,25,28,8,48,113.0
160532563,85,1,1,7,54,13442521.0
160532563,85,2,2,8,6,13442803.0
160532563,85,3,5,8,7,13443095.0
160532563,85,4,7,8,9,13443237.0
160532563,85,5,9,8,10,13443509.0
160532563,85,6,11,8,12,13443760.0
160532563,85,7,13,8,18,13444619.0
160532563,85,8,14,8,25,13445386.0
160532563,85,9,15,8,26,13445476.0
160532563,85,10,16,8,27,13445612.0
160532563,85,11,17,8,29,13445746.0
160532563,85,12,18,8,31,13445830.0
160532563,85,13,19,8,32,13445956.0
160532563,85,14,20,8,33,13446075.0
160532563,85,15,21,8,34,30113634.0
160532563,85,16,22,8,35,13446293.0
160532563,85,17,23,8,40,13446581.0
160532564,86,1,1,7,54,228.0
160532564,86,2,3,8,8,13452476.0
160532564,86,3,4,8,9,13452383.0
160532564,86,4,5,8,10,13452308.0
160532564,86,5,6,8,11,13452119.0
160532564,86,6,7,8,12,13452053.0
160532564,86,7,8,8,12,13451957.0
160532564,86,8,9,8,18,13450859.0
160532564,86,9,10,8,18,13450880.0
160532564,86,10,11,8,25,13447347.0
160532564,86,11,12,8,26,13446901.0
160532564,86,12,13,8,27,13446613.0
160532564,86,13,14,8,28,13446432.0
160532564,86,14,15,8,28,13446300.0
160532564,86,15,16,8,29,13446091.0
160532564,86,16,17,8,30,13445458.0
160532564,86,17,18,8,30,13445320.0
160532564,86,18,19,8,31,13445095.0
160532564,86,19,20,8,32,13444896.0
160532564,86,20,21,8,32,13444737.0
160532564,86,21,22,8,32,13444537.0
160532564,86,22,23,8,33,13444084.0
160532564,86,23,24,8,34,13443929.0
160532564,86,24,25,8,34,13443668.0
160532565,929,1,1,7,54,164.0
160532565,929,2,2,8,7,13453476.0
160532565,929,3,3,8,9,13454394.0
160532565,929,4,4,8,10,13455007.0
160532565,929,5,5,8,12,13456031.0
160532565,929,6,6,8,14,13457150.0
160532565,929,7,7,8,16,13458159.0
160532565,929,8,9,8,18,13459036.0
160532565,929,9,10,8,20,13460901.0
160532565,929,10,11,8,22,13462285.0
160532565,929,11,12,8,25,13463123.0
160532565,929,12,13,8,27,13463882.0
160532565,929,13,14,8,29,210.0
160532565,929,14,15,8,30,13465703.0
160532565,929,15,16,8,31,13466100.0
160532565,929,16,17,8,32,13466425.0
160532565,929,17,18,8,34,13466894.0
160532565,929,18,19,8,35,13467983.0
160532565,929,19,20,8,36,13468374.0
160532565,929,20,21,8,38,13468568.0
160532565,929,21,22,8,40,13468779.0
160532574,501,1,1,7,54,13470690.0
160532574,501,2,2,8,6,13470639.0
160532574,501,3,3,8,7,13470610.0
160532574,501,4,4,8,7,13470599.0
160532574,501,5,5,8,8,13470586.0
160532574,501,6,6,8,10,13470566.0
160532574,501,7,7,8,10,13470536.0
160532574,501,8,8,8,11,13470520.0
160532574,501,9,9,8,12,13470505.0
160532574,501,10,12,8,25,13469793.0
160532574,501,11,13,8,25,13469683.0
160532574,501,12,14,8,28,30070005.0
160532574,501,13,15,8,29,20031732.0
160532586,86,1,1,7,54,228.0
160532586,86,2,2,8,6,13452308.0
160532586,86,3,3,8,7,13452119.0
160532586,86,4,4,8,8,13452053.0
160532586,86,5,5,8,8,13451957.0
160532586,86,6,6,8,9,13451873.0
160532586,86,7,7,8,10,13451762.0
160532586,86,8,8,8,11,13451634.0
160532586,86,9,9,8,11,13451513.0
160532586,86,10,11,8,12,13451254.0
160532586,86,11,12,8,18,13449983.0
160532586,86,12,13,8,25,13447211.0
160532586,86,13,14,8,26,13447093.0
160532586,86,14,15,8,27,13446990.0
160532586,86,15,16,8,28,13446875.0
160532586,86,16,17,8,29,13446727.0
160532586,86,17,18,8,29,13446675.0
160532586,86,18,19,8,29,13446621.0
160532586,86,19,20,8,29,13446543.0
160532586,86,20,21,8,30,13446406.0
160532586,86,21,22,8,30,13446558.0
160532586,86,22,23,8,31,13446928.0
160532586,86,23,25,8,31,13447406.0
160532586,86,24,27,8,32,13447598.0
160532591,75,1,1,7,56,13467665.0
160532591,75,2,2,8,6,13466844.0
160532591,75,3,3,8,6,13466633.0
160532591,75,4,4,8,7,13466482.0
160532591,75,5,5,8,8,13466341.0
160532591,75,6,6,8,10,13465979.0
160532591,75,7,7,8,11,13465715.0
160532591,75,8,8,8,12,13465366.0
160532591,75,9,9,8,18,216.0
160532591,75,10,10,8,18,13462748.0
160532594,63,1,1,7,54,13462262.0
160532594,63,2,2,7,54,13461950.0
160532594,63,3,3,8,6,13462801.0
160532594,63,4,4,8,9,30072982.0
160532594,63,5,5,8,10,13463585.0
160532594,63,6,6,8,12,13463938.0
160532594,63,7,7,8,18,13465702.0
160532594,63,8,8,8,18,13466116.0
160532594,63,9,9,8,25,13467650.0
160532594,63,10,10,8,25,30109241.0
160532594,63,11,11,8,26,13468053.0
160532594,63,12,12,8,27,13467971.0
160532594,63,13,13,8,28,13468313.0
160532594,63,14,14,8,29,14254033.0
160532594,63,15,15,8,31,20111568.0
160532594,63,16,16,8,32,13468440.0
160532617,87,1,1,7,54,225.0
160532617,87,2,2,8,6,13458881.0
160532617,87,3,3,8,7,13458804.0
160532617,87,4,4,8,7,13458898.0
160532617,87,5,5,8,8,13458498.0
160532617,87,6,6,8,8,13458348.0
160532617,87,7,7,8,9,13458424.0
160532617,87,8,8,8,10,13458460.0
160532617,87,9,9,8,10,13458538.0
160532617,87,10,10,8,11,13458647.0
160532617,87,11,11,8,11,13458721.0
160532617,87,12,12,8,12,13458820.0
160532617,87,13,13,8,18,13459808.0
160532617,87,14,14,8,25,13460964.0
160532617,87,15,15,8,25,13461456.0
160532617,87,16,18,8,27,218.0
160532622,88,1,1,8,6,109.0
160532622,88,2,3,8,11,13459992.0
160532622,88,3,4,8,11,13459852.0
160532622,88,4,5,8,12,13459721.0
160532622,88,5,6,8,18,13457871.0
160532622,88,6,7,8,18,13457532.0
160532622,88,7,8,8,25,13457550.0
160532640,32,1,1,7,55,111.0
160532640,32,2,2,8,12,13457135.0
160532640,32,3,3,8,18,13457799.0
160532640,32,4,4,8,25,13458244.0
160532640,32,5,5,8,30,160.0
160532640,32,6,6,8,34,13458567.0
160532640,32,7,7,8,35,13458706.0
160532640,32,8,8,8,36,13458815.0
160532640,32,9,9,8,38,13458928.0
160532640,32,10,10,8,40,13459036.0
160532640,32,11,11,8,48,13460466.0
160532640,32,12,12,8,49,13460757.0
160532640,32,13,13,8,49,13460830.0
160532640,32,14,14,8,50,13461228.0
160532640,32,15,15,8,50,13461263.0
160532640,32,16,17,8,51,13461355.0
160532640,32,17,19,8,55,13461680.0
160532640,32,18,20,8,56,13461913.0
160532640,32,19,21,8,56,13462163.0
160532640,32,20,22,8,57,13462409.0
160532640,32,21,23,8,58,13462655.0
160532640,32,22,24,8,59,13462936.0
160532640,32,23,25,9,0,13463137.0
160532643,69,1,1,7,54,13459028.0
160532643,69,2,2,7,55,13459344.0
160532643,69,3,3,7,58,13459596.0
160532643,69,4,4,7,58,13459819.0
160532643,69,5,5,8,6,13456960.0
160532643,69,6,8,8,7,227.0
160532763,54,1,1,7,54,13446835.0
160532763,54,2,2,8,0,13447158.0
160532763,54,3,3,8,3,13447571.0
160532763,54,4,4,8,6,13447932.0
160532763,54,5,5,8,6,13448109.0
160532763,54,6,6,8,7,13448254.0
160532763,54,7,7,8,8,13448378.0
160532763,54,8,8,8,8,13448487.0
160532763,54,9,9,8,9,13448547.0
160532763,54,10,11,8,11,13448786.0
160532763,54,11,12,8,11,13448868.0
160532763,54,12,13,8,11,13448960.0
160532763,54,13,14,8,12,13449023.0
160532763,54,14,15,8,18,13449830.0
160532763,54,15,16,8,20,301.0
160532763,54,16,17,8,22,13450163.0
160532763,54,17,19,8,26,13450391.0
160532763,54,18,21,8,28,13450484.0
160532763,54,19,22,8,28,13450586.0
160532763,54,20,23,8,29,13450686.0
160532763,54,21,24,8,31,13450818.0
160532763,54,22,25,8,31,13450935.0
160532763,54,23,26,8,32,13451090.0
160532763,54,24,27,8,32,13451212.0
160532763,54,25,28,8,34,13451311.0
160532763,54,26,29,8,34,13451412.0
160532763,54,27,30,8,36,13451515.0
160532763,54,28,31,8,38,13451566.0
160532763,54,29,32,8,40,13451645.0
160532763,54,30,34,8,48,30112870.0
160532763,54,31,35,8,49,13455296.0
160532763,54,32,36,8,50,13455720.0
160532763,54,33,37,8,51,13455811.0
160532763,54,34,38,8,51,13455899.0
160532763,54,35,39,8,52,13455990.0
160532763,54,36,40,8,52,13456085.0
160532763,54,37,41,8,52,13456160.0
160532763,54,38,42,8,54,13456221.0
160532763,54,39,43,8,56,13456348.0
160532765,73,1,1,7,54,202.0
160532765,73,2,3,8,9,13466745.0
160532765,73,3,4,8,9,13466445.0
160532765,73,4,5,8,10,13466023.0
160532765,73,5,6,8,10,13465689.0
160532765,73,6,7,8,11,13465275.0
160532765,73,7,8,8,11,13464880.0
160532765,73,8,9,8,12,13464483.0
160532765,73,9,10,8,18,13460740.0
160532765,73,10,11,8,18,13460207.0
160532765,73,11,12,8,25,13456680.0
160532765,73,12,13,8,27,13455715.0
160532765,73,13,15,8,29,20046140.0
160532765,73,14,16,8,30,13454866.0
160532765,73,15,17,8,30,13454716.0
160532765,73,16,18,8,30,13454501.0
160532765,73,17,19,8,31,13454299.0
160532765,73,18,20,8,32,13453780.0
160532765,73,19,21,8,33,13453194.0
160532765,73,20,22,8,33,13453013.0
160532765,73,21,23,8,34,13452733.0
160532765,73,22,25,8,40,13451893.0
160532766,132,1,1,7,54,13442142.0
160532766,132,2,2,7,57,13442271.0
160532766,132,3,3,7,57,13442384.0
160532766,132,4,4,7,58,13442606.0
160532766,132,5,5,7,58,13442749.0
160532766,132,6,8,8,7,13444405.0
160532766,132,7,9,8,7,13444498.0
160532766,132,8,10,8,9,13444590.0
160532766,132,9,11,8,10,13444674.0
160532766,132,10,12,8,10,13444958.0
160532766,132,11,17,8,12,13445175.0
160532767,43,1,1,7,55,13441740.0
160532767,43,2,3,8,6,13442363.0
160532767,43,3,5,8,7,13443052.0
160532767,43,4,6,8,8,13443302.0
160532767,43,5,7,8,8,13443543.0
160532767,43,6,8,8,9,13443753.0
160532767,43,7,9,8,9,13444019.0
160532767,43,8,10,8,10,13444192.0
160532767,43,9,11,8,11,13444800.0
160532767,43,10,12,8,12,13445197.0
160532767,43,11,13,8,12,13445476.0
160532767,43,12,14,8,18,13447299.0
160532767,43,13,15,8,18,13447843.0
160532767,43,14,16,8,25,13450163.0
160532767,43,15,18,8,27,13450676.0
160532767,43,16,19,8,27,13451299.0
160532767,43,17,21,8,29,13452055.0
160532767,43,18,22,8,29,13452623.0
160532767,43,19,23,8,30,13452869.0
160532768,505,1,1,7,54,208.0
160532768,505,2,2,8,1,13466258.0
160532768,505,3,3,8,3,13466531.0
160532768,505,4,4,8,6,13466677.0
160532768,505,5,5,8,6,13466754.0
160532768,505,6,6,8,7,13466826.0
160532768,505,7,8,8,7,13466880.0
160532768,505,8,9,8,8,13466894.0
160532768,505,9,10,8,8,13466900.0
160532768,505,10,11,8,8,13466910.0
160532768,505,11,12,8,9,13466923.0
160532768,505,12,13,8,10,13466940.0
160532768,505,13,14,8,10,13466833.0
160532768,505,14,15,8,11,13466689.0
160532768,505,15,17,8,12,13466407.0
160532768,505,16,18,8,18,103.0
160532768,505,17,19,8,25,13464965.0
160532768,505,18,20,8,25,13464879.0
160532768,505,19,21,8,27,13464720.0
160532768,505,20,22,8,27,13464658.0
160532768,505,21,23,8,28,13464398.0
160532768,505,22,24,8,29,13464177.0
160532768,505,23,25,8,30,13463801.0
160532768,505,24,26,8,30,13463447.0
160532768,505,25,27,8,31,13463084.0
160532768,505,26,28,8,31,13462704.0
160532768,505,27,29,8,32,218.0
160532801,95,1,1,7,54,113.0
160532801,95,2,2,8,6,13450684.0
160532801,95,3,3,8,7,13450611.0
160532801,95,4,4,8,8,13450372.0
160532801,95,5,5,8,9,13450226.0
160532801,95,6,6,8,9,13450081.0
160532801,95,7,7,8,10,13449911.0
160532801,95,8,8,8,10,13449822.0
160532801,95,9,9,8,12,13449731.0
160532801,95,10,10,8,18,13448813.0
160532801,95,11,11,8,25,13448519.0
160532801,95,12,13,8,26,13448318.0
160532801,95,13,14,8,27,13448199.0
160532801,95,14,15,8,28,13974857.0
160532801,95,15,16,8,29,13447955.0
160532801,95,16,17,8,31,13447843.0
160532801,95,17,18,8,31,302.0
160532810,89,1,1,8,6,207.0
160532810,89,2,2,8,6,13465564.0
160532810,89,3,3,8,7,13465036.0
160532810,89,4,4,8,8,13464716.0
160532810,89,5,5,8,9,13464438.0
160532810,89,6,6,8,10,13464031.0
160532810,89,7,7,8,11,13463685.0
160532810,89,8,8,8,12,13463232.0
160532810,89,9,9,8,18,13461238.0
160532810,89,10,10,8,18,13461075.0
160532810,89,11,11,8,25,13459076.0
160532810,89,12,12,8,25,13458880.0
160532810,89,13,14,8,26,13458367.0
160532810,89,14,15,8,27,13458304.0
160532810,89,15,16,8,28,13458203.0
160532810,89,16,17,8,29,13458075.0
160532810,89,17,18,8,29,13457985.0
160532810,89,18,19,8,30,13457738.0
160532810,89,19,20,8,30,13457446.0
160532810,89,20,21,8,31,13457191.0
160532810,89,21,22,8,32,13456916.0
160532810,89,22,23,8,33,13456680.0
160532810,89,23,24,8,33,13455715.0
160532815,24,1,1,7,54,404.0
160532815,24,2,2,7,55,13446518.0
160532815,24,3,3,8,6,13447055.0
160532815,24,4,4,8,7,13448105.0
160532815,24,5,5,8,8,13448310.0
160532815,24,6,6,8,8,13448712.0
160532815,24,7,7,8,9,13449013.0
160532815,24,8,8,8,10,13449319.0
160532815,24,9,9,8,10,13449511.0
160532815,24,10,10,8,10,13449710.0
160532815,24,11,11,8,11,13449947.0
160532815,24,12,12,8,12,13450472.0
160532815,24,13,13,8,18,13453395.0
160532815,24,14,14,8,25,13455247.0
160532815,24,15,15,8,25,13455487.0
160532815,24,16,16,8,26,13455708.0
160532815,24,17,17,8,27,13455959.0
160532815,24,18,18,8,27,13456185.0
160532815,24,19,19,8,28,13456438.0
160532815,24,20,20,8,28,13456890.0
160532815,24,21,21,8,29,13457363.0
160532815,24,22,23,8,30,13457716.0
160532815,24,23,24,8,31,13458442.0
160532815,24,24,25,8,32,226.0
160532832,57,1,1,7,54,13441740.0
160532832,57,2,2,8,6,14038170.0
160532832,57,3,5,8,7,13442555.0
160532832,57,4,6,8,8,13442762.0
160532832,57,5,7,8,9,13443046.0
160532832,57,6,8,8,10,13443148.0
160532832,57,7,9,8,11,13443404.0
160532832,57,8,10,8,11,13443751.0
160532832,57,9,11,8,11,13443826.0
160532832,57,10,12,8,12,13444194.0
160532832,57,11,13,8,12,13444493.0
160532832,57,12,14,8,12,13444733.0
160532832,57,13,15,8,18,13446743.0
160532832,57,14,16,8,18,303.0
160532832,57,15,17,8,25,13450111.0
160532832,57,16,18,8,26,13450601.0
160532832,57,17,19,8,26,13451120.0
160532832,57,18,20,8,27,13451389.0
160532832,57,19,21,8,27,13451799.0
160532832,57,20,22,8,28,13452253.0
160532832,57,21,23,8,29,13452476.0
160532832,57,22,26,8,33,228.0
160532842,91,1,3,7,56,13449881.0
160532842,91,2,4,7,56,13449683.0
160532842,91,3,5,7,57,13449777.0
160532842,91,4,6,7,58,13450150.0
160532842,91,5,8,8,6,13452245.0
160532842,91,6,9,8,7,13452414.0
160532842,91,7,10,8,7,13452668.0
160532842,91,8,11,8,7,13452939.0
160532842,91,9,12,8,8,13453274.0
160532842,91,10,13,8,9,13453655.0
160532842,91,11,15,8,11,13453963.0
160532842,91,12,16,8,11,13454174.0
160532842,91,13,17,8,12,13454817.0
160532842,91,14,19,8,12,13455228.0
160532842,91,15,20,8,18,13457092.0
160532842,91,16,21,8,25,13459236.0
160532842,91,17,22,8,25,13459542.0
160532842,91,18,24,8,26,224.0
160532848,31,1,1,7,54,13464286.0
160532848,31,2,2,7,57,13463995.0
160532848,31,3,3,8,25,13463183.0
160532848,31,4,4,8,26,13462774.0
160532848,31,5,5,8,28,13462283.0
160532848,31,6,6,8,29,13461356.0
160532848,31,7,7,8,30,222.0
160532848,31,8,8,8,51,13463771.0
160532848,31,9,9,8,54,13461975.0
160532848,31,10,10,8,54,13461716.0
160532854,941,1,1,7,54,167.0
160532854,941,2,2,8,11,13449857.0
160532854,941,3,3,8,14,13451388.0
160532854,941,4,4,8,16,13452617.0
160532854,941,5,5,8,18,13454197.0
160532854,941,6,6,8,21,13455046.0
160532854,941,7,7,8,25,13456952.0
160532854,941,8,8,8,26,13458400.0
160532854,941,9,10,8,37,13461074.0
160532854,941,10,11,8,40,13461587.0
160532854,941,11,12,8,42,13461687.0
160532854,941,12,14,8,48,13464438.0
160532854,941,13,15,8,49,207.0
160532862,87,1,1,7,54,218.0
160532862,87,2,2,8,6,13459931.0
160532862,87,3,3,8,7,13459808.0
160532862,87,4,5,8,9,13459436.0
160532862,87,5,6,8,9,13459300.0
160532862,87,6,7,8,10,13459143.0
160532862,87,7,8,8,10,13459010.0
160532862,87,8,9,8,11,13458820.0
160532862,87,9,10,8,11,13458721.0
160532862,87,10,11,8,12,13458538.0
160532862,87,11,12,8,18,13458804.0
160532862,87,12,13,8,18,13458740.0
160532872,61,1,1,7,54,111.0
160532872,61,2,2,8,6,13457135.0
160532872,61,3,3,8,6,13457225.0
160532872,61,4,4,8,8,13457449.0
160532872,61,5,5,8,8,13456838.0
160532872,61,6,6,8,9,13456543.0
160532872,61,7,7,8,9,13456247.0
160532872,61,8,8,8,10,13455941.0
160532872,61,9,9,8,11,13455466.0
160532872,61,10,10,8,12,13455295.0
160532872,61,11,11,8,12,13454853.0
160532872,61,12,12,8,18,13452017.0
160532876,40,1,1,7,54,200.0
160532876,40,2,2,7,57,13467982.0
160532876,40,3,3,7,57,14204003.0
160532876,40,4,4,7,58,13467586.0
160532876,40,5,6,8,6,13464510.0
160532876,40,6,8,8,7,13464451.0
160532876,40,7,9,8,7,13464467.0
160532876,40,8,10,8,8,13464462.0
160532876,40,9,12,8,9,13464453.0
160532876,40,10,14,8,10,13464434.0
160532876,40,11,15,8,11,13464436.0
160532876,40,12,16,8,12,13464438.0
160532876,40,13,17,8,12,13464433.0
160532878,939,1,1,7,54,304.0
160532878,939,2,2,8,9,13444619.0
160532878,939,3,3,8,12,13442643.0
160532878,939,4,4,8,18,13443046.0
160532878,939,5,5,8,25,13443837.0
160532878,939,6,6,8,26,13444158.0
160532878,939,7,7,8,28,13444318.0
160532878,939,8,8,8,31,13444278.0
160532878,939,9,9,8,33,13444423.0
160532878,939,10,10,8,35,13444761.0
160532878,939,11,11,8,40,13445452.0
160532887,989,1,1,8,12,207.0
160532887,989,2,2,8,18,13464438.0
160532887,989,3,3,8,20,13463232.0
160532887,989,4,4,8,22,13461687.0
160532887,989,5,5,8,25,13461391.0
160532887,989,6,6,8,26,13460757.0
160532887,989,7,7,8,28,13460444.0
160532887,989,8,8,8,29,13459968.0
160532887,989,9,9,8,33,13458367.0
160532887,989,10,10,8,35,13457985.0
160532887,989,11,11,8,37,13457191.0
160532887,989,12,12,8,40,13455715.0
160532887,989,13,13,8,48,13450342.0
160532887,989,14,14,8,51,13448484.0
160532887,989,15,15,8,52,13447719.0
160532890,937,1,1,7,54,13448601.0
160532890,937,2,2,8,6,13449596.0
160532890,937,3,3,8,6,13449995.0
160532890,937,4,4,8,7,13450370.0
160532890,937,5,5,8,7,13450946.0
160532890,937,6,6,8,8,13451305.0
160532890,937,7,7,8,9,13451900.0
160532890,937,8,8,8,9,13452207.0
160532890,937,9,9,8,10,13452733.0
160532890,937,10,10,8,10,13453201.0
160532890,937,11,11,8,11,13453545.0
160532890,937,12,12,8,11,13454278.0
160532890,937,13,13,8,12,13454428.0
160532890,937,14,14,8,12,13454806.0
160532890,937,15,15,8,18,13457805.0
160532890,937,16,16,8,20,13459022.0
160532890,937,17,17,8,22,13460559.0
160532890,937,18,18,8,25,13462163.0
160532963,501,1,1,7,54,13464498.0
160532963,501,2,4,8,6,13463118.0
160532963,501,3,6,8,9,13462856.0
160532963,501,4,7,8,9,13462722.0
