date,period,type,ttt,ge_raw,ttt_base,ge_base,rel_ge,additional_tt,group
2019-11-28,MD,raw_md,3188269.3333333335,0.0239456413986018,2840664.8333333335,0.0259340449801975,92.33284440158106,347604.5,raw
2019-11-29,MD,raw_md,3244570.5,0.023589581047498545,2840664.8333333335,0.0259340449801975,90.95989871811697,403905.6666666665,raw
2019-12-02,MD,raw_md,3106273.3333333335,0.02435178020095605,2840664.8333333335,0.0259340449801975,93.89888935393756,265608.5,raw
2019-12-03,MD,raw_md,3182595.8333333335,0.023912702905545206,2840664.8333333335,0.0259340449801975,92.20583570285416,341931.0,raw
2019-12-04,MD,raw_md,3217419.3333333335,0.02380141410968988,2840664.8333333335,0.0259340449801975,91.77671330432243,376754.5,raw
2019-12-05,MD,raw_md,3231846.5,0.02374910187601968,2840664.8333333335,0.0259340449801975,91.57500071490513,391181.6666666665,raw
2019-12-06,MD,raw_md,3207020.6666666665,0.023872787961407287,2840664.8333333335,0.0259340449801975,92.05192626000252,366355.833333333,raw
2019-12-09,MD,raw_md,3150364.3333333335,0.02420595297251707,2840664.8333333335,0.0259340449801975,93.3365889933485,309699.5,raw
2019-12-10,MD,raw_md,3220711.5,0.023798570118531884,2840664.8333333335,0.0259340449801975,91.76574705836978,380046.6666666665,raw
2019-12-11,MD,raw_md,3218687.1666666665,0.02388212441487034,2840664.8333333335,0.0259340449801975,92.08792702066359,378022.333333333,raw
2019-12-12,MD,raw_md,3187992.8333333335,0.02389224801007386,2840664.8333333335,0.0259340449801975,92.12696294896266,347328.0,raw
2019-12-13,MD,raw_md,3234839.0,0.023694900916210685,2840664.8333333335,0.0259340449801975,91.36600531966162,394174.1666666665,raw
2019-12-17,MD,raw_md,3916865.0,0.021384512914137677,2840664.8333333335,0.0259340449801975,82.45729862220215,1076200.1666666665,raw
2019-12-18,MD,raw_md,3186072.0,0.023981461968438565,2840664.8333333335,0.0259340449801975,92.47096620195626,345407.1666666665,raw
2019-12-19,MD,raw_md,3338989.6666666665,0.023175939973085667,2840664.8333333335,0.0259340449801975,89.36492548995791,498324.833333333,raw
2019-12-20,MD,raw_md,3259677.1666666665,0.023562903170783422,2840664.8333333335,0.0259340449801975,90.857030551059,419012.333333333,raw
2019-12-23,MD,raw_md,3213529.3333333335,0.023826345389504337,2840664.8333333335,0.0259340449801975,91.87284670670333,372864.5,raw
2019-12-27,MD,raw_md,3118869.8333333335,0.02439706746809564,2840664.8333333335,0.0259340449801975,94.07351412679567,278205.0,raw
2019-12-30,MD,raw_md,3138457.3333333335,0.024450252492369488,2840664.8333333335,0.0259340449801975,94.27859214032753,297792.5,raw
2020-01-02,MD,raw_md,3131793.3333333335,0.024398306901177544,2840664.8333333335,0.0259340449801975,94.07829330059155,291128.5,raw
2020-01-03,MD,raw_md,3173560.5,0.024181044891793936,2840664.8333333335,0.0259340449801975,93.2405450451632,332895.6666666665,raw
2019-11-14,PM,ab_pm,18155.69330995046,0.02352112163963048,18155.69330995046,0.02352112163963048,100.0,0.0,ab
2019-11-28,PM,ab_pm,19783.888932369977,0.021611998717902568,18155.69330995046,0.02352112163963048,91.88336784708748,1628.1956224195164,ab
2019-11-29,PM,ab_pm,19968.507325325707,0.021539118722261157,18155.69330995046,0.02352112163963048,91.57351869636238,1812.8140153752465,ab
