gta06,INT_ID,duration
264,13461264,1442
264,13463573,1770
264,13459903,885
264,13458721,1713
264,13459010,1343
264,13460937,1273
264,13462518,1461
264,13460437,1558
264,13459300,1261
264,13460818,1033
264,13463537,1522
264,13461716,424
264,13462284,1159
264,13460561,1141
264,13461356,347
264,13463317,1425
264,13462774,912
264,13459268,1748
264,13458761,1677
264,13462203,1100
264,13463111,1441
264,222,252
264,13459542,1577
264,13460336,1409
264,13462887,1365
264,13459399,1554
264,13462844,1159
264,13461421,1508
264,13464286,1715
264,13459488,1406
264,13463183,1142
264,13463420,1265
264,13459236,1726
264,219,1687
264,13461623,536
264,13459601,1585
264,13458439,1607
264,13461234,1460
264,13464067,1587
264,13464179,1560
264,13460600,1742
264,13461733,1659
264,13462225,835
264,13461235,1656
264,13461975,552
264,13463082,967
264,13461657,850
264,13463743,1765
264,13463279,1321
264,223,520
264,13463166,1740
264,13461105,889
264,13459980,864
264,13462427,944
264,13460132,1145
264,220,1284
264,13461912,1364
264,13461380,557
264,13459689,1026
264,13461602,1576
264,13459558,1189
264,13458692,1713
264,13462117,1260
264,13460855,1617
264,13460535,598
264,13458334,1666
264,13458660,1508
264,13463995,1569
264,224,1189
264,13459914,1459
264,13459424,1146
264,13459436,1324
264,13460029,1003
264,13463771,1436
264,13463372,1473
264,13459143,1194
264,13458820,1606
265,13462931,1557
265,13461235,1242
265,13462225,396
265,13460535,1191
265,13465121,1743
265,13462427,306
265,13463058,1387
265,13461975,767
265,13464606,1285
265,13463478,1002
265,13460922,1638
265,13463245,1589
265,13461912,731
265,223,1126
265,13463111,969
265,13464003,1278
265,13461657,1532
265,13464067,857
265,13462329,1487
265,13463771,800
265,13462643,1401
265,13462774,440
265,13464498,1418
265,13460244,1329
265,13463743,1117
265,13463573,1125
265,13463293,1244
265,13464539,1177
265,13463166,1433
265,13462824,1514
265,13459980,1457
265,13463420,629
265,221,1447
265,13459805,1537
265,13463705,1305
265,13463372,839
265,13464374,1230
265,13459424,1745
265,13463995,940
265,13463082,316
265,13463522,1590
265,13463652,1482
265,13461623,662
265,13463279,679
265,13463942,1053
265,13462891,1531
265,13460029,1681
265,13464614,1616
265,224,1631
265,13464179,892
265,13461733,1250
265,13464254,1672
265,13463494,1709
265,13461105,1570
265,13460937,1332
265,13460818,1714
265,13463537,840
265,13464758,1554
265,13462887,1095
265,13463317,758
265,13462203,1453
265,13462953,323
265,13461356,1033
265,13462284,526
265,13462196,1177
265,13461421,1090
265,13464286,1086
265,13463892,1616
265,13461380,786
265,13461602,943
265,13459689,1630
265,13464027,1551
265,13459903,1586
265,13462283,576
265,13462504,1293
265,13463183,505
265,13462844,496
265,222,953
265,13461875,1704
265,13459558,1788
265,13461057,1436
265,13461716,901
265,13464709,1792
265,13462518,1726
265,20235330,1783
265,13463796,1460
265,13463787,1314
266,13463279,736
266,13464179,300
266,13461623,1241
266,13464855,1459
266,13461421,1666
266,13463573,1177
266,13464709,1213
266,13462196,1348
266,13463942,525
266,13464771,1297
266,13460535,1770
266,13463787,786
266,13463082,437
266,13463288,1518
266,13463537,312
266,13463058,876
266,13464067,326
266,13462284,1102
266,13463183,582
266,13461875,1691
266,13464498,816
266,13462203,1751
266,13461975,1217
266,13463771,281
266,223,1705
266,13463796,1506
266,13462953,497
266,13462329,1334
266,13464758,962
266,13463111,1267
266,13463317,404
266,13462643,1134
266,13462931,1145
266,13463892,1662
266,13464027,1378
266,13464254,1249
266,13464662,1478
266,13461733,1578
266,13461380,1365
266,13462844,676
266,13463933,1426
266,13462427,882
266,13465017,1736
266,13463743,935
266,13464003,779
266,13463705,1356
266,13463293,733
266,13464374,626
266,13464948,1611
266,13463408,1330
266,13463522,1649
266,13461602,1519
266,13463420,443
266,13464606,693
266,13464539,585
266,13463995,374
266,13462887,1393
266,13461912,1307
266,13463166,1667
266,13462283,1062
266,13463187,1700
266,13463652,971
266,222,1485
266,13463478,1055
266,13465121,1151
266,13465194,1490
266,13462504,1591
266,13465538,1421
266,13461716,1345
266,13463372,891
266,13462824,1025
266,13464286,490
266,13463152,1771
266,13464614,1014
266,20235330,1255
266,13463245,1792
266,13463494,1198
266,13461356,1523
266,13462774,809
266,13465276,1644
266,13462225,991
267,13463111,1064
267,13465109,901
267,13463478,852
267,13462953,1724
267,13462518,1570
267,13464003,577
267,13463787,1567
267,13465231,1098
267,13465194,317
267,13463537,1522
267,13463705,914
267,13462203,1548
267,13463317,1629
267,13465837,785
267,13464662,580
267,13465121,562
267,13463573,825
267,13462504,1388
267,13464004,1420
267,13463166,1225
267,13464606,736
267,13464179,929
267,13463892,1217
267,13464658,1415
267,13466194,1008
267,13464286,747
267,13465571,1690
267,13464720,1527
267,13465478,1533
267,13463743,727
267,13464614,225
267,13463942,1311
267,13464771,320
267,13463279,1172
267,13464709,226
267,13464398,1567
267,13465313,1257
267,13466520,1339
267,13462891,1375
267,13466878,1690
267,13463183,1336
267,13464498,421
267,13463372,1023
267,13463995,897
267,13463082,1517
267,13463771,1040
267,13465538,832
267,13464177,1694
267,13463796,1064
267,13465784,1714
267,13464855,472
267,13464027,921
267,13466690,1512
267,13464254,809
267,13464067,1104
267,13463652,1790
267,13465017,754
267,13466351,1178
267,13464374,610
267,13462887,1190
267,13462117,1771
267,13463522,1207
267,13465276,471
267,13462774,1563
267,13463245,1350
267,13464539,855
267,13464758,464
267,13463420,1197
267,13464948,628
268,13466241,1389
268,13465784,1114
268,13465837,793
268,13463522,1434
268,13464027,1156
268,13463796,1298
268,13465231,492
268,13463801,1291
268,13466690,1500
268,13465673,1250
268,13465058,1579
268,13464269,1227
268,13464004,1008
268,30036276,1205
268,13463447,1466
268,13464879,1262
268,13464003,1508
268,13465959,1284
268,13465194,630
268,13465538,1526
268,30029405,1465
268,13464948,563
268,13465979,1714
268,13465121,1256
268,13467182,1681
268,13466300,1571
268,13466482,1726
268,13466427,1322
268,13463705,1421
268,13466633,1658
268,13464667,1798
268,13466194,1016
268,13465567,1507
268,13463084,1691
268,13465179,1728
268,13464771,879
268,13465109,459
268,13466668,1515
268,14036494,1625
268,13464709,962
268,14243510,1250
268,13465276,476
268,13464374,1505
268,13466454,1221
268,13465017,433
268,13466977,1552
268,13464662,835
268,13463995,1793
268,13464539,1549
268,13464614,1161
268,13465571,1086
268,13463166,1723
268,13464490,1493
268,13464286,1643
268,13466117,1304
268,13464606,1430
268,13464758,1158
268,13465894,1561
268,13463743,1638
268,13465795,1385
268,13466801,1702
268,13463573,1602
268,13466844,1782
268,13464254,1038
268,13464965,1418
268,13463245,1577
268,13466150,1622
268,13463478,1727
268,13464855,720
268,13467067,1690
268,13465478,928
268,13466351,1186
268,13464177,1087
268,13467269,1659
268,13464586,1636
268,13466520,1347
268,13464398,961
268,13466475,1406
268,13466560,1331
268,13464498,1329
268,13464658,815
268,13465975,1148
268,13464720,935
268,13465313,649
268,13466404,1585
268,13463892,1164
268,13466240,1092
268,13466878,1300
268,13466341,1652
269,13463111,637
269,13463537,993
269,13463372,261
269,13463995,564
269,13463317,1085
269,13462283,930
269,13462203,1121
269,13465109,1501
269,13463787,1467
269,13464498,498
269,13462504,961
269,13463705,727
269,13464398,1612
269,13463942,1206
269,13462953,840
269,13462891,1199
269,13463245,1168
269,13464771,976
269,13461623,1589
269,13463522,1025
269,13463652,1652
269,13464374,588
269,13463166,1049
269,13463420,500
269,13465231,1706
269,13462824,1706
269,13462774,677
269,13463082,631
269,13464948,1290
269,13466194,1765
269,13461975,1073
269,13462117,1560
269,222,1615
269,13465017,1415
269,13464539,944
269,13464758,650
269,13462887,763
269,13465276,1332
269,13465837,1535
269,13463279,272
269,13461356,1391
269,13461380,1713
269,13464855,1135
269,221,1647
269,13463293,1414
269,13463796,882
269,13464027,943
269,13462518,1394
269,13463892,1038
269,13464614,697
269,13462284,1454
269,13462427,1234
269,13464003,344
269,13464067,1017
269,13464269,1659
269,13462225,1338
269,13465121,852
269,13463058,1557
269,13464177,1519
269,13463801,1716
269,30036276,1637
269,13463771,417
269,13461105,1789
269,13461716,1201
269,13461657,1392
269,13464004,1251
269,13464254,814
269,13465538,1122
269,13464662,1043
269,13463183,443
269,13464286,710
269,13461912,1659
269,13465194,1178
269,13464709,896
269,13464658,1460
269,13464720,1572
269,13463478,425
269,13463573,547
269,13462196,1763
269,13464606,832
269,13463743,500
269,13462844,1019
269,13464179,903
270,13464398,1030
270,13464269,1258
270,13461657,1613
270,13463705,332
270,13463892,638
270,13464254,232
270,13464179,1271
270,13464004,851
270,13464539,1290
270,13464758,912
270,13464855,423
270,13462887,984
270,13461234,1633
270,13463420,1070
270,13464948,579
270,13465571,1648
270,13463942,1644
270,13464286,1080
270,13465837,974
270,13466351,1367
270,13465784,1684
270,13462891,793
270,13464771,260
270,13463279,958
270,13463082,1321
270,13462117,1189
270,13465109,855
270,13464662,461
270,13462203,1342
270,13463537,1475
270,13465313,1211
270,13462953,1522
270,13466520,1528
270,13463372,809
270,13463317,1567
270,13463166,643
270,13466690,1701
270,30036276,1232
270,13464606,1178
270,13464614,558
270,13465478,1490
270,13464658,878
270,13463447,1409
270,13460996,1744
270,13464720,990
270,13462283,1633
270,13463478,646
270,13461264,1623
270,13464490,1542
270,13463245,768
270,13464965,1467
270,13462518,988
270,13463743,531
270,13463183,1132
270,13464879,1311
270,13465538,1384
270,13463796,482
270,13463801,1312
270,13464003,401
270,220,1475
270,13464067,1445
270,13462504,1182
270,13462844,1701
270,13463084,1634
270,13465121,1114
270,13464586,1685
270,13464027,350
270,13465194,506
270,13464709,354
270,13463111,858
270,13462774,1375
270,13466194,1197
270,13463522,625
270,13464498,761
270,13465017,704
270,13465231,1054
270,13463995,1046
270,13463771,899
270,13464374,954
270,13461975,1762
270,13465276,660
270,13463573,512
270,13465058,1628
270,13464177,1117
271,13464758,1645
271,13465975,1215
271,13463892,641
271,13464177,373
271,13464662,738
271,13464879,534
271,13464003,1016
271,218,1517
271,13466117,1507
271,13466300,1774
271,13466404,1649
271,13463447,752
271,13466240,1327
271,13465194,1240
271,13466351,1789
271,13462887,1573
271,13463573,1110
271,13464586,908
271,13466150,1765
271,13464912,1610
271,13466475,1620
271,13463111,1447
271,13464498,1489
271,13465894,1510
271,13466560,1570
271,13465313,580
271,13464398,247
271,13464720,213
271,13464658,101
271,13463245,1085
271,13465795,1338
271,13463478,1235
271,13463771,1514
271,13464785,1277
271,13464855,850
271,13465715,1541
271,13464254,546
271,219,1760
271,13464154,1563
271,13463743,1146
271,13465478,869
271,13464965,690
271,13465109,433
271,13462704,1212
271,13463372,1400
271,13465269,1213
271,13466194,1619
271,13464771,1005
271,13463279,1553
271,13466427,1566
271,13465179,1042
271,13465567,1204
271,13463084,977
271,13462891,1381
271,13463995,1661
271,13466668,1721
271,13463705,929
271,14243510,1314
271,13462504,1771
271,13463522,942
271,13464374,1682
271,13464520,1623
271,13463166,1231
271,13464948,700
271,30029405,1702
271,13466977,1787
271,13465569,1643
271,13465276,1089
271,13465837,1396
271,13462117,1754
271,13463420,1685
271,13465231,420
271,20235156,1174
271,13465017,578
271,13464027,664
271,13465058,851
271,13462518,1576
271,13463796,806
271,13464614,1291
271,13466241,1453
271,13464607,1789
271,13465784,1063
271,13465979,1655
271,13465673,1139
271,13464004,437
271,13466482,1790
271,13465959,1439
271,13463801,577
271,30036276,491
271,13464269,513
271,13465571,980
271,13463777,1778
271,13464709,1092
271,13464490,765
271,13466454,1456
271,13463183,1722
271,13464403,1490
271,13464667,1070
271,13465366,1374
272,13463166,471
272,13463279,1242
272,13464004,346
272,13462887,839
272,13462504,1037
272,13461264,1415
272,13464965,1409
272,13464785,1534
272,13461456,1699
272,13464709,1285
272,13463111,923
272,13465571,1712
272,13460855,1611
272,13465017,1025
272,13460878,1624
272,13464177,585
272,13465179,1771
272,13464614,1487
272,13464586,1181
272,13463705,611
272,13463573,791
272,13464720,975
272,13460996,1536
272,13465478,1609
272,13463743,1050
272,13463245,322
272,13464498,1672
272,13464154,1540
272,219,1084
272,13462774,1452
272,218,1328
272,13464879,1258
272,13463801,388
272,13463771,1682
272,13463084,788
272,30036276,467
272,13462518,816
272,13465231,1187
272,13465109,982
272,13464658,857
272,13460600,1736
272,13463447,563
272,220,1267
272,13463478,920
272,13464003,1184
272,13463796,454
272,13465194,1433
272,13460786,1470
272,13464027,591
272,13464269,737
272,13463777,1755
272,13463372,1083
272,13460103,1792
272,13464771,1199
272,13462891,621
272,13462117,981
272,13464398,711
272,13461234,1425
272,13465313,1338
272,13464254,712
272,13464855,1043
272,13462283,1718
272,13462704,1023
272,13460964,1784
272,13465058,1579
272,13463183,1414
272,13464667,1344
272,13464490,1028
272,13463082,1605
272,13464948,893
272,13463420,1545
272,13465276,1282
272,20235156,1654
272,13463522,316
272,13461657,1424
272,13464403,1514
272,13462203,1145
272,13464662,931
272,13460701,1589
272,221,1676
272,13463892,302
272,13464520,1686
272,13465837,1589
273,222,1329
273,13459931,1489
273,13463245,590
273,13461105,996
273,13459808,1708
273,13462283,1348
273,13460964,1775
273,13463447,1069
273,13464498,1555
273,13461264,853
273,13460275,1323
273,13460996,974
273,13462704,1192
273,13463801,1236
273,13463743,920
273,13460132,1581
273,13460600,1174
273,13459590,1660
273,13460437,1329
273,13464027,991
273,13463183,1293
273,13463796,863
273,13461716,1066
273,13463892,1024
273,13464374,1739
273,13461234,863
273,13464855,1445
273,13464254,1112
273,13460878,1616
273,13460235,1422
273,13460029,1723
273,13460818,1143
273,13464758,1723
273,218,1497
273,13462887,499
273,13464398,1566
273,13464269,1592
273,13462953,1697
273,13461657,599
273,13463082,1482
273,13464662,1332
273,13463995,1715
273,13465276,1683
273,13463522,724
273,13465017,1716
273,13464177,1440
273,13464004,1238
273,13459771,1575
273,13464614,1423
273,13460855,1049
273,13463372,964
273,13460103,1783
273,13461356,1096
273,13463279,1119
273,13462117,419
273,13464771,1328
273,13462891,274
273,13463420,1424
273,13464948,1585
273,13464658,1712
273,220,689
273,219,1075
273,13462504,465
273,13461623,1785
273,13462518,218
273,13463478,795
273,221,854
273,13463705,747
273,13462203,305
273,13460701,1331
273,13463084,1169
273,13462774,1112
273,13461456,1690
273,13464003,1081
273,13463111,583
273,13463771,1568
273,13459914,1572
273,13459601,1729
273,13465109,1796
273,13460786,1461
273,13460336,1297
273,13463166,424
273,30036276,1322
273,13465194,1574
273,13460561,1260
273,13463573,929
273,13464709,1422
273,13461975,1194
274,13460336,1145
274,13463372,1025
274,13464709,1675
274,13462504,322
274,13463522,1186
274,13463995,1700
274,13460786,1665
274,13464003,1142
274,13460535,1398
274,13463420,1396
274,13460855,1258
274,220,896
274,13463084,1491
274,13461356,612
274,13464662,1768
274,13459903,1468
274,13463082,1454
274,13464254,1548
274,13461380,1346
274,13463166,898
274,13462953,1678
274,13459805,1620
274,13464758,1784
274,218,1733
274,13462887,518
274,13461657,462
274,13460818,799
274,13459914,1230
274,13462518,654
274,13462891,853
274,13464771,1763
274,13460561,918
274,13462117,722
274,13463279,1180
274,13460235,1078
274,13461623,1214
274,13461234,1072
274,13460029,1256
274,13463111,644
274,13463801,1718
274,13463705,1175
274,13462203,283
274,13464027,1427
274,13462774,1032
274,13461716,495
274,13463183,1273
274,13463796,1325
274,13459931,1698
274,13463245,1054
274,13463771,1567
274,13459300,1776
274,13461264,1054
274,13461975,623
274,13459980,1656
274,221,497
274,13464498,1616
274,13460244,1521
274,13463447,1600
274,13460996,1183
274,219,1299
274,13462427,1622
274,13459808,1615
274,13463743,981
274,13460132,1239
274,13459436,1577
274,223,1320
274,13460600,1383
274,13460437,1192
274,13462225,1513
274,13459268,1554
274,13463478,856
274,13462283,777
274,13460701,1535
274,13458943,1706
274,13460275,1532
274,13462704,1499
274,13461105,661
274,222,837
274,13463573,990
274,13463892,1486
274,13459771,1784
274,13464614,1484
274,13464004,1700
274,13459601,1387
275,13461657,538
275,13459071,1461
275,13459249,1720
275,13459931,1377
275,13463166,1517
275,13463245,1682
275,13460535,764
275,13459771,1456
275,13460600,1062
275,13463082,1516
275,13463771,1629
275,13460437,878
275,13459689,1197
275,13461264,1001
275,13459300,1148
275,221,306
275,13462504,960
275,13462518,1172
275,222,492
275,13461716,558
275,13458692,1346
275,13463183,1335
275,13461356,386
275,13459010,1514
275,13458715,1401
275,13463573,1630
275,13459143,1318
275,13459590,1541
275,13461623,1254
275,223,958
275,13459424,1321
275,13463743,1621
275,13462283,839
275,13460855,937
275,13460275,1211
275,13459268,1103
275,13461234,988
275,13462953,1741
275,13463995,1762
275,13460029,618
275,13458820,1783
275,224,1610
275,13458943,1255
275,13460964,1674
275,13461105,209
275,13459542,1724
275,13463111,1284
275,13461456,1662
275,13462891,1367
275,13462117,971
275,13462203,811
275,13463420,1458
275,13460561,461
275,13460103,1675
275,13463372,1642
275,13458660,1685
275,13458761,1238
275,13463478,1496
275,220,941
275,13459436,944
275,13458477,1717
275,13459808,1164
275,13464003,1782
275,13462427,1662
275,13460786,1358
275,13460996,879
275,13461975,686
275,13460132,525
275,219,1343
275,13459601,936
275,13460244,898
275,13462774,1095
275,13459805,985
275,13458439,1666
275,13460701,1228
275,13458562,1511
275,13462225,1553
275,13459980,1033
275,13459399,1698
275,13460336,729
275,13460586,1777
275,13459158,1589
275,13459914,779
275,13459488,1564
275,13459903,835
275,13460878,1519
275,218,1783
275,13463279,1490
275,13461380,1150
275,13460235,620
275,13460818,353
275,13458643,1493
275,13459558,1366
275,13462887,1158
276,13459366,1540
276,13459590,1177
276,13460586,1404
276,13459158,1479
276,13463892,1662
276,13460336,583
276,13459249,1344
276,13459689,1595
276,13460132,874
276,13463522,1400
276,13458643,1586
276,13464003,1492
276,13459808,1225
276,13463743,1331
276,13458477,1739
276,13459143,1708
276,13460029,1016
276,13458692,1687
276,13460535,1451
276,13459436,1280
276,13459771,1092
276,220,522
276,13462518,755
276,222,949
276,13459980,1439
276,13463183,1706
276,13463796,1539
276,13461657,239
276,13461716,928
276,13463279,1530
276,13459914,872
276,13460374,1514
276,13464027,1667
276,13458715,1494
276,13459805,1383
276,13459268,1196
276,13460701,854
276,13461105,579
276,13461623,1609
276,13459300,1492
276,221,479
276,13458943,1348
276,13462283,1210
276,13463084,1559
276,13460235,708
276,13460964,1297
276,13459903,1233
276,13462704,1448
276,13460855,563
276,13460786,977
276,13462891,950
276,13460996,488
276,13463447,1707
276,13461456,1207
276,13463573,1340
276,13460818,531
276,13460244,1548
276,13462117,554
276,13461356,746
276,13460561,561
276,13460112,1538
276,13460103,1301
276,13459071,1554
276,13463245,1265
276,13462504,670
276,13461234,381
276,13461264,362
276,13461975,1056
276,219,924
276,223,1432
276,13462887,868
276,13459931,1006
276,13462774,1465
276,218,1364
276,13459492,1703
276,13463111,994
276,13460437,500
276,13459601,1029
276,13463372,1375
276,13460878,1143
276,13461380,1500
276,13459424,1719
276,13459803,1545
276,13460275,840
276,13459558,1759
276,13463705,1422
276,13462203,521
276,13460600,688
276,13464254,1788
276,13463478,1206
276,13458761,1583
276,13463166,1100
277,13465231,1757
277,13460132,1792
277,13464003,1552
277,13461716,1347
277,219,546
277,13460996,965
277,13459914,1790
277,13461975,1475
277,13462887,944
277,13460786,932
277,30036276,1043
277,13463478,1282
277,13459808,1698
277,13460878,1086
277,13462774,1599
277,13460855,1040
277,13464027,959
277,13463743,1407
277,13463796,831
277,13460818,1406
277,13460600,1153
277,13464658,1433
277,13464720,1551
277,13463245,549
277,13461657,853
277,13463084,622
277,13459590,1655
277,220,694
277,13463447,790
277,13464398,1287
277,13465109,1552
277,13460374,1454
277,13463801,957
277,13462518,348
277,13460586,1344
277,13460235,1626
277,13460336,1510
277,13462203,586
277,13460437,1361
277,13465017,1468
277,13462891,546
277,13461456,1161
277,13463573,1159
277,13463522,692
277,13461105,1258
277,13463892,745
277,13464662,1300
277,13459931,1479
277,13463279,1606
277,13463111,1070
277,13465276,1651
277,13461234,860
277,13460103,1254
277,13463166,697
277,13459803,1514
277,13464586,1757
277,13460561,1515
277,13463124,1674
277,13462504,746
277,13463372,1451
277,13459771,1570
277,13464004,958
277,13464771,1567
277,13464855,1413
277,13463705,979
277,13464948,1336
277,13464254,1080
277,13462117,416
277,222,1577
277,13464490,1604
277,221,1107
277,13460964,1246
277,13464177,1161
277,13464269,1313
277,13459492,1672
277,13463183,1780
277,13460112,1491
277,13462704,630
277,13464709,1661
277,13460701,996
277,13461264,850
277,13462283,1629
277,13460275,1316
277,218,935
277,13461356,1356
278,13460996,1394
278,13464720,1307
278,13460103,1622
278,13461234,1297
278,13463777,1632
278,13464269,1069
278,13461356,1797
278,13462891,1013
278,219,609
278,13463245,1017
278,13462117,880
278,13462704,238
278,13464879,1590
278,218,540
278,13460964,1114
278,13463796,1293
278,13464027,1430
278,13463801,713
278,13464490,1360
278,13464667,1676
278,13465313,1672
278,13464948,1732
278,13459803,1675
278,13464254,1551
278,13461657,1294
278,13460374,1400
278,13462628,1749
278,13464398,1043
278,13462162,1777
278,13463522,1154
278,221,1545
278,13464662,1770
278,13460701,1430
278,13462445,1644
278,13463892,1141
278,13461105,1696
278,13462203,1070
278,13465231,1512
278,13465109,1717
278,13462647,1608
278,13463084,313
278,13464004,1185
278,13461264,1287
278,13460275,1748
278,13462887,1428
278,13460878,1144
278,13460855,1468
278,13464177,917
278,13463124,1279
278,13462504,1230
278,13463166,1162
278,13464586,1513
278,13463705,1450
278,216,1739
278,13464965,1741
278,13460112,1528
278,13463111,1567
278,13460437,1795
278,13463573,1630
278,13461456,888
278,13463447,538
278,13463389,1444
278,13460786,1294
278,13462518,832
278,13460600,1587
278,220,1132
278,13464658,1189
278,13460586,1290
278,13463478,1759
278,30036276,799
279,13460103,1040
279,13463124,1053
279,13460561,1519
279,216,1507
279,13464658,1548
279,13463693,1599
279,13462117,1142
279,13462504,1733
279,13462891,1533
279,13461456,268
279,13461657,1306
279,13464720,1666
279,13463166,1684
279,13463522,1679
279,13464004,1544
279,13459803,1059
279,13464586,1790
279,13460996,1000
279,13460349,1246
279,13462203,1573
279,13462712,1654
279,13462748,1567
279,13459249,1582
279,13459771,1341
279,13463389,1220
279,13464269,1433
279,13463868,1590
279,13459601,1792
279,13462162,1532
279,13460235,1582
279,13460878,652
279,218,242
279,219,596
279,13460818,1525
279,13464398,1402
279,13460855,1047
279,13464154,1625
279,220,1126
279,13463447,897
279,13459492,1202
279,13459931,1321
279,13460437,1317
279,13463245,1536
279,13462223,1684
279,13462628,1504
279,13460112,894
279,13463777,1417
279,13464177,1276
279,13461264,1060
279,13460275,1256
279,13461234,1041
279,13460600,1109
279,13460964,497
279,13460132,1748
279,13464490,1643
279,13459914,1733
279,13462704,434
279,13460586,673
279,13463801,1072
279,13462445,1399
279,13459808,1533
279,13459590,1418
279,221,1539
279,13464403,1769
279,13462647,1363
279,13460786,823
279,13459158,1711
279,13460336,1466
279,13461105,1676
279,13463892,1681
279,13459366,1402
279,13463084,672
279,30036276,1158
279,13460374,766
279,13463953,1740
279,13462518,1335
279,13460701,952
280,13460878,770
280,219,454
280,13464177,1693
280,13460586,1028
280,13460374,1138
280,13462887,1435
280,13462518,860
280,13461234,742
280,13460336,1251
280,13460818,1226
280,13463796,1343
280,13463801,1489
280,13464254,1592
280,13460855,775
280,13459914,1531
280,30036276,1575
280,13459601,1688
280,13459771,1300
280,13459249,1552
280,13463084,1169
280,13460701,737
280,13464004,1490
280,13459803,1183
280,13462283,1777
280,13462704,1020
280,13460996,701
280,13463478,1773
280,13463705,1491
280,13460349,1693
280,13460029,1675
280,13459366,1529
280,13463892,1277
280,13463522,1204
280,13460112,1160
280,13463245,1061
280,13463111,1561
280,13460437,1102
280,13463573,1671
280,13461456,833
280,13464027,1471
280,220,633
280,13459590,1385
280,13459492,1341
280,13460964,924
280,13462504,1237
280,13463166,1209
280,13460103,923
280,221,1046
280,13462891,1058
280,222,1516
280,13460561,1251
280,13463124,1719
280,13461264,761
280,13460600,894
280,13461105,1197
280,13459158,1687
280,13460132,1533
280,13460235,1367
280,13461975,1623
280,13459931,1209
280,13461716,1495
280,13463447,1322
280,13461356,1309
280,13461657,806
280,13462203,1088
280,13459808,1428
280,13462117,646
280,13460786,601
280,13460275,1055
280,218,936
281,13458274,1580
281,13457552,1558
281,13461356,1473
281,13458439,1274
281,13458660,1285
281,13459366,766
281,13459805,1194
281,13458643,810
281,13458820,1394
281,13461975,1787
281,13461657,1360
281,13458761,807
281,13459689,1379
281,13461234,852
281,13458943,572
281,13459771,318
281,13459914,379
281,13460374,881
281,13459980,1544
281,13460437,734
281,13459903,1044
281,13461716,1659
281,219,1540
281,13460103,517
281,13460964,1045
281,13459010,1133
281,13460132,704
281,13462891,1692
281,13459158,705
281,13460786,834
281,218,1717
281,13461105,961
281,13460818,810
281,13460878,983
281,13460275,392
281,13461456,1286
281,13457802,1698
281,13459436,500
281,13458692,911
281,13460561,701
281,13459808,7
281,220,1096
281,13462518,1497
281,222,1580
281,13459071,778
281,13460600,551
281,13460112,753
281,13459803,771
281,13460855,666
281,13459601,253
281,13459492,929
281,13457776,1426
281,13458477,965
281,13459268,420
281,13460586,872
281,13459488,1763
281,13460235,543
281,13458647,1656
281,221,1137
281,13458715,718
281,13460244,1671
281,13458210,1705
281,13460996,741
281,13461264,871
281,13460336,668
281,13459300,712
281,13462203,1636
281,13459249,570
281,13460029,836
281,13459590,403
281,13458334,1453
281,13462117,1296
281,13462504,1785
281,13458721,1551
281,13459931,232
281,13457237,1744
281,13459558,1548
281,13460701,709
281,13459143,928
281,13458562,1115
281,13459424,1295
282,13459803,288
282,13459601,742
282,13461105,1451
282,13457237,1783
282,13460855,705
282,13463084,1675
282,13459158,744
282,13460786,339
282,13460437,773
282,218,1228
282,13459366,634
282,13460235,1035
282,13460600,590
282,13458477,1004
282,13460586,383
282,13459300,1201
282,13462704,1437
282,13458715,1144
282,13459424,1784
282,13459268,909
282,221,1627
282,13460029,1325
282,13459492,446
282,13457776,1465
282,13460112,265
282,13460818,1300
282,13459071,870
282,13460336,929
282,13458943,1061
282,13459771,357
282,13460275,431
282,13460878,495
282,13462518,1536
282,220,1135
282,13459914,868
282,13460374,393
282,13460349,1328
282,13458660,1774
282,13458643,1229
282,13458439,1763
282,13460996,780
282,13459805,1683
282,13458562,1604
282,13457552,1597
282,13461456,797
282,13458761,1296
282,13457802,1737
282,13459249,609
282,13460103,28
282,13459590,442
282,13459143,1417
282,13462117,1335
282,13462203,1778
282,13461234,891
282,13461264,910
282,13459931,271
282,13463245,1787
282,13460561,1181
282,13459903,1533
282,219,1045
282,13460132,1196
282,13462891,1731
282,13459436,989
282,13460701,476
282,13461657,1501
282,13460964,556
282,13458692,1400
282,13459010,1622
282,13459808,483
283,13461456,1373
283,13460878,1301
283,13457319,1465
283,13461553,1725
283,13457987,1123
283,13460415,1100
283,13459371,1383
283,13458625,757
283,13457871,1259
283,13460786,1472
283,13458913,1185
283,13456949,1680
283,13458205,908
283,13457422,1417
283,13458810,1047
283,13457802,1710
283,13461129,1519
283,13459279,1602
283,13457594,1490
283,13457889,1738
283,13461382,1779
283,13461118,1735
283,13460374,1420
283,13460701,1601
283,13460103,1694
283,13459721,1546
283,13459514,1620
283,13460540,1289
283,13460600,1758
283,13457369,1613
283,13460112,1548
283,13459122,312
283,13459852,1783
283,13460964,1146
283,13460752,1330
283,13456999,1652
283,13460816,1607
283,13460586,1327
283,13458292,927
283,13460349,502
283,13458054,1109
283,13457793,1564
283,13458728,921
283,13457222,1686
283,13457650,1304
283,13459803,1713
283,13457532,1447
284,13456193,1512
284,13456348,1459
284,13455899,1664
284,13456424,1375
284,13458205,229
284,13458217,1783
284,13457776,1330
284,13457594,816
284,13456739,1262
284,13460221,1541
284,13458404,1422
284,13457987,576
284,13457552,1480
284,13458054,430
284,13457369,939
284,13456949,1001
284,13460415,1243
