"station1","station2","platform1_end_time","platform2_start_time","year","month","day","hour"
lawrence_east,kennedy,2019-12-23 21:33:34.981,2019-12-23 21:44:38.826,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:41:28.551,2019-12-23 21:54:58.658,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:47:07.416,2019-12-23 21:55:38.531,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:40:48.147,2019-12-23 21:57:29.251,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:30:55.872,2019-12-23 21:39:29.583,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:17:54.222,2019-12-23 21:21:56.407,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:46:54.217,2019-12-23 21:55:33.529,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:02:07.963,2019-12-23 21:06:37.699,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:37:22.664,2019-12-23 21:44:27.929,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:37:39.479,2019-12-23 21:44:25.575,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:52:43.075,2019-12-23 21:57:02.614,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:12:39.026,2019-12-23 21:18:05.226,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:17:42.571,2019-12-23 21:25:08.608,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:32:36.860,2019-12-23 21:37:34.660,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:57:06.139,2019-12-23 22:02:13.034,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:18:59.942,2019-12-23 21:27:11.909,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:57:11.617,2019-12-23 22:02:01.352,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:05:14.463,2019-12-23 21:11:27.412,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:47:04.435,2019-12-23 21:55:46.780,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:59:02.232,2019-12-23 22:04:08.597,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:22:23.370,2019-12-23 21:29:18.319,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:38:33.120,2019-12-23 21:48:11.786,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:37:22.570,2019-12-23 21:43:43.444,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:46:47.290,2019-12-23 21:57:30.111,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:12:58.596,2019-12-23 21:19:26.752,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:36:45.004,2019-12-23 21:48:07.192,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:30:38.730,2019-12-23 21:39:13.545,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:37:22.242,2019-12-23 21:44:25.031,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:37:45.084,2019-12-23 21:44:24.204,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:32:54.393,2019-12-23 21:42:33.243,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:39:51.703,2019-12-23 21:44:08.342,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:28:02.939,2019-12-23 21:35:04.138,2019,12,23,21
lawrence_east,kennedy,2019-12-23 21:48:58.702,2019-12-23 21:53:53.619,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:11:49.186,2019-12-23 21:21:38.722,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:53:34.727,2019-12-23 21:59:13.270,2019,12,23,21
kennedy,lawrence_east,2019-12-23 21:14:33.576,2019-12-23 21:26:05.577,2019,12,23,21
lawrence_east,kennedy,2019-12-25 20:04:15.946,2019-12-25 20:10:00.509,2019,12,25,20
kennedy,lawrence_east,2019-12-25 20:16:51.930,2019-12-25 20:25:08.687,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:51:04.298,2019-12-25 20:55:33.937,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:31:20.836,2019-12-25 20:35:40.724,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:51:04.909,2019-12-25 20:56:07.619,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:56:47.894,2019-12-25 21:06:10.898,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:37:33.246,2019-12-25 20:44:03.161,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:10:24.456,2019-12-25 20:14:52.361,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:30:03.463,2019-12-25 20:35:01.897,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:49:58.996,2019-12-25 20:55:04.806,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:04:09.218,2019-12-25 20:08:17.027,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:17:41.863,2019-12-25 20:22:04.848,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:57:05.758,2019-12-25 21:08:12.054,2019,12,25,20
kennedy,lawrence_east,2019-12-25 20:31:08.411,2019-12-25 20:38:13.322,2019,12,25,20
kennedy,lawrence_east,2019-12-25 20:16:24.093,2019-12-25 20:25:33.773,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:20:14.166,2019-12-25 20:30:19.125,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:25:13.626,2019-12-25 20:29:20.911,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:56:39.154,2019-12-25 21:01:30.324,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:56:05.395,2019-12-25 21:09:37.451,2019,12,25,20
kennedy,lawrence_east,2019-12-25 20:06:15.455,2019-12-25 20:11:16.721,2019,12,25,20
kennedy,lawrence_east,2019-12-25 20:49:48.777,2019-12-25 20:58:49.479,2019,12,25,20
kennedy,lawrence_east,2019-12-25 20:26:00.293,2019-12-25 20:32:19.945,2019,12,25,20
kennedy,lawrence_east,2019-12-25 20:55:23.108,2019-12-25 21:04:38.018,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:51:29.358,2019-12-25 21:01:14.609,2019,12,25,20
kennedy,lawrence_east,2019-12-25 20:55:34.241,2019-12-25 21:03:31.206,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:04:18.875,2019-12-25 20:08:36.625,2019,12,25,20
kennedy,lawrence_east,2019-12-25 20:06:35.251,2019-12-25 20:11:28.298,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:51:26.371,2019-12-25 21:02:49.881,2019,12,25,20
lawrence_east,kennedy,2019-12-25 20:53:16.615,2019-12-25 21:03:52.449,2019,12,25,20
kennedy,lawrence_east,2019-12-23 19:25:58.622,2019-12-23 19:34:39.932,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:54:49.356,2019-12-23 20:03:19.916,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:21:39.939,2019-12-23 19:31:26.233,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:34:05.655,2019-12-23 19:37:55.499,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:13:52.590,2019-12-23 19:22:05.182,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:25:58.658,2019-12-23 19:34:37.744,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:34:11.288,2019-12-23 19:39:37.675,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:27:21.062,2019-12-23 19:31:17.858,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:13:28.242,2019-12-23 19:18:09.287,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:49:07.068,2019-12-23 19:56:52.820,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:43:23.757,2019-12-23 19:48:01.681,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:23:25.593,2019-12-23 19:31:44.862,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:14:17.313,2019-12-23 19:20:22.254,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:21:34.448,2019-12-23 19:31:14.277,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:49:22.476,2019-12-23 19:57:14.245,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:23:21.563,2019-12-23 19:32:25.061,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:41:48.358,2019-12-23 19:51:10.812,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:15:14.721,2019-12-23 19:23:51.232,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:34:04.205,2019-12-23 19:38:16.407,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:10:49.210,2019-12-23 19:21:09.934,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:30:01.123,2019-12-23 19:34:41.775,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:51:18.118,2019-12-23 19:56:47.109,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:13:35.580,2019-12-23 19:18:24.974,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:41:24.566,2019-12-23 19:49:27.672,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:51:54.037,2019-12-23 19:57:08.164,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:27:22.724,2019-12-23 19:32:10.804,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:49:49.083,2019-12-23 19:58:21.960,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:17:52.513,2019-12-23 19:25:03.916,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:52:55.257,2019-12-23 20:03:05.449,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:25:38.401,2019-12-23 19:31:28.636,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:30:06.315,2019-12-23 19:41:13.851,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:36:11.778,2019-12-23 19:41:45.421,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:34:04.447,2019-12-23 19:38:05.811,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:25:52.664,2019-12-23 19:31:22.693,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:47:24.267,2019-12-23 19:52:00.460,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:04:54.956,2019-12-23 19:14:15.497,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:27:37.715,2019-12-23 19:33:04.323,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:13:52.436,2019-12-23 19:18:42.741,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:47:20.080,2019-12-23 19:52:41.487,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:40:19.660,2019-12-23 19:44:58.985,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:10:13.467,2019-12-23 19:18:22.362,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:54:24.129,2019-12-23 20:03:12.687,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:48:46.681,2019-12-23 19:56:58.151,2019,12,23,19
kennedy,lawrence_east,2019-12-23 19:52:35.300,2019-12-23 20:03:47.098,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:58:09.384,2019-12-23 20:05:09.859,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:17:28.305,2019-12-23 19:28:14.925,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:20:13.072,2019-12-23 19:28:02.736,2019,12,23,19
lawrence_east,kennedy,2019-12-23 19:39:55.483,2019-12-23 19:44:25.524,2019,12,23,19
lawrence_east,kennedy,2019-12-06 11:44:25.552,2019-12-06 11:50:10.376,2019,12,6,11
kennedy,lawrence_east,2019-12-06 11:36:52.232,2019-12-06 11:41:46.175,2019,12,6,11
kennedy,lawrence_east,2019-12-06 11:32:06.337,2019-12-06 11:41:54.227,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:42:15.245,2019-12-06 11:48:59.475,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:05:08.469,2019-12-06 11:08:47.100,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:25:48.750,2019-12-06 11:29:47.025,2019,12,6,11
kennedy,lawrence_east,2019-12-06 11:45:12.437,2019-12-06 11:51:27.720,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:25:27.103,2019-12-06 11:30:27.912,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:35:29.767,2019-12-06 11:43:53.045,2019,12,6,11
kennedy,lawrence_east,2019-12-06 11:47:32.671,2019-12-06 11:56:52.684,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:25:43.228,2019-12-06 11:29:36.630,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:19:53.199,2019-12-06 11:24:06.179,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:36:29.161,2019-12-06 11:44:15.148,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:39:24.540,2019-12-06 11:45:56.213,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:08:52.686,2019-12-06 11:14:06.359,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:44:46.080,2019-12-06 11:50:32.511,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:23:31.672,2019-12-06 11:29:36.496,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:53:47.179,2019-12-06 11:59:06.711,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:09:10.418,2019-12-06 11:14:17.024,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:09:54.028,2019-12-06 11:14:53.416,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:29:50.662,2019-12-06 11:34:10.666,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:25:24.646,2019-12-06 11:31:11.238,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:44:14.771,2019-12-06 11:51:48.251,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:49:53.717,2019-12-06 11:54:13.085,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:38:42.618,2019-12-06 11:43:40.294,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:51:27.772,2019-12-06 11:59:38.775,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:09:18.718,2019-12-06 11:14:26.529,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:08:56.316,2019-12-06 11:13:46.021,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:25:51.686,2019-12-06 11:30:14.225,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:49:58.298,2019-12-06 11:55:09.457,2019,12,6,11
kennedy,lawrence_east,2019-12-06 11:45:35.006,2019-12-06 11:58:20.419,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:49:38.829,2019-12-06 11:54:27.804,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:14:53.179,2019-12-06 11:24:32.951,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:22:15.853,2019-12-06 11:31:17.603,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:14:40.147,2019-12-06 11:18:42.902,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:58:53.116,2019-12-06 12:02:53.558,2019,12,6,11
kennedy,lawrence_east,2019-12-06 11:32:04.468,2019-12-06 11:37:03.000,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:34:28.217,2019-12-06 11:40:56.793,2019,12,6,11
kennedy,lawrence_east,2019-12-06 11:21:48.610,2019-12-06 11:27:09.169,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:44:18.944,2019-12-06 11:48:37.941,2019,12,6,11
kennedy,lawrence_east,2019-12-06 11:32:44.663,2019-12-06 11:36:44.240,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:49:06.300,2019-12-06 12:00:16.363,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:14:57.441,2019-12-06 11:19:35.927,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:20:21.792,2019-12-06 11:24:04.337,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:25:43.616,2019-12-06 11:29:50.113,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:08:32.754,2019-12-06 11:14:47.243,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:09:51.486,2019-12-06 11:14:20.047,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:35:45.578,2019-12-06 11:43:19.779,2019,12,6,11
kennedy,lawrence_east,2019-12-06 11:36:54.033,2019-12-06 11:51:30.324,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:09:25.435,2019-12-06 11:15:30.111,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:08:55.465,2019-12-06 11:15:33.455,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:13:37.017,2019-12-06 11:19:20.074,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:19:58.009,2019-12-06 11:24:07.076,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:54:58.030,2019-12-06 11:59:32.189,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:09:28.115,2019-12-06 11:13:41.139,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:09:26.716,2019-12-06 11:16:47.961,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:08:57.767,2019-12-06 11:14:11.250,2019,12,6,11
kennedy,lawrence_east,2019-12-06 11:37:24.011,2019-12-06 11:46:42.526,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:29:33.895,2019-12-06 11:33:45.526,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:52:53.076,2019-12-06 11:59:03.427,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:49:43.509,2019-12-06 11:54:34.078,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:29:32.426,2019-12-06 11:33:22.515,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:29:51.356,2019-12-06 11:34:37.659,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:06:34.197,2019-12-06 11:15:52.198,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:42:23.838,2019-12-06 11:48:22.407,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:34:45.623,2019-12-06 11:38:50.686,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:04:57.893,2019-12-06 11:09:36.533,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:52:54.326,2019-12-06 11:59:07.874,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:39:08.641,2019-12-06 11:43:37.596,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:55:03.180,2019-12-06 12:00:09.742,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:22:09.612,2019-12-06 11:29:31.279,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:36:51.014,2019-12-06 11:44:12.786,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:57:29.867,2019-12-06 12:03:17.828,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:36:09.877,2019-12-06 11:43:22.124,2019,12,6,11
lawrence_east,kennedy,2019-12-06 11:55:00.156,2019-12-06 11:59:00.166,2019,12,6,11
lawrence_east,kennedy,2019-12-10 19:18:14.519,2019-12-10 19:23:17.214,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:57:57.852,2019-12-10 20:06:32.414,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:45:08.896,2019-12-10 19:49:11.219,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:49:55.509,2019-12-10 19:55:52.422,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:53:44.495,2019-12-10 19:59:33.879,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:32:57.256,2019-12-10 19:36:57.841,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:52:30.239,2019-12-10 19:57:46.094,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:41:55.822,2019-12-10 19:46:42.355,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:18:15.682,2019-12-10 19:21:56.145,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:26:26.302,2019-12-10 19:30:34.565,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:53:19.858,2019-12-10 19:58:02.705,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:22:45.552,2019-12-10 19:33:53.896,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:58:25.818,2019-12-10 20:06:46.790,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:39:11.524,2019-12-10 19:43:00.964,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:05:45.171,2019-12-10 19:10:43.574,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:01:12.696,2019-12-10 19:07:42.711,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:41:52.765,2019-12-10 19:46:37.480,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:26:39.333,2019-12-10 19:31:23.190,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:53:14.822,2019-12-10 20:00:39.796,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:33:06.814,2019-12-10 19:37:58.419,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:18:03.646,2019-12-10 19:24:22.834,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:19:16.036,2019-12-10 19:25:15.091,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:18:24.322,2019-12-10 19:22:38.746,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:37:51.759,2019-12-10 19:44:47.023,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:23:20.638,2019-12-10 19:34:56.898,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:26:16.786,2019-12-10 19:34:26.901,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:53:05.617,2019-12-10 20:00:30.752,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:05:45.441,2019-12-10 19:10:48.542,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:59:15.626,2019-12-10 20:04:35.959,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:18:15.894,2019-12-10 19:23:00.300,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:57:27.618,2019-12-10 20:06:19.708,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:18:06.765,2019-12-10 19:22:25.583,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:04:20.645,2019-12-10 19:10:48.130,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:32:35.348,2019-12-10 19:38:00.685,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:29:44.903,2019-12-10 19:33:58.486,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:53:22.088,2019-12-10 19:58:23.018,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:50:00.242,2019-12-10 19:55:02.198,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:08:43.506,2019-12-10 19:18:46.591,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:44:48.376,2019-12-10 19:50:22.578,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:22:21.818,2019-12-10 19:34:05.278,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:29:06.540,2019-12-10 19:33:54.291,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:44:44.956,2019-12-10 19:49:09.810,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:25:43.041,2019-12-10 19:33:24.032,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:59:16.697,2019-12-10 20:04:14.550,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:09:18.668,2019-12-10 19:18:30.784,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:26:45.058,2019-12-10 19:31:18.987,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:13:50.619,2019-12-10 19:23:08.861,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:19:37.492,2019-12-10 19:31:23.096,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:44:28.708,2019-12-10 19:54:41.491,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:17:05.977,2019-12-10 19:25:12.169,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:53:17.667,2019-12-10 19:58:37.122,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:41:34.593,2019-12-10 19:48:43.316,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:11:24.392,2019-12-10 19:16:06.358,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:02:35.265,2019-12-10 19:10:12.450,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:59:31.697,2019-12-10 20:03:35.574,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:06:11.972,2019-12-10 19:10:49.344,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:01:34.250,2019-12-10 19:08:14.487,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:27:29.215,2019-12-10 19:36:32.519,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:26:26.179,2019-12-10 19:30:56.657,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:47:19.113,2019-12-10 19:54:24.103,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:52:56.223,2019-12-10 20:01:19.704,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:51:39.800,2019-12-10 19:58:04.343,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:26:39.512,2019-12-10 19:31:16.445,2019,12,10,19
lawrence_east,kennedy,2019-12-10 19:18:17.996,2019-12-10 19:23:05.070,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:50:39.750,2019-12-10 20:00:57.029,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:50:04.091,2019-12-10 19:54:47.046,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:47:55.197,2019-12-10 19:54:18.499,2019,12,10,19
kennedy,lawrence_east,2019-12-10 19:57:48.477,2019-12-10 20:06:21.946,2019,12,10,19
kennedy,lawrence_east,2019-12-16 21:34:56.597,2019-12-16 21:40:46.053,2019,12,16,21
kennedy,lawrence_east,2019-12-16 21:24:18.526,2019-12-16 21:32:11.868,2019,12,16,21
lawrence_east,kennedy,2019-12-16 21:24:53.896,2019-12-16 21:29:30.721,2019,12,16,21
kennedy,lawrence_east,2019-12-16 21:33:29.645,2019-12-16 21:42:03.667,2019,12,16,21
lawrence_east,kennedy,2019-12-16 21:45:44.448,2019-12-16 21:51:20.594,2019,12,16,21
kennedy,lawrence_east,2019-12-16 21:45:47.016,2019-12-16 21:52:50.280,2019,12,16,21
lawrence_east,kennedy,2019-12-16 21:51:02.123,2019-12-16 21:55:29.604,2019,12,16,21
lawrence_east,kennedy,2019-12-16 21:43:55.003,2019-12-16 21:50:09.682,2019,12,16,21
lawrence_east,kennedy,2019-12-16 21:19:20.109,2019-12-16 21:24:22.624,2019,12,16,21
lawrence_east,kennedy,2019-12-16 21:13:52.071,2019-12-16 21:19:07.618,2019,12,16,21
kennedy,lawrence_east,2019-12-16 21:43:53.694,2019-12-16 21:52:56.462,2019,12,16,21
kennedy,lawrence_east,2019-12-16 21:11:54.541,2019-12-16 21:26:42.148,2019,12,16,21
kennedy,lawrence_east,2019-12-16 21:49:32.994,2019-12-16 21:57:25.301,2019,12,16,21
kennedy,lawrence_east,2019-12-16 21:37:22.340,2019-12-16 21:48:29.715,2019,12,16,21
kennedy,lawrence_east,2019-12-16 21:41:27.540,2019-12-16 21:47:45.855,2019,12,16,21
lawrence_east,kennedy,2019-12-16 21:32:40.605,2019-12-16 21:36:54.166,2019,12,16,21
lawrence_east,kennedy,2019-12-16 21:18:52.041,2019-12-16 21:23:25.757,2019,12,16,21
