ward_o,ward_d,type,total
14,25,imm_pm,1.4327597423298253
14,25,lep_am,4.751085554997774
14,25,lep_ev,1.7841769340606275
14,25,lep_pm,0.6181194090154096
14,25,lico_am,19.0
14,25,lico_pm,16.506132644492876
14,25,rac_am,32.99273638178299
14,25,rac_ev,51.63415387271919
14,25,rac_pm,11.700693854146936
14,25,raw_am,104.50755641516767
14,25,raw_ev,68.0
14,25,raw_pm,18.502306799851286
15,1,ab_am,0.0
15,1,ab_md,0.1100668212825396
15,1,ab_pm,0.11983019784522002
15,1,bl_am,0.4079423166328738
15,1,bl_md,3.692270746443098
15,1,bl_pm,24.786136082648728
15,1,c0_am,20.0
15,1,c0_pm,55.0
15,1,imm_am,0.3052884984684954
15,1,imm_md,2.3478239609788654
15,1,imm_pm,13.13179078536253
15,1,lep_am,0.2977520445028716
15,1,lep_md,2.086525526150446
15,1,lep_pm,7.8163530421902045
15,1,lico_am,20.0
15,1,lico_md,35.0
15,1,lico_pm,91.98218460423772
15,1,rac_am,4.206097169659468
15,1,rac_md,20.98394207691106
15,1,rac_pm,85.22618888079636
15,1,raw_am,20.0
15,1,raw_md,35.0
15,1,raw_pm,96.70524641978481
15,2,ab_ev,0.0758874062185517
15,2,ab_pm,0.0
15,2,bl_ev,0.2699117213676427
15,2,bl_pm,2.201581054022462
15,2,c0_ev,19.0
15,2,imm_ev,0.3823531303636081
15,2,imm_pm,1.8860596372122325
15,2,lep_ev,0.2353527910737576
15,2,lep_pm,1.6165663302289675
15,2,lico_pm,59.0
15,2,rac_ev,2.840410940298943
15,2,rac_pm,15.955852143331736
15,2,raw_ev,19.0
15,2,raw_pm,64.21276064575115
15,3,ab_am,8.941602120105504e-06
15,3,ab_ev,0.1510849622458305
15,3,ab_md,1.2192976849733328e-05
15,3,ab_pm,0.2830531052332119
15,3,bl_am,3.950593718969432
15,3,bl_ev,2.149415375573645
15,3,bl_md,0.6181157608112041
15,3,bl_pm,4.45723396722698
15,3,c0_am,47.8993734204933
15,3,c0_md,20.0
15,3,c0_pm,13.80587299929151
15,3,imm_am,8.325055633836286
15,3,imm_ev,2.282615509695806
15,3,imm_md,2.1729352643981708
15,3,imm_pm,4.907391780944595
15,3,lep_am,2.8531219689492766
15,3,lep_ev,0.8104325185602539
15,3,lep_md,1.0754558059163923
15,3,lep_pm,2.291900272787709
15,3,lico_am,19.0
15,3,rac_am,36.90213358097116
15,3,rac_ev,7.373079559902544
15,3,rac_md,18.495335542066947
15,3,rac_pm,29.71917944977934
15,3,raw_am,89.8993734204933
15,3,raw_ev,25.0
15,3,raw_md,45.0
15,3,raw_pm,94.50043018161894
15,4,ab_am,0.41071413545345853
15,4,ab_ev,0.08120625887797263
15,4,ab_pm,0.32132847268535303
15,4,bl_am,1.7627189142341817
15,4,bl_ev,1.3510382149696387
15,4,bl_pm,5.719127184108446
15,4,c0_am,52.615309077735475
15,4,c0_ev,35.079248104591954
15,4,c0_pm,71.35618628904487
15,4,imm_am,4.555307966775557
15,4,imm_ev,2.4782545842127184
15,4,imm_pm,7.629455750746699
15,4,lep_am,0.8361524680148458
15,4,lep_ev,0.5216756663482408
15,4,lep_pm,3.0536000576575466
15,4,lico_am,29.0
15,4,lico_ev,13.079248104591956
15,4,lico_pm,34.0
15,4,rac_am,20.016624160824886
15,4,rac_ev,9.197988806422543
15,4,rac_pm,34.8541476621078
15,4,raw_am,52.615309077735475
15,4,raw_ev,35.079248104591954
15,4,raw_pm,149.6046198402781
15,5,ab_am,0.0
15,5,ab_pm,0.0890496855208748
15,5,bl_am,0.4619964903508262
15,5,bl_pm,25.188579631202018
15,5,c0_am,13.0
15,5,c0_pm,64.60818291943056
15,5,imm_am,0.6619658388149792
15,5,imm_pm,7.120172313377147
15,5,lep_am,0.1199940707709011
15,5,lep_pm,7.835591317725316
15,5,lico_am,13.0
15,5,lico_pm,84.09495016948897
15,5,rac_am,3.2020431964369185
15,5,rac_pm,59.16743167356879
15,5,raw_am,13.0
15,5,raw_pm,141.63457422178493
15,6,ab_am,0.0485213722342219
15,6,ab_md,0.016554686621965617
15,6,ab_pm,0.23867204945702256
15,6,bl_am,1.642020141463755
15,6,bl_md,0.8370027784336195
15,6,bl_pm,21.130209448428506
15,6,c0_am,43.0
15,6,c0_md,34.0
15,6,c0_pm,90.270394522723
15,6,imm_am,3.6613992719038913
15,6,imm_md,3.067549034532141
15,6,imm_pm,21.63233121824338
15,6,lep_am,1.7868617889756837
15,6,lep_md,1.427937493437761
15,6,lep_pm,9.664111501729456
15,6,lico_am,43.0
15,6,lico_pm,13.80587299929151
15,6,rac_am,23.69901041513674
15,6,rac_md,16.804929148783124
15,6,rac_pm,101.18418233800406
15,6,raw_am,60.0
15,6,raw_md,36.56266311580044
15,6,raw_pm,167.07626752201452
15,7,ab_am,6.634438959124522e-05
15,7,ab_pm,0.05643657796213118
15,7,bl_am,2.6596893529157235
15,7,bl_pm,58.332634628322936
15,7,c0_am,49.44968671024665
15,7,c0_pm,63.0
15,7,imm_am,4.86554945236725
15,7,imm_pm,18.939751648416618
15,7,lep_am,0.9469624877599209
15,7,lep_pm,21.299634368182964
15,7,lico_am,39.615309077735475
15,7,lico_pm,33.0
15,7,rac_am,21.195553707852017
15,7,rac_pm,176.4593251576062
15,7,raw_am,76.17736077077817
15,7,raw_pm,236.34549705158747
15,8,ab_am,0.18494801849147488
15,8,ab_ev,0.2706748476723621
15,8,ab_md,0.0
15,8,ab_pm,0.3216215667566036
15,8,bl_am,11.998481139297365
15,8,bl_ev,23.629468656413657
15,8,bl_md,1.0331998174304102
15,8,bl_pm,16.8886719365099
15,8,c0_am,57.843753630041135
15,8,c0_ev,127.0
15,8,c0_md,23.26981202614799
15,8,c0_pm,170.5967690986452
15,8,imm_am,31.80080712909027
15,8,imm_ev,7.232731122711774
15,8,imm_md,3.512266350765463
15,8,imm_pm,25.937663042124285
15,8,lep_am,11.55106553638632
15,8,lep_ev,4.242652520048456
15,8,lep_md,0.9765218171834156
15,8,lep_pm,5.7692960575141985
15,8,lico_am,145.8980704079286
15,8,lico_ev,127.0
15,8,lico_pm,40.03898335394143
15,8,rac_am,156.47643478470513
15,8,rac_ev,60.24999383282401
15,8,rac_md,22.999209587885296
15,8,rac_pm,104.20619352818174
15,8,raw_am,322.29449229281533
15,8,raw_ev,127.0
15,8,raw_md,71.53832103973127
15,8,raw_pm,295.01404213797804
15,9,ab_am,0.00020796983374243188
15,9,ab_em,0.0
15,9,ab_md,0.0443705032093548
15,9,ab_pm,0.20393802018918197
15,9,bl_am,2.5183851609401464
15,9,bl_em,0.13669031506085785
15,9,bl_md,0.2220873573539575
15,9,bl_pm,7.500030392423852
15,9,c0_am,69.59718697312671
15,9,c0_pm,67.85133185447117
15,9,imm_am,4.42241552217909
15,9,imm_em,0.1649079658999423
15,9,imm_md,0.1777708097809582
15,9,imm_pm,5.109179249481577
15,9,lep_am,1.0579039344918597
15,9,lep_em,0.04811546942177923
15,9,lep_md,0.5366749225722578
15,9,lep_pm,8.516962538880327
15,9,lico_am,33.1763116049462
15,9,lico_pm,18.008378315367985
15,9,rac_am,24.378656853039015
15,9,rac_em,0.7832512459246438
15,9,rac_md,1.93217408490127
15,9,rac_pm,42.01316702868211
15,9,raw_am,91.7734985780729
15,9,raw_em,3.064791315417805
15,9,raw_md,7.0
15,9,raw_pm,131.61017518930475
15,10,ab_am,0.8169284727027675
15,10,ab_ev,0.21934290388407462
15,10,ab_md,1.710440345130251e-05
15,10,ab_pm,0.6577203352020303
15,10,bl_am,54.253150141647765
15,10,bl_ev,1.6108997753615166
15,10,bl_md,1.5937139843230612
15,10,bl_pm,25.251128250837944
15,10,c0_am,259.1682432133242
15,10,c0_ev,30.71593565724218
15,10,c0_md,7.629561394345308
15,10,c0_pm,258.40370712655124
15,10,imm_am,113.14621462802455
15,10,imm_ev,2.8451652866339057
15,10,imm_md,3.0281453378888474
15,10,imm_pm,27.243107236255106
15,10,lep_am,34.025931848243545
15,10,lep_ev,1.5120285337840687
15,10,lep_md,0.5084037058244167
15,10,lep_pm,21.59132668032464
15,10,lico_am,123.43899747278928
15,10,lico_md,7.629561394345308
15,10,lico_pm,70.85517909718942
15,10,rac_am,599.2738133332664
15,10,rac_ev,21.116344643438826
15,10,rac_md,13.18899938159983
15,10,rac_pm,192.29381766859092
15,10,raw_am,1910.185614611741
15,10,raw_ev,76.34165296227582
15,10,raw_md,60.95805729289555
15,10,raw_pm,492.8876566736116
15,11,ab_am,0.3761553458500724
15,11,ab_em,0.0
15,11,ab_ev,0.0716655142696885
15,11,ab_md,0.5019982935554465
15,11,ab_pm,0.10719333384807522
15,11,bl_am,31.97340745102028
15,11,bl_em,0.10489645223655185
15,11,bl_ev,0.5013310603724331
15,11,bl_md,25.408668239409536
15,11,bl_pm,4.136819507242636
15,11,c0_am,185.57923387862337
15,11,c0_em,5.142710033239971
15,11,c0_ev,14.0
15,11,c0_md,275.983443085208
15,11,c0_pm,65.69809881465963
15,11,imm_am,77.81998966851113
15,11,imm_em,0.07850051120533483
15,11,imm_ev,0.6830909613252845
15,11,imm_md,49.89824935655792
15,11,imm_pm,7.353678651287858
15,11,lep_am,30.409038436666425
15,11,lep_em,0.07656262133413161
15,11,lep_ev,0.6335735346621472
15,11,lep_md,18.275706057550806
15,11,lep_pm,2.4100522483050155
15,11,lico_am,77.7392207185186
15,11,lico_md,240.94655381271312
15,11,lico_pm,13.961515565646675
15,11,rac_am,440.4835798736977
15,11,rac_em,1.0815369057594995
15,11,rac_ev,4.539473955335717
15,11,rac_md,235.78724926525868
15,11,rac_pm,50.28651653614995
15,11,raw_am,1098.983238636562
15,11,raw_em,5.142710033239971
15,11,raw_ev,19.583906264691453
15,11,raw_md,453.64157493785603
15,11,raw_pm,170.1504135847483
15,12,ab_am,0.4957432864366134
15,12,ab_em,0.0
15,12,ab_ev,0.13276322267521182
15,12,ab_md,0.12729331057033585
15,12,ab_pm,0.6076582307682392
15,12,bl_am,12.348136947771685
15,12,bl_em,0.3093117157241443
15,12,bl_ev,3.2747175709387197
15,12,bl_md,4.317284165487139
15,12,bl_pm,23.755362975734798
15,12,c0_am,123.02891249679158
15,12,c0_ev,112.97862152508525
15,12,c0_md,55.99643692084754
15,12,c0_pm,242.4238438308708
15,12,imm_am,26.875542874649355
15,12,imm_em,0.37316444728640685
15,12,imm_ev,6.549784109593163
15,12,imm_md,8.726705734074459
15,12,imm_pm,28.03661786457984
15,12,lep_am,8.771379454405768
15,12,lep_em,0.1088788067618178
15,12,lep_ev,0.8459325410151151
15,12,lep_md,2.8293737902845475
15,12,lep_pm,12.481862171006682
15,12,lico_am,84.54449014401335
15,12,lico_md,27.996436920847543
15,12,lico_pm,128.77060446198172
15,12,rac_am,168.55476800284126
15,12,rac_em,1.7723917500092183
15,12,rac_ev,25.871004040371485
15,12,rac_md,45.55075155732045
15,12,rac_pm,132.27750692159807
15,12,raw_am,477.54287987940575
15,12,raw_em,6.935208684582198
15,12,raw_ev,118.65740112823707
15,12,raw_md,127.01660516392953
15,12,raw_pm,406.9223644246879
15,13,ab_am,0.8402277553194691
15,13,ab_em,0.0872740405142326
15,13,ab_ev,0.7751977778334682
15,13,ab_md,0.26079547910927176
15,13,ab_pm,1.6831820111432458
15,13,bl_am,48.74971844467539
15,13,bl_em,0.9227088467772897
15,13,bl_ev,8.896368315689516
15,13,bl_md,6.570424487407809
15,13,bl_pm,30.983016422511078
15,13,c0_am,155.80482560233156
15,13,c0_em,12.857289966760215
15,13,c0_ev,85.66248946995532
15,13,c0_md,91.94885217057377
15,13,c0_pm,259.4603972880031
15,13,imm_am,120.27845180879079
15,13,imm_em,1.1178261339142546
15,13,imm_ev,5.187753337800103
15,13,imm_md,12.150197298531015
15,13,imm_pm,34.91224815010072
15,13,lep_am,45.468568710241286
15,13,lep_em,0.41952383478148936
15,13,lep_ev,2.837053859712502
15,13,lep_md,2.5929539235551737
15,13,lep_pm,10.758857043890805
15,13,lico_am,312.6712709472149
15,13,lico_ev,13.0
15,13,lico_md,7.629561394345308
15,13,lico_pm,63.70880949893726
15,13,rac_am,658.5799359344542
15,13,rac_em,10.504081707572913
15,13,rac_ev,45.40892622521553
15,13,rac_md,59.9052042247012
15,13,rac_pm,219.78376314933737
15,13,raw_am,1560.296290556047
15,13,raw_em,52.85728996676021
15,13,raw_ev,104.7543417210635
15,13,raw_md,198.32032846336946
15,13,raw_pm,464.2974222200817
15,14,ab_am,0.0
15,14,ab_ev,0.02434877170113069
15,14,ab_md,0.0458586648178278
15,14,ab_pm,1.1589196641578252
15,14,bl_am,7.143074938590581
15,14,bl_ev,0.23450873367792954
15,14,bl_md,5.265767384998808
15,14,bl_pm,18.633975841009782
15,14,c0_am,58.356186289044864
15,14,c0_ev,1.8044171466061678
15,14,c0_md,60.0
15,14,c0_pm,165.40881500455572
15,14,imm_am,22.46082714081995
15,14,imm_ev,0.20535306479085413
15,14,imm_md,9.686003632393936
15,14,imm_pm,17.03644894738781
15,14,lep_am,9.220693023839026
15,14,lep_ev,0.400977806389911
15,14,lep_md,9.235353256470269
15,14,lep_pm,16.867304829535193
15,14,lico_am,83.0
15,14,lico_md,104.0
15,14,lico_pm,23.44256055194173
15,14,rac_am,92.68353835188707
15,14,rac_ev,2.0020793451756793
15,14,rac_md,61.225508503582695
15,14,rac_pm,137.12849139298172
15,14,raw_am,118.35618628904486
15,14,raw_ev,5.074229172754157
15,14,raw_md,104.0
15,14,raw_pm,443.5637481345872
15,15,ab_am,0.2941932629935682
15,15,ab_ev,0.06571022150418043
15,15,ab_md,0.3822596925852932
15,15,ab_pm,0.7945527919322327
15,15,bl_am,8.42686132182426
15,15,bl_ev,3.5821213637004474
15,15,bl_md,2.615489349337524
15,15,bl_pm,17.10024646572595
15,15,c0_am,51.179158982044626
15,15,c0_ev,48.902936499645755
15,15,c0_md,47.62243523604039
15,15,c0_pm,221.77116276324747
15,15,imm_am,16.273222572769754
15,15,imm_ev,12.503089017821296
15,15,imm_md,7.821894926959962
15,15,imm_pm,29.845955761991952
15,15,lep_am,5.721500749330143
15,15,lep_ev,3.9004809140994525
15,15,lep_md,3.092127792732476
15,15,lep_pm,14.855621588876955
15,15,lico_am,117.7230618155471
15,15,lico_ev,78.0
15,15,lico_md,54.543187131448434
15,15,lico_pm,293.1763116049462
15,15,rac_am,110.00094515902319
15,15,rac_ev,55.45958253379881
15,15,rac_md,42.406849200404835
15,15,rac_pm,193.58067804517205
15,15,raw_am,372.00153768316943
15,15,raw_ev,84.90293649964576
15,15,raw_md,147.88868418303593
15,15,raw_pm,519.9225328141265
15,16,ab_am,0.27311061534972625
15,16,ab_em,0.0
15,16,ab_ev,0.04043521703175547
15,16,ab_md,5.029350305316439e-06
15,16,ab_pm,0.6248425917339842
15,16,bl_am,18.141176322883894
15,16,bl_em,0.06234495417403962
15,16,bl_ev,4.352557612155376
15,16,bl_md,8.507870951123081
15,16,bl_pm,48.95536833445524
15,16,c0_am,265.5189612794352
15,16,c0_ev,68.99287384169509
15,16,c0_md,26.894392446226547
15,16,c0_pm,184.94076120602364
15,16,imm_am,55.3123074269142
15,16,imm_em,0.10292928777006129
15,16,imm_ev,11.082545599724332
15,16,imm_md,9.230373069822651
15,16,imm_pm,57.69798857983522
15,16,lep_am,18.0879959017053
15,16,lep_em,0.0881120291784349
15,16,lep_ev,3.1404339764999047
15,16,lep_md,2.8658847687245697
15,16,lep_pm,32.90778390988212
15,16,lico_am,229.0
15,16,lico_md,14.894392446226549
15,16,lico_pm,150.41570541015525
15,16,rac_am,259.9131196452963
15,16,rac_em,0.965099990769991
15,16,rac_ev,51.65301077036128
15,16,rac_md,49.60297820907253
15,16,rac_pm,370.3224398697554
15,16,raw_am,423.78164714727825
15,16,raw_em,2.55959020173834
15,16,raw_ev,91.25912278869062
15,16,raw_md,84.89439244622655
15,16,raw_pm,557.9407612060236
15,17,ab_am,0.10032948323211277
15,17,ab_ev,3.841801703680123e-08
15,17,ab_md,0.2761800953973122
15,17,ab_pm,0.036441196369385746
15,17,bl_am,6.690626141019163
15,17,bl_ev,4.142054745915743
15,17,bl_md,2.7525810666535104
15,17,bl_pm,6.20226380031462
15,17,c0_am,129.0
15,17,c0_ev,3.633124473497766
15,17,c0_md,75.0
15,17,c0_pm,24.0
15,17,imm_am,21.46983570091649
15,17,imm_ev,7.869631973243609
15,17,imm_md,5.690089343509857
15,17,imm_pm,20.74792811980663
15,17,lep_am,6.890845518037022
15,17,lep_ev,4.306124590237798
15,17,lep_md,4.389546747717997
15,17,lep_pm,9.387924764360939
15,17,lico_am,124.0
15,17,lico_ev,49.41049283956961
15,17,lico_md,23.0
15,17,lico_pm,25.0
15,17,rac_am,109.63528619401016
15,17,rac_ev,54.16495716994782
15,17,rac_md,45.27764486225688
15,17,rac_pm,112.16078938394934
15,17,raw_am,206.24843355123323
15,17,raw_ev,77.41049283956961
15,17,raw_md,85.80687111694293
15,17,raw_pm,161.70168334063234
15,18,ab_am,0.11163002996493938
15,18,ab_ev,0.1497342317967329
15,18,ab_md,0.13200250718142642
15,18,ab_pm,2.7245602624330856e-06
15,18,bl_am,8.889384231604527
15,18,bl_ev,1.5058805243332218
15,18,bl_md,2.3702262046440694
15,18,bl_pm,6.052177759027677
15,18,c0_am,40.52537173568615
15,18,c0_ev,38.79518376183414
15,18,c0_md,2.1798746840986594
15,18,c0_pm,53.69099410317498
15,18,imm_am,18.06932313842365
15,18,imm_ev,9.653515184285848
15,18,imm_md,18.73643368370882
15,18,imm_pm,48.26255400738219
15,18,lep_am,5.7294259596304355
15,18,lep_ev,3.3735988560780426
15,18,lep_md,8.6456310579703
15,18,lep_pm,22.176839449776963
15,18,lico_am,5.0
15,18,lico_md,83.0
15,18,lico_pm,33.345497051587486
15,18,rac_am,102.6896532256519
15,18,rac_ev,47.896586776076965
15,18,rac_md,85.7972382811887
15,18,rac_pm,252.81488594377612
15,18,raw_am,340.6010567611257
15,18,raw_ev,77.06499578798213
15,18,raw_md,135.88702359444608
15,18,raw_pm,355.00442344239036
15,19,ab_am,0.0807313866339399
15,19,ab_em,0.0
15,19,ab_ev,0.0338041257053611
15,19,ab_md,0.008906889527219243
15,19,ab_pm,0.1523718067439152
15,19,bl_am,2.498945914172247
15,19,bl_em,0.025444682868260852
15,19,bl_ev,2.308421551551696
15,19,bl_md,0.4569023352704866
15,19,bl_pm,8.268865122662087
15,19,c0_am,24.0
15,19,c0_ev,22.0
15,19,c0_md,6.078809381296534
15,19,c0_pm,57.77031923958066
15,19,imm_am,6.487287270687826
15,19,imm_em,0.04200826065015732
15,19,imm_ev,3.195156492063448
15,19,imm_md,0.4739084543263285
15,19,imm_pm,8.75982061250177
15,19,lep_am,2.191903382566095
15,19,lep_em,0.035960931706928455
15,19,lep_ev,0.971287121790438
15,19,lep_md,0.18144778515380347
15,19,lep_pm,3.094742150783617
15,19,lico_am,54.0
15,19,lico_md,9.7119338547943
15,19,lico_pm,54.615309077735475
15,19,rac_am,32.05229488964768
15,19,rac_em,0.3938837316770259
15,19,rac_ev,13.379243290547755
15,19,rac_md,2.9966774799648466
15,19,rac_pm,47.55901563301629
15,19,raw_am,79.65425762043087
15,19,raw_em,1.0446388455773234
15,19,raw_ev,22.0
15,19,raw_md,9.7119338547943
15,19,raw_pm,102.67325573922642
15,20,ab_am,0.04242940248057864
15,20,ab_ev,0.1142793025312871
15,20,ab_pm,0.6318782389885891
15,20,bl_am,2.122132714881653
15,20,bl_ev,8.138277404056574
15,20,bl_pm,40.97693079470888
15,20,c0_am,16.0
15,20,c0_pm,132.0
15,20,imm_am,8.456568177092805
15,20,imm_ev,6.707361217401033
15,20,imm_pm,20.25073633247291
15,20,lep_am,2.3368252161537915
15,20,lep_ev,1.7742067501148922
15,20,lep_pm,9.00269947727532
15,20,lico_am,40.93663447739496
15,20,lico_ev,33.7230618155471
15,20,lico_pm,76.53962405229598
15,20,rac_am,36.157582352653115
15,20,rac_ev,37.46193971548288
15,20,rac_pm,180.56934678708038
15,20,raw_am,47.47625852969094
15,20,raw_ev,58.7230618155471
15,20,raw_pm,248.53962405229598
15,21,ab_am,1.2220189564144192e-05
15,21,ab_ev,0.0
15,21,ab_md,0.0005600736526909399
15,21,ab_pm,0.0023251706804448056
15,21,bl_am,2.979028594529298
15,21,bl_ev,4.30266199701616
15,21,bl_md,4.604154825912943
15,21,bl_pm,22.276053225933612
15,21,c0_am,7.629561394345308
15,21,c0_md,73.0
15,21,c0_pm,11.62599831519285
15,21,imm_am,8.50998000400553
15,21,imm_ev,0.0344843603337201
15,21,imm_md,13.442490780744027
15,21,imm_pm,14.934206546812778
15,21,lep_am,3.2377697819561098
15,21,lep_ev,0.9859009815857588
15,21,lep_md,5.994256977866462
15,21,lep_pm,8.415472833924795
15,21,lico_am,35.0
15,21,lico_md,50.0
15,21,lico_pm,36.982184604237716
15,21,rac_am,35.259137222903036
15,21,rac_ev,21.639827302063043
15,21,rac_md,67.27185186055384
15,21,rac_pm,142.68193691485843
15,21,raw_am,55.89581034134084
15,21,raw_ev,56.0
15,21,raw_md,108.0
15,21,raw_pm,186.68201195298454
15,22,ab_am,0.0009434018351177
15,22,ab_ev,0.0
15,22,ab_pm,0.0
15,22,bl_am,0.918106396206727
15,22,bl_ev,3.1864001910295086
15,22,bl_pm,1.0804092357847745
15,22,c0_ev,20.0
15,22,imm_am,4.6831792406388315
15,22,imm_ev,3.1131682552370554
15,22,imm_pm,1.6046005026702745
15,22,lep_am,1.801418605044764
15,22,lep_ev,5.170330257261502
15,22,lep_pm,4.702530805049741
15,22,lico_am,19.0
15,22,lico_ev,3.633124473497766
15,22,rac_am,26.865536753218056
15,22,rac_ev,28.35356456751022
15,22,rac_pm,20.021095562157033
15,22,raw_am,51.0
15,22,raw_ev,33.633124473497766
15,22,raw_pm,33.788057603529225
15,23,ab_am,0.03938568264942
15,23,ab_ev,0.0
15,23,ab_pm,0.0199672625468717
15,23,bl_am,2.027278251486245
15,23,bl_ev,1.3688230764364155
15,23,bl_pm,1.158785985381785
15,23,imm_am,8.000859084669532
15,23,imm_ev,2.0002179627402428
15,23,imm_pm,1.7400406410147928
15,23,lep_am,2.1873890342374445
15,23,lep_ev,4.20009486215909
15,23,lep_pm,4.9188504858212925
15,23,lico_am,21.62956139434531
15,23,rac_am,34.11004749468692
15,23,rac_ev,23.699827441182325
15,23,rac_pm,20.308933057980614
15,23,raw_am,45.62956139434531
15,23,raw_ev,26.0
15,23,raw_pm,23.17987468409866
15,24,ab_am,0.0
15,24,ab_ev,0.0
15,24,ab_md,0.157415469436826
15,24,ab_pm,0.0004406629606638477
15,24,bl_am,0.6752256397435152
15,24,bl_ev,1.891125414568744
15,24,bl_md,13.023067828454854
15,24,bl_pm,2.562077670856905
15,24,c0_md,72.74422862304218
15,24,imm_am,0.967488533652662
15,24,imm_ev,1.4723597430781596
15,24,imm_md,6.316006891144696
15,24,imm_pm,0.41112816970057187
15,24,lep_am,0.1753759495882402
15,24,lep_ev,1.0524549211411163
15,24,lep_md,4.876111267063887
15,24,lep_pm,0.20359463420451215
15,24,lico_ev,11.0
15,24,lico_md,67.0
15,24,lico_pm,8.272361394238304
15,24,rac_am,4.679909287100112
15,24,rac_ev,14.404403456156487
15,24,rac_md,54.77960808586551
15,24,rac_pm,6.810766367506156
15,24,raw_am,19.0
15,24,raw_ev,27.0
15,24,raw_md,72.74422862304218
15,24,raw_pm,10.565407887186357
15,25,ab_am,0.2363671930593799
15,25,ab_md,0.0176199106589511
15,25,ab_pm,0.1773347736164696
15,25,bl_am,2.6174485205019447
15,25,bl_md,0.8305057837414995
15,25,bl_pm,26.664406943284117
15,25,c0_md,18.14828861972276
15,25,imm_am,3.7185537529919093
15,25,imm_md,3.2547013609864037
15,25,imm_pm,5.689242495655652
15,25,lep_am,1.7043482928962754
15,25,lep_md,0.9442997712794783
15,25,lep_pm,3.636846074947405
15,25,lico_am,35.0
15,25,lico_md,17.0
15,25,lico_pm,11.727638605760673
15,25,rac_am,31.515155037548418
15,25,rac_md,14.304703678328965
15,25,rac_pm,81.40655607818417
15,25,raw_am,100.0
15,25,raw_md,18.14828861972276
15,25,raw_pm,99.72763860576067
16,1,ab_em,0.0
16,1,ab_ev,0.0003715606274683
16,1,bl_em,6.7900701367130365
16,1,bl_ev,7.155880015029846
16,1,c0_em,45.0
16,1,c0_ev,29.0
16,1,imm_em,5.8414161048758055
16,1,imm_ev,1.9358366865539265
16,1,lep_em,1.445107247423954
16,1,lep_ev,0.8620352119809578
16,1,lico_em,45.0
16,1,lico_ev,29.0
16,1,rac_em,30.267586321413635
16,1,rac_ev,25.62922717844637
16,1,raw_em,45.0
16,1,raw_ev,29.0
16,2,ab_am,0.0
16,2,ab_pm,0.0
16,2,bl_am,1.003390415505045
16,2,bl_pm,0.9371004920434249
16,2,imm_am,0.9381908156142684
16,2,imm_pm,0.404148204217778
16,2,lep_am,0.3652134155974895
16,2,lep_pm,0.586476386633819
16,2,rac_am,7.360731234002542
16,2,rac_pm,5.900354029090611
16,2,raw_am,14.0
16,2,raw_pm,20.78723935424847
16,3,ab_am,0.0581591566645411
16,3,ab_md,5.700783566440107e-05
16,3,ab_pm,0.0
16,3,bl_am,4.056303307677978
16,3,bl_md,2.2577971825506555
16,3,bl_pm,0.2242605857260766
16,3,c0_am,32.0
16,3,imm_am,2.7986171676808405
16,3,imm_md,2.8564826461950257
16,3,imm_pm,0.4945894362275349
16,3,lep_am,1.0546099224388963
16,3,lep_md,1.9907610866306742
16,3,lep_pm,0.2882738727126912
16,3,lico_am,32.0
16,3,rac_am,21.923252562319682
16,3,rac_md,18.104915842807667
16,3,rac_pm,3.6822377412193976
16,3,raw_am,46.0
16,3,raw_md,23.0
16,3,raw_pm,24.0
16,4,ab_pm,0.2304231221192236
16,4,bl_pm,7.3328552378662915
16,4,c0_pm,99.0
16,4,imm_pm,6.897122027759838
16,4,lep_pm,2.4251057627699
16,4,lico_pm,83.0
16,4,rac_pm,34.45524630626384
16,4,raw_pm,105.0
16,5,ab_pm,4.280494982529546e-05
16,5,bl_pm,11.761411923311769
16,5,imm_pm,3.642242610253608
16,5,lep_pm,4.509852421922323
16,5,lico_pm,32.30862368568131
16,5,rac_pm,32.759567100330145
16,5,raw_pm,60.30862368568131
16,6,ab_am,1.0190803360815705e-06
16,6,ab_md,0.0002993689685008
16,6,ab_pm,0.29777848677804547
16,6,bl_am,0.8259076210097627
16,6,bl_md,1.895209564902752
16,6,bl_pm,4.412471177609285
16,6,c0_pm,8.794601265258967
16,6,imm_am,1.5065996129087236
16,6,imm_md,6.217282326134916
16,6,imm_pm,13.91306464949745
16,6,lep_am,0.5297561559884911
16,6,lep_md,1.0906701601312032
16,6,lep_pm,2.994132252169691
16,6,lico_am,18.19377493361018
16,6,lico_pm,53.0
16,6,rac_am,8.168425540279621
16,6,rac_md,17.13908600991879
16,6,rac_pm,43.8792725167998
16,6,raw_am,27.19377493361018
16,6,raw_md,30.0
16,6,raw_pm,89.99495241235473
16,7,ab_am,0.03392666096897868
16,7,ab_pm,0.2456474694085359
16,7,bl_am,3.5331955470718746
16,7,bl_pm,9.570532288833858
16,7,c0_am,24.0
16,7,c0_pm,61.0
16,7,imm_am,5.143520346223254
16,7,imm_pm,6.861629266131768
16,7,lep_am,2.34508004492459
16,7,lep_pm,2.0104441892760097
16,7,lico_am,12.0
16,7,lico_pm,61.0
16,7,rac_am,30.21915289177395
16,7,rac_pm,47.2723004430984
16,7,raw_am,41.70189452046701
16,7,raw_pm,70.0
16,8,ab_am,0.48535577537702884
16,8,ab_md,0.0
16,8,ab_pm,0.00015678354037514537
16,8,bl_am,13.337805785803198
16,8,bl_md,0.39462411536109665
16,8,bl_pm,11.349676339009395
16,8,c0_am,82.71752282287841
