origin,destination,total,type
295,77,6,raw_am
295,290,85,raw_am
295,344,18,raw_am
296,66,25,raw_am
297,46,27,raw_am
297,55,47,raw_am
297,66,5,raw_am
297,69,7,raw_am
297,125,59,raw_am
297,203,12,raw_am
297,205,5,raw_am
297,293,27,raw_am
297,371,40,raw_am
297,526,51,raw_am
298,36,21,raw_am
298,53,21,raw_am
298,55,27,raw_am
298,56,11,raw_am
298,290,8,raw_am
298,293,42,raw_am
298,309,17,raw_am
299,297,51,raw_am
300,51,5,raw_am
300,54,17,raw_am
300,60,15,raw_am
300,77,32,raw_am
300,448,7,raw_am
301,38,23,raw_am
301,48,39,raw_am
301,49,11,raw_am
301,51,41,raw_am
301,52,61,raw_am
301,55,11,raw_am
301,57,13,raw_am
301,68,20,raw_am
301,69,16,raw_am
301,70,13,raw_am
301,71,39,raw_am
301,74,27,raw_am
301,89,18,raw_am
301,210,40,raw_am
301,290,18,raw_am
302,36,11,raw_am
302,56,103,raw_am
302,210,35,raw_am
302,301,103,raw_am
304,25,23,raw_am
304,37,34,raw_am
304,49,38,raw_am
304,51,10,raw_am
304,66,51,raw_am
304,70,4,raw_am
304,73,4,raw_am
304,105,27,raw_am
304,127,39,raw_am
304,166,17,raw_am
304,175,25,raw_am
304,202,18,raw_am
304,287,18,raw_am
304,290,64,raw_am
304,314,13,raw_am
304,330,54,raw_am
304,355,13,raw_am
304,500,14,raw_am
305,32,38,raw_am
305,34,9,raw_am
305,37,22,raw_am
305,38,6,raw_am
305,52,59,raw_am
305,56,21,raw_am
305,57,92,raw_am
305,65,11,raw_am
305,68,38,raw_am
305,70,12,raw_am
305,92,46,raw_am
305,195,12,raw_am
305,202,14,raw_am
305,314,32,raw_am
305,442,62,raw_am
305,443,27,raw_am
306,37,15,raw_am
306,38,16,raw_am
306,50,24,raw_am
306,51,13,raw_am
306,56,22,raw_am
306,57,37,raw_am
306,60,19,raw_am
306,66,17,raw_am
306,68,15,raw_am
306,69,9,raw_am
306,125,28,raw_am
306,210,36,raw_am
306,354,17,raw_am
306,371,38,raw_am
307,36,63,raw_am
307,41,8,raw_am
307,43,11,raw_am
307,50,15,raw_am
307,53,40,raw_am
307,54,7,raw_am
307,55,110,raw_am
307,56,8,raw_am
307,57,39,raw_am
307,66,28,raw_am
307,125,8,raw_am
307,173,34,raw_am
307,179,26,raw_am
307,204,42,raw_am
307,306,49,raw_am
307,371,28,raw_am
307,382,12,raw_am
309,25,17,raw_am
309,36,41,raw_am
309,49,25,raw_am
309,50,5,raw_am
309,51,9,raw_am
309,59,19,raw_am
309,202,30,raw_am
309,211,25,raw_am
309,290,26,raw_am
309,292,18,raw_am
309,306,22,raw_am
309,372,11,raw_am
312,21,9,raw_am
312,35,7,raw_am
312,36,35,raw_am
312,42,26,raw_am
312,45,29,raw_am
312,46,9,raw_am
312,49,26,raw_am
312,53,17,raw_am
312,56,5,raw_am
312,57,35,raw_am
312,58,48,raw_am
312,65,9,raw_am
312,67,14,raw_am
312,68,7,raw_am
312,90,26,raw_am
312,276,7,raw_am
312,290,9,raw_am
312,378,9,raw_am
313,16,19,raw_am
313,21,22,raw_am
313,29,27,raw_am
313,37,12,raw_am
313,41,29,raw_am
313,43,22,raw_am
313,49,22,raw_am
313,52,25,raw_am
313,54,115,raw_am
313,55,62,raw_am
313,56,23,raw_am
313,57,28,raw_am
313,60,26,raw_am
313,63,19,raw_am
313,65,61,raw_am
313,66,57,raw_am
313,68,13,raw_am
313,71,11,raw_am
313,77,22,raw_am
313,168,33,raw_am
313,187,27,raw_am
313,204,21,raw_am
313,209,22,raw_am
313,210,16,raw_am
313,211,70,raw_am
313,212,20,raw_am
313,290,25,raw_am
313,292,22,raw_am
313,301,95,raw_am
313,321,39,raw_am
313,336,34,raw_am
313,340,64,raw_am
313,357,28,raw_am
313,378,43,raw_am
313,394,35,raw_am
313,421,12,raw_am
313,452,19,raw_am
313,490,34,raw_am
313,530,61,raw_am
314,37,20,raw_am
314,43,58,raw_am
314,48,42,raw_am
314,54,28,raw_am
314,55,57,raw_am
314,56,41,raw_am
314,92,17,raw_am
314,125,16,raw_am
314,203,11,raw_am
314,204,41,raw_am
314,205,83,raw_am
314,260,18,raw_am
314,306,76,raw_am
315,42,25,raw_am
315,43,13,raw_am
315,47,18,raw_am
315,49,24,raw_am
315,52,54,raw_am
315,54,14,raw_am
315,57,28,raw_am
315,58,16,raw_am
315,63,23,raw_am
315,181,17,raw_am
315,309,23,raw_am
315,336,25,raw_am
315,344,12,raw_am
316,40,15,raw_am
316,54,36,raw_am
316,55,12,raw_am
317,46,48,raw_am
317,50,17,raw_am
317,55,10,raw_am
317,57,5,raw_am
317,69,11,raw_am
317,105,42,raw_am
317,179,13,raw_am
317,203,5,raw_am
318,50,20,raw_am
318,68,31,raw_am
318,69,60,raw_am
318,306,75,raw_am
318,452,20,raw_am
319,43,11,raw_am
319,57,12,raw_am
319,66,19,raw_am
319,68,24,raw_am
319,69,13,raw_am
319,71,32,raw_am
319,72,21,raw_am
319,173,40,raw_am
319,289,20,raw_am
319,345,14,raw_am
320,21,31,raw_am
320,55,24,raw_am
320,57,16,raw_am
320,65,10,raw_am
320,201,11,raw_am
320,306,47,raw_am
320,336,11,raw_am
321,29,12,raw_am
321,33,18,raw_am
321,38,28,raw_am
321,51,12,raw_am
321,53,4,raw_am
321,60,16,raw_am
321,69,33,raw_am
321,71,33,raw_am
321,306,21,raw_am
321,313,39,raw_am
322,21,14,raw_am
322,29,15,raw_am
322,45,46,raw_am
322,49,23,raw_am
322,51,25,raw_am
322,57,15,raw_am
322,58,18,raw_am
322,68,28,raw_am
322,69,25,raw_am
322,203,25,raw_am
322,290,83,raw_am
322,301,18,raw_am
322,336,20,raw_am
323,38,90,raw_am
323,290,34,raw_am
323,336,17,raw_am
324,41,18,raw_am
324,51,19,raw_am
324,53,18,raw_am
324,70,21,raw_am
324,98,13,raw_am
324,147,19,raw_am
324,173,17,raw_am
324,336,19,raw_am
324,343,48,raw_am
324,345,34,raw_am
325,21,14,raw_am
325,33,25,raw_am
325,45,20,raw_am
325,46,25,raw_am
325,51,18,raw_am
325,52,61,raw_am
325,54,56,raw_am
325,57,9,raw_am
325,63,19,raw_am
325,67,22,raw_am
325,69,34,raw_am
325,125,20,raw_am
325,218,46,raw_am
325,221,20,raw_am
325,296,19,raw_am
325,306,24,raw_am
325,315,7,raw_am
325,340,46,raw_am
325,344,9,raw_am
325,371,17,raw_am
326,25,18,raw_am
326,34,30,raw_am
326,53,14,raw_am
326,55,11,raw_am
326,57,15,raw_am
326,65,10,raw_am
326,290,35,raw_am
326,300,37,raw_am
326,301,30,raw_am
326,335,13,raw_am
327,38,148,raw_am
327,46,46,raw_am
327,204,7,raw_am
328,34,19,raw_am
328,38,39,raw_am
328,51,10,raw_am
328,52,55,raw_am
328,54,37,raw_am
328,55,27,raw_am
328,56,13,raw_am
328,57,28,raw_am
328,62,5,raw_am
328,63,9,raw_am
328,70,34,raw_am
328,77,34,raw_am
328,119,37,raw_am
328,122,5,raw_am
328,147,28,raw_am
328,148,43,raw_am
328,203,28,raw_am
328,325,25,raw_am
329,35,11,raw_am
329,36,49,raw_am
329,55,19,raw_am
329,67,22,raw_am
329,78,49,raw_am
329,203,15,raw_am
329,371,47,raw_am
330,38,46,raw_am
330,47,15,raw_am
330,55,23,raw_am
330,57,18,raw_am
330,127,22,raw_am
330,272,37,raw_am
331,301,31,raw_am
331,345,46,raw_am
331,352,50,raw_am
332,51,35,raw_am
332,55,47,raw_am
332,56,25,raw_am
332,57,40,raw_am
332,68,16,raw_am
332,450,43,raw_am
333,21,13,raw_am
333,45,8,raw_am
333,51,21,raw_am
333,53,6,raw_am
333,60,16,raw_am
333,68,41,raw_am
333,336,62,raw_am
334,21,4,raw_am
334,36,7,raw_am
334,42,20,raw_am
334,46,39,raw_am
334,51,15,raw_am
334,56,19,raw_am
334,101,13,raw_am
334,228,58,raw_am
334,290,38,raw_am
334,301,24,raw_am
334,331,39,raw_am
334,336,29,raw_am
334,340,21,raw_am
334,344,19,raw_am
334,442,38,raw_am
335,29,39,raw_am
335,47,13,raw_am
335,63,10,raw_am
335,290,69,raw_am
336,16,11,raw_am
336,21,20,raw_am
336,36,32,raw_am
336,43,12,raw_am
336,47,19,raw_am
336,49,11,raw_am
336,52,36,raw_am
336,55,31,raw_am
336,56,46,raw_am
336,57,60,raw_am
336,58,24,raw_am
336,67,28,raw_am
336,68,14,raw_am
336,72,18,raw_am
336,94,21,raw_am
336,125,32,raw_am
336,218,12,raw_am
336,306,100,raw_am
336,311,13,raw_am
336,444,17,raw_am
337,49,15,raw_am
337,51,28,raw_am
337,57,10,raw_am
337,69,59,raw_am
337,92,10,raw_am
337,125,30,raw_am
337,345,30,raw_am
337,351,15,raw_am
338,45,52,raw_am
338,52,15,raw_am
338,54,13,raw_am
338,55,22,raw_am
338,56,9,raw_am
338,57,50,raw_am
338,67,52,raw_am
338,68,20,raw_am
338,204,11,raw_am
338,320,20,raw_am
338,525,15,raw_am
338,616,10,raw_am
339,36,18,raw_am
339,173,15,raw_am
339,290,15,raw_am
339,392,26,raw_am
340,35,24,raw_am
340,36,15,raw_am
340,68,19,raw_am
340,107,46,raw_am
340,202,22,raw_am
340,273,23,raw_am
341,37,29,raw_am
341,51,27,raw_am
341,53,21,raw_am
341,54,19,raw_am
341,56,44,raw_am
341,67,22,raw_am
341,68,19,raw_am
341,71,21,raw_am
341,114,25,raw_am
341,125,28,raw_am
341,173,18,raw_am
341,177,16,raw_am
341,343,5,raw_am
341,360,23,raw_am
341,371,75,raw_am
342,25,43,raw_am
342,29,36,raw_am
342,35,50,raw_am
342,38,71,raw_am
342,50,38,raw_am
342,54,46,raw_am
342,57,34,raw_am
342,66,19,raw_am
342,67,55,raw_am
342,71,27,raw_am
342,94,46,raw_am
342,169,37,raw_am
342,187,25,raw_am
342,290,28,raw_am
342,314,15,raw_am
342,336,71,raw_am
342,372,25,raw_am
342,391,36,raw_am
342,454,29,raw_am
343,25,16,raw_am
343,33,16,raw_am
343,38,18,raw_am
343,51,28,raw_am
343,57,45,raw_am
343,290,7,raw_am
343,297,17,raw_am
343,336,31,raw_am
343,338,21,raw_am
344,37,10,raw_am
344,57,33,raw_am
344,69,16,raw_am
345,54,11,raw_am
345,55,31,raw_am
345,60,9,raw_am
345,65,27,raw_am
345,66,64,raw_am
345,70,55,raw_am
345,101,31,raw_am
345,309,64,raw_am
345,312,19,raw_am
345,443,9,raw_am
346,36,18,raw_am
346,40,17,raw_am
346,42,22,raw_am
346,52,14,raw_am
346,54,13,raw_am
346,73,167,raw_am
346,90,11,raw_am
346,127,46,raw_am
346,290,67,raw_am
346,331,46,raw_am
346,336,18,raw_am
346,359,63,raw_am
346,387,27,raw_am
346,391,48,raw_am
347,48,14,raw_am
347,50,121,raw_am
347,51,19,raw_am
347,55,18,raw_am
347,71,26,raw_am
347,176,13,raw_am
347,224,9,raw_am
347,336,48,raw_am
347,391,16,raw_am
348,36,10,raw_am
348,48,10,raw_am
348,55,18,raw_am
348,65,24,raw_am
348,69,16,raw_am
348,204,8,raw_am
348,313,14,raw_am
349,33,25,raw_am
349,43,21,raw_am
349,50,5,raw_am
349,55,25,raw_am
349,56,14,raw_am
349,57,9,raw_am
349,66,36,raw_am
349,69,21,raw_am
349,133,18,raw_am
349,211,14,raw_am
349,218,24,raw_am
349,301,17,raw_am
349,314,36,raw_am
349,315,25,raw_am
349,371,36,raw_am
350,23,30,raw_am
350,43,51,raw_am
350,55,14,raw_am
350,56,5,raw_am
350,57,67,raw_am
350,64,14,raw_am
350,65,16,raw_am
350,154,21,raw_am
350,286,45,raw_am
350,290,51,raw_am
350,300,102,raw_am
350,336,50,raw_am
350,345,11,raw_am
350,367,39,raw_am
351,21,36,raw_am
351,25,22,raw_am
351,50,89,raw_am
351,52,16,raw_am
351,55,26,raw_am
351,158,17,raw_am
351,197,16,raw_am
351,347,21,raw_am
351,352,75,raw_am
352,38,6,raw_am
352,55,17,raw_am
352,69,15,raw_am
352,70,15,raw_am
352,75,9,raw_am
352,210,11,raw_am
352,290,35,raw_am
352,306,22,raw_am
352,371,19,raw_am
353,41,23,raw_am
353,52,13,raw_am
353,55,28,raw_am
353,57,75,raw_am
353,63,16,raw_am
353,66,132,raw_am
353,134,51,raw_am
353,156,34,raw_am
353,290,263,raw_am
353,319,98,raw_am
353,345,93,raw_am
353,391,38,raw_am
353,395,33,raw_am
353,427,21,raw_am
354,371,13,raw_am
357,177,40,raw_am
357,338,19,raw_am
357,436,19,raw_am
360,363,15,raw_am
360,390,20,raw_am
363,38,23,raw_am
363,49,51,raw_am
363,55,21,raw_am
363,69,16,raw_am
363,178,52,raw_am
363,187,52,raw_am
363,210,5,raw_am
363,299,51,raw_am
363,345,17,raw_am
363,391,23,raw_am
363,421,9,raw_am
364,38,24,raw_am
364,45,12,raw_am
365,25,30,raw_am
365,51,28,raw_am
365,68,38,raw_am
365,157,41,raw_am
365,344,44,raw_am
365,378,35,raw_am
365,389,10,raw_am
365,427,71,raw_am
366,44,20,raw_am
366,56,47,raw_am
366,65,7,raw_am
366,69,25,raw_am
366,134,15,raw_am
366,292,27,raw_am
366,299,25,raw_am
366,371,24,raw_am
366,383,27,raw_am
366,387,28,raw_am
366,407,15,raw_am
366,415,12,raw_am
368,37,50,raw_am
368,50,17,raw_am
368,54,10,raw_am
368,55,8,raw_am
368,57,9,raw_am
368,66,4,raw_am
368,132,8,raw_am
368,211,7,raw_am
368,218,35,raw_am
368,290,28,raw_am
368,294,23,raw_am
368,350,17,raw_am
368,358,56,raw_am
368,371,23,raw_am
368,373,15,raw_am
369,43,4,raw_am
369,50,20,raw_am
369,55,10,raw_am
369,68,4,raw_am
369,171,28,raw_am
369,378,10,raw_am
369,402,40,raw_am
370,55,22,raw_am
370,56,109,raw_am
370,68,5,raw_am
370,223,4,raw_am
370,290,5,raw_am
370,344,4,raw_am
370,353,4,raw_am
370,364,4,raw_am
370,371,90,raw_am
370,391,20,raw_am
371,25,18,raw_am
371,70,20,raw_am
371,173,8,raw_am
371,179,24,raw_am
371,223,29,raw_am
371,345,75,raw_am
371,349,45,raw_am
371,367,17,raw_am
371,370,96,raw_am
371,395,9,raw_am
371,414,69,raw_am
371,594,31,raw_am
372,37,13,raw_am
372,57,6,raw_am
372,68,40,raw_am
372,69,11,raw_am
372,134,24,raw_am
372,179,5,raw_am
372,187,20,raw_am
372,210,11,raw_am
372,306,34,raw_am
372,345,6,raw_am
373,25,79,raw_am
373,51,70,raw_am
373,52,91,raw_am
373,57,47,raw_am
373,69,93,raw_am
373,134,38,raw_am
373,331,79,raw_am
373,408,50,raw_am
374,43,13,raw_am
374,44,14,raw_am
374,51,25,raw_am
374,57,45,raw_am
374,69,17,raw_am
374,157,11,raw_am
374,186,19,raw_am
374,243,77,raw_am
374,306,11,raw_am
374,356,8,raw_am
375,35,22,raw_am
375,51,21,raw_am
375,52,8,raw_am
375,67,23,raw_am
376,21,54,raw_am
376,57,54,raw_am
376,134,41,raw_am
376,135,41,raw_am
376,311,70,raw_am
376,367,31,raw_am
376,391,45,raw_am
377,282,16,raw_am
377,382,26,raw_am
378,342,25,raw_am
380,56,6,raw_am
380,65,26,raw_am
380,124,23,raw_am
380,211,55,raw_am
380,313,9,raw_am
380,356,26,raw_am
381,38,38,raw_am
381,52,12,raw_am
381,134,18,raw_am
382,49,17,raw_am
382,51,17,raw_am
382,68,16,raw_am
382,69,21,raw_am
382,106,24,raw_am
382,152,17,raw_am
382,195,29,raw_am
382,237,17,raw_am
382,278,21,raw_am
382,344,20,raw_am
382,358,20,raw_am
382,371,13,raw_am
382,378,25,raw_am
382,391,54,raw_am
383,37,16,raw_am
383,43,47,raw_am
383,68,37,raw_am
383,69,61,raw_am
383,345,28,raw_am
383,371,53,raw_am
383,378,23,raw_am
383,387,32,raw_am
383,388,25,raw_am
383,391,28,raw_am
384,37,17,raw_am
384,57,9,raw_am
384,367,8,raw_am
385,29,11,raw_am
385,36,25,raw_am
385,51,17,raw_am
385,55,22,raw_am
385,69,76,raw_am
385,371,36,raw_am
385,372,13,raw_am
385,383,13,raw_am
385,394,15,raw_am
385,429,73,raw_am
385,454,15,raw_am
389,17,8,raw_am
389,50,48,raw_am
389,57,34,raw_am
389,70,42,raw_am
389,95,21,raw_am
389,144,32,raw_am
389,180,10,raw_am
389,371,11,raw_am
389,387,10,raw_am
389,388,10,raw_am
389,397,48,raw_am
389,429,39,raw_am
390,33,51,raw_am
390,55,14,raw_am
390,57,17,raw_am
390,65,11,raw_am
390,157,33,raw_am
390,187,38,raw_am
390,203,45,raw_am
390,204,80,raw_am
390,371,80,raw_am
390,383,22,raw_am
390,387,36,raw_am
390,391,38,raw_am
390,393,14,raw_am
390,397,28,raw_am
390,402,11,raw_am
390,422,44,raw_am
390,449,7,raw_am
390,454,12,raw_am
396,25,7,raw_am
396,37,23,raw_am
396,44,29,raw_am
396,53,62,raw_am
396,55,13,raw_am
396,65,19,raw_am
396,144,27,raw_am
396,200,11,raw_am
396,393,49,raw_am
396,397,56,raw_am
396,444,29,raw_am
397,7,3,raw_am
397,19,6,raw_am
397,40,15,raw_am
397,55,9,raw_am
397,56,59,raw_am
397,57,9,raw_am
397,67,4,raw_am
397,69,19,raw_am
397,78,39,raw_am
397,259,35,raw_am
397,371,12,raw_am
397,429,14,raw_am
397,455,24,raw_am
398,35,16,raw_am
398,36,13,raw_am
398,43,35,raw_am
398,68,7,raw_am
398,69,20,raw_am
398,97,15,raw_am
398,149,113,raw_am
398,178,6,raw_am
398,187,48,raw_am
398,214,9,raw_am
398,228,13,raw_am
398,396,42,raw_am
398,414,58,raw_am
398,429,56,raw_am
398,444,58,raw_am
398,484,48,raw_am
399,38,20,raw_am
399,55,22,raw_am
399,57,79,raw_am
399,90,6,raw_am
399,391,47,raw_am
399,401,25,raw_am
400,21,18,raw_am
400,25,43,raw_am
400,36,34,raw_am
400,43,19,raw_am
400,49,19,raw_am
400,50,17,raw_am
400,65,17,raw_am
400,67,15,raw_am
400,125,33,raw_am
400,127,26,raw_am
400,182,69,raw_am
400,195,12,raw_am
400,217,17,raw_am
400,228,111,raw_am
400,367,30,raw_am
400,371,68,raw_am
400,391,144,raw_am
400,397,14,raw_am
400,399,52,raw_am
400,402,52,raw_am
400,405,77,raw_am
400,414,22,raw_am
400,415,28,raw_am
400,427,29,raw_am
400,431,19,raw_am
400,442,34,raw_am
400,511,27,raw_am
401,65,35,raw_am
401,71,9,raw_am
401,127,147,raw_am
401,134,33,raw_am
401,140,33,raw_am
401,144,37,raw_am
401,153,37,raw_am
401,161,36,raw_am
401,180,23,raw_am
401,393,11,raw_am
401,397,18,raw_am
401,429,11,raw_am
401,526,18,raw_am
402,38,42,raw_am
402,52,59,raw_am
402,55,88,raw_am
402,180,45,raw_am
402,371,18,raw_am
402,394,35,raw_am
402,411,19,raw_am
403,47,22,raw_am
403,48,30,raw_am
403,52,85,raw_am
403,57,17,raw_am
403,64,23,raw_am
403,66,20,raw_am
403,69,60,raw_am
403,92,26,raw_am
403,151,12,raw_am
403,228,59,raw_am
403,296,35,raw_am
403,358,77,raw_am
403,367,39,raw_am
403,371,41,raw_am
403,376,54,raw_am
403,402,162,raw_am
403,405,27,raw_am
403,429,256,raw_am
403,436,16,raw_am
404,25,8,raw_am
404,54,4,raw_am
404,55,4,raw_am
404,61,52,raw_am
404,125,59,raw_am
404,218,32,raw_am
404,228,5,raw_am
404,415,27,raw_am
404,429,32,raw_am
405,38,22,raw_am
405,42,4,raw_am
405,46,28,raw_am
405,47,5,raw_am
405,52,14,raw_am
405,57,25,raw_am
405,65,9,raw_am
405,67,12,raw_am
405,68,17,raw_am
405,140,4,raw_am
405,151,5,raw_am
405,165,44,raw_am
405,210,10,raw_am
405,371,12,raw_am
405,402,59,raw_am
405,405,9,raw_am
405,429,16,raw_am
405,484,4,raw_am
406,17,15,raw_am
406,38,5,raw_am
406,57,34,raw_am
406,68,15,raw_am
406,157,53,raw_am
406,169,14,raw_am
406,308,23,raw_am
406,366,32,raw_am
406,371,27,raw_am
406,405,46,raw_am
406,412,41,raw_am
406,414,86,raw_am
406,427,18,raw_am
407,25,9,raw_am
407,58,28,raw_am
407,120,21,raw_am
407,134,149,raw_am
407,140,57,raw_am
407,197,5,raw_am
407,231,30,raw_am
407,371,5,raw_am
407,391,5,raw_am
407,397,9,raw_am
407,414,6,raw_am
407,421,5,raw_am
407,490,48,raw_am
408,46,23,raw_am
408,59,20,raw_am
409,56,32,raw_am
409,151,70,raw_am
409,181,28,raw_am
409,210,32,raw_am
409,323,19,raw_am
409,371,46,raw_am
409,402,70,raw_am
409,405,21,raw_am
409,414,90,raw_am
409,424,20,raw_am
409,454,12,raw_am
410,21,27,raw_am
410,25,34,raw_am
410,52,74,raw_am
410,57,27,raw_am
410,65,7,raw_am
410,68,27,raw_am
410,195,27,raw_am
410,200,12,raw_am
410,388,63,raw_am
410,396,32,raw_am
410,414,16,raw_am
410,481,17,raw_am
411,25,22,raw_am
411,43,17,raw_am
411,49,7,raw_am
411,53,24,raw_am
411,65,21,raw_am
411,68,17,raw_am
411,74,24,raw_am
411,136,51,raw_am
411,158,20,raw_am
411,159,21,raw_am
411,204,8,raw_am
411,342,25,raw_am
411,392,15,raw_am
411,393,23,raw_am
411,405,32,raw_am
411,410,15,raw_am
411,414,17,raw_am
411,427,21,raw_am
411,429,52,raw_am
411,442,9,raw_am
411,450,5,raw_am
412,25,14,raw_am
412,29,20,raw_am
412,33,12,raw_am
412,55,13,raw_am
412,57,6,raw_am
412,67,20,raw_am
412,114,55,raw_am
412,154,6,raw_am
412,180,12,raw_am
412,210,62,raw_am
412,228,50,raw_am
412,390,37,raw_am
412,393,13,raw_am
412,396,22,raw_am
412,414,31,raw_am
412,429,26,raw_am
412,441,62,raw_am
412,490,10,raw_am
412,511,17,raw_am
413,25,15,raw_am
413,55,15,raw_am
413,56,9,raw_am
413,57,4,raw_am
413,71,11,raw_am
413,73,17,raw_am
413,137,41,raw_am
413,151,9,raw_am
413,359,13,raw_am
413,389,14,raw_am
413,429,13,raw_am
413,443,15,raw_am
414,38,53,raw_am
414,52,70,raw_am
414,63,27,raw_am
414,66,38,raw_am
414,94,19,raw_am
414,137,24,raw_am
414,182,63,raw_am
414,200,25,raw_am
414,271,102,raw_am
414,278,53,raw_am
414,408,40,raw_am
415,46,11,raw_am
415,54,5,raw_am
415,75,43,raw_am
415,312,5,raw_am
415,371,48,raw_am
416,442,53,raw_am
420,22,13,raw_am
420,25,10,raw_am
420,49,49,raw_am
420,50,11,raw_am
420,51,16,raw_am
420,52,13,raw_am
420,53,13,raw_am
420,55,53,raw_am
420,57,56,raw_am
420,63,16,raw_am
420,68,13,raw_am
420,69,5,raw_am
420,71,16,raw_am
420,89,13,raw_am
420,155,95,raw_am
420,179,13,raw_am
420,180,18,raw_am
420,243,13,raw_am
420,279,13,raw_am
420,422,8,raw_am
420,438,13,raw_am
422,47,23,raw_am
422,55,61,raw_am
422,57,5,raw_am
422,216,43,raw_am
422,228,35,raw_am
422,393,43,raw_am
422,438,9,raw_am
422,459,26,raw_am
423,25,43,raw_am
423,41,43,raw_am
423,51,44,raw_am
423,58,39,raw_am
423,64,75,raw_am
423,81,39,raw_am
423,89,25,raw_am
423,191,29,raw_am
423,196,42,raw_am
423,274,24,raw_am
423,391,77,raw_am
423,396,38,raw_am
424,35,29,raw_am
424,51,46,raw_am
424,52,109,raw_am
424,54,18,raw_am
424,57,12,raw_am
424,65,30,raw_am
424,69,14,raw_am
424,187,35,raw_am
424,192,18,raw_am
424,200,32,raw_am
424,204,32,raw_am
424,387,34,raw_am
424,427,18,raw_am
424,430,25,raw_am
424,432,22,raw_am
424,452,25,raw_am
425,43,22,raw_am
425,51,34,raw_am
425,55,41,raw_am
425,58,47,raw_am
425,63,18,raw_am
425,192,98,raw_am
425,429,19,raw_am
426,51,22,raw_am
426,57,93,raw_am
426,68,46,raw_am
426,181,60,raw_am
426,195,60,raw_am
426,270,11,raw_am
426,391,17,raw_am
426,428,22,raw_am
427,37,27,raw_am
427,50,59,raw_am
427,56,27,raw_am
427,57,47,raw_am
427,60,76,raw_am
427,69,32,raw_am
427,70,41,raw_am
427,71,33,raw_am
427,72,41,raw_am
427,114,34,raw_am
427,200,50,raw_am
427,313,64,raw_am
427,368,8,raw_am
427,391,134,raw_am
427,393,32,raw_am
427,414,59,raw_am
427,441,34,raw_am
427,529,67,raw_am
428,49,14,raw_am
428,53,26,raw_am
428,56,22,raw_am
428,57,15,raw_am
428,62,26,raw_am
428,69,70,raw_am
428,246,31,raw_am
429,56,46,raw_am
429,476,7,raw_am
430,54,57,raw_am
430,69,44,raw_am
430,458,23,raw_am
430,459,31,raw_am
430,460,43,raw_am
431,37,27,raw_am
431,38,28,raw_am
431,46,40,raw_am
431,52,12,raw_am
431,55,66,raw_am
431,56,69,raw_am
431,57,50,raw_am
431,65,6,raw_am
431,67,107,raw_am
431,69,31,raw_am
431,75,7,raw_am
431,78,25,raw_am
431,89,9,raw_am
431,187,103,raw_am
431,188,28,raw_am
431,190,14,raw_am
431,204,50,raw_am
431,259,27,raw_am
431,289,17,raw_am
431,323,17,raw_am
431,388,32,raw_am
431,391,145,raw_am
431,394,38,raw_am
431,397,34,raw_am
431,423,14,raw_am
431,427,144,raw_am
431,433,27,raw_am
431,440,10,raw_am
431,441,11,raw_am
431,442,16,raw_am
431,443,11,raw_am
431,453,28,raw_am
431,459,71,raw_am
431,460,51,raw_am
431,479,9,raw_am
431,481,33,raw_am
432,36,12,raw_am
432,49,15,raw_am
432,52,5,raw_am
432,53,16,raw_am
432,55,51,raw_am
432,57,33,raw_am
432,181,27,raw_am
432,391,9,raw_am
432,448,25,raw_am
432,459,43,raw_am
433,24,16,raw_am
433,25,13,raw_am
433,35,13,raw_am
433,36,30,raw_am
433,44,41,raw_am
433,46,8,raw_am
433,50,28,raw_am
433,51,8,raw_am
433,55,16,raw_am
433,57,20,raw_am
433,58,15,raw_am
433,64,20,raw_am
433,66,15,raw_am
433,68,12,raw_am
433,388,34,raw_am
433,459,13,raw_am
433,461,41,raw_am
434,36,14,raw_am
434,43,19,raw_am
434,50,14,raw_am
434,51,38,raw_am
434,54,41,raw_am
434,55,12,raw_am
434,56,14,raw_am
434,230,39,raw_am
434,290,21,raw_am
435,20,22,raw_am
435,37,24,raw_am
435,38,39,raw_am
435,39,30,raw_am
435,42,63,raw_am
435,50,26,raw_am
435,51,15,raw_am
435,52,24,raw_am
435,54,44,raw_am
435,57,14,raw_am
435,69,63,raw_am
435,394,18,raw_am
435,452,22,raw_am
436,25,49,raw_am
436,34,70,raw_am
436,38,101,raw_am
436,51,23,raw_am
436,54,56,raw_am
436,55,9,raw_am
436,57,17,raw_am
436,60,10,raw_am
436,63,13,raw_am
436,65,70,raw_am
436,69,24,raw_am
436,75,14,raw_am
436,77,32,raw_am
436,101,21,raw_am
436,152,49,raw_am
436,157,63,raw_am
436,174,49,raw_am
436,202,47,raw_am
436,236,30,raw_am
436,428,21,raw_am
436,435,45,raw_am
436,460,100,raw_am
436,490,17,raw_am
436,566,67,raw_am
437,20,24,raw_am
437,25,10,raw_am
437,47,19,raw_am
437,50,8,raw_am
437,52,17,raw_am
437,56,22,raw_am
437,57,10,raw_am
437,58,10,raw_am
437,182,10,raw_am
437,446,15,raw_am
437,453,24,raw_am
438,36,16,raw_am
438,38,7,raw_am
438,45,27,raw_am
438,51,26,raw_am
438,55,22,raw_am
438,56,16,raw_am
438,57,47,raw_am
438,78,10,raw_am
438,227,16,raw_am
438,243,8,raw_am
438,452,15,raw_am
439,38,86,raw_am
439,52,8,raw_am
439,54,26,raw_am
439,55,49,raw_am
