origin,destination,type,total
353,55,raw_am,28
353,57,lico_am,59
353,57,raw_am,75
353,63,raw_am,16
353,66,raw_am,132
353,69,raw_md,26
353,134,lico_am,38
353,134,raw_am,51
353,156,raw_am,34
353,290,lico_am,168
353,290,raw_am,263
353,307,lico_em,23
353,307,raw_em,23
353,319,raw_am,98
353,328,lico_ev,19
353,328,raw_ev,19
353,345,lico_am,93
353,345,raw_am,93
353,356,lico_pm,34
353,356,raw_pm,34
353,391,lico_am,38
353,391,lico_md,23
353,391,raw_am,38
353,391,raw_md,23
353,395,raw_am,33
353,427,lico_am,21
353,427,raw_am,21
354,286,raw_pm,17
354,365,raw_ev,13
354,371,raw_am,13
354,373,lico_pm,20
354,373,raw_pm,20
355,99,raw_pm,20
355,109,lico_pm,14
355,109,raw_pm,14
355,119,lico_pm,10
355,119,raw_pm,10
355,172,lico_pm,19
355,172,raw_pm,19
355,177,raw_pm,9
355,304,raw_pm,13
356,17,lico_pm,17
356,17,raw_pm,17
356,110,lico_pm,43
356,110,raw_pm,43
356,351,raw_pm,20
356,380,lico_pm,26
356,380,raw_pm,26
356,390,raw_ev,28
357,72,raw_pm,11
357,105,raw_pm,129
357,130,raw_pm,10
357,177,lico_am,40
357,177,raw_am,40
357,336,raw_md,37
357,338,raw_am,19
357,364,raw_pm,26
357,436,lico_am,19
357,436,raw_am,19
357,595,raw_pm,11
358,42,raw_pm,76
358,71,raw_pm,29
358,214,lico_pm,20
358,214,raw_pm,20
358,319,raw_pm,19
358,368,raw_pm,56
358,382,lico_pm,26
358,382,raw_pm,46
358,403,raw_pm,77
358,443,raw_pm,35
359,76,lico_pm,62
359,76,raw_pm,62
359,182,raw_pm,72
359,265,lico_pm,33
359,265,raw_pm,33
359,345,lico_pm,28
359,345,raw_pm,28
359,346,raw_pm,63
359,413,raw_pm,13
360,147,lico_pm,62
360,147,raw_pm,62
360,363,lico_am,15
360,363,raw_am,15
360,390,raw_am,20
360,559,raw_md,27
361,382,raw_md,20
362,70,lico_pm,18
362,70,raw_pm,18
362,133,lico_pm,33
362,133,raw_pm,33
362,370,raw_pm,12
363,38,lico_am,23
363,38,raw_am,23
363,43,lico_pm,70
363,43,raw_pm,70
363,49,lico_am,51
363,49,raw_am,51
363,55,raw_am,21
363,69,raw_am,16
363,69,raw_md,21
363,178,raw_am,52
363,187,raw_am,52
363,210,raw_am,5
363,299,lico_am,51
363,299,raw_am,51
363,345,raw_am,17
363,391,lico_am,23
363,391,raw_am,23
363,421,raw_am,9
364,38,lico_am,24
364,38,raw_am,24
364,45,raw_am,12
364,71,raw_ev,45
364,132,raw_pm,84
364,341,lico_pm,45
364,341,raw_pm,45
364,343,raw_md,8
364,375,raw_pm,22
365,25,raw_am,30
365,26,lico_ev,16
365,26,raw_ev,16
365,51,raw_am,28
365,68,raw_am,38
365,69,lico_md,68
365,69,raw_md,68
365,80,raw_em,22
365,124,raw_md,34
365,157,raw_am,41
365,160,raw_md,41
365,344,lico_am,44
365,344,raw_am,44
365,354,raw_md,13
365,378,raw_am,35
365,383,lico_ev,13
365,383,raw_ev,13
365,389,lico_am,10
365,389,raw_am,10
365,408,lico_md,55
365,408,raw_md,55
365,427,lico_am,71
365,427,raw_am,71
365,452,lico_pm,11
365,452,raw_pm,11
366,37,raw_ev,9
366,44,raw_am,20
366,56,raw_am,47
366,65,raw_am,7
366,69,raw_am,25
366,71,raw_pm,23
366,134,lico_am,15
366,134,raw_am,15
366,292,lico_am,27
366,292,raw_am,27
366,299,raw_am,25
366,309,lico_md,10
366,309,raw_md,10
366,371,lico_am,24
366,371,raw_am,24
366,376,lico_md,19
366,376,raw_md,19
366,383,lico_am,27
366,383,raw_am,27
366,387,raw_am,28
366,391,raw_pm,20
366,407,lico_am,15
366,407,raw_am,15
366,415,raw_am,12
366,492,raw_em,10
367,373,lico_md,8
367,373,raw_md,8
368,37,lico_am,50
368,37,raw_am,50
368,50,raw_am,17
368,54,raw_am,10
368,55,raw_am,8
368,57,raw_am,9
368,66,raw_am,4
368,131,lico_md,22
368,131,raw_md,22
368,132,raw_am,8
368,211,raw_am,7
368,218,lico_am,35
368,218,raw_am,35
368,290,raw_am,28
368,294,raw_am,23
368,350,raw_am,17
368,351,lico_md,22
368,351,raw_md,22
368,358,raw_am,56
368,366,raw_md,9
368,371,lico_am,23
368,371,lico_md,35
368,371,raw_am,23
368,371,raw_md,35
368,373,lico_am,15
368,373,raw_am,15
368,376,raw_md,14
368,398,lico_md,28
368,398,raw_md,28
368,427,raw_pm,8
369,43,raw_am,4
369,50,raw_am,20
369,55,raw_am,10
369,68,raw_am,4
369,171,lico_am,28
369,171,raw_am,28
369,337,raw_pm,15
369,371,raw_pm,9
369,378,raw_am,10
369,385,lico_ev,78
369,385,lico_md,15
369,385,raw_ev,78
369,385,raw_md,15
369,402,lico_am,40
369,402,raw_am,40
370,55,raw_am,22
370,56,raw_am,109
370,68,raw_am,5
370,223,lico_am,4
370,223,raw_am,4
370,290,raw_am,5
370,344,raw_am,4
370,353,raw_am,4
370,364,raw_am,4
370,371,raw_am,90
370,391,raw_am,20
371,25,lico_am,18
371,25,raw_am,18
371,38,raw_pm,12
371,45,raw_md,13
371,70,raw_am,20
371,74,raw_md,24
371,96,lico_pm,55
371,96,raw_pm,55
371,101,lico_pm,32
371,101,raw_pm,32
371,105,raw_pm,74
371,126,raw_pm,33
371,131,lico_ev,15
371,131,raw_ev,15
371,133,lico_pm,31
371,133,raw_pm,31
371,137,raw_pm,29
371,143,raw_pm,15
371,150,raw_pm,31
371,173,raw_am,8
371,176,raw_pm,16
371,179,raw_am,24
371,180,raw_md,28
371,181,lico_pm,40
371,181,raw_pm,40
371,223,lico_am,29
371,223,raw_am,29
371,248,raw_ev,17
371,280,raw_pm,7
371,293,raw_ev,7
371,313,lico_pm,22
371,313,raw_pm,22
371,320,raw_md,21
371,341,raw_pm,25
371,343,raw_ev,18
371,345,raw_am,75
371,349,raw_am,45
371,350,raw_pm,11
371,364,lico_md,11
371,364,raw_md,11
371,366,raw_pm,20
371,367,raw_am,17
371,368,lico_pm,35
371,368,raw_pm,35
371,369,raw_md,9
371,370,lico_am,6
371,370,raw_am,96
371,376,raw_md,28
371,377,lico_ev,10
371,377,raw_ev,10
371,383,lico_pm,53
371,383,raw_pm,87
371,385,raw_pm,14
371,389,lico_pm,46
371,389,raw_pm,46
371,390,lico_ev,34
371,390,raw_ev,62
371,395,lico_am,9
371,395,raw_am,9
371,400,lico_pm,64
371,400,raw_pm,64
371,401,raw_pm,75
371,402,lico_pm,18
371,402,raw_pm,18
371,406,lico_ev,34
371,406,lico_pm,10
371,406,raw_ev,34
371,406,raw_pm,27
371,407,raw_pm,28
371,411,raw_pm,36
371,413,lico_pm,54
371,413,raw_pm,54
371,414,lico_am,69
371,414,lico_pm,26
371,414,raw_am,69
371,414,raw_pm,26
371,415,lico_pm,48
371,415,raw_pm,48
371,446,raw_pm,19
371,478,lico_ev,17
371,478,raw_ev,17
371,509,raw_ev,12
371,538,lico_pm,36
371,538,raw_pm,36
371,552,raw_pm,40
371,590,lico_pm,39
371,590,raw_pm,39
371,594,lico_am,31
371,594,raw_am,31
371,595,raw_pm,8
372,37,raw_am,13
372,57,raw_am,6
372,68,raw_am,40
372,69,raw_am,11
372,133,raw_pm,25
372,134,raw_am,24
372,179,raw_am,5
372,187,lico_am,20
372,187,raw_am,20
372,210,raw_am,11
372,306,raw_am,34
372,308,raw_md,12
372,345,lico_am,6
372,345,raw_am,6
372,365,lico_md,42
372,365,lico_pm,22
372,365,raw_md,42
372,365,raw_pm,22
373,25,lico_am,79
373,25,raw_am,79
373,51,lico_am,70
373,51,raw_am,70
373,52,lico_am,91
373,52,raw_am,91
373,57,raw_am,47
373,69,raw_am,93
373,105,raw_pm,5
373,134,lico_am,38
373,134,raw_am,38
373,182,raw_pm,22
373,331,lico_am,79
373,331,raw_am,79
373,371,lico_md,36
373,371,raw_md,36
373,403,raw_pm,31
373,408,lico_am,50
373,408,raw_am,50
374,43,raw_am,13
374,44,lico_am,14
374,44,raw_am,14
374,51,raw_am,25
374,57,raw_am,45
374,69,lico_md,16
374,69,raw_am,17
374,69,raw_md,16
374,122,lico_md,11
374,122,raw_md,11
374,157,lico_am,11
374,157,raw_am,11
374,186,lico_am,19
374,186,raw_am,19
374,243,lico_am,77
374,243,raw_am,77
374,306,lico_am,11
374,306,raw_am,11
374,314,lico_pm,11
374,314,raw_pm,11
374,356,raw_am,8
374,372,raw_md,25
374,383,lico_md,10
374,383,raw_md,10
375,25,raw_md,20
375,35,raw_am,22
375,51,raw_am,21
375,52,raw_am,8
375,67,raw_am,23
375,341,raw_pm,25
376,21,lico_am,54
376,21,raw_am,54
376,38,lico_md,44
376,38,raw_md,44
376,57,lico_am,54
376,57,raw_am,54
376,134,lico_am,41
376,134,raw_am,41
376,135,lico_am,41
376,135,raw_am,41
376,311,lico_am,70
376,311,raw_am,70
376,367,lico_am,31
376,367,raw_am,31
376,378,lico_pm,9
376,378,raw_pm,9
376,380,lico_md,17
376,380,raw_md,17
376,382,lico_md,29
376,382,raw_md,29
376,383,lico_md,17
376,383,raw_md,17
376,391,raw_am,45
376,403,lico_pm,108
376,403,raw_pm,108
376,409,lico_pm,19
376,409,raw_pm,19
377,34,lico_ev,5
377,34,raw_ev,5
377,282,lico_am,16
377,282,raw_am,16
377,368,raw_md,7
377,382,raw_am,26
378,150,lico_pm,148
378,150,raw_pm,148
378,209,raw_pm,24
378,342,lico_am,25
378,342,raw_am,25
380,56,raw_am,6
380,65,raw_am,26
380,124,raw_am,23
380,211,lico_am,55
380,211,raw_am,55
380,313,raw_am,9
380,356,lico_am,26
380,356,raw_am,26
381,38,raw_am,38
381,52,raw_am,12
381,134,lico_am,18
381,134,raw_am,18
381,180,raw_md,38
381,373,raw_md,12
381,421,raw_em,18
382,21,raw_em,20
382,49,raw_am,17
382,51,raw_am,17
382,68,lico_am,16
382,68,raw_am,16
382,69,raw_am,21
382,106,raw_am,24
382,143,lico_pm,34
382,143,raw_pm,34
382,150,lico_em,17
382,150,raw_em,17
382,152,lico_am,17
382,152,raw_am,17
382,195,raw_am,29
382,237,lico_am,17
382,237,raw_am,17
382,278,raw_am,21
382,344,lico_am,20
382,344,raw_am,20
382,358,raw_am,20
382,371,raw_am,13
382,372,lico_ev,20
382,372,raw_ev,20
382,372,raw_pm,39
382,376,lico_md,33
382,376,raw_md,33
382,378,lico_am,25
382,378,raw_am,25
382,391,raw_am,54
382,441,raw_md,26
383,37,raw_am,16
383,38,raw_md,46
383,43,raw_am,47
383,68,lico_am,37
383,68,raw_am,37
383,69,raw_am,61
383,70,lico_md,27
383,70,raw_md,27
383,260,raw_em,18
383,290,raw_ev,27
383,345,raw_am,28
383,347,raw_md,18
383,365,lico_pm,13
383,365,raw_pm,13
383,366,lico_ev,27
383,366,raw_ev,27
383,371,lico_am,53
383,371,raw_am,53
383,378,lico_am,23
383,378,raw_am,23
383,382,raw_pm,33
383,383,lico_md,44
383,383,raw_md,44
383,384,lico_pm,17
383,384,raw_pm,17
383,387,lico_am,32
383,387,raw_am,32
383,388,raw_am,25
383,391,lico_am,28
383,391,raw_am,28
383,400,lico_md,13
383,400,raw_md,13
383,486,lico_pm,32
383,486,raw_pm,32
384,37,raw_am,17
384,57,raw_am,9
384,367,raw_am,8
384,411,lico_pm,14
384,411,raw_pm,14
385,29,raw_am,11
385,36,lico_am,25
385,36,raw_am,25
385,51,lico_am,17
385,51,raw_am,17
385,55,raw_am,22
385,69,lico_am,20
385,69,raw_am,76
385,70,raw_md,16
385,346,raw_pm,63
385,358,lico_em,26
385,358,raw_em,26
385,371,lico_am,22
385,371,raw_am,36
385,372,raw_am,13
385,383,raw_am,13
385,394,lico_am,15
385,394,raw_am,15
385,429,lico_am,56
385,429,raw_am,73
385,454,raw_am,15
386,413,raw_pm,18
387,43,lico_pm,26
387,43,raw_pm,26
387,389,raw_pm,10
387,424,lico_ev,34
387,424,raw_ev,34
387,447,lico_pm,36
387,447,raw_pm,36
387,607,lico_pm,65
387,607,raw_pm,65
388,66,raw_pm,18
388,383,raw_pm,25
388,385,raw_md,15
388,389,raw_ev,10
388,396,raw_pm,8
388,398,raw_pm,9
388,400,lico_pm,29
388,400,raw_pm,29
388,410,lico_pm,63
388,410,raw_pm,63
388,431,raw_pm,32
388,433,lico_pm,34
388,433,raw_pm,34
388,471,lico_pm,6
388,471,raw_pm,6
389,17,lico_am,8
389,17,raw_am,8
389,38,raw_em,31
389,50,raw_am,48
389,57,raw_am,34
389,70,raw_am,42
389,95,raw_am,21
389,113,raw_em,34
389,140,raw_pm,30
389,144,lico_am,32
389,144,raw_am,32
389,180,raw_am,10
389,193,lico_pm,76
389,193,raw_pm,76
389,365,lico_md,10
389,365,raw_md,10
389,371,lico_am,11
389,371,raw_am,11
389,387,raw_am,10
389,388,raw_am,10
389,389,lico_md,22
389,389,raw_md,22
389,390,lico_md,10
389,390,raw_md,10
389,391,lico_md,25
389,391,raw_md,25
389,397,raw_am,48
389,411,lico_ev,38
389,411,raw_ev,38
389,429,raw_am,39
389,446,lico_md,82
389,446,raw_md,82
390,33,raw_am,51
390,55,raw_am,14
390,57,raw_am,17
390,65,raw_am,11
390,126,lico_md,23
390,126,raw_md,23
390,157,raw_am,33
390,187,lico_am,38
390,187,lico_pm,11
390,187,raw_am,38
390,187,raw_pm,11
390,203,raw_am,45
390,204,lico_am,80
390,204,raw_am,80
390,211,raw_md,6
390,371,lico_am,81
390,371,raw_am,80
390,383,lico_am,22
390,383,raw_am,22
390,387,lico_am,36
390,387,raw_am,36
390,391,lico_am,38
390,391,lico_md,36
390,391,raw_am,38
390,391,raw_md,36
390,392,raw_md,37
390,393,raw_am,14
390,397,raw_am,28
390,402,raw_am,11
390,422,lico_am,44
390,422,raw_am,44
390,449,lico_md,10
390,449,raw_am,7
390,449,raw_md,10
390,454,lico_am,12
390,454,raw_am,12
390,592,lico_md,69
390,592,raw_md,69
391,16,raw_pm,35
391,21,lico_pm,28
391,21,raw_pm,28
391,24,lico_ev,17
391,24,raw_ev,17
391,34,raw_md,22
391,34,raw_pm,10
391,38,raw_ev,37
391,38,raw_pm,50
391,41,raw_ev,20
391,42,raw_pm,16
391,48,raw_ev,18
391,53,raw_pm,30
391,59,raw_pm,12
391,64,raw_pm,26
391,67,lico_pm,21
391,67,raw_pm,29
391,71,raw_pm,50
391,72,raw_pm,57
391,75,raw_ev,171
391,78,raw_pm,18
391,82,raw_pm,4
391,84,lico_ev,18
391,84,raw_ev,18
391,94,raw_pm,6
391,99,raw_ev,31
391,100,lico_pm,7
391,100,raw_pm,7
391,108,raw_ev,38
391,110,raw_pm,23
391,114,raw_pm,116
391,120,lico_pm,28
391,120,raw_pm,28
391,130,raw_pm,18
391,135,raw_pm,9
391,137,lico_pm,19
391,137,raw_pm,19
391,143,lico_pm,93
391,143,raw_ev,94
391,143,raw_pm,211
391,150,lico_pm,31
391,150,raw_pm,43
391,153,raw_pm,35
391,162,raw_pm,14
391,163,lico_pm,26
391,163,raw_pm,33
391,164,raw_pm,16
391,172,raw_pm,22
391,173,lico_pm,17
391,173,raw_ev,36
391,173,raw_md,21
391,173,raw_pm,48
391,175,raw_ev,25
391,177,raw_pm,29
391,179,lico_pm,73
391,179,raw_pm,73
391,180,lico_md,6
391,180,raw_md,6
391,180,raw_pm,16
391,183,raw_pm,28
391,191,lico_pm,18
391,191,raw_pm,18
391,205,raw_pm,31
391,209,lico_md,24
391,209,raw_md,24
391,211,raw_md,30
391,212,lico_pm,16
391,212,raw_ev,18
391,212,raw_pm,16
391,222,raw_pm,18
391,228,lico_ev,42
391,228,raw_ev,42
391,230,raw_pm,32
391,233,raw_ev,17
391,241,raw_ev,11
391,250,raw_pm,7
391,251,lico_pm,18
391,251,raw_pm,18
391,258,raw_pm,13
391,277,raw_pm,4
391,294,lico_pm,35
391,294,raw_ev,12
391,294,raw_pm,35
391,297,raw_pm,39
391,319,raw_pm,19
391,345,raw_pm,16
391,346,raw_pm,44
391,353,lico_pm,23
391,353,raw_pm,23
391,366,raw_pm,20
391,368,raw_md,22
391,373,lico_pm,36
391,373,raw_pm,64
391,383,raw_pm,30
391,396,lico_pm,56
391,396,raw_ev,11
391,396,raw_pm,56
391,398,lico_pm,73
391,398,raw_pm,73
391,399,raw_pm,47
391,400,lico_md,29
391,400,raw_md,29
391,400,raw_pm,92
391,401,lico_ev,13
391,401,lico_md,3
391,401,raw_ev,13
391,401,raw_md,3
391,404,lico_pm,5
391,404,raw_pm,5
391,407,lico_pm,5
391,407,raw_pm,5
391,410,raw_pm,14
391,412,lico_pm,5
391,412,raw_pm,5
391,416,raw_pm,59
391,423,raw_pm,73
391,427,raw_pm,32
391,430,lico_pm,17
391,430,raw_pm,17
391,431,lico_ev,32
391,431,raw_ev,32
391,431,raw_md,53
391,432,lico_pm,28
391,432,raw_pm,37
391,439,lico_pm,64
391,439,raw_pm,64
391,443,raw_ev,16
391,443,raw_pm,15
391,445,lico_pm,56
391,445,raw_pm,56
391,447,raw_ev,43
391,450,lico_pm,29
391,450,raw_pm,29
391,452,lico_ev,28
391,452,lico_pm,21
391,452,raw_ev,34
391,452,raw_pm,21
391,457,lico_ev,42
391,457,lico_pm,33
391,457,raw_ev,42
391,457,raw_pm,60
391,462,raw_pm,7
391,463,raw_pm,68
391,472,raw_pm,11
391,476,lico_pm,3
391,476,raw_pm,3
391,478,raw_pm,26
391,481,lico_pm,56
391,481,raw_pm,56
391,482,raw_pm,20
391,484,raw_pm,37
391,495,raw_pm,14
391,499,raw_md,30
391,499,raw_pm,21
391,510,lico_pm,45
391,510,raw_pm,45
391,516,raw_pm,18
391,520,raw_pm,84
391,524,lico_pm,61
391,524,raw_pm,61
391,528,raw_pm,48
391,531,raw_pm,10
391,535,raw_ev,13
391,537,raw_pm,9
391,587,lico_ev,13
391,587,raw_ev,13
391,592,lico_pm,22
391,592,raw_pm,22
391,593,lico_pm,78
391,593,raw_pm,78
391,597,lico_pm,73
391,597,raw_pm,73
391,606,raw_ev,13
391,608,raw_ev,23
391,617,raw_pm,6
391,619,raw_pm,28
391,621,lico_ev,38
391,621,raw_ev,38
392,120,lico_pm,28
392,120,raw_pm,28
392,232,raw_pm,34
392,287,raw_ev,31
392,339,raw_pm,26
392,374,raw_pm,13
392,389,lico_ev,13
392,389,raw_ev,13
392,391,raw_md,28
392,443,raw_pm,38
392,454,raw_pm,25
393,21,lico_pm,33
393,21,raw_pm,33
393,118,raw_pm,6
393,119,raw_pm,26
393,137,raw_pm,16
393,173,raw_pm,24
393,176,lico_pm,50
393,176,raw_pm,50
393,181,lico_md,28
393,181,raw_md,28
393,222,lico_pm,18
393,222,raw_pm,18
393,234,lico_ev,11
393,234,raw_ev,11
393,265,lico_pm,56
393,265,raw_pm,56
393,335,raw_pm,8
393,372,raw_pm,8
393,401,raw_md,11
393,411,lico_pm,23
393,411,raw_pm,23
393,427,raw_pm,32
393,428,raw_pm,34
393,431,raw_pm,9
393,450,raw_ev,21
393,450,raw_pm,4
394,21,lico_pm,29
394,21,raw_pm,29
394,34,lico_pm,7
394,34,raw_pm,7
394,66,raw_pm,14
394,99,raw_pm,51
394,132,raw_pm,21
394,139,lico_ev,26
394,139,raw_ev,26
394,148,raw_pm,34
394,173,lico_pm,60
394,173,raw_pm,61
394,183,lico_pm,36
394,183,raw_pm,36
394,202,raw_pm,26
394,287,raw_pm,28
394,385,lico_pm,15
394,385,raw_pm,15
394,396,raw_pm,11
394,406,lico_pm,26
394,406,raw_pm,26
394,413,raw_pm,28
394,433,raw_md,12
394,435,lico_pm,18
394,435,raw_pm,18
394,440,lico_pm,10
394,440,raw_pm,10
394,452,raw_pm,16
394,478,raw_pm,55
395,21,lico_pm,25
395,21,raw_pm,25
395,51,lico_md,69
395,51,raw_md,69
395,173,lico_pm,11
395,173,raw_pm,11
395,234,raw_pm,29
395,241,lico_ev,11
395,241,raw_ev,11
395,371,lico_md,9
395,371,raw_md,9
395,390,lico_pm,20
395,390,raw_pm,20
395,403,lico_pm,38
395,403,raw_pm,38
395,412,lico_ev,31
395,412,raw_ev,31
395,420,raw_pm,15
395,424,raw_md,18
395,426,raw_ev,46
395,431,raw_pm,32
396,25,raw_am,7
396,37,lico_am,23
396,37,raw_am,23
396,44,lico_am,29
396,44,raw_am,29
396,53,lico_am,62
396,53,raw_am,62
396,55,raw_am,13
396,65,raw_am,19
396,144,lico_am,27
396,144,raw_am,27
396,180,lico_pm,12
396,180,raw_pm,12
396,200,raw_am,11
396,236,lico_md,21
396,236,raw_md,21
396,288,lico_md,48
396,288,raw_md,48
396,369,lico_md,32
396,369,raw_md,32
396,388,raw_em,8
396,393,lico_am,49
396,393,raw_am,49
396,397,lico_am,56
396,397,raw_am,56
396,423,raw_pm,38
396,444,lico_am,29
396,444,raw_am,29
396,566,lico_md,29
396,566,raw_md,29
397,7,raw_am,3
397,19,raw_am,6
397,37,raw_md,3
397,40,raw_am,15
397,55,lico_am,9
397,55,raw_am,9
397,56,raw_am,59
397,57,raw_am,9
397,67,raw_am,4
397,69,raw_am,19
397,78,raw_am,39
397,259,raw_am,35
397,279,lico_md,7
397,279,raw_md,7
397,371,raw_am,12
397,389,raw_md,31
397,417,raw_md,3
397,429,lico_am,14
397,429,raw_am,14
397,455,lico_am,24
397,455,raw_am,24
397,477,lico_pm,28
397,477,raw_pm,28
398,35,lico_am,16
398,35,raw_am,16
398,36,raw_am,13
398,43,raw_am,35
398,52,lico_pm,45
398,52,raw_pm,45
398,68,raw_am,7
398,69,raw_am,20
398,97,raw_am,15
398,149,lico_am,113
398,149,raw_am,113
398,173,lico_pm,10
398,173,raw_pm,10
398,178,lico_am,6
398,178,raw_am,6
398,187,lico_am,48
398,187,raw_am,48
398,214,lico_am,9
398,214,raw_am,9
398,228,raw_am,13
398,388,raw_md,16
398,396,lico_am,42
398,396,raw_am,42
398,400,lico_md,29
398,400,raw_md,29
398,414,raw_am,58
398,429,lico_am,56
398,429,raw_am,56
398,444,raw_am,58
398,446,raw_pm,7
398,484,lico_am,48
398,484,raw_am,48
399,21,raw_pm,8
399,38,lico_am,20
399,38,raw_am,20
399,55,raw_am,22
399,57,raw_am,79
399,90,raw_am,6
399,170,raw_pm,24
399,371,lico_pm,69
399,371,raw_pm,69
399,391,raw_am,47
399,401,lico_am,25
399,401,raw_am,25
400,21,raw_am,18
400,25,raw_am,43
400,25,raw_md,15
400,36,raw_am,34
400,43,raw_am,19
400,49,raw_am,19
400,50,raw_am,17
400,65,raw_am,17
400,67,raw_am,15
400,118,raw_em,17
400,118,raw_md,23
400,125,raw_am,33
400,127,lico_am,26
400,127,raw_am,26
400,182,raw_am,69
400,195,lico_am,12
400,195,raw_am,12
400,201,raw_pm,13
400,217,raw_am,17
400,228,raw_am,111
400,367,raw_am,30
400,371,lico_am,34
400,371,raw_am,68
400,389,raw_md,22
400,390,lico_md,30
400,390,lico_pm,117
400,390,raw_md,83
400,390,raw_pm,117
400,391,lico_am,52
400,391,raw_am,144
400,397,raw_am,14
400,397,raw_md,12
400,399,lico_am,52
400,399,raw_am,52
400,400,lico_md,50
400,400,raw_md,50
400,402,lico_am,52
400,402,raw_am,52
400,402,raw_em,7
400,403,lico_ev,41
400,403,raw_ev,41
400,405,lico_am,25
400,405,raw_am,77
400,406,lico_ev,26
400,406,raw_ev,26
400,414,raw_am,22
400,415,lico_am,28
400,415,raw_am,28
400,427,lico_am,29
400,427,raw_am,29
400,431,raw_am,19
400,442,lico_am,34
400,442,raw_am,34
400,511,lico_am,27
400,511,raw_am,27
400,601,lico_pm,40
400,601,raw_pm,40
401,65,raw_am,35
401,71,raw_am,9
401,127,lico_am,147
401,127,raw_am,147
401,134,lico_am,33
401,134,raw_am,33
401,140,lico_am,33
401,140,raw_am,33
401,144,lico_am,37
401,144,raw_am,37
401,150,raw_ev,9
401,153,lico_am,37
401,153,raw_am,37
401,161,raw_am,36
401,180,lico_am,23
401,180,raw_am,23
401,353,lico_md,93
401,353,raw_md,93
401,385,raw_md,7
401,393,raw_am,11
401,395,lico_em,33
401,395,raw_em,33
401,397,raw_am,18
401,400,lico_md,6
401,400,raw_md,6
401,408,lico_md,31
401,408,raw_md,31
401,429,raw_am,11
401,526,raw_am,18
402,38,lico_am,42
402,38,raw_am,42
402,52,lico_am,59
402,52,raw_am,59
402,55,lico_am,88
402,55,raw_am,88
402,139,lico_pm,13
402,139,raw_pm,13
402,173,lico_pm,31
402,173,raw_pm,31
402,180,raw_am,45
402,371,lico_am,18
402,371,raw_am,18
402,394,raw_am,35
402,403,lico_md,85
402,403,lico_pm,41
402,403,raw_md,85
402,403,raw_pm,41
402,405,lico_pm,59
402,405,raw_pm,59
402,411,lico_am,19
402,411,raw_am,19
402,423,raw_pm,28
403,47,raw_am,22
403,48,raw_am,30
403,52,lico_am,85
403,52,raw_am,85
403,57,lico_am,17
403,57,raw_am,17
403,64,lico_am,23
403,64,raw_am,23
403,66,raw_am,20
403,69,lico_am,60
403,69,raw_am,60
403,92,raw_am,26
403,151,raw_am,12
403,228,raw_am,59
403,296,raw_am,35
403,358,raw_am,77
403,367,lico_am,39
403,367,raw_am,39
403,371,lico_am,41
403,371,raw_am,41
403,376,lico_am,54
403,376,raw_am,54
403,386,raw_md,31
403,390,raw_pm,54
403,392,lico_md,60
403,392,raw_md,60
403,401,raw_md,27
403,402,lico_am,85
403,402,raw_am,162
403,405,lico_am,27
403,405,raw_am,27
403,429,lico_am,157
403,429,raw_am,256
403,436,raw_am,16
404,15,lico_md,5
404,15,raw_md,5
404,25,raw_am,8
404,54,raw_am,4
404,54,raw_md,8
404,55,raw_am,4
404,61,lico_am,52
404,61,raw_am,52
404,125,lico_am,59
404,125,raw_am,59
404,131,raw_pm,10
404,218,lico_am,32
404,218,raw_am,32
404,228,lico_am,5
404,228,raw_am,5
404,341,raw_ev,14
404,402,lico_pm,28
404,402,raw_pm,28
404,415,raw_am,27
404,429,lico_am,32
404,429,raw_am,32
405,38,lico_am,22
405,38,raw_am,22
405,42,raw_am,4
405,46,raw_am,28
405,47,raw_am,5
405,51,lico_md,27
405,51,raw_md,27
405,52,raw_am,14
405,52,raw_md,45
405,57,raw_am,25
405,65,raw_am,9
405,67,raw_am,12
405,68,raw_am,17
405,140,lico_am,4
405,140,raw_am,4
405,151,raw_am,5
405,165,lico_am,44
405,165,raw_am,44
405,210,raw_am,10
405,371,raw_am,12
405,382,raw_pm,28
405,394,raw_md,75
405,401,raw_pm,36
405,402,lico_am,59
405,402,raw_am,59
405,405,raw_am,9
405,406,lico_pm,23
405,406,raw_pm,23
405,429,raw_am,16
405,484,raw_am,4
405,566,lico_md,22
405,566,raw_md,22
405,599,lico_md,4
405,599,raw_md,4
406,15,raw_pm,9
406,17,lico_am,15
406,17,raw_am,15
406,37,lico_em,26
406,37,raw_em,26
406,38,raw_am,5
406,57,raw_am,34
406,67,raw_ev,9
406,68,raw_am,15
406,151,lico_md,33
406,151,raw_md,33
406,157,lico_am,14
406,157,raw_am,53
406,169,lico_am,14
406,169,raw_am,14
406,202,lico_md,9
406,202,raw_md,9
406,308,lico_am,23
406,308,raw_am,23
406,366,lico_am,32
406,366,raw_am,32
406,371,lico_am,10
406,371,raw_am,27
406,402,lico_md,19
406,402,raw_md,19
406,405,lico_am,18
406,405,raw_am,46
406,408,raw_pm,22
406,412,lico_am,41
406,412,raw_am,41
406,414,lico_am,72
406,414,raw_am,86
406,427,raw_am,18
407,25,lico_am,9
407,25,raw_am,9
407,29,raw_md,85
407,58,raw_am,28
407,120,lico_am,21
407,120,raw_am,21
407,134,lico_am,57
407,134,raw_am,149
407,140,lico_am,57
407,140,raw_am,57
407,197,lico_am,5
407,197,raw_am,5
