stop_id,stop_name,stop_lat,stop_lon
13455463,Keele St / Rustic Rd,43.717869355,-79.480124747
13465545,Bay St / Elm St,43.657307797,-79.384415853
13461675,St Clair Ave W / Arlington Ave,43.681048902,-79.42887061
13455655,Bathurst St / Shelborne Ave,43.715950517,-79.429005582
13461074,Keele St / Donald Ave,43.684914209,-79.47281184
13465478,Queen St E / River St,43.657375118,-79.356530972
13467067,Lake Shore Blvd E / Parliament St / Martin Goodman Trl,43.647738975,-79.361043064
13464590,Bathurst St / Lennox St,43.663830222,-79.410716534
13453247,Martin Grove Rd / Rampart Rd,43.734011303,-79.590371202
13451218,Midland Ave / Stansbury Cres,43.742540107,-79.26146653
13444463,Willowdale Ave / Centre Ave,43.793052211,-79.411923301
13466321,Jarvis St / Lombard St,43.652348594,-79.372716063
13462302,Avenue Rd / Dupont St / Jay Macpherson Green Trl,43.677202654,-79.39762677
13444221,Birchmount Rd / Glendower Crct / Chaldean St,43.793341301,-79.303529279
13462518,Pape Ave / Wroxeter Ave,43.67514858,-79.343308218
13450487,Grandravine Dr / Gambello Cres,43.750492135,-79.497769707
13446675,Lawrence Ave E / Megan Ave,43.771921018,-79.170581976
13448636,Senlac Rd / Burnett Ave,43.762115221,-79.423906538
13445759,Leslie St / Corning Rd,43.781980732,-79.366151189
13449077,Keele St / Toro Rd,43.759828409,-79.490082025
13460565,Weston Rd / Oxford Dr,43.687922829,-79.492020465
13444341,Corinthian Blvd / Pinemeadow Blvd / Pharmacy Ave,43.792790736,-79.32498049
14249113,Staines Rd / Seasons Dr,43.830494418,-79.223687614
13450584,Kipling Ave / Rowntree Rd / Annabelle Dr,43.750976173,-79.58582827
13459865,Bertal Rd / Industry St,43.691742051,-79.489390859
13467359,Keane Ave / The East Mall,43.648644069,-79.560165129
13447507,Willowdale Ave / Hillcrest Ave,43.769754851,-79.40211545
13457540,Ferris Rd / Rexleigh Dr,43.702646906,-79.304711232
13464462,Dundas St W / Windermere Ave,43.665628799,-79.485924153
13441810,Middlefield Rd / Pebblewood Ave,43.823213763,-79.263186784
13443565,Nugget Ave / Transfer Pl,43.798023044,-79.244412063
13454716,Albion Rd / Golfdown Dr,43.723675372,-79.548877058
13455731,Mount Pleasant Rd / Sherwood Ave,43.714981631,-79.392668178
13461916,Scarlett Rd / Edenbridge Dr,43.68076694,-79.508853182
13456854,Overlea Blvd / Thorncliffe Park Dr,43.70747321,-79.343625497
13462316,Humber Blvd / Alliance Ave / Cliff St,43.678255896,-79.483733239
13462801,Davenport Rd / Ossington Ave,43.674722702,-79.430983499
13454100,Mount Pleasant Rd / Lawrence Ave E,43.726148155,-79.397246807
13442037,Finchdene Sq,43.817266943,-79.232263164
13463015,Davenport Rd / Yonge St / Church St,43.672873841,-79.387866473
13456926,Jane St / Maple Leaf Dr / Church St,43.709245401,-79.505566632
13462504,Shudell Ave / Jones Ave,43.675141462,-79.338149303
13450394,Warden Ave / Boem Ave,43.748385229,-79.295981998
13453828,Kipling Ave / Henley Cres,43.730519712,-79.575842158
13445799,Drewry Ave / Lister Dr,43.782654994,-79.437593825
13451550,Birchmount Rd / Crouse Rd,43.740708555,-79.282090152
13452308,Eglinton Ave E / Falmouth Ave / Gilder Dr,43.735582375,-79.253190506
13453803,Brimley Rd / Oakridge Dr / Comrie Ter,43.726091948,-79.24362199
13445522,Don Mills Rd W / Goodview Rd,43.783895851,-79.35288386
13469300,The Queensway / Aldgate Ave,43.629837451,-79.486735802
13448975,Don Mills Rd / Moatfield Dr,43.758621246,-79.347154169
13459150,Oakwood Ave / Clovelly Ave,43.694986971,-79.441814888
13447984,Penworth Rd / Crosland Dr,43.765318904,-79.310693061
13454224,Hinton Rd / Elmhurst Dr,43.727510108,-79.566303362
13446357,Steeles Ave W / Founders Rd,43.779236449,-79.504339152
13469943,Manstor Rd / North Queen St,43.618215432,-79.557670073
13459771,Pape Ave / Gamble Ave,43.690401315,-79.349168432
13447752,Morningside Ave / Danzig St,43.764867939,-79.184881784
13470270,Islington Ave / New Toronto St,43.6067665,-79.506569711
13460953,Fulford Pl / The Westway,43.686634671,-79.55188552
13464402,Tower Rd / Hoskin Ave,43.664686692,-79.39574242
13461548,Rogers Rd / Scott Rd,43.682323992,-79.469146018
13442126,Baldoon Rd / Finch Ave E,43.815250889,-79.232352132
13461321,Brampton Rd / The Westway,43.684745304,-79.560989155
13469271,The Queensway / Stephen Dr,43.630381755,-79.484262707
13450683,Markham Rd / Cougar Crt,43.745103164,-79.219727177
13468601,Berry Rd / Stephen Dr,43.637515694,-79.487234709
13445784,Warden Ave / Bowater Dr,43.780947191,-79.308997582
13466844,The Esplanade / Lower Sherbourne St,43.649046619,-79.367301409
13464778,Dufferin St / Shanly St,43.662967067,-79.436678362
13464556,Dovercourt Rd / Shanly St,43.664310584,-79.430517021
13463074,Jane St / Haney Ave,43.673989901,-79.494746323
13460878,Mortimer Ave / Burley Ave,43.684394069,-79.354533822
13450162,Chancery Lane / Guildwood Pkwy,43.748281025,-79.195828832
13450206,Brimley Rd / Shediac Rd / Fraserton Gt,43.748851201,-79.253428533
13458722,Culford Rd / Gulliver Rd,43.697762679,-79.4838634
13451553,Sheppard Ave W / Sentinel Rd / Sunfield Park Trl,43.74364914,-79.491850161
13443490,Steeles Ave E / Maxome Ave,43.801056556,-79.406252092
13448196,Woodsworth Rd / Northey Dr,43.764536851,-79.365144168
13448378,Lawrence Ave E / Fortune Gt,43.761006503,-79.219768225
13452784,Peterdale Rd / Giltspur Dr,43.736146289,-79.50604852
13462602,Williamson Rd / Wineva Ave,43.674024986,-79.297036365
13456742,Portage Ave / Gary Dr,43.710653278,-79.520718352
13448957,Islington Ave / Humber Summit Lane,43.761784582,-79.573057549
13451427,Brimley Rd / Elgar Ave / Dallyn Cres,43.741138911,-79.250223327
13442623,Meadowvale Rd / Rotary Dr,43.806787056,-79.17000104
13445959,Finch Ave E / Dudley Ave,43.781056892,-79.409717752
13445549,Leslie St / Van Horne Ave / Tangle Briarway,43.783739791,-79.366561206
13443340,Clansman Blvd / McNicoll Ave,43.80188321,-79.363033875
13460502,Attwell Dr / Carlson Crt,43.689516378,-79.587304702
13446806,Finch Ave W / Endell St,43.774927515,-79.437378237
13457552,Overlea Blvd / Leaside Park Dr,43.703281341,-79.351667513
13449313,Leslie St / Kirkwood Rd,43.756435847,-79.360768691
13464965,Dundas St E / Sumach St,43.660672887,-79.360487359
13454430,Fermoy Rd / St Clair Ave E,43.721364998,-79.239167606
13466841,Forestone Rd / Rathburn Rd,43.651864569,-79.57750616
13442192,Middlefield Rd / Richmond Park Blvd,43.814218591,-79.259588993
13443978,Victoria Park Ave / Hare Gt,43.795966386,-79.332693604
13441950,Steeles Ave E / Mountcastle Gt,43.82056909,-79.32045287
13459690,Bathurst St / Burton Rd / Strathearn Rd,43.691935396,-79.421873535
13461089,Caledonia Rd / Corby Ave,43.684660168,-79.458703223
13460561,Sammon Ave / Donlands Ave,43.685842864,-79.339527923
13447120,Finch Ave W / Virgilwood Dr,43.772857655,-79.448217552
13463827,Jane St / Pritchard Ave,43.669541891,-79.492843246
13464710,Wellesworth Dr / Gentian Dr,43.665217029,-79.58154124
13462262,Oakwood Ave / Rosemount Ave,43.677989016,-79.435265101
13448559,McCowan Rd / St Andrews Rd,43.760079206,-79.246851308
13466693,Capri Rd / The East Mall,43.652650818,-79.563226631
13448155,Woodsworth Rd / Hopperton Dr,43.764861968,-79.372769607
13445232,Finch Ave E / Page Ave,43.786756033,-79.384369353
13453844,Victoria Park Ave / Craigton Dr / Jonesville Cres,43.726686705,-79.303470934
13448471,Bellamy Rd N / Painted Post Dr,43.760676835,-79.236410924
13449511,Victoria Park Ave / Cassandra Blvd,43.754341097,-79.314018808
13461035,Vaughan Rd / Louise Ave,43.684455399,-79.421441761
13449132,Driftwood Ave / Wilmont Dr,43.759840162,-79.516182424
13464004,Gerrard St E / De Grassi St,43.66635688,-79.348541658
13459721,St Clair Ave E / Welland Ave,43.691173785,-79.379607576
13457811,Lillington Ave / Highview Ave,43.700410354,-79.26316188
13441934,Nashdene Rd / Dynamic Dr,43.819723352,-79.248588653
13463032,Scarboro Beach Blvd / Queen St E,43.671400113,-79.293527132
13448787,McCowan Rd / Benleigh Dr / Thomson Memorial Park Trl,43.75838562,-79.246221927
13450365,Leslie St / Ballyronan Rd / Longwood Dr,43.749499664,-79.35923429
13460029,Greenwood Ave / Mortimer Ave,43.688660683,-79.335504469
13470112,Magnificent Rd / Judson St,43.612865638,-79.512196829
13458691,Royal York Rd / Royaleigh Ave,43.698594294,-79.53375974
13445277,Pharmacy Ave / Rosscowan Gt,43.785441148,-79.321808586
13466049,Jane St / Ardagh St,43.655739227,-79.487111282
13463602,Davenport Rd / Laughton Ave,43.670336405,-79.455794433
13443404,Midland Ave / Boarhill Dr / Baylawn Dr,43.800040406,-79.284708178
13449584,Finch Ave W / York Gate Blvd / Elana Dr,43.756732128,-79.520702416
13464433,Indian Grv / Dundas St W,43.665397011,-79.46228965
13444657,Finch Ave E / Trudy Rd / Liszt Gt / Historic Zion Schoolhouse Trl,43.790834879,-79.363076002
13465326,Paton Rd / Symington Ave,43.659576909,-79.448685267
13457078,Eglinton Ave E / Yonge St / Eglinton Ave W,43.706731991,-79.398366496
13463892,Gerrard St E / Logan Ave,43.667094998,-79.345195559
13458615,Dufferin St / Bowie Ave / Whitmore Ave,43.697916812,-79.451140982
13442384,Sewell's Rd / McLevin Ave,43.810548321,-79.213932968
13445431,Bathurst St / Rockford Rd / Dewlane Dr,43.785917742,-79.446053896
13455311,Wilson Ave / Haymarket Rd,43.719306522,-79.516015178
13450665,Finch Ave W / Rumike Rd / Milvan Dr,43.749944685,-79.552316506
13465757,College St / Bathurst St,43.656481958,-79.407722935
13444674,Scunthorpe Rd / Milner Ave,43.788869372,-79.240110959
13462184,St Clair Ave W / Northcliffe Blvd,43.678435402,-79.440856076
13457522,Densley Ave / Sheffield St,43.70508741,-79.470638019
13460465,Gerrard St E / Pickering St,43.685679123,-79.292163819
13445906,Steeles Ave W / Petrolia Rd,43.782574784,-79.490127378
13449947,Victoria Park Ave / Rowena Dr,43.751498181,-79.31302473
13458562,O'Connor Dr / Derwyn Rd,43.696597178,-79.334843777
13458439,O'Connor Dr / Milton Rd,43.697173638,-79.332170662
13450943,Medal Lane / Arleta Ave,43.747611282,-79.506436598
13466647,Rathburn Rd / The West Mall / Rathburn E 427 C S Ramp,43.653027535,-79.572551818
13458538,Woodbine Ave / Cosburn Ave,43.696444335,-79.317432045
13445715,Lee Centre Dr / Corporate Dr,43.780538671,-79.247027861
13462446,St Clair Ave W / Earlscourt Ave,43.677007411,-79.447430759
13450184,Kipling Ave / Beaconhill Rd,43.753619517,-79.587099698
13458133,Culford Rd / Harrow Dr / Woolton Cres,43.701402839,-79.485219219
13442903,Tapscott Rd / Washburn Way,43.804493687,-79.224229385
13446092,Dufferin St / Dolomite Dr,43.780843752,-79.469819732
13455976,Atlee Ave / Park St,43.711430156,-79.25082402
13468224,King St W / Atlantic Ave,43.640179096,-79.421290053
13454446,Lawrence Ave W / Greer Rd,43.723731057,-79.408794976
13456681,Eglinton Ave E / Forman Ave,43.709191401,-79.386201139
13449352,Steeles Ave W / Gihon Spring Dr,43.759292319,-79.597018654
13461875,Kingston Rd / Lee Ave,43.678126485,-79.301181388
13454738,Weston Rd / Aura Lea Blvd,43.72333565,-79.536977116
13451044,Finch Ave W / Ardwick Blvd / Pearldale Ave,43.747765067,-79.562359692
13458080,Attwell Dr / Carlingview Dr,43.703312942,-79.602994628
13467682,Alma Ave / Dufferin St,43.644636492,-79.429519085
13462619,Scarlett Rd / East Dr,43.676838306,-79.506036932
13460197,Avenue Rd / Heath St W,43.688721201,-79.402338541
13444818,Port Union Rd / Conference Blvd,43.786136203,-79.139406055
13460586,Broadview Ave / Hillside Dr,43.68597916,-79.356297471
13452668,Sloane Ave / Anewen Dr / Kenewen Crt,43.734171343,-79.311486672
13453005,Maniza Rd / Spalding Rd,43.734123417,-79.463989456
13468018,Glenaden Ave E / Prince Edward Dr S / Glenaden Ave W,43.642899105,-79.503006019
13502957,Morningside Ave / 401 C E Morningside Ave S Ramp,43.794867607,-79.196508565
13464280,Lloyd Manor Rd / Princess Margaret Blvd,43.667535293,-79.552378696
13467234,Kipling Ave / Goswell Rd,43.649095318,-79.538538342
13464003,Dundas St E / Jones Ave,43.666170541,-79.334318304
13453081,Bathurst St / Hotspur Rd,43.73318141,-79.433014628
13454463,Kipling Ave / Hinton Rd,43.725750474,-79.573474778
13465194,Pape Ave / Eastern Ave,43.65893289,-79.33660377
13453761,Wilson Ave / Murray Rd,43.729604425,-79.471466907
13454354,Lawrence Ave W / Jedburgh Rd / Duplex Ave,43.72438555,-79.405610315
13447082,Sheppard Ave E / Maris Shepway,43.771950514,-79.361557684
13445511,Huntingwood Dr / Kilkenny Dr,43.783489363,-79.317308301
13449248,Whitehorse Rd / Steeprock Dr,43.758465651,-79.472355864
13447240,Willowdale Ave / Empress Ave,43.771485415,-79.402837843
13468431,The Queensway / Sunnyside Ave,43.638778551,-79.448422399
13459405,Doncaster Ave / Main St,43.691700507,-79.303403314
13469717,Kipling Ave / Warnica Ave,43.62280005,-79.527550569
13466689,Dundas St W / Grace St,43.65070512,-79.413936849
13464658,Dundas St E / Broadview Ave,43.662467326,-79.351361056
13466475,Front St E / Berkeley St,43.651273527,-79.36403029
13455685,Dufferin St / Dane Ave,43.716155924,-79.455199876
13456793,Lawrence Ave W / Duval Dr,43.709724198,-79.474560205
13470452,Islington Ave / Lake Shore Blvd W / Seventh St,43.60076195,-79.505274575
13447917,Roywood Dr / Fortrose Cres,43.765932944,-79.326148974
13463020,Kipling Ave / Byland Rd,43.675019805,-79.549953404
13445334,Leslie St / Thorny Vineway,43.785610047,-79.366990921
13459659,Danforth Ave / Sibley Ave,43.690223652,-79.292685615
13443377,Finch Ave E / Wayside Ave / Adirondack Gt,43.80051751,-79.299648319
13447109,Kingsdale Ave / Willowdale Ave,43.772309797,-79.403191436
13448428,Morningside Ave / Pixley Cres / Gardentree St,43.760091668,-79.182801787
13448645,York Mills Rd / Fenside Dr,43.760666448,-79.32768578
13466445,Royal York Rd / Kingsgrove Blvd,43.65352039,-79.514042075
13458256,Islington Ave / St Andrews Blvd,43.701324331,-79.548676208
13470367,Islington Ave / Birmingham St,43.603267102,-79.506308499
13453238,John Garland Blvd / Jamestown Cres,43.733969868,-79.582610499
13466754,Sterling Rd / Dundas St W / West Toronto Rail Path Trl,43.650686873,-79.443023733
13457488,Ferris Rd / Ferris Cres,43.702905061,-79.303559627
13444488,Yonge St / Pleasant Ave / Newton Dr,43.792956233,-79.418794241
13443592,McNicoll Ave / Brahms Ave,43.79958472,-79.360054459
13466699,Lansdowne Ave / College St,43.651012178,-79.439999674
13466510,Islington Ave / Riverbank Dr / Chestnut Hills Cres,43.65326877,-79.52722627
13449574,Steeles Ave W / Martin Grove Rd / C N R,43.757861058,-79.603381062
13445115,Neilson Rd,43.784980438,-79.206029151
13458214,Kingston Rd / Glen Everest Rd,43.697554362,-79.256789839
13451358,Bathurst St / Laurelcrest Ave,43.744255346,-79.435757784
13448583,Barmac Dr / Ormont Dr,43.764209356,-79.553245003
13461563,Islington Ave / Summitcrest Dr,43.683188729,-79.540501854
13446985,Sheppard Ave E / Buchan Crt,43.77257254,-79.358665615
13454685,St Clair Ave E / Jeanette St,43.71963666,-79.247084758
13459601,Cosburn Ave / Donlands Ave,43.691172897,-79.341690271
13468727,Nova Scotia Ave / Manitoba Dr,43.635338492,-79.418656626
13445197,Kennedy Rd / Cardwell Ave / Bonis Ave,43.785761713,-79.289462977
13459646,Weston Rd / Sidney Belsey Cres,43.693244011,-79.504671303
13466560,Mill St / Trinity St,43.650760641,-79.359754933
13450859,Eglinton Ave E / Cedar Dr,43.743947926,-79.215571649
13452934,Gilley Rd / Garratt Blvd,43.734669971,-79.46992911
13456197,Claremore Ave / Park St,43.710174668,-79.256459421
13447758,Sheppard Ave E / Rean Dr / Hawksbury Dr,43.767803781,-79.383139545
13447372,Willowdale Ave / Princess Ave,43.770645281,-79.402474201
13462427,Gerrard St E / Fairford Ave / Coxwell Ave,43.675337148,-79.320300998
13450790,Doonaree Dr / Underhill Dr,43.746027201,-79.32585724
13447916,Warden Ave / Lupin Dr,43.765580212,-79.302170581
13466407,Bathurst St / Dundas St W,43.652311681,-79.406022366
13451997,Jane St / Clair Rd / Spenvalley Dr,43.741240045,-79.513685277
13453025,Midland Ave / Safari St,43.73104411,-79.25664666
13443453,Island Rd,43.797323456,-79.141138941
13461359,Royal York Rd / La Rose Ave,43.684154349,-79.527413244
13442549,Silver Springs Blvd / McNicoll Ave,43.810053496,-79.306347898
13455320,Knightsbridge Rd / Pharmacy Ave,43.71617415,-79.293608916
13448338,Sheppard Ave E / Willowdale Ave,43.763996468,-79.399687405
13464960,Spadina Ave / Willcocks St,43.661302465,-79.401410685
14244366,Nightstar Rd / Cranberry Dr,43.825464325,-79.224582895
13458973,Scarlett Rd / Yorkleigh Ave / The Elms,43.697008258,-79.521897587
13452943,Weston Rd / Coral Gable Dr,43.735505743,-79.538663643
13464808,Humberside Ave / Dundas St W,43.663046663,-79.456427569
13446838,Flint Rd / Supertest Rd,43.775363428,-79.481181804
13459488,Mortimer Ave / Glebemount Ave,43.69144736,-79.320660756
13459303,Eglinton Ave W / Nairn Ave,43.694436987,-79.455894349
13454825,Dufferin St / Ranee Ave,43.721618123,-79.456411551
13465564,Keele St / Glenlake Ave,43.65830793,-79.461490494
13464495,Lansdowne Ave / Lappin Ave,43.66489673,-79.445737875
13443979,Leslie St / Clansman Blvd / Castlebury Cres,43.796491226,-79.3695208
13463844,Lansdowne Ave / Brandon Ave,43.668810086,-79.447293595
13452459,Maniza Rd / Powell Rd,43.737598784,-79.465470566
13457060,Kipling Ave / Bethridge Rd,43.709152148,-79.565515122
13451688,Don Mills Rd / The Donway E / The Donway W,43.740843561,-79.344457535
13449073,Riderwood Dr / Bannatyne Dr,43.758106951,-79.364220813
13463747,Avenue Rd / Queen's Park / Bloor St W,43.668720261,-79.394141415
13459596,Kingston Rd / Eastwood Ave / Kildonan Dr,43.69012232,-79.267213268
13460052,Islington Ave / Fletcher Pl,43.691357134,-79.544108977
13453966,Kennedy Rd / Corvette Ave,43.725264772,-79.264985381
13443033,Birchmount Rd / Brookmill Blvd,43.804305175,-79.309191213
13449931,Sheppard Ave W / Goddard St,43.753522093,-79.448074919
13457454,Caledonia Rd / Glen Park Ave,43.705337201,-79.465000861
13449608,Lawrence Ave E / Marcos Blvd,43.752858523,-79.258523273
13444705,Don Mills Rd / Seneca Hill Dr,43.790273982,-79.354159109
13460793,Martin Grove Rd / Waterbury Dr,43.687786319,-79.569173087
13447406,Beechgrove Dr / Coronation Dr,43.766781276,-79.158255304
13449693,Sheppard Ave W / Hove St,43.754937951,-79.441404164
13443298,Chester Le Blvd / Beverly Glen Blvd / Pharmacy Ave,43.801807803,-79.329684018
13447015,Ellesmere Rd / Packard Blvd,43.770849804,-79.257673056
13461695,Redgrave Dr / Waterbury Dr,43.682759499,-79.569761522
13450083,Bathurst St / Reiner Rd,43.752379983,-79.437730482
13462260,Old Weston Rd / Turnberry Ave,43.678394666,-79.464821936
13459962,Kipling Ave / Northcrest Rd / Hayhurst Rd,43.692069329,-79.557613916
13466194,Carlaw Ave / Commissioners St,43.652615343,-79.335539906
13463953,Wellesley St E / Sherbourne St,43.667094508,-79.374683918
13441709,McCowan Rd / Alton Towers Crcl,43.826896318,-79.275908595
13443668,Meadowvale Rd / Euclid Ave / Lavery Trl,43.796008226,-79.165039068
13450779,Sheppard Ave W / John Drury Dr,43.7482872,-79.482786037
13442938,Kennedy Rd / Dancy Ave,43.805277648,-79.298837129
13445288,Sheppard Ave E / Lamont Ave,43.784732449,-79.281496766
13464419,Islington Ave / Aylesbury Rd,43.666392583,-79.53296267
13464684,Indian Road Cres / Annette St,43.663770718,-79.461153676
13450489,Sentinel Rd / Stilecroft Dr,43.750441201,-79.494193994
13469239,Kipling Ave / Norseman St,43.631483152,-79.531069011
20235156,Oak St / Parliament St,43.660718993,-79.366532931
13442801,Arnall Ave / Pharmacy Ave,43.807212061,-79.332149299
13451515,Lawrence Ave E / Carnforth Rd,43.741498674,-79.314240467
13442802,Birchmount Rd / Staley Ter,43.806890442,-79.310371655
13465043,Bloor St W / Dovercourt Rd,43.661150762,-79.429438006
13467813,Kipling Ave / Tyre Ave,43.645051332,-79.536786405
13450852,Finch Ave W / Ardwick Blvd / Duncanwoods Dr,43.74879491,-79.55763316
13450329,Sheppard Ave W / Banting Ave,43.751083901,-79.459513344
13442021,Littles Rd / Birrell Ave,43.81728755,-79.204479788
13453271,The Bridle Path / Park Lane Crcl,43.730790416,-79.361387927
13446868,Willowdale Ave / Norton Ave,43.774090752,-79.403940475
13449743,Laurentide Dr / Tetbury Cres / Barnwood Crt,43.753154313,-79.339089163
13462565,Oakwood Ave / Highview Cres,43.67617627,-79.43451421
13444658,Willowdale Ave / Northwood Dr,43.791515183,-79.411349879
13451755,Warden Ave / Walbon Rd,43.739728592,-79.292444881
13449155,Bathurst St / Codsell Ave,43.758654266,-79.439257672
13457190,Florens Ave / Pharmacy Ave,43.704380616,-79.288562625
13464948,Queen St E / Logan Ave,43.660529405,-79.342506056
13445619,Cactus Ave / Drewry Ave,43.784028613,-79.431342014
13448907,Midland Ave / Dorcot Ave,43.757953404,-79.267447088
13443543,Kennedy Rd / Bellbrook Rd,43.799024311,-79.295127455
13453503,Danforth Rd / Huntington Ave,43.727794705,-79.252473435
13456564,Dufferin St / Playfair Ave,43.71081568,-79.45402394
13455708,Victoria Park Ave / Bassett Ave / Yardley Ave,43.713778722,-79.298059218
13447571,Lisa Rd / Orton Park Rd,43.766360152,-79.206609322
13461842,Islington Ave / La Rose Ave,43.681582827,-79.539842337
20054828,Nightstar Rd / Pogonia St,43.824647243,-79.226952662
13456958,Bathurst St / Briar Hill Ave,43.707924417,-79.427059145
13452124,Sheppard Ave W / Min Ave / Yatescastle Dr,43.740324365,-79.506885469
13470365,Brown's Line / Rimilton Ave / Finsbury Cres,43.603881015,-79.546186334
13453838,Dalsby Rd / Calvington Dr,43.7295188,-79.501624017
13458804,Lumsden Ave / Main St,43.694833028,-79.304769399
13452721,Thistle Down Blvd / Barkwin Dr,43.737256531,-79.558940602
13460993,Rogers Rd / Day Ave,43.685022861,-79.448140353
13448098,Weston Rd / Garyray Dr,43.767677943,-79.545968261
13466311,Wellesworth Dr / Torrington Dr,43.655161408,-79.576407238
13452213,Weston Rd / Coronado Crt,43.74024609,-79.539756029
14243510,King St E / Pemberton St,43.653683563,-79.361569002
13453193,Kennedy Rd / Kenmark Blvd,43.729985492,-79.267034034
13462891,Pape Ave / Bain Ave,43.67296899,-79.342392604
13467763,Front St W / Blue Jays Way,43.643421237,-79.391285682
13446878,Mid Pines Rd / Brimorton Dr,43.771175137,-79.211854988
13443237,Sheppard Ave E / Breckon Gt / Brenyon Way,43.80048072,-79.206899452
13456682,Liscombe Rd / Venice Dr / Maple Leaf Dr,43.710717571,-79.498200749
13451881,Birchmount Rd / Ranstone Gdns,43.7386817,-79.28125479
13444319,Green Bush Rd / Hilda Ave,43.794477001,-79.428542487
13459367,Keele St / Beechborough Ave,43.694356559,-79.474819537
13442811,Steeles Ave E / Bluffwood Dr,43.80771029,-79.376097734
13466105,Bathurst St / Nassau St,43.654287149,-79.406835662
13459618,Trethewey Dr / Greentree Crt,43.692999524,-79.478152433
13463685,Keele St / West Toronto St,43.670033529,-79.466507196
13458647,Cosburn Ave / Woodmount Ave,43.695882487,-79.319915217
13466240,Front St E / Cherry St,43.652658336,-79.357991276
13449536,Leslie St / Farmstead Rd / Coldwater Rd,43.754847755,-79.360408982
13463277,Dupont St / Christie St,43.67162216,-79.421544152
13446230,Leslie St / Nymark Ave,43.778288146,-79.3653204
13466440,Adelaide St E / George St,43.651604689,-79.371078769
13460678,Bathurst St / Montclair Ave,43.68637108,-79.419617607
13447497,Bathurst St / Stafford Rd / Mascot Pl,43.770375369,-79.442139658
13444024,Midland Ave / Stubbswood Sq,43.79491471,-79.282535312
13461323,Rogers Rd / Gilbert Ave,43.683418496,-79.459585071
13457721,South Woodrow Blvd / Highview Ave,43.700904284,-79.260951444
13450908,Weston Rd / Lanyard Rd,43.748233553,-79.541608834
13454875,Lawrence Ave W / Ledbury St,43.72082035,-79.42247629
13441651,Markham Rd / Passmore Ave,43.830549154,-79.250716815
13442935,Sheppard Ave E / Vandorf St,43.803094377,-79.155669231
13451833,Yonge Blvd / Esgore Dr,43.740933499,-79.414830267
13447415,Brimley Rd / Applefield Dr / Bernadine St,43.768327264,-79.260782483
13459944,Yonge St / Heath St E,43.690000974,-79.394891382
13464758,Eastern Ave / Leslie St,43.66154589,-79.329476939
13449911,York Mills Rd / Banbury Rd,43.752495857,-79.365494581
13456424,Laird Dr / Wicksteed Ave / McRae Dr,43.710359998,-79.363526407
13449474,Warden Ave / Tower Dr,43.754402424,-79.298388461
13464855,Queen St E / Carlaw Ave,43.66106162,-79.340092291
13445686,Drewry Ave / Grantbrook St,43.783498978,-79.433755976
13443031,Tempo Ave / Harold Evans Cres,43.804851203,-79.342828855
13451309,Albion Rd / Humberline Dr,43.746875971,-79.622025077
13449416,Keele St / Broadoaks Dr,43.757448081,-79.489494345
13449101,Bayview Ave / Forest Heights Blvd,43.75822157,-79.386165678
13468994,Islington Ave / Norseman St,43.634217955,-79.519131566
13450507,Prince Philip Blvd / Guildwood Pkwy / Rosa And Spencer Clark Parkette Trl,43.746085713,-79.203121279
13455083,Brooklawn Ave / Barkdene Hills,43.716707845,-79.233646659
13463235,Kipling Ave / Longfield Rd / The Kingsway,43.673591576,-79.549318105
13448148,Warden Ave / Sylla Ave,43.763869517,-79.301433063
13460990,Martin Grove Rd / Tollington Rd,43.686610627,-79.568637562
13444492,Kennedy Rd / Havendale Rd,43.791097198,-79.291707548
13453553,Avenue Rd / Melrose Ave,43.729886568,-79.418665614
13463372,Gerrard St E / Leslie St,43.66981424,-79.333068722
13470077,Evans Ave / Bellman Ave,43.614200763,-79.533309128
13467579,Rathburn Rd / Elmcrest Rd,43.647527113,-79.586831783
13448254,Lawrence Ave E / Scarborough Golf Club Rd,43.761852042,-79.215838124
13461283,Clarion Rd / Waterbury Dr,43.685100894,-79.571319918
13453245,Maniza Rd / Regent Rd,43.732383511,-79.463229733
13464143,St Clair Ave W / Mariposa Ave,43.667582466,-79.489759879
13463420,Athletic Ave / Greenwood Ave,43.669450417,-79.327408428
13458205,Sutherland Dr / Bessborough Dr,43.699277404,-79.370109634
13455771,St Clair Ave E / Santamonica Blvd,43.713044601,-79.276558804
13453300,Katherine Rd / Garratt Blvd,43.732074532,-79.468850202
13449240,Warden Ave / Murray Glen Dr,43.756059815,-79.2990667
13452395,Weston Rd / Bradstock Rd,43.738989405,-79.539454728
13448484,Weston Rd / Ormont Dr,43.764874939,-79.54536406
13460715,Rogers Rd / Glenholme Ave,43.68650786,-79.44161943
13468274,Sunnydale Dr / Prince Edward Dr S / Kingslea Gdns,43.640828755,-79.502120136
13449596,Islington Ave / Vanhill Ave,43.757253365,-79.569854353
13449850,St Regis Cres / Tuscan Gt,43.754516406,-79.484064291
13454960,Weston Rd / Sunset Trl,43.721834179,-79.537251012
13455210,Gradwell Dr / Barkdene Hills,43.715930256,-79.235952196
13462365,Longbourne Dr / Redgrave Dr,43.67909437,-79.570206063
13444508,Finch Ave E / Linus Rd / Brahms Ave,43.791962167,-79.358074814
13457776,Millwood Rd / Overlea Blvd,43.701917913,-79.352842378
13441654,Passmore Ave / Dynamic Dr,43.829938963,-79.253467379
13444584,Lawson Rd / Brumwell St,43.788205868,-79.14748045
