node_id,tv_bc_single,o_node_time,d_node_time,o_node,d_node
13466668-20-48,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
13466801-20-54,0.0002633426966292135,1029-0-20-32,1336-0-99-99,1029,1336
13466801-20-56,0.00035112359550561797,1029-0-20-32,1336-0-99-99,1029,1336
13466801-20-53,0.0002633426966292135,1029-0-20-32,1336-0-99-99,1029,1336
13466801-20-52,0.0002633426966292135,1029-0-20-32,1336-0-99-99,1029,1336
13466801-20-51,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
13466801-20-49,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-43,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-50,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-44,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-49,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-48,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-52,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-45,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-47,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-55,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-46,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-53,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
14036494-20-51,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
13463953-21-8,0.0006144662921348314,1029-0-20-32,1336-0-99-99,1029,1336
13463953-21-6,0.0006144662921348314,1029-0-20-32,1336-0-99-99,1029,1336
13463868-21-9,0.0006144662921348314,1029-0-20-32,1336-0-99-99,1029,1336
13463777-21-10,0.0006144662921348314,1029-0-20-32,1336-0-99-99,1029,1336
217-21-13,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
218-21-13,0.0006144662921348314,1029-0-20-32,1336-0-99-99,1029,1336
218-21-11,0.00043890449438202246,1029-0-20-32,1336-0-99-99,1029,1336
218-21-15,0.0006144662921348314,1029-0-20-32,1336-0-99-99,1029,1336
218-21-9,0.00017556179775280898,1029-0-20-32,1336-0-99-99,1029,1336
13462704-21-9,0.0002633426966292135,1029-0-20-32,1336-0-99-99,1029,1336
13462704-21-7,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
13462704-21-6,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
13463084-21-8,0.00017556179775280898,1029-0-20-32,1336-0-99-99,1029,1336
13463084-21-6,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
13463084-21-5,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
13463447-21-5,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
13463447-21-7,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
13463447-21-4,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
218-21-12,0.0002633426966292135,1029-0-20-32,1336-0-99-99,1029,1336
156-21-16,0.11780196629213484,1029-0-20-32,1336-0-99-99,1029,1336
156-21-18,0.14764747191011235,1029-0-20-32,1336-0-99-99,1029,1336
156-21-20,0.1951369382022472,1029-0-20-32,1336-0-99-99,1029,1336
157-21-17,0.026773174157303372,1029-0-20-32,1336-0-99-99,1029,1336
157-21-14,0.0028089887640449437,1029-0-20-32,1336-0-99-99,1029,1336
157-21-15,0.026509831460674156,1029-0-20-32,1336-0-99-99,1029,1336
157-21-13,0.000526685393258427,1029-0-20-32,1336-0-99-99,1029,1336
157-21-9,0.0007900280898876404,1029-0-20-32,1336-0-99-99,1029,1336
157-21-11,0.000526685393258427,1029-0-20-32,1336-0-99-99,1029,1336
158-21-11,0.0002633426966292135,1029-0-20-32,1336-0-99-99,1029,1336
158-21-9,0.0002633426966292135,1029-0-20-32,1336-0-99-99,1029,1336
158-21-13,0.0002633426966292135,1029-0-20-32,1336-0-99-99,1029,1336
158-21-12,0.0002633426966292135,1029-0-20-32,1336-0-99-99,1029,1336
158-21-14,0.0002633426966292135,1029-0-20-32,1336-0-99-99,1029,1336
158-21-16,0.023964185393258428,1029-0-20-32,1336-0-99-99,1029,1336
156-21-19,0.14141502808988765,1029-0-20-32,1336-0-99-99,1029,1336
155-21-15,0.060393258426966294,1029-0-20-32,1336-0-99-99,1029,1336
154-21-9,0.0029845505617977527,1029-0-20-32,1336-0-99-99,1029,1336
154-21-13,0.05705758426966292,1029-0-20-32,1336-0-99-99,1029,1336
154-21-11,0.0029845505617977527,1029-0-20-32,1336-0-99-99,1029,1336
13465052-21-8,0.00017556179775280898,1029-0-20-32,1336-0-99-99,1029,1336
13464999-21-7,0.00017556179775280898,1029-0-20-32,1336-0-99-99,1029,1336
153-21-9,0.0026334269662921348,1029-0-20-32,1336-0-99-99,1029,1336
153-21-11,0.05407303370786517,1029-0-20-32,1336-0-99-99,1029,1336
13465901-21-5,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
13465822-21-4,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
153-21-7,0.002282303370786517,1029-0-20-32,1336-0-99-99,1029,1336
152-21-10,0.05143960674157303,1029-0-20-32,1336-0-99-99,1029,1336
151-21-8,0.047050561797752806,1029-0-20-32,1336-0-99-99,1029,1336
151-21-4,0.006320224719101123,1029-0-20-32,1336-0-99-99,1029,1336
151-21-6,0.006320224719101123,1029-0-20-32,1336-0-99-99,1029,1336
13466418-21-1,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
13466418-21-3,0.0015800561797752809,1029-0-20-32,1336-0-99-99,1029,1336
152-21-6,0.004389044943820225,1029-0-20-32,1336-0-99-99,1029,1336
13466418-20-59,8.778089887640449e-05,1029-0-20-32,1336-0-99-99,1029,1336
152-21-8,0.004389044943820225,1029-0-20-32,1336-0-99-99,1029,1336
155-21-13,0.0033356741573033707,1029-0-20-32,1336-0-99-99,1029,1336
155-21-11,0.0028089887640449437,1029-0-20-32,1336-0-99-99,1029,1336
210-21-29,0.0527563202247191,1029-0-20-32,1336-0-99-99,1029,1336
210-21-27,0.05143960674157303,1029-0-20-32,1336-0-99-99,1029,1336
13464778-21-24,0.00043890449438202246,1029-0-20-32,1336-0-99-99,1029,1336
208-21-33,0.00877808988764045,1029-0-20-32,1336-0-99-99,1029,1336
208-21-32,0.005705758426966292,1029-0-20-32,1336-0-99-99,1029,1336
207-21-34,0.019311797752808987,1029-0-20-32,1336-0-99-99,1029,1336
207-21-31,0.004389044943820225,1029-0-20-32,1336-0-99-99,1029,1336
207-21-35,0.008339185393258427,1029-0-20-32,1336-0-99-99,1029,1336
207-21-33,0.0035112359550561797,1029-0-20-32,1336-0-99-99,1029,1336
13466630-20-48,0.2571428571428571,1029-0-20-32,1368-0-99-99,1029,1368
13459432-22-0,1.0,1029-0-20-32,1368-0-99-99,1029,1368
157-21-9,0.17142857142857143,1029-0-20-32,1368-0-99-99,1029,1368
13456031-21-31,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13456161-21-32,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13457431-21-39,1.0,1029-0-20-32,1368-0-99-99,1029,1368
100-20-57,0.5428571428571428,1029-0-20-32,1368-0-99-99,1029,1368
13466729-20-51,0.5142857142857142,1029-0-20-32,1368-0-99-99,1029,1368
13455979-21-30,1.0,1029-0-20-32,1368-0-99-99,1029,1368
152-21-0,0.45714285714285713,1029-0-20-32,1368-0-99-99,1029,1368
13456327-22-6,1.0,1029-0-20-32,1368-0-99-99,1029,1368
154-21-3,0.34285714285714286,1029-0-20-32,1368-0-99-99,1029,1368
1029-20-32,1.0,1029-0-20-32,1368-0-99-99,1029,1368
162-21-26,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13459898-21-55,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458216-22-2,1.0,1029-0-20-32,1368-0-99-99,1029,1368
161-21-18,0.08571428571428572,1029-0-20-32,1368-0-99-99,1029,1368
13458463-21-49,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13457330-21-38,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13454996-22-8,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13457727-22-3,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13455864-21-30,1.0,1029-0-20-32,1368-0-99-99,1029,1368
155-21-5,0.34285714285714286,1029-0-20-32,1368-0-99-99,1029,1368
153-21-2,0.34285714285714286,1029-0-20-32,1368-0-99-99,1029,1368
13459576-21-54,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13459282-21-52,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13459757-21-55,1.0,1029-0-20-32,1368-0-99-99,1029,1368
101-20-52,0.5142857142857142,1029-0-20-32,1368-0-99-99,1029,1368
13458327-21-48,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13455866-22-7,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13456468-21-33,1.0,1029-0-20-32,1368-0-99-99,1029,1368
160-21-16,0.08571428571428572,1029-0-20-32,1368-0-99-99,1029,1368
13460075-21-56,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13460075-22-0,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13456252-21-32,1.0,1029-0-20-32,1368-0-99-99,1029,1368
162-21-21,0.08571428571428572,1029-0-20-32,1368-0-99-99,1029,1368
13455749-21-29,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458224-21-44,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13457705-21-40,1.0,1029-0-20-32,1368-0-99-99,1029,1368
101-20-54,0.45714285714285713,1029-0-20-32,1368-0-99-99,1029,1368
162-21-28,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13459188-22-1,1.0,1029-0-20-32,1368-0-99-99,1029,1368
158-21-9,0.17142857142857143,1029-0-20-32,1368-0-99-99,1029,1368
162-21-23,0.08571428571428572,1029-0-20-32,1368-0-99-99,1029,1368
101-20-56,0.4857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
162-21-22,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458710-21-50,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458599-21-49,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13460075-21-58,1.0,1029-0-20-32,1368-0-99-99,1029,1368
151-20-59,0.4857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
13466630-20-50,0.5142857142857142,1029-0-20-32,1368-0-99-99,1029,1368
13457121-21-37,1.0,1029-0-20-32,1368-0-99-99,1029,1368
159-21-12,0.08571428571428572,1029-0-20-32,1368-0-99-99,1029,1368
13457834-21-40,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458230-21-48,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458841-21-50,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13459022-21-51,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13456692-21-34,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458507-22-2,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458742-21-47,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13457965-21-41,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13459712-22-0,1.0,1029-0-20-32,1368-0-99-99,1029,1368
162-21-24,1.0,1029-0-20-32,1368-0-99-99,1029,1368
156-21-7,0.17142857142857143,1029-0-20-32,1368-0-99-99,1029,1368
13456952-21-36,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13454996-22-10,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13455524-22-7,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458367-21-45,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13456342-21-32,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458462-21-48,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13457328-22-4,1.0,1029-0-20-32,1368-0-99-99,1029,1368
162-21-25,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458101-21-42,1.0,1029-0-20-32,1368-0-99-99,1029,1368
1368-99-99,1.0,1029-0-20-32,1368-0-99-99,1029,1368
162-21-19,0.08571428571428572,1029-0-20-32,1368-0-99-99,1029,1368
13456793-21-35,1.0,1029-0-20-32,1368-0-99-99,1029,1368
13458530-21-46,1.0,1029-0-20-32,1368-0-99-99,1029,1368
158-21-11,0.08571428571428572,1029-0-20-32,1368-0-99-99,1029,1368
159-21-15,0.9142857142857143,1029-0-20-32,1368-0-99-99,1029,1368
13466482-20-46,0.2571428571428571,1029-0-20-32,1368-0-99-99,1029,1368
161-21-21,0.9142857142857143,1029-0-20-32,1368-0-99-99,1029,1368
13466482-20-45,0.2571428571428571,1029-0-20-32,1368-0-99-99,1029,1368
160-21-19,0.9142857142857143,1029-0-20-32,1368-0-99-99,1029,1368
13466482-20-44,0.2571428571428571,1029-0-20-32,1368-0-99-99,1029,1368
158-21-13,0.9142857142857143,1029-0-20-32,1368-0-99-99,1029,1368
13466482-20-48,0.2571428571428571,1029-0-20-32,1368-0-99-99,1029,1368
13465979-20-49,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
153-21-5,0.6571428571428571,1029-0-20-32,1368-0-99-99,1029,1368
13465979-20-51,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
13466418-20-57,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
155-21-9,0.8285714285714286,1029-0-20-32,1368-0-99-99,1029,1368
13466110-20-54,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
13465979-20-53,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
152-21-4,0.6571428571428571,1029-0-20-32,1368-0-99-99,1029,1368
156-21-10,0.8285714285714286,1029-0-20-32,1368-0-99-99,1029,1368
154-21-6,0.7428571428571429,1029-0-20-32,1368-0-99-99,1029,1368
13465979-20-50,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
13466199-20-55,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
152-21-2,0.11428571428571428,1029-0-20-32,1368-0-99-99,1029,1368
157-21-12,0.8285714285714286,1029-0-20-32,1368-0-99-99,1029,1368
102-20-56,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
13467909-20-48,0.2571428571428571,1029-0-20-32,1368-0-99-99,1029,1368
100-20-53,0.2,1029-0-20-32,1368-0-99-99,1029,1368
13467923-20-47,0.2857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
100-20-51,0.2,1029-0-20-32,1368-0-99-99,1029,1368
100-20-55,0.2,1029-0-20-32,1368-0-99-99,1029,1368
13467923-20-45,0.2857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
100-20-54,0.3142857142857143,1029-0-20-32,1368-0-99-99,1029,1368
100-20-58,0.22857142857142856,1029-0-20-32,1368-0-99-99,1029,1368
100-20-56,0.22857142857142856,1029-0-20-32,1368-0-99-99,1029,1368
100-21-0,0.4857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
151-21-2,0.5428571428571428,1029-0-20-32,1368-0-99-99,1029,1368
13467909-20-50,0.11428571428571428,1029-0-20-32,1368-0-99-99,1029,1368
13467909-20-52,0.11428571428571428,1029-0-20-32,1368-0-99-99,1029,1368
13467909-20-49,0.05714285714285714,1029-0-20-32,1368-0-99-99,1029,1368
101-20-59,0.37142857142857144,1029-0-20-32,1368-0-99-99,1029,1368
102-20-57,0.05714285714285714,1029-0-20-32,1368-0-99-99,1029,1368
13466960-20-54,0.11428571428571428,1029-0-20-32,1368-0-99-99,1029,1368
101-20-55,0.14285714285714285,1029-0-20-32,1368-0-99-99,1029,1368
101-20-57,0.2,1029-0-20-32,1368-0-99-99,1029,1368
13467752-20-49,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
13467752-20-51,0.05714285714285714,1029-0-20-32,1368-0-99-99,1029,1368
13467752-20-47,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
13467752-20-48,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
13467923-20-48,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
13467923-20-46,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
13467923-20-50,0.02857142857142857,1029-0-20-32,1368-0-99-99,1029,1368
151-21-0,0.05714285714285714,1029-0-20-32,1368-0-99-99,1029,1368
151-20-56,0.05714285714285714,1029-0-20-32,1368-0-99-99,1029,1368
151-20-58,0.05714285714285714,1029-0-20-32,1368-0-99-99,1029,1368
155-21-7,0.08571428571428572,1029-0-20-32,1368-0-99-99,1029,1368
222-21-17,0.21052631578947367,1029-0-20-32,1552-0-99-99,1029,1552
13462117-21-9,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13451254-21-51,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
13450859-21-54,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
13451634-21-49,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
228-21-38,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
13452119-21-46,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
13463522-21-4,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13465276-20-57,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13451513-21-50,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
220-21-15,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
13452053-21-46,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
13451762-21-48,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
221-21-16,0.24561403508771928,1029-0-20-32,1552-0-99-99,1029,1552
13463166-21-6,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13464254-21-1,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13466878-20-53,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13466690-20-54,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13464662-21-0,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13451957-21-47,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
13467444-20-50,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13452383-21-44,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
13466194-20-55,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13450859-21-56,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
228-21-36,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13463245-21-5,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
228-21-40,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
225-21-22,0.14035087719298245,1029-0-20-32,1552-0-99-99,1029,1552
13463796-21-4,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
228-21-37,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
226-21-24,0.10526315789473684,1029-0-20-32,1552-0-99-99,1029,1552
1029-20-32,1.0,1029-0-20-32,1552-0-99-99,1029,1552
13467444-20-52,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13462891-21-7,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13466520-20-54,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13462518-21-8,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13450997-21-53,1.0,1029-0-20-32,1552-0-99-99,1029,1552
228-21-35,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
13452308-21-45,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
13465837-20-56,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13451873-21-48,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
227-21-28,0.07017543859649122,1029-0-20-32,1552-0-99-99,1029,1552
1552-99-99,1.0,1029-0-20-32,1552-0-99-99,1029,1552
13451125-21-52,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
223-21-18,0.17543859649122806,1029-0-20-32,1552-0-99-99,1029,1552
220-21-10,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
220-21-12,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13452476-21-43,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
224-21-21,0.14035087719298245,1029-0-20-32,1552-0-99-99,1029,1552
13464855-20-58,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
220-21-13,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
13466351-20-55,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
228-21-32,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
228-21-34,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13453501-21-45,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13454430-21-42,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13455585-21-37,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13453279-21-46,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13455179-21-39,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13451422-21-50,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13452173-21-49,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13452797-21-47,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13454486-21-42,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
227-21-31,0.9649122807017544,1029-0-20-32,1552-0-99-99,1029,1552
13455635-21-36,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13455269-21-38,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13455403-21-38,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13453065-21-46,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13454814-21-40,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13452417-21-48,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13455771-21-35,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13454978-21-40,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
227-21-30,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13450997-21-51,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
227-21-33,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13454337-21-43,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13454133-21-44,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13454594-21-42,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13451718-21-50,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13453920-21-44,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13454685-21-41,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13462704-21-4,0.2631578947368421,1029-0-20-32,1552-0-99-99,1029,1552
13464398-21-0,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
13463801-21-2,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
13466241-20-49,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
13463084-21-3,0.2807017543859649,1029-0-20-32,1552-0-99-99,1029,1552
218-21-8,0.24561403508771928,1029-0-20-32,1552-0-99-99,1029,1552
13465313-20-56,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
226-21-28,0.9298245614035088,1029-0-20-32,1552-0-99-99,1029,1552
13465478-20-54,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
14243510-20-50,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
13463447-21-2,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
13465231-20-58,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
218-21-12,0.22807017543859648,1029-0-20-32,1552-0-99-99,1029,1552
218-21-6,0.24561403508771928,1029-0-20-32,1552-0-99-99,1029,1552
13466241-20-47,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
13465784-20-52,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
226-21-26,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13465975-20-51,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
218-21-10,0.22807017543859648,1029-0-20-32,1552-0-99-99,1029,1552
13464658-20-59,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
219-21-13,0.15789473684210525,1029-0-20-32,1552-0-99-99,1029,1552
218-21-9,0.21052631578947367,1029-0-20-32,1552-0-99-99,1029,1552
13464177-21-1,0.2982456140350877,1029-0-20-32,1552-0-99-99,1029,1552
225-21-24,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
225-21-26,0.8947368421052632,1029-0-20-32,1552-0-99-99,1029,1552
223-21-20,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
223-21-22,0.8596491228070176,1029-0-20-32,1552-0-99-99,1029,1552
224-21-24,0.8596491228070176,1029-0-20-32,1552-0-99-99,1029,1552
222-21-21,0.8245614035087719,1029-0-20-32,1552-0-99-99,1029,1552
222-21-19,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
221-21-18,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
221-21-20,0.7894736842105263,1029-0-20-32,1552-0-99-99,1029,1552
219-21-17,0.7017543859649122,1029-0-20-32,1552-0-99-99,1029,1552
219-21-15,0.017543859649122806,1029-0-20-32,1552-0-99-99,1029,1552
220-21-19,0.7543859649122807,1029-0-20-32,1552-0-99-99,1029,1552
218-21-14,0.14035087719298245,1029-0-20-32,1552-0-99-99,1029,1552
218-21-16,0.6842105263157895,1029-0-20-32,1552-0-99-99,1029,1552
218-21-13,0.12280701754385964,1029-0-20-32,1552-0-99-99,1029,1552
218-21-11,0.08771929824561403,1029-0-20-32,1552-0-99-99,1029,1552
13462704-21-9,0.05263157894736842,1029-0-20-32,1552-0-99-99,1029,1552
13462704-21-7,0.017543859649122806,1029-0-20-32,1552-0-99-99,1029,1552
13462704-21-6,0.017543859649122806,1029-0-20-32,1552-0-99-99,1029,1552
13463084-21-8,0.03508771929824561,1029-0-20-32,1552-0-99-99,1029,1552
13463084-21-6,0.017543859649122806,1029-0-20-32,1552-0-99-99,1029,1552
13463084-21-5,0.017543859649122806,1029-0-20-32,1552-0-99-99,1029,1552
13463447-21-5,0.017543859649122806,1029-0-20-32,1552-0-99-99,1029,1552
13463447-21-7,0.017543859649122806,1029-0-20-32,1552-0-99-99,1029,1552
13463447-21-4,0.017543859649122806,1029-0-20-32,1552-0-99-99,1029,1552
216-21-13,0.543859649122807,1029-0-20-32,1552-0-99-99,1029,1552
216-21-11,0.12280701754385964,1029-0-20-32,1552-0-99-99,1029,1552
217-21-14,0.543859649122807,1029-0-20-32,1552-0-99-99,1029,1552
13463953-21-4,0.12280701754385964,1029-0-20-32,1552-0-99-99,1029,1552
216-21-9,0.12280701754385964,1029-0-20-32,1552-0-99-99,1029,1552
13464607-21-2,0.12280701754385964,1029-0-20-32,1552-0-99-99,1029,1552
13464912-21-1,0.12280701754385964,1029-0-20-32,1552-0-99-99,1029,1552
13463693-21-5,0.12280701754385964,1029-0-20-32,1552-0-99-99,1029,1552
