INT_ID,bc_single,o_node_time,d_node_time,o_node,d_node
13466241,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
1621,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13465784,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13442796,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13463084,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
227,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13442839,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13443002,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13443499,1.0,1025-0-20-45,1621-0-99-99,1025,1621
305,0.8571428571428571,1025-0-20-45,1621-0-99-99,1025,1621
218,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13463447,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
1025,1.0,1025-0-20-45,1621-0-99-99,1025,1621
226,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13443565,1.0,1025-0-20-45,1621-0-99-99,1025,1621
223,1.0,1025-0-20-45,1621-0-99-99,1025,1621
302,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13466482,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13464398,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13443353,1.0,1025-0-20-45,1621-0-99-99,1025,1621
14243510,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13445175,0.8571428571428571,1025-0-20-45,1621-0-99-99,1025,1621
304,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13443768,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13464658,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13445484,0.8571428571428571,1025-0-20-45,1621-0-99-99,1025,1621
13443040,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13466404,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13442606,1.0,1025-0-20-45,1621-0-99-99,1025,1621
225,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13446271,0.8571428571428571,1025-0-20-45,1621-0-99-99,1025,1621
13464607,0.46153846153846156,1025-0-20-45,1621-0-99-99,1025,1621
13465715,0.3076923076923077,1025-0-20-45,1621-0-99-99,1025,1621
217,0.7692307692307693,1025-0-20-45,1621-0-99-99,1025,1621
13463693,0.46153846153846156,1025-0-20-45,1621-0-99-99,1025,1621
13465366,0.38461538461538464,1025-0-20-45,1621-0-99-99,1025,1621
13465979,0.38461538461538464,1025-0-20-45,1621-0-99-99,1025,1621
13463953,0.46153846153846156,1025-0-20-45,1621-0-99-99,1025,1621
13464912,0.46153846153846156,1025-0-20-45,1621-0-99-99,1025,1621
216,0.7692307692307693,1025-0-20-45,1621-0-99-99,1025,1621
13466341,0.15384615384615385,1025-0-20-45,1621-0-99-99,1025,1621
105,0.3076923076923077,1025-0-20-45,1621-0-99-99,1025,1621
106,0.3076923076923077,1025-0-20-45,1621-0-99-99,1025,1621
103,0.3076923076923077,1025-0-20-45,1621-0-99-99,1025,1621
102,0.3076923076923077,1025-0-20-45,1621-0-99-99,1025,1621
104,0.3076923076923077,1025-0-20-45,1621-0-99-99,1025,1621
13466110,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13466199,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13465894,0.07692307692307693,1025-0-20-45,1621-0-99-99,1025,1621
13463585,1.0,1026-0-20-45,1171-0-99-99,1026,1171
13461551,1.0,1026-0-20-45,1171-0-99-99,1026,1171
1171,1.0,1026-0-20-45,1171-0-99-99,1026,1171
156,1.0,1026-0-20-45,1171-0-99-99,1026,1171
152,0.6363636363636364,1026-0-20-45,1171-0-99-99,1026,1171
13461950,1.0,1026-0-20-45,1171-0-99-99,1026,1171
101,0.6363636363636364,1026-0-20-45,1171-0-99-99,1026,1171
13462431,1.0,1026-0-20-45,1171-0-99-99,1026,1171
213,1.0,1026-0-20-45,1171-0-99-99,1026,1171
13461215,1.0,1026-0-20-45,1171-0-99-99,1026,1171
13464281,1.0,1026-0-20-45,1171-0-99-99,1026,1171
13466729,0.5454545454545454,1026-0-20-45,1171-0-99-99,1026,1171
151,0.6363636363636364,1026-0-20-45,1171-0-99-99,1026,1171
155,0.6363636363636364,1026-0-20-45,1171-0-99-99,1026,1171
13466630,0.5454545454545454,1026-0-20-45,1171-0-99-99,1026,1171
212,1.0,1026-0-20-45,1171-0-99-99,1026,1171
13462801,1.0,1026-0-20-45,1171-0-99-99,1026,1171
13462867,1.0,1026-0-20-45,1171-0-99-99,1026,1171
