INT_ID,bc_single,o_node_time,d_node_time,o_node,d_node
13465043,0.08658536585365853,1021-0-4-39,1519-0-99-99,1021,1519
209,0.03414634146341464,1021-0-4-39,1519-0-99-99,1021,1519
210,0.06219512195121951,1021-0-4-39,1519-0-99-99,1021,1519
13465705,0.007317073170731708,1021-0-4-39,1519-0-99-99,1021,1519
208,0.006097560975609756,1021-0-4-39,1519-0-99-99,1021,1519
207,0.004878048780487805,1021-0-4-39,1519-0-99-99,1021,1519
206,0.003658536585365854,1021-0-4-39,1519-0-99-99,1021,1519
205,0.0024390243902439024,1021-0-4-39,1519-0-99-99,1021,1519
203,0.0012195121951219512,1021-0-4-39,1519-0-99-99,1021,1519
13461235,0.018292682926829267,1021-0-4-39,1519-0-99-99,1021,1519
13461602,0.018292682926829267,1021-0-4-39,1519-0-99-99,1021,1519
13461421,0.018292682926829267,1021-0-4-39,1519-0-99-99,1021,1519
13460822,0.018292682926829267,1021-0-4-39,1519-0-99-99,1021,1519
13461912,0.018292682926829267,1021-0-4-39,1519-0-99-99,1021,1519
13462284,0.018292682926829267,1021-0-4-39,1519-0-99-99,1021,1519
13461057,0.018292682926829267,1021-0-4-39,1519-0-99-99,1021,1519
13460922,0.018292682926829267,1021-0-4-39,1519-0-99-99,1021,1519
13464177,0.06219512195121951,1021-0-4-39,1545-0-99-99,1021,1545
13462427,0.04878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13461235,0.018292682926829267,1021-0-4-39,1545-0-99-99,1021,1545
1021,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13463372,0.04878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13458308,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13456762,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13461602,0.018292682926829267,1021-0-4-39,1545-0-99-99,1021,1545
225,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13461421,0.018292682926829267,1021-0-4-39,1545-0-99-99,1021,1545
13458057,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13456203,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13464004,0.054878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13464520,0.03414634146341464,1021-0-4-39,1545-0-99-99,1021,1545
13464403,0.20609756097560974,1021-0-4-39,1545-0-99-99,1021,1545
13463892,0.054878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
