index,station1,station2,platform1_end_time_left,platform2_start_time_left,year,month,day,hour,date,dow,period,platform1_end_time_right,platform2_start_time_right,gap,train_id
4,kennedy,lawrence_east,2019-12-17 20:11:50.761000-05:00,2019-12-17 20:19:05.353000-05:00,2019,12,18,20,2019-12-17,1,EV,2019-12-17 20:19:21.340000-05:00,2019-12-17 20:27:41.581000-05:00,516,3
6,kennedy,lawrence_east,2019-12-17 20:22:53.783000-05:00,2019-12-17 20:27:56.350000-05:00,2019,12,18,20,2019-12-17,1,EV,2019-12-17 20:41:44.895000-05:00,2019-12-17 20:48:21.897000-05:00,1225,4
11,kennedy,lawrence_east,2019-12-17 20:41:48.005000-05:00,2019-12-17 20:48:48.520000-05:00,2019,12,18,20,2019-12-17,1,EV,2019-12-17 20:53:31.670000-05:00,2019-12-17 20:59:55.746000-05:00,667,5
17,kennedy,lawrence_east,2019-12-17 21:00:25.528000-05:00,2019-12-17 21:07:25.684000-05:00,2019,12,18,21,2019-12-17,1,EV,2019-12-17 21:06:32.133000-05:00,2019-12-17 21:16:09.416000-05:00,523,8
29,kennedy,lawrence_east,2019-12-17 21:25:02.323000-05:00,2019-12-17 21:35:15.237000-05:00,2019,12,18,21,2019-12-17,1,EV,2019-12-17 21:38:40.803000-05:00,2019-12-17 21:43:55.795000-05:00,520,12
47,kennedy,lawrence_east,2019-12-17 22:06:50.552000-05:00,2019-12-17 22:11:29.250000-05:00,2019,12,18,22,2019-12-17,1,EV,2019-12-17 22:10:04.611000-05:00,2019-12-17 22:19:08.824000-05:00,459,18
65,kennedy,lawrence_east,2019-12-17 22:45:51.641000-05:00,2019-12-17 22:54:12.649000-05:00,2019,12,18,22,2019-12-17,1,EV,2019-12-17 23:00:27.671000-05:00,2019-12-17 23:07:16.409000-05:00,783,24
69,kennedy,lawrence_east,2019-12-17 23:00:45.222000-05:00,2019-12-17 23:08:18.434000-05:00,2019,12,18,23,2019-12-17,1,EV,2019-12-17 23:11:32.386000-05:00,2019-12-17 23:20:41.731000-05:00,743,25
74,kennedy,lawrence_east,2019-12-17 23:16:33.724000-05:00,2019-12-17 23:28:34.350000-05:00,2019,12,18,23,2019-12-17,1,EV,2019-12-17 23:33:27.700000-05:00,2019-12-17 23:41:01.577000-05:00,747,27
91,kennedy,lawrence_east,2019-12-18 00:11:51.335000-05:00,2019-12-18 00:17:23.339000-05:00,2019,12,18,0,2019-12-17,1,EV,2019-12-18 00:20:19.267000-05:00,2019-12-18 00:30:23.713000-05:00,780,33
10,kennedy,lawrence_east,2019-12-05 20:15:09.280000-05:00,2019-12-05 20:25:12.479000-05:00,2019,12,6,20,2019-12-05,3,EV,2019-12-05 20:27:44.517000-05:00,2019-12-05 20:34:23.916000-05:00,551,4
13,kennedy,lawrence_east,2019-12-05 20:27:34.277000-05:00,2019-12-05 20:34:59.446000-05:00,2019,12,6,20,2019-12-05,3,EV,2019-12-05 20:38:23.411000-05:00,2019-12-05 20:43:36.853000-05:00,517,5
74,kennedy,lawrence_east,2019-12-05 22:11:27.438000-05:00,2019-12-05 22:30:42.379000-05:00,2019,12,6,22,2019-12-05,3,EV,2019-12-05 22:31:47.269000-05:00,2019-12-05 22:43:33.385000-05:00,771,23
111,kennedy,lawrence_east,2019-12-05 23:50:11.107000-05:00,2019-12-05 23:56:50.684000-05:00,2019,12,6,23,2019-12-05,3,EV,2019-12-06 00:10:18.051000-05:00,2019-12-06 00:17:26.712000-05:00,1236,37
125,kennedy,lawrence_east,2019-12-06 00:29:15.945000-05:00,2019-12-06 00:39:32.231000-05:00,2019,12,6,0,2019-12-05,3,EV,2019-12-06 00:46:19.301000-05:00,2019-12-06 00:52:42.703000-05:00,790,41
127,kennedy,lawrence_east,2019-12-06 00:52:54.973000-05:00,2019-12-06 00:57:48.219000-05:00,2019,12,6,0,2019-12-05,3,EV,2019-12-06 00:58:08.686000-05:00,2019-12-06 01:06:23.542000-05:00,515,43
28,kennedy,lawrence_east,2019-12-04 21:02:40.485000-05:00,2019-12-04 21:14:14.033000-05:00,2019,12,5,21,2019-12-04,2,EV,2019-12-04 21:15:03.016000-05:00,2019-12-04 21:23:36.833000-05:00,562,15
33,kennedy,lawrence_east,2019-12-04 21:22:29.201000-05:00,2019-12-04 21:27:57.881000-05:00,2019,12,5,21,2019-12-04,2,EV,2019-12-04 21:39:29.905000-05:00,2019-12-04 21:48:20.958000-05:00,1223,17
44,kennedy,lawrence_east,2019-12-04 21:53:46.793000-05:00,2019-12-04 22:00:16.686000-05:00,2019,12,5,21,2019-12-04,2,EV,2019-12-04 22:03:32.328000-05:00,2019-12-04 22:07:48.681000-05:00,451,21
72,kennedy,lawrence_east,2019-12-04 22:48:45.974000-05:00,2019-12-04 22:54:48.748000-05:00,2019,12,5,22,2019-12-04,2,EV,2019-12-04 23:00:44.234000-05:00,2019-12-04 23:08:51.445000-05:00,842,29
80,kennedy,lawrence_east,2019-12-04 23:24:08.510000-05:00,2019-12-04 23:34:46.988000-05:00,2019,12,5,23,2019-12-04,2,EV,2019-12-04 23:38:40.095000-05:00,2019-12-04 23:49:21.713000-05:00,874,35
87,kennedy,lawrence_east,2019-12-04 23:57:21.124000-05:00,2019-12-05 00:10:07.945000-05:00,2019,12,5,23,2019-12-04,2,EV,2019-12-05 00:06:05.338000-05:00,2019-12-05 00:19:22.043000-05:00,554,39
89,kennedy,lawrence_east,2019-12-05 00:07:32.380000-05:00,2019-12-05 00:19:28.427000-05:00,2019,12,5,0,2019-12-04,2,EV,2019-12-05 00:22:36.940000-05:00,2019-12-05 00:30:52.942000-05:00,684,40
92,kennedy,lawrence_east,2019-12-05 00:28:53.862000-05:00,2019-12-05 00:38:34.966000-05:00,2019,12,5,0,2019-12-04,2,EV,2019-12-05 00:37:27.824000-05:00,2019-12-05 00:48:37.324000-05:00,602,42
24,kennedy,lawrence_east,2019-12-27 20:54:16.953000-05:00,2019-12-27 21:04:55.082000-05:00,2019,12,28,20,2019-12-27,4,EV,2019-12-27 21:19:37.821000-05:00,2019-12-27 21:26:12.607000-05:00,1277,11
33,kennedy,lawrence_east,2019-12-27 21:31:37.658000-05:00,2019-12-27 21:37:11.045000-05:00,2019,12,28,21,2019-12-27,4,EV,2019-12-27 21:34:41.575000-05:00,2019-12-27 21:46:08.613000-05:00,537,14
44,kennedy,lawrence_east,2019-12-27 21:52:13.453000-05:00,2019-12-27 22:02:51.873000-05:00,2019,12,28,21,2019-12-27,4,EV,2019-12-27 21:59:24.627000-05:00,2019-12-27 22:13:09.076000-05:00,617,18
55,kennedy,lawrence_east,2019-12-27 22:21:48.543000-05:00,2019-12-27 22:30:05.820000-05:00,2019,12,28,22,2019-12-27,4,EV,2019-12-27 22:27:32.128000-05:00,2019-12-27 22:39:59.327000-05:00,593,23
56,kennedy,lawrence_east,2019-12-27 22:27:32.128000-05:00,2019-12-27 22:39:59.327000-05:00,2019,12,28,22,2019-12-27,4,EV,2019-12-27 22:43:14.108000-05:00,2019-12-27 22:50:02.105000-05:00,602,24
59,kennedy,lawrence_east,2019-12-27 22:37:41.591000-05:00,2019-12-27 22:51:15.759000-05:00,2019,12,28,22,2019-12-27,4,EV,2019-12-27 22:57:07.535000-05:00,2019-12-27 23:03:44.888000-05:00,749,25
94,kennedy,lawrence_east,2019-12-28 00:19:18.572000-05:00,2019-12-28 00:32:15.516000-05:00,2019,12,28,0,2019-12-27,4,EV,2019-12-28 00:33:00.972000-05:00,2019-12-28 00:44:34.221000-05:00,738,41
3,kennedy,lawrence_east,2019-12-16 20:05:08.162000-05:00,2019-12-16 20:14:22.891000-05:00,2019,12,17,20,2019-12-16,0,EV,2019-12-16 20:23:45.182000-05:00,2019-12-16 20:29:34.891000-05:00,912,2
5,kennedy,lawrence_east,2019-12-16 20:23:57.262000-05:00,2019-12-16 20:29:39.335000-05:00,2019,12,17,20,2019-12-16,0,EV,2019-12-16 20:35:08.244000-05:00,2019-12-16 20:40:24.842000-05:00,645,3
21,kennedy,lawrence_east,2019-12-16 20:50:34.434000-05:00,2019-12-16 20:58:06.318000-05:00,2019,12,17,20,2019-12-16,0,EV,2019-12-16 21:00:30.919000-05:00,2019-12-16 21:05:44.284000-05:00,457,7
65,kennedy,lawrence_east,2019-12-16 22:20:30.607000-05:00,2019-12-16 22:29:29.510000-05:00,2019,12,17,22,2019-12-16,0,EV,2019-12-16 22:25:55.404000-05:00,2019-12-16 22:38:42.877000-05:00,553,21
81,kennedy,lawrence_east,2019-12-16 22:49:44.015000-05:00,2019-12-16 22:56:13.665000-05:00,2019,12,17,22,2019-12-16,0,EV,2019-12-16 22:54:13.890000-05:00,2019-12-16 23:05:30.642000-05:00,556,25
91,kennedy,lawrence_east,2019-12-16 23:19:40.892000-05:00,2019-12-16 23:25:00.331000-05:00,2019,12,17,23,2019-12-16,0,EV,2019-12-16 23:10:24.194000-05:00,2019-12-16 23:33:34.071000-05:00,513,30
96,kennedy,lawrence_east,2019-12-16 23:40:50.529000-05:00,2019-12-16 23:46:15.279000-05:00,2019,12,17,23,2019-12-16,0,EV,2019-12-16 23:43:17.362000-05:00,2019-12-16 23:54:34.237000-05:00,498,33
112,kennedy,lawrence_east,2019-12-17 00:21:10.952000-05:00,2019-12-17 00:29:32.228000-05:00,2019,12,17,0,2019-12-16,0,EV,2019-12-17 00:33:37.408000-05:00,2019-12-17 00:41:26.266000-05:00,714,41
114,kennedy,lawrence_east,2019-12-17 00:30:11.335000-05:00,2019-12-17 00:41:35.323000-05:00,2019,12,17,0,2019-12-16,0,EV,2019-12-17 00:56:18.979000-05:00,2019-12-17 01:02:51.334000-05:00,1276,42
1,kennedy,lawrence_east,2020-01-02 20:04:51.474000-05:00,2020-01-02 20:11:44.367000-05:00,2020,1,3,20,2020-01-02,3,EV,2020-01-02 20:19:45.240000-05:00,2020-01-02 20:27:17.350000-05:00,932,1
4,kennedy,lawrence_east,2020-01-02 20:23:02.289000-05:00,2020-01-02 20:27:28.082000-05:00,2020,1,3,20,2020-01-02,3,EV,2020-01-02 20:30:35.861000-05:00,2020-01-02 20:35:21.338000-05:00,473,2
25,kennedy,lawrence_east,2020-01-02 20:56:31.108000-05:00,2020-01-02 21:07:26.300000-05:00,2020,1,3,20,2020-01-02,3,EV,2020-01-02 21:10:06.675000-05:00,2020-01-02 21:16:47.497000-05:00,561,8
34,kennedy,lawrence_east,2020-01-02 21:33:32.384000-05:00,2020-01-02 21:40:50.763000-05:00,2020,1,3,21,2020-01-02,3,EV,2020-01-02 21:50:49.829000-05:00,2020-01-02 21:54:51.151000-05:00,840,14
39,kennedy,lawrence_east,2020-01-02 21:54:16.251000-05:00,2020-01-02 22:00:53.290000-05:00,2020,1,3,21,2020-01-02,3,EV,2020-01-02 21:59:04.448000-05:00,2020-01-02 22:08:57.845000-05:00,484,16
50,kennedy,lawrence_east,2020-01-02 22:40:49.827000-05:00,2020-01-02 22:47:22.461000-05:00,2020,1,3,22,2020-01-02,3,EV,2020-01-02 22:47:29.043000-05:00,2020-01-02 22:54:59.981000-05:00,457,23
54,kennedy,lawrence_east,2020-01-02 22:48:56.323000-05:00,2020-01-02 22:55:53.959000-05:00,2020,1,3,22,2020-01-02,3,EV,2020-01-02 23:04:20.325000-05:00,2020-01-02 23:10:14.327000-05:00,860,24
58,kennedy,lawrence_east,2020-01-02 23:04:23.560000-05:00,2020-01-02 23:14:21.440000-05:00,2020,1,3,23,2020-01-02,3,EV,2020-01-02 23:08:09.985000-05:00,2020-01-02 23:22:03.154000-05:00,461,26
59,kennedy,lawrence_east,2020-01-02 23:08:09.985000-05:00,2020-01-02 23:22:03.154000-05:00,2020,1,3,23,2020-01-02,3,EV,2020-01-02 23:17:25.175000-05:00,2020-01-02 23:30:10.602000-05:00,487,27
79,kennedy,lawrence_east,2020-01-02 23:53:13.562000-05:00,2020-01-03 00:04:42.184000-05:00,2020,1,3,23,2020-01-02,3,EV,2020-01-03 00:09:59.709000-05:00,2020-01-03 00:15:17.463000-05:00,635,35
80,kennedy,lawrence_east,2020-01-03 00:09:59.709000-05:00,2020-01-03 00:15:17.463000-05:00,2020,1,3,0,2020-01-02,3,EV,2020-01-03 00:23:13.125000-05:00,2020-01-03 00:30:31.128000-05:00,913,36
85,kennedy,lawrence_east,2020-01-03 00:33:05.258000-05:00,2020-01-03 00:43:03.167000-05:00,2020,1,3,0,2020-01-02,3,EV,2020-01-03 00:42:04.924000-05:00,2020-01-03 00:52:55.485000-05:00,592,39
86,kennedy,lawrence_east,2020-01-03 00:42:04.924000-05:00,2020-01-03 00:52:55.485000-05:00,2020,1,3,0,2020-01-02,3,EV,2020-01-03 00:53:17.248000-05:00,2020-01-03 01:04:25.794000-05:00,690,40
24,kennedy,lawrence_east,2019-12-23 20:48:43.744000-05:00,2019-12-23 20:56:42.955000-05:00,2019,12,24,20,2019-12-23,0,EV,2019-12-23 20:53:51.229000-05:00,2019-12-23 21:04:39.508000-05:00,476,10
33,kennedy,lawrence_east,2019-12-23 21:14:13.402000-05:00,2019-12-23 21:24:31.291000-05:00,2019,12,24,21,2019-12-23,0,EV,2019-12-23 21:24:39.219000-05:00,2019-12-23 21:34:23.825000-05:00,592,15
45,kennedy,lawrence_east,2019-12-23 22:00:51.557000-05:00,2019-12-23 22:11:15.032000-05:00,2019,12,24,22,2019-12-23,0,EV,2019-12-23 22:09:55.438000-05:00,2019-12-23 22:26:23.664000-05:00,908,22
46,kennedy,lawrence_east,2019-12-23 22:09:55.438000-05:00,2019-12-23 22:26:23.664000-05:00,2019,12,24,22,2019-12-23,0,EV,2019-12-23 22:26:00.071000-05:00,2019-12-23 22:34:23.512000-05:00,479,23
55,kennedy,lawrence_east,2019-12-23 22:31:12.071000-05:00,2019-12-23 22:42:15.355000-05:00,2019,12,24,22,2019-12-23,0,EV,2019-12-23 22:39:49.559000-05:00,2019-12-23 22:52:29.385000-05:00,614,25
59,kennedy,lawrence_east,2019-12-23 22:44:58.770000-05:00,2019-12-23 22:54:14.653000-05:00,2019,12,24,22,2019-12-23,0,EV,2019-12-23 22:55:50.039000-05:00,2019-12-23 23:02:48.531000-05:00,513,26
72,kennedy,lawrence_east,2019-12-23 22:55:52.225000-05:00,2019-12-23 23:08:35.264000-05:00,2019,12,24,22,2019-12-23,0,EV,2019-12-23 23:10:37.028000-05:00,2019-12-23 23:18:42.437000-05:00,607,28
76,kennedy,lawrence_east,2019-12-23 23:10:52.038000-05:00,2019-12-23 23:20:11.479000-05:00,2019,12,24,23,2019-12-23,0,EV,2019-12-23 23:19:12.659000-05:00,2019-12-23 23:28:07.600000-05:00,476,29
88,kennedy,lawrence_east,2019-12-23 23:34:31.538000-05:00,2019-12-23 23:47:11.144000-05:00,2019,12,24,23,2019-12-23,0,EV,2019-12-23 23:48:16.231000-05:00,2019-12-23 23:54:43.624000-05:00,452,33
90,kennedy,lawrence_east,2019-12-23 23:50:19.474000-05:00,2019-12-23 23:55:13.338000-05:00,2019,12,24,23,2019-12-23,0,EV,2019-12-24 00:02:27.884000-05:00,2019-12-24 00:07:53.832000-05:00,760,34
94,kennedy,lawrence_east,2019-12-24 00:02:25.935000-05:00,2019-12-24 00:12:41.514000-05:00,2019,12,24,0,2019-12-23,0,EV,2019-12-24 00:18:10.888000-05:00,2019-12-24 00:27:10.828000-05:00,869,36
96,kennedy,lawrence_east,2019-12-24 00:19:56.822000-05:00,2019-12-24 00:28:11.790000-05:00,2019,12,24,0,2019-12-23,0,EV,2019-12-24 00:29:44.119000-05:00,2019-12-24 00:41:04.044000-05:00,772,37
97,kennedy,lawrence_east,2019-12-24 00:29:44.119000-05:00,2019-12-24 00:41:04.044000-05:00,2019,12,24,0,2019-12-23,0,EV,2019-12-24 00:46:13.068000-05:00,2019-12-24 00:50:36.309000-05:00,572,38
102,kennedy,lawrence_east,2019-12-24 00:50:21.983000-05:00,2019-12-24 01:01:48.660000-05:00,2019,12,24,0,2019-12-23,0,EV,2019-12-24 00:59:19.019000-05:00,2019-12-24 01:10:48.389000-05:00,539,41
30,kennedy,lawrence_east,2019-11-28 20:49:09.984000-05:00,2019-11-28 20:55:58.009000-05:00,2019,11,29,20,2019-11-28,3,EV,2019-11-28 20:55:25.145000-05:00,2019-11-28 21:03:30.251000-05:00,452,9
35,kennedy,lawrence_east,2019-11-28 21:01:09.467000-05:00,2019-11-28 21:09:40.926000-05:00,2019,11,29,21,2019-11-28,3,EV,2019-11-28 21:15:04.796000-05:00,2019-11-28 21:19:52.098000-05:00,611,11
42,kennedy,lawrence_east,2019-11-28 21:15:01.043000-05:00,2019-11-28 21:27:25.251000-05:00,2019,11,29,21,2019-11-28,3,EV,2019-11-28 21:39:29.692000-05:00,2019-11-28 21:45:50.126000-05:00,1104,13
75,kennedy,lawrence_east,2019-11-28 22:13:45.918000-05:00,2019-11-28 22:24:04.329000-05:00,2019,11,29,22,2019-11-28,3,EV,2019-11-28 22:23:52.742000-05:00,2019-11-28 22:31:56.864000-05:00,472,20
87,kennedy,lawrence_east,2019-11-28 22:38:12.256000-05:00,2019-11-28 22:47:30.359000-05:00,2019,11,29,22,2019-11-28,3,EV,2019-11-28 22:50:27.865000-05:00,2019-11-28 22:59:53.889000-05:00,743,24
90,kennedy,lawrence_east,2019-11-28 22:50:49.817000-05:00,2019-11-28 23:00:49.579000-05:00,2019,11,29,22,2019-11-28,3,EV,2019-11-28 23:02:20.253000-05:00,2019-11-28 23:11:05.407000-05:00,615,25
97,kennedy,lawrence_east,2019-11-28 23:09:45.647000-05:00,2019-11-28 23:15:52.874000-05:00,2019,11,29,23,2019-11-28,3,EV,2019-11-28 23:13:17.065000-05:00,2019-11-28 23:23:33.273000-05:00,460,27
130,kennedy,lawrence_east,2019-11-29 00:11:24.511000-05:00,2019-11-29 00:19:13.465000-05:00,2019,11,29,0,2019-11-28,3,EV,2019-11-29 00:21:37.238000-05:00,2019-11-29 00:32:52.796000-05:00,819,36
135,kennedy,lawrence_east,2019-11-29 00:32:47.150000-05:00,2019-11-29 00:39:50.693000-05:00,2019,11,29,0,2019-11-28,3,EV,2019-11-29 00:45:44.464000-05:00,2019-11-29 00:52:49.177000-05:00,778,39
2,kennedy,lawrence_east,2019-11-27 20:08:42.608000-05:00,2019-11-27 20:14:09.552000-05:00,2019,11,28,20,2019-11-27,2,EV,2019-11-27 20:17:15.033000-05:00,2019-11-27 20:25:01.317000-05:00,651,1
36,kennedy,lawrence_east,2019-11-27 21:15:48.587000-05:00,2019-11-27 21:21:41.629000-05:00,2019,11,28,21,2019-11-27,2,EV,2019-11-27 21:20:29.086000-05:00,2019-11-27 21:30:01.537000-05:00,499,11
65,kennedy,lawrence_east,2019-11-27 22:01:15.222000-05:00,2019-11-27 22:11:28.993000-05:00,2019,11,28,22,2019-11-27,2,EV,2019-11-27 22:04:40.034000-05:00,2019-11-27 22:19:20.522000-05:00,471,20
72,kennedy,lawrence_east,2019-11-27 22:07:16.387000-05:00,2019-11-27 22:21:29.494000-05:00,2019,11,28,22,2019-11-27,2,EV,2019-11-27 22:29:12.015000-05:00,2019-11-27 22:37:36.804000-05:00,967,22
94,kennedy,lawrence_east,2019-11-27 22:48:05.686000-05:00,2019-11-27 22:55:07.465000-05:00,2019,11,28,22,2019-11-27,2,EV,2019-11-27 22:51:55.550000-05:00,2019-11-27 23:03:21.469000-05:00,494,26
105,kennedy,lawrence_east,2019-11-27 23:05:17.712000-05:00,2019-11-27 23:16:16.674000-05:00,2019,11,28,23,2019-11-27,2,EV,2019-11-27 23:17:19.251000-05:00,2019-11-27 23:29:21.369000-05:00,784,29
114,kennedy,lawrence_east,2019-11-27 23:32:57.791000-05:00,2019-11-27 23:43:38.930000-05:00,2019,11,28,23,2019-11-27,2,EV,2019-11-27 23:49:19.456000-05:00,2019-11-27 23:58:37.943000-05:00,899,32
124,kennedy,lawrence_east,2019-11-28 00:04:29.162000-05:00,2019-11-28 00:09:58.337000-05:00,2019,11,28,0,2019-11-27,2,EV,2019-11-28 00:14:43.921000-05:00,2019-11-28 00:24:41.186000-05:00,882,35
126,kennedy,lawrence_east,2019-11-28 00:24:33.381000-05:00,2019-11-28 00:32:07.859000-05:00,2019,11,28,0,2019-11-27,2,EV,2019-11-28 00:40:33.286000-05:00,2019-11-28 00:51:27.086000-05:00,1159,37
4,kennedy,lawrence_east,2020-01-03 20:01:05.671000-05:00,2020-01-03 20:14:51.493000-05:00,2020,1,4,20,2020-01-03,4,EV,2020-01-03 20:18:16.163000-05:00,2020-01-03 20:23:02.495000-05:00,491,2
10,kennedy,lawrence_east,2020-01-03 20:32:02.185000-05:00,2020-01-03 20:41:44.041000-05:00,2020,1,4,20,2020-01-03,4,EV,2020-01-03 20:39:53.849000-05:00,2020-01-03 20:49:19.841000-05:00,455,6
18,kennedy,lawrence_east,2020-01-03 20:44:47.887000-05:00,2020-01-03 20:54:36.485000-05:00,2020,1,4,20,2020-01-03,4,EV,2020-01-03 20:51:01.344000-05:00,2020-01-03 21:02:40.543000-05:00,484,8
20,kennedy,lawrence_east,2020-01-03 20:57:12.236000-05:00,2020-01-03 21:02:54.896000-05:00,2020,1,4,20,2020-01-03,4,EV,2020-01-03 21:08:40.340000-05:00,2020-01-03 21:17:21.599000-05:00,866,9
24,kennedy,lawrence_east,2020-01-03 21:17:10.489000-05:00,2020-01-03 21:20:33.265000-05:00,2020,1,4,21,2020-01-03,4,EV,2020-01-03 21:19:53.706000-05:00,2020-01-03 21:28:24.890000-05:00,471,11
30,kennedy,lawrence_east,2020-01-03 21:28:08.247000-05:00,2020-01-03 21:37:27.440000-05:00,2020,1,4,21,2020-01-03,4,EV,2020-01-03 21:41:15.673000-05:00,2020-01-03 21:48:29.827000-05:00,662,15
32,kennedy,lawrence_east,2020-01-03 21:39:48.443000-05:00,2020-01-03 21:49:27.627000-05:00,2020,1,4,21,2020-01-03,4,EV,2020-01-03 21:52:00.067000-05:00,2020-01-03 21:58:27.598000-05:00,539,16
40,kennedy,lawrence_east,2020-01-03 21:52:02.090000-05:00,2020-01-03 22:00:05.097000-05:00,2020,1,4,21,2020-01-03,4,EV,2020-01-03 21:58:42.243000-05:00,2020-01-03 22:09:15.159000-05:00,550,17
45,kennedy,lawrence_east,2020-01-03 22:11:45.059000-05:00,2020-01-03 22:16:21.203000-05:00,2020,1,4,22,2020-01-03,4,EV,2020-01-03 22:17:57.876000-05:00,2020-01-03 22:23:59.274000-05:00,458,19
60,kennedy,lawrence_east,2020-01-03 22:39:45.248000-05:00,2020-01-03 22:51:08.520000-05:00,2020,1,4,22,2020-01-03,4,EV,2020-01-03 22:57:21.646000-05:00,2020-01-03 23:02:50.091000-05:00,701,25
66,kennedy,lawrence_east,2020-01-03 22:57:04.575000-05:00,2020-01-03 23:04:05.984000-05:00,2020,1,4,22,2020-01-03,4,EV,2020-01-03 23:02:52.125000-05:00,2020-01-03 23:12:10.061000-05:00,484,26
69,kennedy,lawrence_east,2020-01-03 23:03:34.164000-05:00,2020-01-03 23:13:18.844000-05:00,2020,1,4,23,2020-01-03,4,EV,2020-01-03 23:13:19.642000-05:00,2020-01-03 23:22:54.835000-05:00,575,27
76,kennedy,lawrence_east,2020-01-03 23:13:35.808000-05:00,2020-01-03 23:24:21.174000-05:00,2020,1,4,23,2020-01-03,4,EV,2020-01-03 23:28:44.205000-05:00,2020-01-03 23:36:29.593000-05:00,728,28
86,kennedy,lawrence_east,2020-01-03 23:41:11.535000-05:00,2020-01-03 23:50:41.653000-05:00,2020,1,4,23,2020-01-03,4,EV,2020-01-03 23:53:33.292000-05:00,2020-01-04 00:03:25.707000-05:00,764,31
88,kennedy,lawrence_east,2020-01-04 00:03:05.241000-05:00,2020-01-04 00:09:55.084000-05:00,2020,1,4,0,2020-01-03,4,EV,2020-01-04 00:21:44.886000-05:00,2020-01-04 00:30:09.390000-05:00,1214,33
27,kennedy,lawrence_east,2019-12-12 20:37:51.466000-05:00,2019-12-12 20:41:58.385000-05:00,2019,12,13,20,2019-12-12,3,EV,2019-12-12 20:37:30.688000-05:00,2019-12-12 20:50:01.875000-05:00,483,8
35,kennedy,lawrence_east,2019-12-12 20:50:34.014000-05:00,2019-12-12 20:58:40.570000-05:00,2019,12,13,20,2019-12-12,3,EV,2019-12-12 20:50:32.560000-05:00,2019-12-12 21:06:16.668000-05:00,456,10
39,kennedy,lawrence_east,2019-12-12 20:53:45.566000-05:00,2019-12-12 21:06:53.628000-05:00,2019,12,13,20,2019-12-12,3,EV,2019-12-12 21:05:12.498000-05:00,2019-12-12 21:14:35.660000-05:00,462,11
56,kennedy,lawrence_east,2019-12-12 21:30:25.644000-05:00,2019-12-12 21:37:55.952000-05:00,2019,12,13,21,2019-12-12,3,EV,2019-12-12 21:40:07.633000-05:00,2019-12-12 21:45:58.761000-05:00,482,16
73,kennedy,lawrence_east,2019-12-12 21:52:53.348000-05:00,2019-12-12 22:00:04.167000-05:00,2019,12,13,21,2019-12-12,3,EV,2019-12-12 21:55:33.313000-05:00,2019-12-12 22:10:24.325000-05:00,620,19
77,kennedy,lawrence_east,2019-12-12 22:11:03.237000-05:00,2019-12-12 22:17:51.014000-05:00,2019,12,13,22,2019-12-12,3,EV,2019-12-12 22:22:49.850000-05:00,2019-12-12 22:28:53.483000-05:00,662,21
100,kennedy,lawrence_east,2019-12-12 22:58:08.755000-05:00,2019-12-12 23:05:14.101000-05:00,2019,12,13,22,2019-12-12,3,EV,2019-12-12 23:10:51.245000-05:00,2019-12-12 23:18:20.039000-05:00,785,28
107,kennedy,lawrence_east,2019-12-12 23:26:55.366000-05:00,2019-12-12 23:33:05.806000-05:00,2019,12,13,23,2019-12-12,3,EV,2019-12-12 23:36:42.432000-05:00,2019-12-12 23:45:01.158000-05:00,715,31
108,kennedy,lawrence_east,2019-12-12 23:36:42.432000-05:00,2019-12-12 23:45:01.158000-05:00,2019,12,13,23,2019-12-12,3,EV,2019-12-12 23:53:35.440000-05:00,2019-12-12 23:59:24.644000-05:00,863,32
112,kennedy,lawrence_east,2019-12-12 23:54:02.680000-05:00,2019-12-12 23:59:38.924000-05:00,2019,12,13,23,2019-12-12,3,EV,2019-12-13 00:03:20.632000-05:00,2019-12-13 00:09:41.098000-05:00,602,33
119,kennedy,lawrence_east,2019-12-13 00:11:33.932000-05:00,2019-12-13 00:18:28.756000-05:00,2019,12,13,0,2019-12-12,3,EV,2019-12-13 00:14:53.720000-05:00,2019-12-13 00:26:19.056000-05:00,470,36
128,kennedy,lawrence_east,2019-12-13 00:22:28.580000-05:00,2019-12-13 00:34:04.695000-05:00,2019,12,13,0,2019-12-12,3,EV,2019-12-13 00:35:11.096000-05:00,2019-12-13 00:44:14.194000-05:00,609,39
130,kennedy,lawrence_east,2019-12-13 00:35:04.626000-05:00,2019-12-13 00:44:40.808000-05:00,2019,12,13,0,2019-12-12,3,EV,2019-12-13 00:42:53.366000-05:00,2019-12-13 00:52:30.742000-05:00,469,40
8,kennedy,lawrence_east,2019-12-19 20:12:03.322000-05:00,2019-12-19 20:21:32.460000-05:00,2019,12,20,20,2019-12-19,3,EV,2019-12-19 20:21:04.356000-05:00,2019-12-19 20:29:42.577000-05:00,490,3
17,kennedy,lawrence_east,2019-12-19 20:30:39.874000-05:00,2019-12-19 20:36:32.124000-05:00,2019,12,20,20,2019-12-19,3,EV,2019-12-19 20:37:35.634000-05:00,2019-12-19 20:45:05.757000-05:00,513,5
18,kennedy,lawrence_east,2019-12-19 20:37:35.634000-05:00,2019-12-19 20:45:05.757000-05:00,2019,12,20,20,2019-12-19,3,EV,2019-12-19 20:42:39.798000-05:00,2019-12-19 20:54:29.248000-05:00,563,6
