station1,station2,depart_time,arrival_time
kennedy,lawrence_east,2019-12-13 16:55:34.487000064-05:00,2019-12-13 17:04:47.630499840-05:00
kennedy,lawrence_east,2019-12-13 16:56:44.948000-05:00,2019-12-13 17:05:42.907000064-05:00
kennedy,lawrence_east,2019-12-13 17:05:24.492000-05:00,2019-12-13 17:16:14.579000064-05:00
kennedy,lawrence_east,2019-12-13 17:11:22.452000-05:00,2019-12-13 17:19:02.915000064-05:00
kennedy,lawrence_east,2019-12-13 17:18:51.449500160-05:00,2019-12-13 17:25:05.531500032-05:00
kennedy,lawrence_east,2019-12-13 17:21:42.116999936-05:00,2019-12-13 17:29:26.504000-05:00
kennedy,lawrence_east,2019-12-13 17:25:06.570500096-05:00,2019-12-13 17:31:45.569999872-05:00
kennedy,lawrence_east,2019-12-13 17:31:37.571000064-05:00,2019-12-13 17:40:39.492999936-05:00
kennedy,lawrence_east,2019-12-13 17:36:21.426999808-05:00,2019-12-13 17:44:14.884000-05:00
kennedy,lawrence_east,2019-12-13 17:41:54.796999936-05:00,2019-12-13 17:49:29.726000128-05:00
kennedy,lawrence_east,2019-12-13 17:46:03.408000-05:00,2019-12-13 17:54:41.510000128-05:00
kennedy,lawrence_east,2019-12-13 17:47:10.891000064-05:00,2019-12-13 17:59:30.080000-05:00
kennedy,lawrence_east,2019-12-13 17:57:31.620999936-05:00,2019-12-13 18:06:04.284999936-05:00
kennedy,lawrence_east,2019-12-13 18:00:42.424499968-05:00,2019-12-13 18:09:00.855500032-05:00
kennedy,lawrence_east,2019-12-13 18:06:23.815500032-05:00,2019-12-13 18:14:32.154500096-05:00
kennedy,lawrence_east,2019-12-13 18:13:35.276999936-05:00,2019-12-13 18:19:12.276000-05:00
kennedy,lawrence_east,2019-12-13 18:16:38.860999936-05:00,2019-12-13 18:24:26.334000128-05:00
kennedy,lawrence_east,2019-12-13 18:14:24.532000-05:00,2019-12-13 18:25:39.923000064-05:00
kennedy,lawrence_east,2019-12-13 18:22:22.449499904-05:00,2019-12-13 18:32:01.176000-05:00
kennedy,lawrence_east,2019-12-13 18:27:02.116000-05:00,2019-12-13 18:33:51.483000064-05:00
kennedy,lawrence_east,2019-12-13 18:30:09.462000128-05:00,2019-12-13 18:39:20.428999936-05:00
kennedy,lawrence_east,2019-12-13 18:37:11.278499840-05:00,2019-12-13 18:44:11.359000064-05:00
kennedy,lawrence_east,2019-12-13 18:41:57.434500096-05:00,2019-12-13 18:47:03.429499904-05:00
kennedy,lawrence_east,2019-12-13 18:47:05.087499776-05:00,2019-12-13 18:52:38.260499968-05:00
kennedy,lawrence_east,2019-12-13 18:45:39.377999872-05:00,2019-12-13 18:56:36.808999936-05:00
kennedy,lawrence_east,2019-12-13 18:55:46.746500096-05:00,2019-12-13 19:02:04.276000-05:00
kennedy,lawrence_east,2019-12-13 18:59:38.639000064-05:00,2019-12-13 19:09:08.132000-05:00
kennedy,lawrence_east,2019-12-13 19:06:32.810999808-05:00,2019-12-13 19:11:53.282500096-05:00
kennedy,lawrence_east,2019-12-13 19:13:55.760500224-05:00,2019-12-13 19:21:12.484499968-05:00
kennedy,lawrence_east,2019-12-13 19:12:31.048999936-05:00,2019-12-13 19:21:34.337999872-05:00
kennedy,lawrence_east,2019-12-13 19:19:58.510000128-05:00,2019-12-13 19:28:52.801999872-05:00
kennedy,lawrence_east,2019-12-13 19:16:55.860999936-05:00,2019-12-13 19:30:07.076000-05:00
kennedy,lawrence_east,2019-12-13 19:30:32.008999936-05:00,2019-12-13 19:38:37.744999936-05:00
kennedy,lawrence_east,2019-12-13 19:35:31.425999872-05:00,2019-12-13 19:44:46.976999936-05:00
kennedy,lawrence_east,2019-12-13 19:41:21.692999936-05:00,2019-12-13 19:49:37.252999936-05:00
kennedy,lawrence_east,2019-12-13 19:49:04.086000128-05:00,2019-12-13 19:54:14.862000128-05:00
kennedy,lawrence_east,2019-12-13 19:50:58.055000064-05:00,2019-12-13 19:59:11.831000064-05:00
kennedy,lawrence_east,2019-12-13 19:54:22.779000064-05:00,2019-12-13 20:03:53.844000-05:00
kennedy,lawrence_east,2019-12-13 20:01:02.088000-05:00,2019-12-13 20:09:38.268000-05:00
kennedy,lawrence_east,2019-12-13 20:06:40.926000128-05:00,2019-12-13 20:12:00.518000128-05:00
kennedy,lawrence_east,2019-12-13 20:08:48.016999936-05:00,2019-12-13 20:14:24.760999936-05:00
kennedy,lawrence_east,2019-12-13 20:13:11.273500160-05:00,2019-12-13 20:20:03.744000-05:00
kennedy,lawrence_east,2019-12-13 20:14:50.640000-05:00,2019-12-13 20:24:42.075000064-05:00
kennedy,lawrence_east,2019-12-13 20:21:59.759000064-05:00,2019-12-13 20:29:26.472000-05:00
kennedy,lawrence_east,2019-12-13 20:26:01.017999872-05:00,2019-12-13 20:34:42.103000064-05:00
kennedy,lawrence_east,2019-12-13 20:35:05.913999872-05:00,2019-12-13 20:44:16.727500032-05:00
kennedy,lawrence_east,2019-12-13 20:42:26.041999872-05:00,2019-12-13 20:50:07.664999936-05:00
kennedy,lawrence_east,2019-12-13 20:45:35.204499968-05:00,2019-12-13 20:52:35.150000128-05:00
kennedy,lawrence_east,2019-12-13 20:47:59.151000064-05:00,2019-12-13 20:59:11.333000192-05:00
kennedy,lawrence_east,2019-12-20 16:03:07.198000128-05:00,2019-12-20 16:09:17.929999872-05:00
kennedy,lawrence_east,2019-12-20 16:06:55.199500032-05:00,2019-12-20 16:15:00.017500160-05:00
kennedy,lawrence_east,2019-12-20 16:12:52.183000064-05:00,2019-12-20 16:20:02.544000-05:00
kennedy,lawrence_east,2019-12-20 16:19:21.456999936-05:00,2019-12-20 16:24:49.999000064-05:00
kennedy,lawrence_east,2019-12-20 16:20:51.308499968-05:00,2019-12-20 16:28:59.586999808-05:00
kennedy,lawrence_east,2019-12-20 16:25:41.583000064-05:00,2019-12-20 16:34:38.531000064-05:00
kennedy,lawrence_east,2019-12-20 16:30:20.035000064-05:00,2019-12-20 16:39:03.924999936-05:00
kennedy,lawrence_east,2019-12-20 16:38:29.944000-05:00,2019-12-20 16:44:31.088999936-05:00
kennedy,lawrence_east,2019-12-20 16:36:34.727000064-05:00,2019-12-20 16:44:55.296000-05:00
kennedy,lawrence_east,2019-12-20 16:43:48.249999872-05:00,2019-12-20 16:51:25.067000064-05:00
kennedy,lawrence_east,2019-12-20 16:43:21.731000064-05:00,2019-12-20 16:51:59.699000064-05:00
kennedy,lawrence_east,2019-12-20 16:51:42.182000128-05:00,2019-12-20 16:59:13.086000128-05:00
kennedy,lawrence_east,2019-12-20 16:54:49.128000-05:00,2019-12-20 17:03:59.211500032-05:00
kennedy,lawrence_east,2019-12-20 17:02:10.588999936-05:00,2019-12-20 17:10:09.535000064-05:00
kennedy,lawrence_east,2019-12-20 17:06:15.301499904-05:00,2019-12-20 17:15:52.783499776-05:00
kennedy,lawrence_east,2019-12-20 17:13:16.736000-05:00,2019-12-20 17:19:21.848000-05:00
kennedy,lawrence_east,2019-12-20 17:16:42.772000-05:00,2019-12-20 17:24:59.168000-05:00
kennedy,lawrence_east,2019-12-20 17:21:23.975000064-05:00,2019-12-20 17:29:27.957499904-05:00
kennedy,lawrence_east,2019-12-20 17:26:17.409999872-05:00,2019-12-20 17:34:05.471000064-05:00
kennedy,lawrence_east,2019-12-20 17:24:42.606000128-05:00,2019-12-20 17:34:53.718000128-05:00
kennedy,lawrence_east,2019-12-20 17:35:05.387000064-05:00,2019-12-20 17:40:52.116999936-05:00
kennedy,lawrence_east,2019-12-20 17:36:24.818500096-05:00,2019-12-20 17:44:34.152000-05:00
kennedy,lawrence_east,2019-12-20 17:41:59.142000128-05:00,2019-12-20 17:49:21.435500032-05:00
kennedy,lawrence_east,2019-12-20 17:45:51.715500032-05:00,2019-12-20 17:54:05.805499904-05:00
kennedy,lawrence_east,2019-12-20 17:46:37.176000-05:00,2019-12-20 17:55:04.228999936-05:00
kennedy,lawrence_east,2019-12-20 17:56:45.952000-05:00,2019-12-20 18:04:10.025500160-05:00
kennedy,lawrence_east,2019-12-20 17:55:13.135000064-05:00,2019-12-20 18:05:18.872000-05:00
kennedy,lawrence_east,2019-12-20 18:04:18.506999808-05:00,2019-12-20 18:12:06.671500032-05:00
kennedy,lawrence_east,2019-12-20 18:12:48.576000-05:00,2019-12-20 18:18:41.312999936-05:00
kennedy,lawrence_east,2019-12-20 18:09:46.440999936-05:00,2019-12-20 18:19:34.383000064-05:00
kennedy,lawrence_east,2019-12-20 18:22:47.395000064-05:00,2019-12-20 18:29:04.696000-05:00
kennedy,lawrence_east,2019-12-20 18:26:36.184000-05:00,2019-12-20 18:34:30.959000064-05:00
kennedy,lawrence_east,2019-12-20 18:31:24.799500032-05:00,2019-12-20 18:40:15.782499840-05:00
kennedy,lawrence_east,2019-12-20 18:34:59.161499904-05:00,2019-12-20 18:42:54.176499968-05:00
kennedy,lawrence_east,2019-12-20 18:37:01.606000128-05:00,2019-12-20 18:44:23.600000-05:00
kennedy,lawrence_east,2019-12-20 18:42:48.300000-05:00,2019-12-20 18:48:59.590000128-05:00
kennedy,lawrence_east,2019-12-20 18:48:28.370500096-05:00,2019-12-20 18:55:23.642500096-05:00
kennedy,lawrence_east,2019-12-20 18:45:20.179000064-05:00,2019-12-20 18:55:53.327000064-05:00
kennedy,lawrence_east,2019-12-20 18:52:54.548000-05:00,2019-12-20 18:59:27.167000064-05:00
kennedy,lawrence_east,2019-12-20 18:55:38.302000128-05:00,2019-12-20 19:05:32.680000-05:00
kennedy,lawrence_east,2019-12-20 19:06:55.304000-05:00,2019-12-20 19:15:46.123000064-05:00
kennedy,lawrence_east,2019-12-20 19:13:08.734000128-05:00,2019-12-20 19:19:18.966000128-05:00
kennedy,lawrence_east,2019-12-20 19:13:02.956000-05:00,2019-12-20 19:19:36.024999936-05:00
kennedy,lawrence_east,2019-12-20 19:17:37.627000064-05:00,2019-12-20 19:29:19.428999936-05:00
kennedy,lawrence_east,2019-12-20 19:31:21.712000-05:00,2019-12-20 19:39:45.196999936-05:00
kennedy,lawrence_east,2019-12-20 19:39:08.483000064-05:00,2019-12-20 19:44:17.558000128-05:00
kennedy,lawrence_east,2019-12-20 19:40:22.682999808-05:00,2019-12-20 19:49:13.228000-05:00
kennedy,lawrence_east,2019-12-20 19:48:16.916999936-05:00,2019-12-20 19:54:39.787500032-05:00
kennedy,lawrence_east,2019-12-20 19:53:00.961999872-05:00,2019-12-20 19:58:56.124999936-05:00
kennedy,lawrence_east,2019-12-20 19:53:19.049999872-05:00,2019-12-20 20:04:03.569999872-05:00
kennedy,lawrence_east,2019-12-20 20:08:34.748000-05:00,2019-12-20 20:13:43.639500032-05:00
kennedy,lawrence_east,2019-12-20 20:09:03.324999936-05:00,2019-12-20 20:17:32.734499840-05:00
kennedy,lawrence_east,2019-12-20 20:16:14.624000-05:00,2019-12-20 20:24:15.319000064-05:00
kennedy,lawrence_east,2019-12-20 20:19:48.465499904-05:00,2019-12-20 20:26:39.245499904-05:00
kennedy,lawrence_east,2019-12-20 20:28:51.200999936-05:00,2019-12-20 20:34:10.006000128-05:00
kennedy,lawrence_east,2019-12-20 20:31:25.143000064-05:00,2019-12-20 20:36:33.369999872-05:00
kennedy,lawrence_east,2019-12-20 20:38:54.951000064-05:00,2019-12-20 20:44:46.517499904-05:00
kennedy,lawrence_east,2019-12-20 20:48:51.419500032-05:00,2019-12-20 20:56:51.230500096-05:00
kennedy,lawrence_east,2019-12-20 20:57:50.344499968-05:00,2019-12-20 21:06:07.430499840-05:00
kennedy,lawrence_east,2019-12-30 16:02:46.248999936-05:00,2019-12-30 16:09:02.151000064-05:00
kennedy,lawrence_east,2019-12-30 16:02:57.608000-05:00,2019-12-30 16:09:49.503000064-05:00
kennedy,lawrence_east,2019-12-30 16:06:36.387000064-05:00,2019-12-30 16:14:59.412000-05:00
kennedy,lawrence_east,2019-12-30 16:13:35.673999872-05:00,2019-12-30 16:21:49.796000-05:00
kennedy,lawrence_east,2019-12-30 16:18:23.718000128-05:00,2019-12-30 16:25:30.000999936-05:00
kennedy,lawrence_east,2019-12-30 16:32:11.380999936-05:00,2019-12-30 16:39:27.687000064-05:00
kennedy,lawrence_east,2019-12-30 16:33:18.850999808-05:00,2019-12-30 16:42:11.478000128-05:00
kennedy,lawrence_east,2019-12-30 16:45:51.578000128-05:00,2019-12-30 16:53:41.800999936-05:00
kennedy,lawrence_east,2019-12-30 16:51:13.898999808-05:00,2019-12-30 16:59:08.968000-05:00
kennedy,lawrence_east,2019-12-30 16:49:17.526000128-05:00,2019-12-30 17:00:01.755000064-05:00
kennedy,lawrence_east,2019-12-30 17:05:02.403000064-05:00,2019-12-30 17:14:37.281999872-05:00
kennedy,lawrence_east,2019-12-30 17:11:01.632499968-05:00,2019-12-30 17:19:06.347500032-05:00
kennedy,lawrence_east,2019-12-30 17:16:43.639000064-05:00,2019-12-30 17:24:17.804000-05:00
kennedy,lawrence_east,2019-12-30 17:16:46.692999936-05:00,2019-12-30 17:25:01.712999936-05:00
kennedy,lawrence_east,2019-12-30 17:27:49.656000-05:00,2019-12-30 17:33:57.233999872-05:00
kennedy,lawrence_east,2019-12-30 17:32:32.459500032-05:00,2019-12-30 17:40:08.217500160-05:00
kennedy,lawrence_east,2019-12-30 17:36:26.907000064-05:00,2019-12-30 17:43:52.001999872-05:00
kennedy,lawrence_east,2019-12-30 17:38:18.769999872-05:00,2019-12-30 17:49:06.068000-05:00
kennedy,lawrence_east,2019-12-30 17:44:03.369500160-05:00,2019-12-30 17:52:07.242500096-05:00
kennedy,lawrence_east,2019-12-30 17:53:29.089500160-05:00,2019-12-30 17:59:10.653000192-05:00
kennedy,lawrence_east,2019-12-30 17:53:29.948999936-05:00,2019-12-30 18:00:09.262000128-05:00
kennedy,lawrence_east,2019-12-30 18:02:54.281999872-05:00,2019-12-30 18:08:53.084999936-05:00
kennedy,lawrence_east,2019-12-30 18:02:56.983000064-05:00,2019-12-30 18:09:31.128000-05:00
kennedy,lawrence_east,2019-12-30 18:06:29.432999936-05:00,2019-12-30 18:13:53.446000128-05:00
kennedy,lawrence_east,2019-12-30 18:14:12.866500096-05:00,2019-12-30 18:19:41.140000-05:00
kennedy,lawrence_east,2019-12-30 18:11:03.712999936-05:00,2019-12-30 18:20:55.518000128-05:00
kennedy,lawrence_east,2019-12-30 18:20:19.708499968-05:00,2019-12-30 18:27:35.344999936-05:00
kennedy,lawrence_east,2019-12-30 18:27:59.507000064-05:00,2019-12-30 18:34:05.965000192-05:00
kennedy,lawrence_east,2019-12-30 18:30:57.863000064-05:00,2019-12-30 18:39:17.806000128-05:00
kennedy,lawrence_east,2019-12-30 18:35:25.956000-05:00,2019-12-30 18:44:34.587500032-05:00
kennedy,lawrence_east,2019-12-30 18:38:41.191000064-05:00,2019-12-30 18:45:19.904000-05:00
kennedy,lawrence_east,2019-12-30 18:45:08.401499904-05:00,2019-12-30 18:51:41.586500096-05:00
kennedy,lawrence_east,2019-12-30 18:54:13.471000064-05:00,2019-12-30 19:00:17.230000128-05:00
kennedy,lawrence_east,2019-12-30 19:08:15.225999872-05:00,2019-12-30 19:20:28.687500032-05:00
kennedy,lawrence_east,2019-12-30 19:19:35.683000064-05:00,2019-12-30 19:26:39.166000128-05:00
kennedy,lawrence_east,2019-12-30 19:28:49.102000128-05:00,2019-12-30 19:34:52.051000064-05:00
kennedy,lawrence_east,2019-12-30 19:31:44.682500096-05:00,2019-12-30 19:39:23.869499904-05:00
kennedy,lawrence_east,2019-12-30 19:31:51.456000-05:00,2019-12-30 19:39:39.108999936-05:00
kennedy,lawrence_east,2019-12-30 19:42:43.056500224-05:00,2019-12-30 19:49:45.347500032-05:00
kennedy,lawrence_east,2019-12-30 19:44:59.311000064-05:00,2019-12-30 19:50:29.435000064-05:00
kennedy,lawrence_east,2019-12-30 19:52:49.457999872-05:00,2019-12-30 19:58:48.368999936-05:00
kennedy,lawrence_east,2019-12-30 20:02:22.856999936-05:00,2019-12-30 20:08:05.880999936-05:00
kennedy,lawrence_east,2019-12-30 20:05:19.679000064-05:00,2019-12-30 20:11:01.968999936-05:00
kennedy,lawrence_east,2019-12-30 20:12:08.639000064-05:00,2019-12-30 20:18:50.487000064-05:00
kennedy,lawrence_east,2019-12-30 20:17:36.351000064-05:00,2019-12-30 20:23:51.380999936-05:00
kennedy,lawrence_east,2019-12-30 20:17:59.472999936-05:00,2019-12-30 20:31:12.094000128-05:00
kennedy,lawrence_east,2019-12-30 20:27:06.422000128-05:00,2019-12-30 20:38:53.345999872-05:00
kennedy,lawrence_east,2019-12-30 20:35:26.156000-05:00,2019-12-30 20:47:15.312999936-05:00
kennedy,lawrence_east,2019-12-30 20:40:46.677499904-05:00,2019-12-30 20:54:07.143500032-05:00
kennedy,lawrence_east,2019-12-30 20:53:00.496999936-05:00,2019-12-30 21:01:10.476000-05:00
kennedy,lawrence_east,2019-12-10 16:00:57.412000-05:00,2019-12-10 16:07:55.503500032-05:00
kennedy,lawrence_east,2019-12-10 16:06:33.207000064-05:00,2019-12-10 16:14:29.975000064-05:00
kennedy,lawrence_east,2019-12-10 16:07:36.843000064-05:00,2019-12-10 16:16:52.899000064-05:00
kennedy,lawrence_east,2019-12-10 16:13:47.974000128-05:00,2019-12-10 16:21:57.342000128-05:00
kennedy,lawrence_east,2019-12-10 16:19:59.611500032-05:00,2019-12-10 16:29:04.771000064-05:00
kennedy,lawrence_east,2019-12-10 16:26:46.174000128-05:00,2019-12-10 16:33:26.147000064-05:00
kennedy,lawrence_east,2019-12-10 16:26:46.104000-05:00,2019-12-10 16:33:50.617999872-05:00
kennedy,lawrence_east,2019-12-10 16:31:40.275000064-05:00,2019-12-10 16:36:39.744000-05:00
kennedy,lawrence_east,2019-12-10 16:34:06.660000-05:00,2019-12-10 16:42:17.526000128-05:00
kennedy,lawrence_east,2019-12-10 16:36:09.952999936-05:00,2019-12-10 16:43:21.591000064-05:00
kennedy,lawrence_east,2019-12-10 16:39:30.232000-05:00,2019-12-10 16:47:48.175000064-05:00
kennedy,lawrence_east,2019-12-10 16:43:44.207000064-05:00,2019-12-10 16:51:41.655000064-05:00
kennedy,lawrence_east,2019-12-10 16:43:54.712999936-05:00,2019-12-10 16:51:52.564000-05:00
kennedy,lawrence_east,2019-12-10 16:47:17.760999936-05:00,2019-12-10 16:55:00.464000-05:00
kennedy,lawrence_east,2019-12-10 16:55:56.544999936-05:00,2019-12-10 17:02:10.054000128-05:00
kennedy,lawrence_east,2019-12-10 16:58:03.454499840-05:00,2019-12-10 17:07:20.844499968-05:00
kennedy,lawrence_east,2019-12-10 17:04:23.696999936-05:00,2019-12-10 17:13:25.609999872-05:00
kennedy,lawrence_east,2019-12-10 17:08:41.208999936-05:00,2019-12-10 17:16:54.468999936-05:00
kennedy,lawrence_east,2019-12-10 17:18:28.536000-05:00,2019-12-10 17:23:35.415500032-05:00
kennedy,lawrence_east,2019-12-10 17:18:24.878499840-05:00,2019-12-10 17:25:28.697499904-05:00
kennedy,lawrence_east,2019-12-10 17:20:24.864999936-05:00,2019-12-10 17:27:00.008000-05:00
kennedy,lawrence_east,2019-12-10 17:23:45.848499968-05:00,2019-12-10 17:32:15.753999872-05:00
kennedy,lawrence_east,2019-12-10 17:23:44.268999936-05:00,2019-12-10 17:32:32.070000128-05:00
kennedy,lawrence_east,2019-12-10 17:30:58.844000-05:00,2019-12-10 17:37:18.030500096-05:00
kennedy,lawrence_east,2019-12-10 17:28:35.472999936-05:00,2019-12-10 17:39:48.264500224-05:00
kennedy,lawrence_east,2019-12-10 17:37:02.824999936-05:00,2019-12-10 17:46:53.332000-05:00
kennedy,lawrence_east,2019-12-10 17:43:09.617999872-05:00,2019-12-10 17:51:31.926000128-05:00
kennedy,lawrence_east,2019-12-10 17:48:20.903000064-05:00,2019-12-10 17:58:23.648499968-05:00
kennedy,lawrence_east,2019-12-10 17:50:03.021499904-05:00,2019-12-10 18:01:59.601500160-05:00
kennedy,lawrence_east,2019-12-10 17:53:43.287000064-05:00,2019-12-10 18:07:24.433500160-05:00
kennedy,lawrence_east,2019-12-10 18:00:07.161999872-05:00,2019-12-10 18:15:12.118000128-05:00
kennedy,lawrence_east,2019-12-10 18:07:04.676000-05:00,2019-12-10 18:18:40.993999872-05:00
kennedy,lawrence_east,2019-12-10 18:11:17.046000128-05:00,2019-12-10 18:23:05.671000064-05:00
kennedy,lawrence_east,2019-12-10 18:19:52.848000-05:00,2019-12-10 18:29:09.444999936-05:00
kennedy,lawrence_east,2019-12-10 18:29:19.626500096-05:00,2019-12-10 18:36:05.002500096-05:00
kennedy,lawrence_east,2019-12-10 18:35:25.486499840-05:00,2019-12-10 18:42:12.194500096-05:00
kennedy,lawrence_east,2019-12-10 18:38:22.507000064-05:00,2019-12-10 18:45:15.510000128-05:00
kennedy,lawrence_east,2019-12-10 18:43:39.052000-05:00,2019-12-10 18:52:12.536999936-05:00
kennedy,lawrence_east,2019-12-10 18:46:29.505999872-05:00,2019-12-10 18:55:05.647000064-05:00
kennedy,lawrence_east,2019-12-10 18:54:58.143500032-05:00,2019-12-10 19:03:06.570500096-05:00
kennedy,lawrence_east,2019-12-10 18:54:52.400000-05:00,2019-12-10 19:05:40.720000-05:00
kennedy,lawrence_east,2019-12-10 19:02:31.785999872-05:00,2019-12-10 19:09:01.698999808-05:00
kennedy,lawrence_east,2019-12-10 19:08:48.646000128-05:00,2019-12-10 19:14:37.111000064-05:00
kennedy,lawrence_east,2019-12-10 19:11:58.927000064-05:00,2019-12-10 19:17:53.422000128-05:00
kennedy,lawrence_east,2019-12-10 19:15:33.820000-05:00,2019-12-10 19:27:11.246500096-05:00
kennedy,lawrence_east,2019-12-10 19:18:07.992999936-05:00,2019-12-10 19:27:29.753999872-05:00
kennedy,lawrence_east,2019-12-10 19:17:28.192000-05:00,2019-12-10 19:29:01.611000064-05:00
kennedy,lawrence_east,2019-12-10 19:25:54.384999936-05:00,2019-12-10 19:30:45.348000-05:00
kennedy,lawrence_east,2019-12-10 19:31:23.833999872-05:00,2019-12-10 19:37:28.331000064-05:00
kennedy,lawrence_east,2019-12-10 19:35:02.678000128-05:00,2019-12-10 19:40:33.460499968-05:00
kennedy,lawrence_east,2019-12-10 19:41:11.135499776-05:00,2019-12-10 19:50:00.005499904-05:00
kennedy,lawrence_east,2019-12-10 19:48:19.233500160-05:00,2019-12-10 19:56:24.268499968-05:00
kennedy,lawrence_east,2019-12-10 19:54:33.375500032-05:00,2019-12-10 20:03:19.423500032-05:00
kennedy,lawrence_east,2019-12-10 20:01:54.976999936-05:00,2019-12-10 20:09:29.968999936-05:00
kennedy,lawrence_east,2019-12-10 20:01:39.864499968-05:00,2019-12-10 20:11:58.336000-05:00
kennedy,lawrence_east,2019-12-10 20:05:51.896000-05:00,2019-12-10 20:12:54.411000064-05:00
kennedy,lawrence_east,2019-12-10 20:23:48.012499968-05:00,2019-12-10 20:33:56.556499968-05:00
kennedy,lawrence_east,2019-12-10 20:30:05.113999872-05:00,2019-12-10 20:39:31.156999936-05:00
kennedy,lawrence_east,2019-12-10 20:34:41.011000064-05:00,2019-12-10 20:40:21.708999936-05:00
kennedy,lawrence_east,2019-12-10 20:44:11.316000-05:00,2019-12-10 20:50:37.598000128-05:00
kennedy,lawrence_east,2019-12-10 20:45:26.088000-05:00,2019-12-10 20:50:57.254000128-05:00
kennedy,lawrence_east,2019-12-10 20:51:58.719000064-05:00,2019-12-10 21:00:39.224499968-05:00
kennedy,lawrence_east,2019-12-03 16:06:38.798000128-05:00,2019-12-03 16:13:55.009999872-05:00
kennedy,lawrence_east,2019-12-03 16:09:22.764000-05:00,2019-12-03 16:16:53.424000-05:00
kennedy,lawrence_east,2019-12-03 16:19:07.716999936-05:00,2019-12-03 16:27:19.436000-05:00
kennedy,lawrence_east,2019-12-03 16:26:02.632000-05:00,2019-12-03 16:33:27.302000128-05:00
kennedy,lawrence_east,2019-12-03 16:29:26.553500160-05:00,2019-12-03 16:36:04.169500160-05:00
kennedy,lawrence_east,2019-12-03 16:34:49.903000064-05:00,2019-12-03 16:43:05.516499968-05:00
kennedy,lawrence_east,2019-12-03 16:40:53.866999808-05:00,2019-12-03 16:47:24.369500160-05:00
kennedy,lawrence_east,2019-12-03 16:43:20.588499968-05:00,2019-12-03 16:49:38.992999936-05:00
kennedy,lawrence_east,2019-12-03 16:46:44.282999808-05:00,2019-12-03 16:57:03.118500096-05:00
kennedy,lawrence_east,2019-12-03 16:53:53.428499968-05:00,2019-12-03 17:01:55.264500224-05:00
kennedy,lawrence_east,2019-12-03 16:55:28.524000-05:00,2019-12-03 17:02:57.415000064-05:00
kennedy,lawrence_east,2019-12-03 16:54:13.720000-05:00,2019-12-03 17:05:38.056999936-05:00
kennedy,lawrence_east,2019-12-03 17:05:02.872999936-05:00,2019-12-03 17:14:05.452499968-05:00
kennedy,lawrence_east,2019-12-03 17:10:40.048000-05:00,2019-12-03 17:21:36.800000-05:00
kennedy,lawrence_east,2019-12-03 17:15:38.158000128-05:00,2019-12-03 17:26:17.856999936-05:00
kennedy,lawrence_east,2019-12-03 17:24:09.131000064-05:00,2019-12-03 17:30:34.392999936-05:00
kennedy,lawrence_east,2019-12-03 17:23:54.804000-05:00,2019-12-03 17:30:38.124999936-05:00
kennedy,lawrence_east,2019-12-03 17:27:22.659500032-05:00,2019-12-03 17:36:36.204000-05:00
kennedy,lawrence_east,2019-12-03 17:35:06.446000128-05:00,2019-12-03 17:41:40.429499904-05:00
kennedy,lawrence_east,2019-12-03 17:37:10.526000128-05:00,2019-12-03 17:45:54.542000128-05:00
kennedy,lawrence_east,2019-12-03 17:36:59.643000064-05:00,2019-12-03 17:47:23.440000-05:00
kennedy,lawrence_east,2019-12-03 17:48:10.059000064-05:00,2019-12-03 17:56:46.240999936-05:00
kennedy,lawrence_east,2019-12-03 17:51:07.000999936-05:00,2019-12-03 18:00:49.020999936-05:00
kennedy,lawrence_east,2019-12-03 17:56:40.251000064-05:00,2019-12-03 18:06:35.579000064-05:00
kennedy,lawrence_east,2019-12-03 18:06:02.219000064-05:00,2019-12-03 18:11:52.399500032-05:00
kennedy,lawrence_east,2019-12-03 18:10:06.300999936-05:00,2019-12-03 18:20:36.488999936-05:00
kennedy,lawrence_east,2019-12-03 18:17:29.974499840-05:00,2019-12-03 18:25:25.201999872-05:00
kennedy,lawrence_east,2019-12-03 18:21:35.231000064-05:00,2019-12-03 18:30:29.867000064-05:00
kennedy,lawrence_east,2019-12-03 18:31:14.720999936-05:00,2019-12-03 18:35:49.369999872-05:00
kennedy,lawrence_east,2019-12-03 18:34:11.922999808-05:00,2019-12-03 18:41:46.122500096-05:00
kennedy,lawrence_east,2019-12-03 18:39:49.734499840-05:00,2019-12-03 18:47:07.078000128-05:00
kennedy,lawrence_east,2019-12-03 18:42:20.168000-05:00,2019-12-03 18:51:35.584000-05:00
kennedy,lawrence_east,2019-12-03 18:47:06.033999872-05:00,2019-12-03 18:56:14.609999872-05:00
kennedy,lawrence_east,2019-12-03 18:52:25.326000128-05:00,2019-12-03 19:01:23.117499904-05:00
kennedy,lawrence_east,2019-12-03 18:56:56.769999872-05:00,2019-12-03 19:01:53.768000-05:00
kennedy,lawrence_east,2019-12-03 18:56:29.402500096-05:00,2019-12-03 19:05:28.876000-05:00
kennedy,lawrence_east,2019-12-03 19:05:06.204000-05:00,2019-12-03 19:11:53.896000-05:00
kennedy,lawrence_east,2019-12-03 19:07:56.375000064-05:00,2019-12-03 19:17:25.084000-05:00
kennedy,lawrence_east,2019-12-03 19:14:42.504000-05:00,2019-12-03 19:22:36.504000-05:00
kennedy,lawrence_east,2019-12-03 19:17:19.987000064-05:00,2019-12-03 19:23:46.031000064-05:00
