date,dow,hour,route,period
2019-12-18,2,9,54,AM
2019-12-18,2,9,63,AM
2019-12-18,2,11,60,MD
2019-12-18,2,11,52,MD
2019-12-18,2,11,79,MD
2019-12-18,2,11,63,MD
2019-12-18,2,11,76,MD
2019-12-18,2,11,939,MD
2019-12-18,2,11,54,MD
2019-12-18,2,12,54,MD
2019-12-18,2,12,39,MD
2019-12-18,2,12,939,MD
2019-12-18,2,12,97,MD
2019-12-18,2,12,53,MD
2019-12-18,2,13,70,MD
2019-12-18,2,13,75,MD
2019-12-18,2,17,129,PM
2019-12-18,2,17,53,PM
2019-12-18,2,17,100,PM
2019-12-18,2,17,87,PM
2019-12-18,2,17,7,PM
2019-12-18,2,17,927,PM
2019-12-18,2,17,144,PM
2019-12-18,2,17,939,PM
2019-12-18,2,17,32,PM
2019-12-18,2,17,39,PM
2019-12-18,2,17,63,PM
2019-12-18,2,17,89,PM
2019-12-18,2,17,24,PM
2019-12-18,2,18,24,PM
2019-12-18,2,18,144,PM
2019-12-18,2,18,36,PM
2019-12-18,2,18,6,PM
2019-12-18,2,18,939,PM
2019-12-18,2,18,47,PM
2019-12-18,2,19,47,PM
2019-12-18,2,19,12,PM
2019-12-18,2,19,87,PM
2019-12-18,2,19,7,PM
2019-12-18,2,19,100,PM
2019-12-18,2,19,60,PM
2019-12-18,2,19,108,PM
2019-12-18,2,19,954,PM
2019-12-18,2,19,84,PM
2019-12-18,2,19,41,PM
2019-12-18,2,20,41,EV
2019-12-18,2,19,168,PM
2019-12-18,2,20,168,EV
2019-12-18,2,20,53,EV
2019-12-18,2,20,29,EV
2019-12-18,2,20,89,EV
2019-12-18,2,21,89,EV
2019-12-18,2,20,6,EV
2019-12-18,2,21,6,EV
2019-12-18,2,21,76,EV
2019-12-18,2,21,96,EV
2019-12-18,2,21,29,EV
2019-12-18,2,21,35,EV
2019-12-18,2,21,32,EV
2019-12-18,2,21,39,EV
2019-12-18,2,21,79,EV
2019-12-18,2,21,95,EV
2019-12-18,2,22,935,EV
2019-12-18,2,22,32,EV
2019-12-18,2,22,7,EV
2019-12-18,2,22,44,EV
2019-12-19,3,4,116,EM
2019-12-19,3,4,85,EM
2019-12-19,3,5,85,EM
2019-12-19,3,5,29,EM
2019-12-19,3,5,7,EM
2019-12-19,3,5,329,EM
2019-12-19,3,5,107,EM
2019-12-19,3,5,95,EM
2019-12-19,3,5,131,EM
2019-12-19,3,5,32,EM
2019-12-19,3,5,50,EM
2019-12-19,3,5,47,EM
2019-12-19,3,5,929,EM
2019-12-19,3,6,929,EM
2019-12-19,3,6,7,EM
2019-12-19,3,6,32,EM
2019-12-19,3,6,36,EM
2019-12-19,3,6,29,EM
2019-12-19,3,6,986,EM
2019-12-19,3,6,59,EM
2019-12-19,3,6,939,EM
2019-12-19,3,6,39,EM
2019-12-19,3,6,94,EM
2019-12-19,3,6,122,EM
2019-12-19,3,6,66,EM
2019-12-19,3,6,989,EM
2019-12-19,3,7,989,AM
2019-12-19,3,7,960,AM
2019-12-19,3,7,939,AM
2019-12-19,3,7,32,AM
2019-12-19,3,7,937,AM
2019-12-19,3,7,68,AM
2019-12-19,3,7,941,AM
2019-12-19,3,7,47,AM
2019-12-19,3,8,53,AM
2019-12-19,3,9,53,AM
2019-12-19,3,8,43,AM
2019-12-19,3,9,43,AM
2019-12-19,3,8,954,AM
2019-12-19,3,8,925,AM
2019-12-19,3,8,945,AM
2019-12-19,3,9,945,AM
2019-12-19,3,8,112,AM
2019-12-19,3,9,112,AM
2019-12-19,3,8,944,AM
2019-12-19,3,9,944,AM
2019-12-19,3,8,45,AM
2019-12-19,3,9,45,AM
2019-12-19,3,8,927,AM
2019-12-19,3,9,68,AM
2019-12-19,3,11,17,MD
2019-12-19,3,11,68,MD
2019-12-19,3,11,70,MD
2019-12-19,3,11,189,MD
2019-12-19,3,11,45,MD
2019-12-19,3,11,26,MD
2019-12-19,3,12,26,MD
2019-12-19,3,12,41,MD
2019-12-19,3,12,939,MD
2019-12-19,3,12,23,MD
2019-12-19,3,12,11,MD
2019-12-19,3,12,34,MD
2019-12-19,3,12,160,MD
2019-12-19,3,12,39,MD
2019-12-19,3,12,96,MD
2019-12-19,3,12,118,MD
2019-12-19,3,12,53,MD
2019-12-19,3,12,45,MD
2019-12-19,3,12,29,MD
2019-12-19,3,12,54,MD
2019-12-19,3,12,95,MD
2019-12-19,3,13,96,MD
2019-12-19,3,12,165,MD
2019-12-19,3,12,102,MD
2019-12-19,3,12,87,MD
2019-12-19,3,13,124,MD
2019-12-19,3,13,54,MD
2019-12-19,3,13,118,MD
2019-12-19,3,13,929,MD
2019-12-19,3,13,52,MD
2019-12-19,3,17,935,PM
2019-12-19,3,18,935,PM
2019-12-19,3,19,935,PM
2019-12-19,3,20,935,EV
2019-12-19,3,17,35,PM
2019-12-19,3,18,35,PM
2019-12-19,3,19,35,PM
2019-12-19,3,20,35,EV
2019-12-19,3,17,99,PM
2019-12-19,3,17,25,PM
2019-12-19,3,17,34,PM
2019-12-19,3,17,89,PM
2019-12-19,3,17,986,PM
2019-12-19,3,17,32,PM
2019-12-19,3,17,84,PM
2019-12-19,3,17,60,PM
2019-12-19,3,17,52,PM
2019-12-19,3,17,83,PM
2019-12-19,3,18,83,PM
2019-12-19,3,19,83,PM
2019-12-19,3,17,42,PM
2019-12-19,3,17,952,PM
2019-12-19,3,17,129,PM
2019-12-19,3,18,129,PM
2019-12-19,3,17,110,PM
2019-12-19,3,18,110,PM
2019-12-19,3,18,29,PM
2019-12-19,3,18,21,PM
2019-12-19,3,18,927,PM
2019-12-19,3,18,54,PM
2019-12-19,3,18,6,PM
2019-12-19,3,18,32,PM
2019-12-19,3,18,25,PM
2019-12-19,3,20,15,EV
2019-12-19,3,21,34,EV
2019-12-19,3,21,53,EV
2019-12-19,3,21,102,EV
2019-12-19,3,21,39,EV
2019-12-19,3,21,25,EV
2019-12-19,3,22,25,EV
2019-12-19,3,21,984,EV
2019-12-19,3,22,984,EV
2019-12-19,3,22,102,EV
2019-12-19,3,22,7,EV
2019-12-20,4,4,312,EM
2019-12-20,4,5,312,EM
2019-12-20,4,4,9,EM
2019-12-20,4,5,9,EM
2019-12-20,4,6,9,EM
2019-12-20,4,7,9,AM
2019-12-20,4,8,9,AM
2019-12-20,4,9,9,AM
2019-12-20,4,4,169,EM
2019-12-20,4,5,169,EM
2019-12-20,4,6,169,EM
2019-12-20,4,7,169,AM
2019-12-20,4,8,169,AM
2019-12-20,4,9,169,AM
2019-12-20,4,4,16,EM
2019-12-20,4,5,16,EM
2019-12-20,4,6,16,EM
2019-12-20,4,7,16,AM
2019-12-20,4,8,16,AM
2019-12-20,4,9,16,AM
2019-12-20,4,4,38,EM
2019-12-20,4,5,38,EM
2019-12-20,4,6,38,EM
2019-12-20,4,7,38,AM
2019-12-20,4,8,38,AM
2019-12-20,4,9,38,AM
2019-12-20,4,4,60,EM
2019-12-20,4,4,168,EM
2019-12-20,4,5,168,EM
2019-12-20,4,5,29,EM
2019-12-20,4,5,112,EM
2019-12-20,4,5,68,EM
2019-12-20,4,5,79,EM
2019-12-20,4,5,116,EM
2019-12-20,4,5,133,EM
2019-12-20,4,5,54,EM
2019-12-20,4,5,53,EM
2019-12-20,4,5,32,EM
2019-12-20,4,5,134,EM
2019-12-20,4,5,130,EM
2019-12-20,4,5,41,EM
2019-12-20,4,5,129,EM
2019-12-20,4,5,131,EM
2019-12-20,4,6,132,EM
2019-12-20,4,6,929,EM
2019-12-20,4,6,122,EM
2019-12-20,4,6,116,EM
2019-12-20,4,6,86,EM
2019-12-20,4,6,102,EM
2019-12-20,4,6,100,EM
2019-12-20,4,6,78,EM
2019-12-20,4,6,939,EM
2019-12-20,4,6,76,EM
2019-12-20,4,6,995,EM
2019-12-20,4,6,168,EM
2019-12-20,4,6,941,EM
2019-12-20,4,7,941,AM
2019-12-20,4,6,39,EM
2019-12-20,4,7,39,AM
2019-12-20,4,6,108,EM
2019-12-20,4,7,108,AM
2019-12-20,4,6,913,EM
2019-12-20,4,7,913,AM
2019-12-20,4,7,143,AM
2019-12-20,4,7,12,AM
2019-12-20,4,7,53,AM
2019-12-20,4,7,927,AM
2019-12-20,4,7,17,AM
2019-12-20,4,7,76,AM
2019-12-20,4,7,52,AM
2019-12-20,4,8,165,AM
2019-12-20,4,8,25,AM
2019-12-20,4,8,996,AM
2019-12-20,4,8,952,AM
2019-12-20,4,8,902,AM
2019-12-20,4,9,944,AM
2019-12-20,4,9,45,AM
2019-12-20,4,9,112,AM
2019-12-20,4,9,123,AM
2019-12-20,4,9,49,AM
2019-12-20,4,9,939,AM
2019-12-20,4,9,52,AM
2019-12-20,4,9,63,AM
2019-12-20,4,9,75,AM
2019-12-20,4,11,34,MD
2019-12-20,4,11,41,MD
2019-12-20,4,11,126,MD
2019-12-20,4,12,126,MD
2019-12-20,4,12,23,MD
2019-12-20,4,12,939,MD
2019-12-20,4,12,39,MD
2019-12-20,4,12,90,MD
2019-12-20,4,12,102,MD
2019-12-20,4,12,44,MD
2019-12-20,4,12,32,MD
2019-12-20,4,12,47,MD
2019-12-20,4,12,53,MD
2019-12-20,4,12,52,MD
2019-12-20,4,12,73,MD
2019-12-20,4,13,73,MD
2019-12-20,4,12,54,MD
2019-12-20,4,13,54,MD
2019-12-20,4,13,67,MD
2019-12-20,4,13,75,MD
2019-12-20,4,13,116,MD
2019-12-20,4,13,72,MD
2019-12-20,4,13,105,MD
2019-12-20,4,17,35,PM
2019-12-20,4,18,35,PM
2019-12-20,4,19,35,PM
2019-12-20,4,20,35,EV
2019-12-20,4,17,935,PM
2019-12-20,4,18,935,PM
2019-12-20,4,19,935,PM
2019-12-20,4,20,935,EV
2019-12-20,4,17,37,PM
2019-12-20,4,17,79,PM
2019-12-20,4,17,60,PM
2019-12-20,4,17,7,PM
2019-12-20,4,17,929,PM
2019-12-20,4,17,83,PM
2019-12-20,4,17,132,PM
2019-12-20,4,18,49,PM
2019-12-20,4,18,100,PM
2019-12-20,4,18,925,PM
2019-12-20,4,18,25,PM
2019-12-20,4,18,87,PM
2019-12-20,4,19,87,PM
2019-12-20,4,19,17,PM
2019-12-20,4,19,168,PM
2019-12-20,4,19,34,PM
2019-12-20,4,19,60,PM
2019-12-20,4,19,38,PM
2019-12-20,4,19,100,PM
2019-12-20,4,19,53,PM
2019-12-20,4,20,53,EV
2019-12-20,4,20,42,EV
2019-12-20,4,20,47,EV
2019-12-20,4,20,925,EV
2019-12-20,4,20,60,EV
2019-12-20,4,21,68,EV
2019-12-20,4,21,116,EV
2019-12-20,4,21,89,EV
2019-12-20,4,21,85,EV
2019-12-20,4,21,9,EV
2019-12-20,4,21,32,EV
2019-12-20,4,21,79,EV
2019-12-20,4,22,79,EV
2019-12-20,4,22,32,EV
2019-12-20,4,22,29,EV
2019-12-20,4,22,47,EV
2019-12-20,4,22,46,EV
2019-12-23,0,4,300,EM
2019-12-23,0,5,300,EM
2019-12-23,0,4,334,EM
2019-12-23,0,5,334,EM
2019-12-23,0,4,46,EM
2019-12-23,0,5,46,EM
2019-12-23,0,5,60,EM
2019-12-23,0,5,87,EM
2019-12-23,0,5,20,EM
2019-12-23,0,5,54,EM
2019-12-23,0,5,110,EM
2019-12-23,0,5,125,EM
2019-12-23,0,6,125,EM
2019-12-23,0,6,94,EM
2019-12-23,0,6,90,EM
2019-12-23,0,6,52,EM
2019-12-23,0,6,168,EM
2019-12-23,0,6,960,EM
2019-12-23,0,6,46,EM
2019-12-23,0,7,46,AM
2019-12-23,0,7,52,AM
2019-12-23,0,7,125,AM
2019-12-23,0,7,929,AM
2019-12-23,0,7,63,AM
2019-12-23,0,7,53,AM
2019-12-23,0,7,89,AM
2019-12-23,0,7,100,AM
2019-12-23,0,8,925,AM
2019-12-23,0,8,95,AM
2019-12-23,0,8,995,AM
2019-12-23,0,8,32,AM
2019-12-23,0,11,134,MD
2019-12-23,0,11,939,MD
2019-12-23,0,11,76,MD
2019-12-23,0,11,43,MD
2019-12-23,0,12,43,MD
2019-12-23,0,13,43,MD
2019-12-23,0,11,16,MD
2019-12-23,0,12,16,MD
2019-12-23,0,12,161,MD
2019-12-23,0,12,64,MD
2019-12-23,0,12,23,MD
2019-12-23,0,12,39,MD
2019-12-23,0,12,89,MD
2019-12-23,0,12,63,MD
2019-12-23,0,12,7,MD
2019-12-23,0,12,41,MD
2019-12-23,0,13,41,MD
2019-12-23,0,12,34,MD
2019-12-23,0,13,34,MD
2019-12-23,0,13,70,MD
2019-12-23,0,13,32,MD
2019-12-23,0,13,80,MD
2019-12-23,0,13,22,MD
2019-12-23,0,13,68,MD
2019-12-23,0,13,129,MD
2019-12-23,0,13,102,MD
2019-12-23,0,13,36,MD
2019-12-23,0,13,63,MD
2019-12-23,0,13,89,MD
2019-12-23,0,13,71,MD
2019-12-23,0,13,39,MD
2019-12-23,0,13,52,MD
2019-12-23,0,13,72,MD
2019-12-23,0,13,25,MD
2019-12-23,0,13,100,MD
2019-12-23,0,13,7,MD
2019-12-23,0,13,927,MD
2019-12-23,0,13,939,MD
2019-12-23,0,13,86,MD
2019-12-23,0,13,20,MD
2019-12-23,0,17,6,PM
2019-12-23,0,17,80,PM
2019-12-23,0,17,97,PM
2019-12-23,0,17,985,PM
2019-12-23,0,17,944,PM
2019-12-23,0,18,944,PM
2019-12-23,0,17,935,PM
2019-12-23,0,17,23,PM
2019-12-23,0,17,165,PM
2019-12-23,0,17,924,PM
2019-12-23,0,18,924,PM
2019-12-23,0,17,134,PM
2019-12-23,0,18,134,PM
2019-12-23,0,19,134,PM
2019-12-23,0,18,945,PM
2019-12-23,0,18,85,PM
2019-12-23,0,18,35,PM
2019-12-23,0,18,952,PM
2019-12-23,0,19,85,PM
2019-12-23,0,19,94,PM
2019-12-23,0,19,35,PM
2019-12-23,0,19,24,PM
2019-12-23,0,19,161,PM
2019-12-23,0,20,94,EV
2019-12-23,0,20,84,EV
2019-12-23,0,20,127,EV
2019-12-23,0,22,57,EV
2019-12-23,0,22,935,EV
2019-12-27,4,4,29,EM
2019-12-27,4,4,320,EM
2019-12-27,4,5,134,EM
2019-12-27,4,5,32,EM
2019-12-27,4,5,89,EM
2019-12-27,4,6,89,EM
2019-12-27,4,6,953,EM
2019-12-27,4,6,93,EM
2019-12-27,4,6,939,EM
2019-12-27,4,6,91,EM
2019-12-27,4,6,104,EM
2019-12-27,4,6,84,EM
2019-12-27,4,6,125,EM
2019-12-27,4,6,100,EM
2019-12-27,4,6,81,EM
2019-12-27,4,6,925,EM
2019-12-27,4,6,39,EM
2019-12-27,4,7,39,AM
2019-12-27,4,7,134,AM
2019-12-27,4,7,116,AM
2019-12-27,4,7,7,AM
2019-12-27,4,7,42,AM
2019-12-27,4,7,63,AM
2019-12-27,4,7,925,AM
2019-12-27,4,7,25,AM
2019-12-27,4,7,100,AM
2019-12-27,4,7,95,AM
2019-12-27,4,7,939,AM
2019-12-27,4,7,17,AM
2019-12-27,4,8,17,AM
2019-12-27,4,7,945,AM
2019-12-27,4,7,29,AM
2019-12-27,4,9,925,AM
2019-12-27,4,9,36,AM
2019-12-27,4,9,87,AM
2019-12-27,4,9,32,AM
2019-12-27,4,11,36,MD
2019-12-27,4,11,7,MD
2019-12-27,4,12,63,MD
2019-12-27,4,12,36,MD
2019-12-27,4,12,60,MD
2019-12-27,4,12,35,MD
2019-12-27,4,12,935,MD
2019-12-27,4,12,96,MD
2019-12-27,4,13,96,MD
2019-12-27,4,12,41,MD
2019-12-27,4,12,84,MD
2019-12-27,4,12,89,MD
2019-12-27,4,12,32,MD
2019-12-27,4,12,165,MD
2019-12-27,4,13,165,MD
2019-12-27,4,12,984,MD
2019-12-27,4,13,984,MD
2019-12-27,4,12,39,MD
2019-12-27,4,13,39,MD
2019-12-27,4,12,25,MD
2019-12-27,4,13,25,MD
2019-12-27,4,12,939,MD
2019-12-27,4,13,939,MD
2019-12-27,4,12,995,MD
2019-12-27,4,13,995,MD
2019-12-27,4,13,36,MD
2019-12-27,4,12,927,MD
2019-12-27,4,13,927,MD
2019-12-27,4,13,60,MD
2019-12-27,4,13,35,MD
2019-12-27,4,13,85,MD
2019-12-27,4,13,109,MD
2019-12-27,4,13,996,MD
2019-12-27,4,13,73,MD
2019-12-27,4,13,7,MD
2019-12-27,4,13,45,MD
2019-12-27,4,13,84,MD
2019-12-27,4,13,129,MD
2019-12-27,4,13,34,MD
2019-12-27,4,13,71,MD
2019-12-27,4,13,161,MD
2019-12-27,4,13,102,MD
2019-12-27,4,13,935,MD
2019-12-27,4,13,68,MD
2019-12-27,4,13,70,MD
2019-12-27,4,13,106,MD
2019-12-27,4,13,944,MD
2019-12-27,4,17,167,PM
2019-12-27,4,18,167,PM
2019-12-27,4,19,167,PM
2019-12-27,4,17,88,PM
2019-12-27,4,17,126,PM
2019-12-27,4,17,39,PM
2019-12-27,4,17,86,PM
2019-12-27,4,18,86,PM
2019-12-27,4,19,86,PM
2019-12-27,4,18,25,PM
2019-12-27,4,18,925,PM
2019-12-27,4,18,134,PM
2019-12-27,4,18,984,PM
2019-12-27,4,18,24,PM
2019-12-27,4,18,6,PM
2019-12-27,4,18,84,PM
2019-12-27,4,18,945,PM
2019-12-27,4,18,59,PM
2019-12-27,4,19,59,PM
2019-12-27,4,19,37,PM
2019-12-27,4,20,37,EV
2019-12-27,4,19,96,PM
2019-12-27,4,19,35,PM
2019-12-27,4,20,35,EV
2019-12-27,4,20,96,EV
2019-12-27,4,20,161,EV
2019-12-27,4,21,161,EV
2019-12-27,4,21,37,EV
2019-12-27,4,22,905,EV
2019-12-27,4,22,89,EV
2019-12-27,4,22,96,EV
2019-12-27,4,22,35,EV
2019-12-30,0,5,70,EM
2019-12-30,0,5,320,EM
2019-12-30,0,5,87,EM
2019-12-30,0,5,25,EM
2019-12-30,0,5,48,EM
2019-12-30,0,5,135,EM
2019-12-30,0,5,60,EM
2019-12-30,0,5,95,EM
2019-12-30,0,5,176,EM
2019-12-30,0,6,176,EM
2019-12-30,0,5,29,EM
2019-12-30,0,5,102,EM
2019-12-30,0,5,66,EM
2019-12-30,0,6,66,EM
2019-12-30,0,5,989,EM
2019-12-30,0,6,989,EM
2019-12-30,0,5,986,EM
2019-12-30,0,6,986,EM
2019-12-30,0,6,935,EM
2019-12-30,0,6,98,EM
2019-12-30,0,6,95,EM
2019-12-30,0,6,68,EM
2019-12-30,0,6,5,EM
2019-12-30,0,6,42,EM
2019-12-30,0,6,35,EM
2019-12-30,0,6,7,EM
2019-12-30,0,6,985,EM
2019-12-30,0,6,939,EM
2019-12-30,0,6,60,EM
2019-12-30,0,7,60,AM
2019-12-30,0,6,76,EM
2019-12-30,0,7,76,AM
2019-12-30,0,7,985,AM
2019-12-30,0,7,29,AM
2019-12-30,0,7,913,AM
2019-12-30,0,7,91,AM
2019-12-30,0,7,106,AM
2019-12-30,0,7,52,AM
2019-12-30,0,8,52,AM
2019-12-30,0,8,64,AM
2019-12-30,0,8,30,AM
2019-12-30,0,8,105,AM
2019-12-30,0,9,105,AM
2019-12-30,0,8,12,AM
2019-12-30,0,8,111,AM
2019-12-30,0,8,79,AM
2019-12-30,0,8,952,AM
2019-12-30,0,8,944,AM
2019-12-30,0,8,37,AM
2019-12-30,0,9,37,AM
2019-12-30,0,8,937,AM
2019-12-30,0,9,937,AM
2019-12-30,0,8,98,AM
2019-12-30,0,9,98,AM
2019-12-30,0,8,35,AM
2019-12-30,0,8,7,AM
2019-12-30,0,9,7,AM
2019-12-30,0,8,63,AM
2019-12-30,0,9,63,AM
2019-12-30,0,9,944,AM
2019-12-30,0,9,900,AM
2019-12-30,0,9,66,AM
2019-12-30,0,9,123,AM
2019-12-30,0,9,35,AM
2019-12-30,0,9,60,AM
2019-12-30,0,9,52,AM
2019-12-30,0,9,41,AM
2019-12-30,0,9,97,AM
2019-12-30,0,9,99,AM
2019-12-30,0,9,100,AM
2019-12-30,0,11,32,MD
2019-12-30,0,11,41,MD
2019-12-30,0,11,95,MD
2019-12-30,0,11,927,MD
2019-12-30,0,12,125,MD
2019-12-30,0,12,32,MD
2019-12-30,0,12,102,MD
2019-12-30,0,12,42,MD
2019-12-30,0,12,104,MD
2019-12-30,0,13,85,MD
2019-12-30,0,13,116,MD
2019-12-30,0,13,32,MD
2019-12-30,0,13,42,MD
2019-12-30,0,13,37,MD
2019-12-30,0,17,37,PM
2019-12-30,0,17,12,PM
2019-12-30,0,17,905,PM
2019-12-30,0,18,161,PM
2019-12-30,0,18,63,PM
2019-12-30,0,18,11,PM
2019-12-30,0,18,75,PM
2019-12-30,0,18,927,PM
2019-12-30,0,18,935,PM
2019-12-30,0,19,900,PM
2019-12-30,0,19,102,PM
2019-12-30,0,19,105,PM
2019-12-30,0,19,112,PM
2019-12-30,0,20,112,EV
2019-12-30,0,20,57,EV
2019-12-30,0,20,95,EV
2019-12-30,0,20,43,EV
2019-12-30,0,20,89,EV
2019-12-30,0,20,54,EV
2019-12-30,0,21,54,EV
2019-12-30,0,21,41,EV
2019-12-30,0,21,131,EV
2019-12-30,0,22,57,EV
2019-12-30,0,22,85,EV
2019-12-30,0,22,35,EV
2020-01-02,3,4,35,EM
2020-01-02,3,4,171,EM
2020-01-02,3,5,47,EM
2020-01-02,3,5,79,EM
2020-01-02,3,5,65,EM
2020-01-02,3,6,935,EM
2020-01-02,3,6,989,EM
2020-01-02,3,6,76,EM
2020-01-02,3,6,925,EM
2020-01-02,3,6,95,EM
2020-01-02,3,6,116,EM
2020-01-02,3,6,21,EM
2020-01-02,3,6,60,EM
2020-01-02,3,6,32,EM
2020-01-02,3,6,57,EM
2020-01-02,3,7,60,AM
2020-01-02,3,7,41,AM
2020-01-02,3,7,142,AM
2020-01-02,3,7,32,AM
2020-01-02,3,7,89,AM
2020-01-02,3,7,36,AM
2020-01-02,3,8,7,AM
2020-01-02,3,8,6,AM
2020-01-02,3,8,42,AM
2020-01-02,3,9,945,AM
2020-01-02,3,11,927,MD
2020-01-02,3,11,85,MD
2020-01-02,3,11,53,MD
2020-01-02,3,11,43,MD
2020-01-02,3,11,7,MD
2020-01-02,3,11,111,MD
2020-01-02,3,11,112,MD
2020-01-02,3,11,60,MD
2020-01-02,3,11,21,MD
2020-01-02,3,12,21,MD
2020-01-02,3,12,15,MD
2020-01-02,3,12,929,MD
2020-01-02,3,12,131,MD
2020-01-02,3,13,131,MD
2020-01-02,3,13,84,MD
2020-01-02,3,17,42,PM
2020-01-02,3,17,72,PM
2020-01-02,3,17,43,PM
2020-01-02,3,17,85,PM
2020-01-02,3,17,10,PM
2020-01-02,3,17,12,PM
2020-01-02,3,18,12,PM
2020-01-02,3,18,86,PM
2020-01-02,3,18,985,PM
2020-01-02,3,18,41,PM
2020-01-02,3,18,79,PM
2020-01-02,3,18,76,PM
2020-01-02,3,18,939,PM
2020-01-02,3,18,929,PM
2020-01-02,3,18,7,PM
2020-01-02,3,18,45,PM
2020-01-02,3,19,45,PM
2020-01-02,3,19,11,PM
2020-01-02,3,19,900,PM
2020-01-02,3,19,925,PM
2020-01-02,3,19,63,PM
2020-01-02,3,20,32,EV
2020-01-02,3,22,929,EV
2020-01-03,4,4,25,EM
2020-01-03,4,4,36,EM
2020-01-03,4,5,54,EM
2020-01-03,4,5,41,EM
2020-01-03,4,5,97,EM
2020-01-03,4,5,986,EM
2020-01-03,4,5,25,EM
2020-01-03,4,5,47,EM
2020-01-03,4,6,47,EM
2020-01-03,4,6,109,EM
2020-01-03,4,6,954,EM
2020-01-03,4,6,75,EM
2020-01-03,4,6,25,EM
2020-01-03,4,6,97,EM
2020-01-03,4,6,117,EM
2020-01-03,4,6,110,EM
2020-01-03,4,6,939,EM
2020-01-03,4,6,953,EM
2020-01-03,4,6,78,EM
2020-01-03,4,6,54,EM
2020-01-03,4,6,108,EM
2020-01-03,4,6,100,EM
2020-01-03,4,6,43,EM
2020-01-03,4,7,43,AM
2020-01-03,4,6,353,EM
2020-01-03,4,7,953,AM
2020-01-03,4,7,40,AM
2020-01-03,4,7,36,AM
2020-01-03,4,7,6,AM
2020-01-03,4,7,995,AM
2020-01-03,4,8,36,AM
2020-01-03,4,8,47,AM
2020-01-03,4,8,111,AM
2020-01-03,4,8,939,AM
2020-01-03,4,8,32,AM
2020-01-03,4,8,46,AM
2020-01-03,4,8,56,AM
2020-01-03,4,9,56,AM
2020-01-03,4,8,67,AM
2020-01-03,4,9,67,AM
2020-01-03,4,9,80,AM
2020-01-03,4,9,86,AM
2020-01-03,4,9,32,AM
2020-01-03,4,9,61,AM
2020-01-03,4,9,7,AM
2020-01-03,4,9,89,AM
2020-01-03,4,9,36,AM
2020-01-03,4,9,17,AM
2020-01-03,4,9,73,AM
2020-01-03,4,9,63,AM
2020-01-03,4,9,44,AM
2020-01-03,4,11,75,MD
2020-01-03,4,11,65,MD
2020-01-03,4,11,100,MD
2020-01-03,4,12,68,MD
2020-01-03,4,12,49,MD
2020-01-03,4,12,45,MD
2020-01-03,4,12,160,MD
2020-01-03,4,13,160,MD
2020-01-03,4,13,75,MD
2020-01-03,4,13,939,MD
2020-01-03,4,13,94,MD
2020-01-03,4,13,69,MD
2020-01-03,4,13,83,MD
2020-01-03,4,17,9,PM
2020-01-03,4,17,161,PM
2020-01-03,4,17,52,PM
2020-01-03,4,17,939,PM
2020-01-03,4,17,929,PM
2020-01-03,4,18,25,PM
2020-01-03,4,18,34,PM
2020-01-03,4,18,984,PM
2020-01-03,4,18,36,PM
2020-01-03,4,18,72,PM
2020-01-03,4,19,36,PM
2020-01-03,4,19,29,PM
2020-01-03,4,19,116,PM
2020-01-03,4,19,60,PM
2020-01-03,4,19,122,PM
2020-01-03,4,20,122,EV
2020-01-03,4,19,939,PM
2020-01-03,4,20,52,EV
2020-01-03,4,21,109,EV
2020-01-03,4,22,109,EV
2020-01-03,4,21,165,EV
2020-01-03,4,22,165,EV
2020-01-03,4,21,39,EV
2020-01-03,4,21,46,EV
2020-01-03,4,22,46,EV
2020-01-03,4,22,24,EV
2020-01-03,4,22,36,EV
2020-01-03,4,22,96,EV
2020-01-03,4,22,61,EV
