Report Date,Route,Time,Day,Location,Incident,Delay,Gap,Direction,Vehicle
22-Jan-20,600,4:28:00 AM,Wednesday,Union Station - Queen's Quay & Spadina,Utilized Off Route,1,1,W/B,8526
22-Jan-20,600,4:30:00 AM,Wednesday,Wilson Garage,Utilized Off Route,1,1,S/B,8199
22-Jan-20,600,4:30:00 AM,Wednesday,Wilson Garage,Utilized Off Route,1,1,S/B,8301
22-Jan-20,600,4:30:00 AM,Wednesday,Mt. Dennis Garage,Utilized Off Route,1,1,S/B,1503
22-Jan-20,600,4:30:00 AM,Wednesday,Mt. Dennis Garage,Utilized Off Route,1,1,S/B,1575
22-Jan-20,600,4:30:00 AM,Wednesday,Mt. Dennis Garage,Utilized Off Route,1,1,S/B,1138
22-Jan-20,600,4:30:00 AM,Wednesday,Wilson Garage,Utilized Off Route,1,1,S/B,8143
22-Jan-20,600,4:30:00 AM,Wednesday,Eglinton Yard,Utilized Off Route,1,1,,8741
22-Jan-20,600,4:30:00 AM,Wednesday,Eglinton Yard,Utilized Off Route,1,1,,8888
22-Jan-20,600,4:39:00 AM,Wednesday,Union Station - Queen's Quay & Spadina,Utilized Off Route,1,1,W/B,9221
22-Jan-20,600,4:43:00 AM,Wednesday,Union Station - Queen's Quay & Spadina,Utilized Off Route,1,1,W/B,3155
22-Jan-20,116,4:58:00 AM,Wednesday,Eglinton Yard,Late Leaving Garage - Operator,6,0,ob,8802
22-Jan-20,34,5:00:00 AM,Wednesday,Eglinton Yard,Late Leaving Garage - Operator,7,0,ob,8881
22-Jan-20,300,5:00:00 AM,Wednesday,Danforth and Danforth,Utilized Off Route,1,1,W/B,8598
22-Jan-20,600,5:05:00 AM,Wednesday,Arrow Garage,Utilized Off Route,1,1,N/B,3244
22-Jan-20,600,5:07:00 AM,Wednesday,Arrow Garage,Utilized Off Route,1,1,N/B,3278
22-Jan-20,716,5:15:00 AM,Wednesday,St. Clair West station,Utilized Off Route,1,1,W/B,8487
22-Jan-20,75,5:18:00 AM,Wednesday,Bloor & Sherbourne,Diversion,999,999,B/W,
22-Jan-20,96,5:20:00 AM,Wednesday,Finch and Humberline,Late Leaving Garage - Mechanical,5,18,E/B,3196
22-Jan-20,102,5:22:00 AM,Wednesday,Warden STN,Utilized Off Route,16,23,E/B,3113
22-Jan-20,329,5:22:00 AM,Wednesday,Wilson/Dufferin,Utilized Off Route,1,1,S/B,1053
22-Jan-20,86,5:23:00 AM,Wednesday,Manse and Lawrence,Late Leaving Garage - Mechanical,19,43,E/B,8713
22-Jan-20,53,5:23:00 AM,Wednesday,Finch station,Utilized Off Route,15,30,S/B,1611
22-Jan-20,52,5:25:00 AM,Wednesday,Wilson garage,Utilized Off Route,13,26,W/B,8313
22-Jan-20,116,5:27:00 AM,Wednesday,Kennedy STN,Utilized Off Route,2,2,E/B,8913
22-Jan-20,68,5:27:00 AM,Wednesday,Steeles/ Warden,Utilized Off Route,15,35,N/B,8760
22-Jan-20,25,5:28:00 AM,Wednesday,Pape Station,Utilized Off Route,14,24,N/B,8785
22-Jan-20,43,5:29:00 AM,Wednesday,Kennedy STN,Utilized Off Route,10,24,N/B,8835
22-Jan-20,600,5:32:00 AM,Wednesday,Eglinton Yard,Utilized Off Route,1,1,,8796
22-Jan-20,70,5:39:00 AM,Wednesday,Coxwell Stn,Late Leaving Garage - Operator,19,36,N/B,8723
22-Jan-20,32,5:40:00 AM,Wednesday,Eglinton Station,Utilized Off Route,10,20,W/B,1287
22-Jan-20,131,5:45:00 AM,Wednesday,Morningview Trail and Morningside,Mechanical,9,21,N/B,1550
22-Jan-20,32,5:45:00 AM,Wednesday,Renforth Station,Utilized Off Route,7,14,E/B,1633
22-Jan-20,35,5:45:00 AM,Wednesday,Jane Station,Utilized Off Route,18,36,N/B,3361
22-Jan-20,43,5:47:00 AM,Wednesday,Kennedy And Passmore,Late Leaving Garage - Mechanical,10,30,N/B,8783
22-Jan-20,54,5:49:00 AM,Wednesday,Eglinton Yard,Mechanical,0,0,ob,8798
22-Jan-20,986,5:52:00 AM,Wednesday,Kennedy Stn,Late Leaving Garage - Operator,10,0,E/B,8749
22-Jan-20,986,5:57:00 AM,Wednesday,Kennedy Stn.,Late Leaving Garage - Vision,5,0,E/B,8776
22-Jan-20,954,5:57:00 AM,Wednesday,Eglinton Yard,Mechanical,0,0,ob,8811
22-Jan-20,70,6:04:00 AM,Wednesday,Eglinton Yard,Mechanical,0,0,ob,8882
22-Jan-20,54,6:04:00 AM,Wednesday,Lawrence and Warden,Late Leaving Garage - Mechanical,7,15,W/B,8852
22-Jan-20,939,6:08:00 AM,Wednesday,Morningside and Nightstar,Late Leaving Garage - Operator,4,4,W/B,3509
22-Jan-20,32,6:10:00 AM,Wednesday,Pine,Utilized Off Route,7,14,E/B,1105
22-Jan-20,600,6:12:00 AM,Wednesday,Jane Station,Utilized Off Route,1,1,B/W,3244
22-Jan-20,600,6:12:00 AM,Wednesday,Yonge and Carlton,Utilized Off Route,1,1,W/B,8143
22-Jan-20,102,6:13:00 AM,Wednesday,Warden Station,Late Leaving Garage - Mechanical,3,3,E/B,9086
22-Jan-20,600,6:13:00 AM,Wednesday,Jane Station,Utilized Off Route,1,1,N/B,3244
22-Jan-20,600,6:14:00 AM,Wednesday,Keele Station,Utilized Off Route,1,1,N/B,1138
22-Jan-20,600,6:14:00 AM,Wednesday,Queens Quay/Spadina,Utilized Off Route,1,1,N/B,1575
22-Jan-20,600,6:14:00 AM,Wednesday,ST. Clair,Utilized Off Route,1,1,N/B,1503
22-Jan-20,53,6:14:00 AM,Wednesday,Bathurst and Sheppard,Utilized Off Route,5,11,WB,1611
22-Jan-20,927,6:15:00 AM,Wednesday,Royalcrest and Highway @7,Late Leaving Garage - Mechanical,8,16,S/B,3608
22-Jan-20,600,6:15:00 AM,Wednesday,Bloor and Bathurst,Utilized Off Route,1,1,W/B,8199
22-Jan-20,600,6:15:00 AM,Wednesday,Broadview Station,Utilized Off Route,1,1,B/W,8888
22-Jan-20,63,6:16:00 AM,Wednesday,Ossington Station,Utilized Off Route,5,10,S/B,1278
22-Jan-20,952,6:18:00 AM,Wednesday,Lawrence at Dufferin,Mechanical,11,11,W/B,8384
22-Jan-20,89,6:20:00 AM,Wednesday,Keele Stn,Utilized Off Route,7,14,N/B,1043
22-Jan-20,89,6:20:00 AM,Wednesday,Keele Stn,Utilized Off Route,7,14,N/B,1043
22-Jan-20,32,6:20:00 AM,Wednesday,Eglinton Station,Utilized Off Route,7,14,E/B,1096
22-Jan-20,7,6:21:00 AM,Wednesday,Bathurst Station,Utilized Off Route,9,17,N/B,8187
22-Jan-20,35,6:21:00 AM,Wednesday,Jane Station,Utilized Off Route,9,18,N/B,3273
22-Jan-20,600,6:21:00 AM,Wednesday,Kingston Road Loop,Utilized Off Route,1,1,W/B,1500
22-Jan-20,41,6:25:00 AM,Wednesday,Keele Station,Utilized Off Route,14,29,N/B,9014
22-Jan-20,54,6:26:00 AM,Wednesday,Morningside and Lawrence,Late Leaving Garage - Mechanical,9,18,E/B,8688
22-Jan-20,984,6:27:00 AM,Wednesday,Rivalda Road and Sheppard Ave West,Late Leaving Garage - Mechanical,13,1,W/B,3264
22-Jan-20,104,6:28:00 AM,Wednesday,Wilson Heights and Waterloo,Utilized Off Route,16,30,N/B,8121
22-Jan-20,63,6:29:00 AM,Wednesday,Ossington Station,Utilized Off Route,3,6,S/B,8134
22-Jan-20,70,6:30:00 AM,Wednesday,Coxwell Station,Utilized Off Route,17,34,N/B,8723
22-Jan-20,76,6:30:00 AM,Wednesday,Royal York,Utilized Off Route,5,10,S/B,7973
22-Jan-20,600,6:30:00 AM,Wednesday,Warden STN,Utilized Off Route,1,1,,3155
22-Jan-20,35,6:30:00 AM,Wednesday,Jane Station,Utilized Off Route,9,18,N/B,3352
22-Jan-20,600,6:35:00 AM,Wednesday,Ossington station,Utilized Off Route,1,1,W/B,8526
22-Jan-20,54,6:35:00 AM,Wednesday,Eglinton Station,Utilized Off Route,9,18,E/B,8819
22-Jan-20,600,6:35:00 AM,Wednesday,Ossington - Jane station,Utilized Off Route,1,1,W/B,8741
22-Jan-20,106,6:35:00 AM,Wednesday,Sheppard West Station,Utilized Off Route,8,16,N/B,8123
22-Jan-20,63,6:35:00 AM,Wednesday,Ossington Station,Utilized Off Route,12,24,N/B,1285
22-Jan-20,716,6:36:00 AM,Wednesday,Victoria Park Station,Utilized Off Route,1,1,B/W,8487
22-Jan-20,60,6:36:00 AM,Wednesday,Pioneer Village Station,Utilized Off Route,5,10,W/B,3647
22-Jan-20,59,6:38:00 AM,Wednesday,Oak and Weston,Utilized Off Route,13,26,E/B,3552
22-Jan-20,36,6:38:00 AM,Wednesday,on Finch Ave West and Tobermory,Investigation,8,17,EB,3203
22-Jan-20,7,6:38:00 AM,Wednesday,Bathurst Station,Utilized Off Route,9,17,N/B,8163
22-Jan-20,935,6:38:00 AM,Wednesday,Pioneer Village Station,Utilized Off Route,7,14,S/B,3354
22-Jan-20,86,6:39:00 AM,Wednesday,Kennedy Stn,Late Leaving Garage - Operator,16,36,E/B,8727
22-Jan-20,600,6:39:00 AM,Wednesday,Kennedy Station,Utilized Off Route,1,1,B/W,8796
22-Jan-20,102,6:39:00 AM,Wednesday,Warden STN,Utilized Off Route,23,30,E/B,9214
22-Jan-20,600,6:40:00 AM,Wednesday,Ossington - Jane stations,Utilized Off Route,1,1,W/B,9221
22-Jan-20,25,6:40:00 AM,Wednesday,Pape Station,Utilized Off Route,6,11,N/B,8699
22-Jan-20,32,6:40:00 AM,Wednesday,Eglinton West Station,Utilized Off Route,7,14,E/B,1555
22-Jan-20,68,6:40:00 AM,Wednesday,Warden station- Steeles,Utilized Off Route,6,17,N/B,8813
22-Jan-20,52,6:41:00 AM,Wednesday,Lawrence Station,Utilized Off Route,18,36,W/B,8104
22-Jan-20,953,6:44:00 AM,Wednesday,Malvern Garage,Utilized Off Route,13,27,WB,9072
22-Jan-20,32,6:44:00 AM,Wednesday,Eglinton W Stn,Utilized Off Route,7,14,E/B,1100
22-Jan-20,985,6:44:00 AM,Wednesday,Meadowvale Loop,Late Leaving Garage - Mechanical,12,24,W/B,3488
22-Jan-20,945,6:46:00 AM,Wednesday,Kipling Station,Utilized Off Route,7,14,E/B,7934
22-Jan-20,60,6:47:00 AM,Wednesday,Finch Station,Utilized Off Route,8,16,W/B,3341
22-Jan-20,168,6:47:00 AM,Wednesday,Dundas West Stn.,Utilized Off Route,6,12,E/B,1035
22-Jan-20,929,6:47:00 AM,Wednesday,Prince's Gate,Utilized Off Route,8,17,N/B,9028
22-Jan-20,75,6:47:00 AM,Wednesday,Bloor & Sherbourne,Utilized Off Route,3,8,S/B,1367
22-Jan-20,32,6:47:00 AM,Wednesday,Eglinton West Stn,Utilized Off Route,7,14,E/B,1008
22-Jan-20,600,6:48:00 AM,Wednesday,Finch station,Utilized Off Route,1,1,W/B,1225
22-Jan-20,39,6:48:00 AM,Wednesday,Finch station,Utilized Off Route,15,30,E/B,3529
22-Jan-20,12,6:48:00 AM,Wednesday,Victoria Park Station,Utilized Off Route,25,50,B/W,3119
22-Jan-20,25,6:48:00 AM,Wednesday,Pape Station,Utilized Off Route,6,12,N/B,8898
22-Jan-20,75,6:49:00 AM,Wednesday,Bloor & Sherbourne,Utilized Off Route,8,13,S/B,8183
22-Jan-20,925,6:49:00 AM,Wednesday,Pape Station,Utilized Off Route,9,18,N/B,8725
22-Jan-20,937,6:50:00 AM,Wednesday,Islington Stn,Utilized Off Route,10,20,N/B,8414
22-Jan-20,42,6:50:00 AM,Wednesday,Finch Station,Utilized Off Route,14,28,E/B,8136
22-Jan-20,85,6:50:00 AM,Wednesday,Don Mills Station,Utilized Off Route,15,30,E/B,3494
22-Jan-20,36,6:51:00 AM,Wednesday,Finch West Station,Utilized Off Route,4,9,EB,3185
22-Jan-20,52,6:51:00 AM,Wednesday,Lawrence West Station,Utilized Off Route,18,36,W/B,8110
22-Jan-20,86,6:51:00 AM,Wednesday,Kennedy Station,Utilized Off Route,16,36,E/B,8906
22-Jan-20,97,6:53:00 AM,Wednesday,Davisville Station,Utilized Off Route,30,60,N/B,1381
22-Jan-20,85,6:54:00 AM,Wednesday,Sheppard at Bards Walkway,Investigation,23,46,E/B,3423
22-Jan-20,600,6:54:00 AM,Wednesday,Finch Station,Utilized Off Route,1,1,W/B,3550
22-Jan-20,71,6:55:00 AM,Wednesday,Mt Dennis Division,Utilized Off Route,9,10,E/B,1606
22-Jan-20,34,6:55:00 AM,Wednesday,Kennedy Station,Utilized Off Route,8,16,W/B,8886
22-Jan-20,54,6:56:00 AM,Wednesday,Eglinton Station,Utilized Off Route,9,18,E/B,8904
22-Jan-20,11,6:57:00 AM,Wednesday,SunnyBrook Hospital,Utilized Off Route,10,20,S/B,8147
22-Jan-20,54,6:57:00 AM,Wednesday,Eglinton Station,Utilized Off Route,9,18,E/B,8688
22-Jan-20,945,6:58:00 AM,Wednesday,Queensway Division,Utilized Off Route,5,10,E/B,8428
22-Jan-20,924,6:58:00 AM,Wednesday,Victoria Park Station,Utilized Off Route,10,10,B/W,8585
22-Jan-20,79,6:59:00 AM,Wednesday,Runnymede Station,Utilized Off Route,10,20,N/B,1562
22-Jan-20,36,6:59:00 AM,Wednesday,Finch West Station,Utilized Off Route,4,9,SB,3299
22-Jan-20,26,7:00:00 AM,Wednesday,St.George Station to Jane Station,General Delay,46,64,B/W,1553
22-Jan-20,905,7:00:00 AM,Wednesday,Kennedy Stn,Late Leaving Garage - Operator,10,20,E/B,8729
22-Jan-20,79,7:00:00 AM,Wednesday,Runnymede Station to Pine and Lawrence,General Delay,28,38,bw,
22-Jan-20,952,7:00:00 AM,Wednesday,Lawrence West Station,Utilized Off Route,11,22,W/B,8202
22-Jan-20,935,7:01:00 AM,Wednesday,Pioneer Village Station,Utilized Off Route,8,16,S/B,3272
22-Jan-20,17,7:01:00 AM,Wednesday,Warden STN,Utilized Off Route,7,14,N/B,3107
22-Jan-20,985,7:02:00 AM,Wednesday,McCowan and Sheppard,Vision,12,24,W/B,3488
22-Jan-20,25,7:02:00 AM,Wednesday,Pape Station,Utilized Off Route,6,12,N/B,8722
22-Jan-20,98,7:04:00 AM,Wednesday,Steeles Loop at Yonge,Utilized Off Route,16,32,S/B,8351
22-Jan-20,88,7:05:00 AM,Wednesday,St Clair Station,Utilized Off Route,10,20,N/B,8148
22-Jan-20,7,7:05:00 AM,Wednesday,Bathurst Station,Utilized Off Route,9,17,N/B,8376
22-Jan-20,21,7:06:00 AM,Wednesday,Kennedy station,Utilized Off Route,10,20,N/B,1323
22-Jan-20,161,7:06:00 AM,Wednesday,Ossington Station,Utilized Off Route,12,24,W/B,1070
22-Jan-20,34,7:07:00 AM,Wednesday,Kennedy Station,Utilized Off Route,8,16,W/B,8684
22-Jan-20,945,7:10:00 AM,Wednesday,Kipling Station,Utilized Off Route,6,12,E/B,8425
22-Jan-20,902,7:10:00 AM,Wednesday,Warden STN,Utilized Off Route,10,20,E/B,3122
22-Jan-20,600,7:12:00 AM,Wednesday,Malvern garage,Utilized Off Route,0,0,B/W,1402
22-Jan-20,989,7:12:00 AM,Wednesday,Keele Stn,Utilized Off Route,14,28,N/B,1055
22-Jan-20,29,7:13:00 AM,Wednesday,Prince's Gate,Utilized Off Route,7,15,N/B,9013
22-Jan-20,63,7:13:00 AM,Wednesday,Ossington Station,Utilized Off Route,4,8,N/B,1217
22-Jan-20,604,7:17:00 AM,Wednesday,Arrow Garage,Utilized Off Route,1,1,SB,3283
22-Jan-20,117,7:17:00 AM,Wednesday,Dufferin and Steeles,Utilized Off Route,10,20,S/B,8311
22-Jan-20,17,7:22:00 AM,Wednesday,Warden STN,Utilized Off Route,7,14,N/B,8592
22-Jan-20,110,7:24:00 AM,Wednesday,Islington Stn,Utilized Off Route,24,48,S/B,8424
22-Jan-20,984,7:25:00 AM,Wednesday,Sheppard West Station,Utilized Off Route,10,20,E/B,3191
22-Jan-20,54,7:32:00 AM,Wednesday,Eglinton Station,Utilized Off Route,9,18,E/B,8798
22-Jan-20,123,7:37:00 AM,Wednesday,Kipling Station,Utilized Off Route,17,34,E/B,7968
22-Jan-20,144,8:00:00 AM,Wednesday,Entire route,General Delay,15,30,B/W,
22-Jan-20,64,8:00:00 AM,Wednesday,Entire route,General Delay,10,20,B/W,
22-Jan-20,71,8:00:00 AM,Wednesday,Lambton Ave & Cashman Cres,Diversion,60,69,B/W,
22-Jan-20,143,8:00:00 AM,Wednesday,Entire route,General Delay,15,30,B/W,
22-Jan-20,600,8:10:00 AM,Wednesday,Bloor and Emerson,Investigation,1,1,W/B,1225
22-Jan-20,16,8:22:00 AM,Wednesday,Scarborough Centre STN,Mechanical,10,19,S/B,8559
22-Jan-20,63,8:23:00 AM,Wednesday,Rogers and Oakwood,Mechanical,11,22,W/B,8350
22-Jan-20,52,8:29:00 AM,Wednesday,Dixon at Jetliner,Mechanical,27,54,E/B,1346
22-Jan-20,36,8:29:00 AM,Wednesday,Finch West,General Delay,20,25,WB,3289
22-Jan-20,61,8:49:00 AM,Wednesday,Avenue rd and Fairlawn,Mechanical,10,20,N/B,1372
22-Jan-20,35,8:55:00 AM,Wednesday,Jane Station,Mechanical,9,18,N/B,3273
22-Jan-20,60,8:55:00 AM,Wednesday,Finch Station,Utilized Off Route,8,16,W/B,3305
22-Jan-20,54,9:00:00 AM,Wednesday,Leslie and Eglinton,General Delay,20,20,W/B,
22-Jan-20,100,9:01:00 AM,Wednesday,Ossington - Jane stations,Utilized Off Route,1,1,S/B,8728
22-Jan-20,168,9:07:00 AM,Wednesday,Dundas west stn.,Utilized Off Route,1,1,W/B,1095
22-Jan-20,101,9:10:00 AM,Wednesday,Sheppard West Station,Utilized Off Route,1,1,S/B,3597
22-Jan-20,952,9:10:00 AM,Wednesday,Lawrence Station,Utilized Off Route,1,1,W/B,1352
22-Jan-20,21,9:14:00 AM,Wednesday,Kennedy station,Utilized Off Route,0,0,B/W,1274
22-Jan-20,100,9:17:00 AM,Wednesday,Ossington station,Utilized Off Route,1,1,W/B,8878
22-Jan-20,84,9:19:00 AM,Wednesday,Sheppard Station,Utilized Off Route,1,8,W/B,3331
22-Jan-20,25,9:21:00 AM,Wednesday,Pape Station,Utilized Off Route,10,20,N/B,8903
22-Jan-20,116,9:21:00 AM,Wednesday,Kennedy Station,Utilized Off Route,1,1,W/B,8800
22-Jan-20,80,9:22:00 AM,Wednesday,Kipling and Queensway,Investigation,30,60,W/B,8037
22-Jan-20,129,9:22:00 AM,Wednesday,STC,Utilized Off Route,0,0,B/W,3449
22-Jan-20,954,9:23:00 AM,Wednesday,Lawrence S.R.T. Station,Utilized Off Route,1,1,W/B,8642
22-Jan-20,142,9:25:00 AM,Wednesday,Berkeley and King,Utilized Off Route,1,1,N/B,8335
22-Jan-20,5,9:30:00 AM,Wednesday,Eglinton Station,Utilized Off Route,1,1,S/B,8203
22-Jan-20,6,9:31:00 AM,Wednesday,Ossington station,Utilized Off Route,1,1,S/B,1072
22-Jan-20,32,9:31:00 AM,Wednesday,Eglinton Ave W & Locksley Ave,Investigation,8,16,W/B,1021
22-Jan-20,6,9:31:00 AM,Wednesday,Ossington - Jane stations,Utilized Off Route,1,1,S/B,1072
22-Jan-20,953,9:35:00 AM,Wednesday,Finch Station,Utilized Off Route,1,1,SB,9073
22-Jan-20,90,9:36:00 AM,Wednesday,St Clair West Station,Utilized Off Route,1,1,S/B,1248
22-Jan-20,29,9:41:00 AM,Wednesday,Dufferin and Hallam,Investigation,8,16,N/B,9032
22-Jan-20,7,9:50:00 AM,Wednesday,Bathurst at Lawrence,Utilized Off Route,8,16,S/B,8316
22-Jan-20,107,9:50:00 AM,Wednesday,Pioneer Village Staiton,Utilized Off Route,1,1,W/B,3293
22-Jan-20,51,9:50:00 AM,Wednesday,Eglinton station,Utilized Off Route,1,1,S/B,1368
22-Jan-20,32,9:50:00 AM,Wednesday,Eglinton Station,Utilized Off Route,1,1,W/B,1007
22-Jan-20,15,9:57:00 AM,Wednesday,Royal York and Bloor,Investigation,25,58,N/B,8027
22-Jan-20,34,10:00:00 AM,Wednesday,Eglinton Station,Utilized Off Route,1,1,W/B,8734
22-Jan-20,952,10:02:00 AM,Wednesday,Lawrence Station,Utilized Off Route,1,1,W/B,1226
22-Jan-20,716,10:04:00 AM,Wednesday,Birchmount Garage,Utilized Off Route,1,1,E/B,8543
22-Jan-20,102,10:04:00 AM,Wednesday,Warden STN,Utilized Off Route,22,44,E/B,9214
22-Jan-20,935,10:05:00 AM,Wednesday,Finch and Jane,Vision,10,20,N/B,3354
22-Jan-20,720,10:10:00 AM,Wednesday,Coxwell Station,Utilized Off Route,1,1,N/B,8782
22-Jan-20,129,10:10:00 AM,Wednesday,Scarborough Town centre,Utilized Off Route,10,20,N/B,1255
22-Jan-20,939,10:10:00 AM,Wednesday,Finch station,Mechanical,8,16,E/B,3419
22-Jan-20,52,10:12:00 AM,Wednesday,Lawrence West Station,Mechanical,17,30,E/B,1235
22-Jan-20,24,10:20:00 AM,Wednesday,Surrey Ave /Victoria Park Ave,Mechanical,10,20,B/W,9239
22-Jan-20,32,10:25:00 AM,Wednesday,Eglinton Station,Utilized Off Route,1,1,E/B,1067
22-Jan-20,134,10:27:00 AM,Wednesday,Scarborough Town Centre,Utilized Off Route,7,13,N/B,9085
22-Jan-20,929,10:30:00 AM,Wednesday,Springhurst Loop,Diversion,720,728,N/B,
22-Jan-20,29,10:30:00 AM,Wednesday,Springhurst,Diversion,720,730,N/B,
22-Jan-20,54,10:46:00 AM,Wednesday,Lawrence and Warden,Utilized Off Route,9,18,E/B,8819
22-Jan-20,952,10:54:00 AM,Wednesday,Oakwood at Vaughan,Mechanical,1,1,N/B,8202
22-Jan-20,134,10:57:00 AM,Wednesday,centennial college loop,Mechanical,15,30,N/B,9057
22-Jan-20,34,11:00:00 AM,Wednesday,Brencliff to Bayview,General Delay,25,32,W/B,
22-Jan-20,42,11:03:00 AM,Wednesday,McNicoll and Maybrook,Mechanical,13,26,E/B,8211
22-Jan-20,134,11:18:00 AM,Wednesday,Cenetnnial College,Utilized Off Route,7,13,N/B,9075
22-Jan-20,60,11:21:00 AM,Wednesday,Pioneer Village Station,Utilized Off Route,5,11,E/B,3249
22-Jan-20,79,11:25:00 AM,Wednesday,Runnymede and Bloor,Mechanical,23,35,N/B,1068
22-Jan-20,41,11:37:00 AM,Wednesday,Keele at Collval.,Investigation,9,18,S/B,9043
22-Jan-20,34,12:00:00 PM,Wednesday,BRENTCLIFFE/EGLINTON,General Delay,25,37,W/B,
22-Jan-20,600,12:20:00 PM,Wednesday,York Mills and Upjohn,Mechanical,0,0,E/B,8307
22-Jan-20,160,12:26:00 PM,Wednesday,Bathurst and Bainbridge,Diversion,20,40,N/B,1247
22-Jan-20,7,12:26:00 PM,Wednesday,Bathurst and Bainbridge,Diversion,8,16,S/B,1364
22-Jan-20,63,12:35:00 PM,Wednesday,Oakwood Loop,Mechanical,10,20,S/B,8327
22-Jan-20,939,12:37:00 PM,Wednesday,Scarborough town centre,Mechanical,8,16,W/B,1397
22-Jan-20,79,1:02:00 PM,Wednesday,Scarlett and Foxwell,Mechanical,9,18,N/B,1261
22-Jan-20,20,1:28:00 PM,Wednesday,Kennedy Station,Mechanical,16,32,B/W,3126
22-Jan-20,67,2:15:00 PM,Wednesday,EglintonYard,Mechanical,0,0,ob,8640
22-Jan-20,941,2:36:00 PM,Wednesday,Finch West stn,Late Leaving Garage - Mechanical,25,25,S/B,1069
22-Jan-20,116,2:38:00 PM,Wednesday,Morrish and Ellesmere,Mechanical,25,50,W/B,8832
22-Jan-20,31,2:44:00 PM,Wednesday,Greenwood Stn,Mechanical,10,20,N/B,8402
22-Jan-20,7,2:51:00 PM,Wednesday,Bathurst and Lawrence,Investigation,8,16,S/B,1399
22-Jan-20,600,3:01:00 PM,Wednesday,dufferin / st clair,Investigation,1,1,W/B,1075
22-Jan-20,79,3:02:00 PM,Wednesday,Pine and Lawerence,Mechanical,8,16,S/B,1044
22-Jan-20,25,3:03:00 PM,Wednesday,Eglinton Yard,Mechanical,0,0,ob,8792
22-Jan-20,80,3:25:00 PM,Wednesday,Lakeshore and Parkside,Mechanical,30,59,W/B,8012
22-Jan-20,32,3:30:00 PM,Wednesday,eglinton stn keele,General Delay,9,18,B/W,
22-Jan-20,52,3:31:00 PM,Wednesday,Bracrest Loop,Mechanical,9,25,E/B,8188
22-Jan-20,41,3:51:00 PM,Wednesday,Keele and Rustic,Investigation,8,16,N/B,9144
22-Jan-20,952,3:59:00 PM,Wednesday,Lawrence Ave West at Maple Branch Path,Mechanical,12,24,E/B,8116
22-Jan-20,143,4:00:00 PM,Wednesday,143 Downtown- Beach Express,General Delay,20,40,B/W,0
22-Jan-20,64,4:00:00 PM,Wednesday,64 Main Route,General Delay,10,20,B/W,
22-Jan-20,62,4:00:00 PM,Wednesday,62 Mortimer Route,General Delay,16,32,B/W,
22-Jan-20,144,4:00:00 PM,Wednesday,144 Downtown Don Valley Express,General Delay,25,40,B/W,
22-Jan-20,95,4:00:00 PM,Wednesday,95-All branches,General Delay,14,28,B/W,
22-Jan-20,23,4:00:00 PM,Wednesday,23  Dawes Route,General Delay,10,20,B/W,
22-Jan-20,55,4:00:00 PM,Wednesday,Entire Route,General Delay,15,30,B/W,
22-Jan-20,88,4:00:00 PM,Wednesday,BRENTCLIFFE/VANDERHOOF,General Delay,15,30,E/B,
22-Jan-20,11,4:15:00 PM,Wednesday,BAYVIEW/YORK MILLS,General Delay,20,35,N/B,
22-Jan-20,52,4:17:00 PM,Wednesday,Lawrence West Station,Late Leaving Garage - Mechanical,15,31,E/B,8323
22-Jan-20,989,4:20:00 PM,Wednesday,Weston and Eglinton,Mechanical,13,27,N/B,1361
22-Jan-20,953,4:44:00 PM,Wednesday,Finch Station,Mechanical,7,15,E/B,9069
22-Jan-20,23,4:48:00 PM,Wednesday,Main Station,Investigation,10,20,N/B,8571
22-Jan-20,45,4:55:00 PM,Wednesday,Kipling/Panorama ct,Investigation,16,34,N/B,7913
22-Jan-20,84,5:00:00 PM,Wednesday,Sheppard West Station,Emergency Services,15,30,W/B,3193
22-Jan-20,952,5:00:00 PM,Wednesday,Terminal 3 Pearson Airport to Lawrence Station,General Delay,15,27,B/W,
22-Jan-20,985,5:00:00 PM,Wednesday,Don Mills Station,Mechanical,10,20,E/B,9091
22-Jan-20,985,5:25:00 PM,Wednesday,Sheppard at Bay Mills,Mechanical,10,20,E/B,9062
22-Jan-20,25,5:28:00 PM,Wednesday,Don Mills and Donway North,Investigation,6,12,E/B,8925
22-Jan-20,72,6:09:00 PM,Wednesday,Dockside and Queens Quay,Mechanical,22,44,W/B,8574
22-Jan-20,50,6:12:00 PM,Wednesday,"On Burnamthorpe, at Kipling",Diversion,48,63,B/W,
22-Jan-20,50,6:12:00 PM,Wednesday,"On Burnamthorpe, at Kipling",Emergency Services,15,30,E/B,8059
22-Jan-20,134,6:15:00 PM,Wednesday,Scarborough Town Center,Utilized Off Route,5,10,E/B,3464
22-Jan-20,945,6:19:00 PM,Wednesday,Kipling /Burnahamthorpe,Diversion,39,47,S/B,
22-Jan-20,45,6:19:00 PM,Wednesday,Kipling/Burnhamthorpe,Diversion,39,49,S/B,
22-Jan-20,46,6:30:00 PM,Wednesday,Kipling and Burnhamthrope,Diversion,30,40,S/B,
22-Jan-20,127,6:34:00 PM,Wednesday,Spadina Station,Mechanical,23,46,W/B,1085
22-Jan-20,169,6:41:00 PM,Wednesday,Commander and McCowan,Diversion,40,70,B/W,
22-Jan-20,71,6:49:00 PM,Wednesday,Mt Dennis,Mechanical,9,18,S/B,1273
22-Jan-20,43,7:01:00 PM,Wednesday,Kennedy station,Utilized Off Route,7,14,N/B,8806
